"Date","MLPA.Open","MLPA.High","MLPA.Low","MLPA.Close","MLPA.Volume","MLPA.Adjusted"
2014-04-11,20.325,20.513,20.325,16.32,44300,13.007673
2014-04-14,20.589,20.639,20.513,16.370001,26600,13.047525
2014-04-15,20.501,20.539,20.463,16.35,27800,13.031584
2014-04-16,20.526,20.626,20.526,16.42,36200,13.087377
2014-04-17,20.677,20.739,20.589,16.52,33500,13.167082
2014-04-21,20.752,20.84,20.727,16.610001,33800,13.238816
2014-04-22,20.764,20.927,20.764,16.620001,34200,13.246787
2014-04-23,20.94,20.94,20.777,16.6,40700,13.230844
2014-04-24,20.752,20.84,20.714,16.549999,39500,13.190993
2014-04-25,20.702,20.702,20.614,16.469999,45500,13.127227
2014-04-28,20.601,20.752,20.601,16.52,43200,13.167082
2014-04-29,20.677,20.865,20.677,16.620001,27100,13.246787
2014-04-30,20.953,20.953,20.764,16.6,20300,13.230844
2014-05-01,20.752,20.94,20.752,16.68,24800,13.294607
2014-05-02,20.978,21.04,20.902,16.73,54600,13.33446
2014-05-05,20.978,21.153,20.965,16.860001,27900,13.438076
2014-05-06,21.254,21.254,21.028,16.809999,36500,13.398223
2014-05-07,20.654,20.666,20.369,16.639999,37300,13.438601
2014-05-08,20.542,20.629,20.443,16.549999,59400,13.365917
2014-05-09,20.381,20.443,20.381,16.49,19800,13.317461
2014-05-12,20.381,20.53,20.369,16.540001,34300,13.357841
2014-05-13,20.555,20.555,20.394,16.5,41800,13.325537
2014-05-14,20.394,20.53,20.344,16.57,34700,13.382069
2014-05-15,20.455,20.517,20.406,16.57,23600,13.382069
2014-05-16,20.53,20.567,20.48,16.58,29500,13.390143
2014-05-19,20.592,20.592,20.455,16.540001,46400,13.357841
2014-05-20,20.555,20.555,20.443,16.59,34700,13.398223
2014-05-21,20.468,20.629,20.468,16.59,24800,13.398223
2014-05-22,20.616,20.691,20.567,16.700001,39800,13.487059
2014-05-23,20.691,20.703,20.616,16.65,29800,13.446679
2014-05-27,20.567,20.666,20.567,16.65,43100,13.446679
2014-05-28,20.567,20.641,20.567,16.66,23200,13.454754
2014-05-29,20.579,20.654,20.567,16.66,45400,13.454754
2014-05-30,20.654,20.728,20.567,16.74,19300,13.519362
2014-06-02,20.641,20.815,20.641,16.809999,33900,13.575896
2014-06-03,20.827,20.839,20.728,16.77,35200,13.543593
2014-06-04,20.691,20.864,20.691,16.799999,66400,13.56782
2014-06-05,20.728,20.914,20.728,16.83,30800,13.592049
2014-06-06,20.901,20.976,20.889,16.940001,22900,13.680885
2014-06-09,20.852,21.025,20.852,16.950001,50200,13.688962
2014-06-10,21.05,21.05,20.938,16.93,48600,13.672809
2014-06-11,20.802,21.037,20.802,16.91,47500,13.656656
2014-06-12,20.852,20.876,20.802,16.85,65300,13.6082
2014-06-13,20.889,20.889,20.815,16.870001,18600,13.624353
2014-06-16,20.815,21.037,20.815,16.98,33900,13.713189
2014-06-17,21.013,21.025,20.938,16.93,37300,13.672809
2014-06-18,20.914,20.914,20.753,16.83,38900,13.592049
2014-06-19,20.864,21.075,20.864,17.02,22400,13.745492
2014-06-20,20.976,21,20.926,16.940001,45000,13.680885
2014-06-23,20.926,21.149,20.926,17.08,43500,13.793952
2014-06-24,21.198,21.285,21.112,17.139999,31400,13.842408
2014-06-25,21.211,21.31,21.198,17.18,42100,13.87471
2014-06-26,21.285,21.297,21.248,17.190001,31200,13.882787
2014-06-27,21.297,21.409,21.248,17.25,38400,13.931246
2014-06-30,21.397,21.458,21.297,17.33,49300,13.995851
2014-07-01,21.471,21.52,21.446,17.379999,34800,14.03623
2014-07-02,21.582,21.582,21.372,17.32,36100,13.987775
2014-07-03,21.397,21.409,21.297,17.219999,22300,13.907013
2014-07-07,21.297,21.322,21.087,17.07,39700,13.785872
2014-07-08,21.136,21.136,21.025,17.01,38000,13.737416
2014-07-09,21.161,21.211,20.988,17.129999,30600,13.834332
2014-07-10,21.161,21.186,21.112,17.110001,26200,13.818179
2014-07-11,21.186,21.248,21.149,17.16,36000,13.858556
2014-07-14,21.347,21.347,21.198,17.120001,42300,13.826257
2014-07-15,21.136,21.285,21.136,17.16,44200,13.858556
2014-07-16,21.236,21.372,21.236,17.26,50700,13.939321
2014-07-17,21.335,21.421,21.31,17.27,63200,13.947396
2014-07-18,21.421,21.446,21.347,17.25,49200,13.931246
2014-07-21,21.409,21.446,21.322,17.280001,32400,13.955473
2014-07-22,21.421,21.496,21.421,17.360001,42700,14.020082
2014-07-23,21.458,21.595,21.458,17.379999,31600,14.03623
2014-07-24,21.595,21.607,21.471,17.34,32000,14.003927
2014-07-25,21.421,21.471,21.384,17.290001,52100,13.963549
2014-07-28,21.446,21.458,21.359,17.280001,17700,13.955473
2014-07-29,21.471,21.496,21.322,17.26,30100,13.939321
2014-07-30,21.421,21.421,21.136,17.129999,48900,13.834332
2014-07-31,21.136,21.136,20.914,16.93,47800,13.672809
2014-08-01,20.864,20.963,20.777,16.879999,771300,13.632426
2014-08-04,20.901,21.149,20.864,17.08,168200,13.793952
2014-08-05,21.161,21.161,20.876,16.879999,27200,13.632426
2014-08-06,20.852,20.876,20.79,16.82,36600,13.583972
2014-08-07,20.328,20.377,20.182,16.6,27300,13.596258
2014-08-08,20.292,20.316,20.182,16.629999,48000,13.62083
2014-08-11,20.548,20.89,20.548,16.99,37600,13.915688
2014-08-12,20.756,20.756,20.609,16.93,87300,13.866546
2014-08-13,20.792,20.866,20.621,17.01,33000,13.93207
2014-08-14,20.853,20.927,20.853,17.1,27000,14.005783
2014-08-15,21.037,21.049,20.902,17.190001,24000,14.079499
2014-08-18,21.171,21.171,20.878,17.209999,44800,14.095878
2014-08-19,21.122,21.122,21.012,17.25,35800,14.128642
2014-08-20,21.061,21.171,21.049,17.33,28200,14.194168
2014-08-21,21.134,21.159,21.061,17.32,28600,14.185975
2014-08-22,21.159,21.159,21.049,17.27,45600,14.145022
2014-08-25,21.122,21.195,21.061,17.35,52400,14.210546
2014-08-26,21.183,21.268,21.183,17.4,70800,14.2515
2014-08-27,21.244,21.305,21.195,17.450001,36700,14.292452
2014-08-28,21.305,21.33,21.256,17.459999,35600,14.300644
2014-08-29,21.366,21.439,21.354,17.559999,23800,14.382545
2014-09-02,21.427,21.452,21.342,17.5,16200,14.333405
2014-09-03,21.391,21.391,21.33,17.5,34700,14.333405
2014-09-04,21.342,21.354,21.244,17.43,31800,14.276071
2014-09-05,21.244,21.33,21.232,17.469999,35600,14.308832
2014-09-08,21.269,21.342,21.269,17.48,24000,14.317022
2014-09-09,21.244,21.378,21.244,17.51,32200,14.341592
2014-09-10,21.342,21.366,21.293,17.5,35200,14.333405
2014-09-11,21.268,21.317,21.207,17.459999,21400,14.300644
2014-09-12,21.354,21.354,20.963,17.24,31500,14.12045
2014-09-15,21.098,21.098,20.89,17.18,23100,14.071307
2014-09-16,20.939,21.171,20.939,17.290001,574200,14.161406
2014-09-17,21.159,21.183,21.098,17.33,25200,14.194168
2014-09-18,21.232,21.268,21.11,17.389999,23200,14.243308
2014-09-19,21.268,21.33,21.22,17.469999,22400,14.308832
2014-09-22,21.342,21.342,21.085,17.290001,27900,14.161406
2014-09-23,21.11,21.11,20.939,17.190001,22800,14.079499
2014-09-24,20.939,21.024,20.792,17.200001,28400,14.087688
2014-09-25,21.012,21.012,20.792,17.059999,35400,13.973021
2014-09-26,20.829,21.061,20.744,17.209999,381700,14.095878
2014-09-29,20.988,21.098,20.988,17.24,28700,14.12045
2014-09-30,20.988,21.171,20.975,17.34,73100,14.202355
2014-10-01,21.171,21.269,20.988,17.200001,23400,14.087688
2014-10-02,20.975,21.061,20.719,17.25,21500,14.128642
2014-10-03,21.037,21.073,20.988,17.23,50600,14.11226
2014-10-06,21.024,21.024,20.878,17.15,53200,14.046736
2014-10-07,20.78,20.963,20.78,17.02,32500,13.94026
2014-10-08,20.768,20.768,20.426,16.9,25900,13.841972
2014-10-09,20.646,20.707,20.231,16.629999,34400,13.62083
2014-10-10,20.328,20.328,19.596,16.450001,45200,13.473401
2014-10-13,20.084,20.084,19.449,15.94,25900,13.055685
2014-10-14,19.474,19.559,18.656,15.73,160900,12.88368
2014-10-15,19.144,19.767,18.619,16.17,216000,13.244065
2014-10-16,19.608,20.463,19.608,16.639999,85000,13.629021
2014-10-17,20.548,20.548,20.072,16.68,83200,13.661782
2014-10-20,20.402,20.463,20.243,16.73,23400,13.702733
2014-10-21,20.499,20.744,20.499,16.889999,57600,13.833781
2014-10-22,20.744,20.792,20.475,16.799999,27900,13.760066
2014-10-23,20.695,20.731,20.646,16.93,80900,13.866546
2014-10-24,20.585,20.756,20.585,16.969999,52300,13.899306
2014-10-27,20.719,20.719,20.524,16.940001,59700,13.874736
2014-10-28,20.731,20.744,20.597,16.969999,33500,13.899306
2014-10-29,20.707,20.768,20.585,16.959999,72300,13.891114
2014-10-30,20.682,20.719,20.499,16.790001,33000,13.751878
2014-10-31,20.719,20.719,20.438,16.85,39900,13.801023
2014-11-03,20.609,20.731,20.536,16.93,34300,13.866546
2014-11-04,20.866,20.866,20.267,16.67,30800,13.65359
2014-11-05,20.512,20.524,20.28,16.76,58400,13.727306
2014-11-06,20.585,20.585,20.316,16.77,30600,13.735497
2014-11-07,19.989,20.122,19.977,16.719999,25200,13.901786
2014-11-10,20.11,20.146,19.989,16.629999,27000,13.826956
2014-11-11,19.965,19.977,19.893,16.58,30700,13.785381
2014-11-12,19.881,20.025,19.881,16.620001,22900,13.818643
2014-11-13,19.953,20.073,19.833,16.530001,50700,13.743812
2014-11-14,19.941,20.073,19.905,16.690001,43400,13.876843
2014-11-17,19.953,20.218,19.953,16.809999,38100,13.976615
2014-11-18,20.206,20.338,20.182,16.879999,39100,14.034816
2014-11-19,20.374,20.53,20.302,16.950001,35000,14.093019
2014-11-20,20.41,20.518,20.41,17.040001,60300,14.167848
2014-11-21,20.603,20.687,20.494,17.040001,61900,14.167848
2014-11-24,20.543,20.543,20.314,16.92,33600,14.068075
2014-11-25,20.386,20.41,20.218,16.879999,68700,14.034816
2014-11-26,20.362,20.446,20.134,17,51900,14.134591
2014-11-28,20.302,20.302,19.773,16.48,44300,13.702239
2014-12-01,19.785,19.785,19.063,15.94,70400,13.25326
2014-12-02,19.159,19.616,19.159,16.25,101500,13.511006
2014-12-03,19.652,19.797,19.544,16.41,63900,13.644036
2014-12-04,19.761,19.857,19.761,16.459999,83000,13.68561
2014-12-05,19.833,19.833,19.616,16.33,26200,13.57752
2014-12-08,19.484,19.508,18.907,15.78,91900,13.120225
2014-12-09,18.895,19.123,18.762,15.86,41400,13.186742
2014-12-10,18.931,18.931,18.51,15.46,76200,12.854166
2014-12-11,18.642,18.955,18.546,15.48,64700,12.870792
2014-12-12,18.51,18.618,18.293,15.38,81000,12.787647
2014-12-15,18.642,18.678,18.077,15.12,192700,12.571473
2014-12-16,18.065,18.57,17.836,15.29,97700,12.712818
2014-12-17,18.462,18.991,18.342,15.76,59300,13.103598
2014-12-18,19.183,19.268,18.702,15.83,95100,13.161799
2014-12-19,19.015,19.087,18.895,15.82,60500,13.153484
2014-12-22,18.859,19.039,18.666,15.8,853900,13.136855
2014-12-23,19.039,19.244,19.027,15.97,77000,13.278202
2014-12-24,19.268,19.268,19.051,15.94,48700,13.25326
2014-12-26,19.22,19.22,19.075,15.93,34100,13.244944
2014-12-29,19.087,19.364,19.087,16.02,57000,13.319774
2014-12-30,19.316,19.34,19.135,16.030001,53800,13.328088
2014-12-31,19.304,19.388,19.159,15.94,34600,13.25326
2015-01-02,19.268,19.46,19.232,16.1,46200,13.386289
2015-01-05,19.244,19.364,18.823,15.68,60500,13.037082
2015-01-06,18.847,18.907,18.45,15.52,39700,12.904052
2015-01-07,18.823,18.835,18.546,15.49,75000,12.879108
2015-01-08,18.714,18.835,18.678,15.61,44600,12.97888
2015-01-09,18.847,18.847,18.642,15.61,45800,12.97888
2015-01-12,18.594,18.702,18.233,15.26,80700,12.687875
2015-01-13,18.233,18.414,17.945,14.93,178700,12.413496
2015-01-14,17.909,18.149,17.536,15.09,60300,12.546528
2015-01-15,18.342,18.474,18.125,15.22,58300,12.654617
2015-01-16,18.426,18.666,18.378,15.52,90600,12.904052
2015-01-20,18.642,18.811,18.486,15.52,81400,12.904052
2015-01-21,18.606,18.967,18.606,15.77,39500,13.111912
2015-01-22,19.003,19.268,18.775,15.76,68500,13.103598
2015-01-23,18.955,19.075,18.883,15.74,49100,13.086969
2015-01-26,19.015,19.111,18.955,15.83,50000,13.161799
2015-01-27,19.003,19.063,18.702,15.71,2409800,13.062025
2015-01-28,19.003,19.003,18.678,15.55,29800,12.928992
2015-01-29,18.859,18.859,18.438,15.52,45600,12.904052
2015-01-30,18.618,18.955,18.594,15.64,64500,13.003824
2015-02-02,18.883,18.991,18.775,15.76,57400,13.103598
2015-02-03,19.027,19.195,19.027,15.91,64900,13.228313
2015-02-04,19.135,19.147,18.883,15.8,123200,13.136855
2015-02-05,19.183,19.244,19.015,15.96,84600,13.269886
2015-02-06,18.717,18.824,18.504,15.7,35900,13.261441
2015-02-09,18.599,18.634,18.362,15.57,39900,13.151632
2015-02-10,18.492,18.492,18.267,15.59,62800,13.168526
2015-02-11,18.208,18.457,18.208,15.4,22400,13.008035
2015-02-12,18.303,18.445,18.244,15.56,36700,13.143187
2015-02-13,18.445,18.622,18.445,15.63,33300,13.202312
2015-02-17,18.54,18.634,18.386,15.69,37900,13.252994
2015-02-18,18.54,18.575,18.48,15.66,33600,13.227652
2015-02-19,18.457,18.54,18.303,15.63,49500,13.202312
2015-02-20,18.492,18.646,18.492,15.74,42500,13.295228
2015-02-23,18.575,18.634,18.457,15.66,46900,13.227652
2015-02-24,18.611,18.611,18.457,15.63,32900,13.202312
2015-02-25,18.528,18.682,18.528,15.71,37400,13.269886
2015-02-26,18.551,18.551,18.374,15.54,39600,13.12629
2015-02-27,18.457,18.457,18.35,15.56,23500,13.143187
2015-03-02,18.445,18.54,18.303,15.48,35900,13.075609
2015-03-03,18.267,18.445,18.267,15.57,31900,13.151632
2015-03-04,18.457,18.457,18.303,15.53,48500,13.117844
2015-03-05,18.327,18.504,18.327,15.57,41700,13.151632
2015-03-06,18.303,18.386,18.149,15.39,65500,12.999589
2015-03-09,18.161,18.267,18.007,15.21,21900,12.847548
2015-03-10,17.971,18.102,17.865,15.25,2466600,12.881333
2015-03-11,18.113,18.113,17.829,15.08,99500,12.73774
2015-03-12,17.853,17.853,17.782,15.05,56700,12.7124
2015-03-13,17.77,17.817,17.64,14.96,142200,12.636378
2015-03-16,17.604,17.687,17.557,14.93,64000,12.611038
2015-03-17,17.569,17.782,17.569,14.95,44700,12.627931
2015-03-18,17.699,17.96,17.604,15.14,45700,12.788421
2015-03-19,17.711,17.924,17.711,15.07,49900,12.729292
2015-03-20,17.841,17.9,17.841,15.11,51800,12.763081
2015-03-23,17.971,18.09,17.865,15.28,55000,12.906675
2015-03-24,18.173,18.173,17.912,15.15,62900,12.796868
2015-03-25,17.817,18.019,17.817,15.06,52900,12.720846
2015-03-26,17.971,18.031,17.936,15.18,52400,12.822207
2015-03-27,17.877,18.031,17.794,15.04,80900,12.703953
2015-03-30,17.912,18.031,17.912,15.23,51800,12.864441
2015-03-31,17.9,18.149,17.9,15.22,80100,12.855994
2015-04-01,17.983,18.125,17.983,15.2,50500,12.8391
2015-04-02,18.031,18.078,17.971,15.2,42600,12.8391
2015-04-06,17.877,18.09,17.699,15.26,65900,12.889781
2015-04-07,18.066,18.149,18.007,15.28,79700,12.906675
2015-04-08,18.149,18.291,18.042,15.29,42600,12.915123
2015-04-09,18.173,18.173,18.066,15.33,53600,12.948909
2015-04-10,18.113,18.232,18.113,15.39,34200,12.999589
2015-04-13,18.267,18.267,18.161,15.35,40800,12.965803
2015-04-14,18.184,18.327,18.184,15.43,41700,13.033378
2015-04-15,18.35,18.409,18.279,15.53,44400,13.117844
2015-04-16,18.338,18.433,18.303,15.57,78100,13.151632
2015-04-17,18.279,18.433,18.279,15.5,46700,13.092505
2015-04-20,18.338,18.48,18.338,15.53,55000,13.117844
2015-04-21,18.35,18.445,18.327,15.48,34300,13.075609
2015-04-22,18.338,18.421,18.291,15.47,52600,13.067163
2015-04-23,18.291,18.445,18.291,15.58,35000,13.160077
2015-04-24,18.398,18.504,18.398,15.63,45700,13.202312
2015-04-27,18.587,18.587,18.48,15.63,37200,13.202312
2015-04-28,18.457,18.504,18.445,15.62,53300,13.193865
2015-04-29,18.469,18.682,18.469,15.73,37000,13.286779
2015-04-30,18.646,18.741,18.54,15.75,87200,13.303673
2015-05-01,18.67,18.753,18.587,15.77,33500,13.320568
2015-05-04,18.646,18.741,18.646,15.75,30300,13.303673
2015-05-05,18.646,18.753,18.622,15.8,35100,13.345906
2015-05-06,18.682,18.705,18.492,15.67,39500,13.236099
2015-05-07,17.894,17.988,17.766,15.26,35900,13.098761
2015-05-08,17.824,17.929,17.766,15.3,240300,13.133096
2015-05-11,17.766,17.824,17.72,15.23,52900,13.073008
2015-05-12,17.824,17.836,17.65,15.27,59400,13.107345
2015-05-13,17.941,18.151,17.848,15.39,52800,13.210349
2015-05-14,17.999,18.046,17.976,15.45,1518200,13.261851
2015-05-15,17.929,18.034,17.918,15.46,35100,13.270434
2015-05-18,18.081,18.104,17.988,15.52,43900,13.321938
2015-05-19,18.046,18.057,17.964,15.48,46600,13.287601
2015-05-20,18.069,18.069,17.918,15.43,43100,13.244684
2015-05-21,17.929,17.999,17.918,15.44,48300,13.253267
2015-05-22,17.929,18.034,17.918,15.45,33400,13.261851
2015-05-26,17.859,18.011,17.836,15.36,36300,13.184598
2015-05-27,17.883,17.941,17.836,15.37,33300,13.193181
2015-05-28,17.778,17.894,17.731,15.25,67000,13.090177
2015-05-29,17.778,17.778,17.673,15.2,52000,13.047257
2015-06-01,17.801,17.801,17.661,15.19,29100,13.038674
2015-06-02,17.65,17.731,17.638,15.2,42600,13.047257
2015-06-03,17.731,17.731,17.51,15.03,43800,12.901334
2015-06-04,17.487,17.522,17.323,14.96,64200,12.841249
2015-06-05,17.265,17.487,17.254,14.96,50800,12.841249
2015-06-08,17.417,17.428,17.323,14.89,33400,12.781163
2015-06-09,17.405,17.417,17.347,14.93,37900,12.815496
2015-06-10,17.428,17.44,17.277,14.85,267300,12.746828
2015-06-11,17.312,17.37,17.289,14.87,80800,12.763995
2015-06-12,17.3,17.358,17.195,14.81,147000,12.712493
2015-06-15,17.16,17.475,17.16,14.96,183000,12.841249
2015-06-16,17.417,17.417,17.323,14.92,37000,12.806913
2015-06-17,17.44,17.475,17.347,14.96,43800,12.841249
2015-06-18,17.382,17.452,17.358,14.94,63600,12.82408
2015-06-19,17.382,17.405,17.219,14.78,34100,12.686741
2015-06-22,17.277,17.3,17.219,14.81,38800,12.712493
2015-06-23,17.265,17.3,17.207,14.79,32500,12.695326
2015-06-24,17.242,17.254,17.137,14.73,37600,12.643824
2015-06-25,17.149,17.219,17.021,14.61,66200,12.540817
2015-06-26,17.021,17.056,16.892,14.52,30100,12.463565
2015-06-29,16.753,16.916,16.601,14.26,51400,12.240389
2015-06-30,16.659,16.706,16.415,14.17,47400,12.163134
2015-07-01,16.485,16.566,16.24,13.97,49000,11.991459
2015-07-02,16.31,16.578,16.31,14.18,43600,12.171718
2015-07-06,16.345,16.508,16.275,13.99,49100,12.008628
2015-07-07,16.287,16.764,16.124,14.38,72400,12.343392
2015-07-08,16.659,16.659,16.345,14.05,33500,12.060131
2015-07-09,16.59,16.636,16.426,14.14,32300,12.137383
2015-07-10,16.461,16.718,16.461,14.32,27400,12.29189
2015-07-13,16.811,16.916,16.764,14.49,43900,12.437814
2015-07-14,16.799,17.114,16.799,14.59,37600,12.523651
2015-07-15,16.788,17.032,16.671,14.33,39000,12.300474
2015-07-16,16.659,16.683,16.415,14.14,37800,12.137383
2015-07-17,16.415,16.415,16.147,13.94,59500,11.965708
2015-07-20,16.275,16.275,15.867,13.65,42500,11.716781
2015-07-21,15.96,16.089,15.727,13.6,92100,11.673862
2015-07-22,15.867,15.867,15.285,13.25,79000,11.373431
2015-07-23,15.436,15.611,15.425,13.24,39700,11.364848
2015-07-24,15.436,15.658,15.436,13.36,76900,11.467853
2015-07-27,15.39,15.739,15.308,13.45,118300,11.545106
2015-07-28,15.692,16.182,15.681,13.84,91700,11.879871
2015-07-29,16.135,16.461,16.007,14.13,57100,12.1288
2015-07-30,16.461,16.461,16.147,13.97,41300,11.991459
2015-07-31,16.24,16.275,16.1,13.85,50900,11.888456
2015-08-03,16.03,16.112,15.704,13.53,40300,11.613775
2015-08-04,15.844,15.891,15.541,13.39,44300,11.493605
2015-08-05,15.576,15.797,14.749,12.7,120900,10.901327
2015-08-06,14.772,14.772,14.143,12.59,77600,10.806907
2015-08-07,14.091,14.319,14.045,12.33,61100,10.789405
2015-08-10,14.113,14.616,14.113,12.73,177600,11.139427
2015-08-11,14.376,14.582,14.376,12.76,122500,11.165679
2015-08-12,14.548,14.993,14.536,13.1,108200,11.463197
2015-08-13,14.868,14.993,14.022,12.94,66200,11.323188
2015-08-14,14.811,14.948,14.811,13.04,51000,11.410692
2015-08-17,14.902,15.165,14.902,13.25,44100,11.594455
2015-08-18,15.188,15.37,14.925,13.11,88100,11.471947
2015-08-19,14.925,15.028,14.605,12.9,67600,11.288185
2015-08-20,14.685,14.822,14.388,12.59,597300,11.016919
2015-08-21,14.331,14.468,14.033,12.28,144400,10.745652
2015-08-24,13.508,13.965,13.371,11.93,209300,10.439384
2015-08-25,13.839,13.931,13.611,11.93,232300,10.439384
2015-08-26,13.793,13.862,13.531,12.04,155200,10.53564
2015-08-27,14.045,14.536,13.999,12.7,87000,11.113174
2015-08-28,14.479,14.833,14.422,12.88,33400,11.270684
2015-08-31,14.651,14.868,14.319,12.77,99300,11.174429
2015-09-01,14.376,14.411,14.205,12.47,181200,10.911914
2015-09-02,14.399,14.433,14.068,12.58,73700,11.008169
2015-09-03,14.422,14.651,14.353,12.61,36700,11.034421
2015-09-04,14.285,14.433,14.205,12.52,46400,10.955665
2015-09-08,14.319,14.422,14.251,12.53,66800,10.964415
2015-09-09,14.365,14.468,14.091,12.34,128000,10.798156
2015-09-10,14.113,14.205,13.999,12.35,79700,10.806907
2015-09-11,14.033,14.033,13.668,11.96,84900,10.465636
2015-09-14,13.691,13.713,13.508,11.87,126400,10.386881
2015-09-15,13.599,13.691,13.508,11.85,219200,10.369379
2015-09-16,13.588,13.713,13.565,11.97,74400,10.474386
2015-09-17,13.679,13.919,13.656,12.03,141300,10.526888
2015-09-18,13.679,13.759,13.542,11.99,105000,10.491886
2015-09-21,13.713,13.828,13.656,12.05,63700,10.544391
2015-09-22,13.622,13.725,13.462,11.82,46500,10.343128
2015-09-23,13.542,13.691,12.993,11.38,117300,9.958105
2015-09-24,12.959,12.959,12.514,11.27,86300,9.861849
2015-09-25,12.959,13.051,12.696,11.23,59000,9.826847
2015-09-28,12.742,12.742,11.942,10.54,100400,9.223061
2015-09-29,12.114,12.182,11.291,9.9,116700,8.663027
2015-09-30,11.485,12.411,11.439,10.82,107600,9.468075
2015-10-01,12.422,12.879,12.411,11.27,116900,9.861849
2015-10-02,12.788,13.302,12.754,11.63,72700,10.176867
2015-10-05,13.371,13.771,13.325,12.01,55000,10.509388
2015-10-06,13.759,13.965,13.622,11.94,66600,10.448134
2015-10-07,13.793,14.022,13.736,12.2,82900,10.675649
2015-10-08,13.942,14.136,13.725,12.32,69800,10.780655
2015-10-09,14.159,14.205,14.056,12.37,121000,10.824408
2015-10-12,14.113,14.113,13.771,12.13,85700,10.614394
2015-10-13,13.839,13.885,13.599,11.91,132300,10.421883
2015-10-14,13.645,13.702,13.405,11.95,95800,10.456884
2015-10-15,13.725,13.851,13.508,12.12,86600,10.605645
2015-10-16,13.931,13.965,13.793,12.22,57900,10.69315
2015-10-19,13.862,13.862,13.565,12.06,136200,10.553141
2015-10-20,13.736,13.862,13.656,12.04,72900,10.53564
2015-10-21,13.713,13.816,13.473,11.79,44700,10.316876
2015-10-22,13.485,13.485,13.016,11.49,133200,10.054359
2015-10-23,13.165,13.565,12.971,11.42,191000,9.993107
2015-10-26,13.005,13.016,12.696,11.13,139000,9.739342
2015-10-27,12.594,12.594,12.342,10.94,98400,9.573082
2015-10-28,12.594,13.028,12.548,11.38,98700,9.958105
2015-10-29,12.902,13.279,12.902,11.6,118900,10.150618
2015-10-30,13.131,13.565,13.028,11.69,244000,10.229371
2015-11-02,13.371,13.691,13.291,11.85,554000,10.369379
2015-11-03,13.668,14.056,13.599,12.21,167500,10.684399
2015-11-04,14.022,14.022,13.393,11.8,204100,10.325628
2015-11-05,13.576,13.599,13.199,11.73,161900,10.264373
2015-11-06,12.834,12.901,12.61,11.3,113700,10.08148
2015-11-09,12.688,12.812,12.464,11.19,121800,9.98334
2015-11-10,12.531,12.733,12.43,11.18,967700,9.974421
2015-11-11,12.565,12.587,12.15,10.95,207000,9.769221
2015-11-12,12.117,12.117,11.859,10.61,139500,9.465885
2015-11-13,11.892,12.004,11.579,10.62,1044000,9.474806
2015-11-16,11.904,12.397,11.904,11.04,247000,9.849517
2015-11-17,12.341,12.543,12.184,10.9,210800,9.724613
2015-11-18,12.33,12.565,12.128,10.97,469500,9.787066
2015-11-19,12.318,12.43,12.027,10.81,401900,9.644319
2015-11-20,12.161,12.161,11.691,10.5,382500,9.367745
2015-11-23,11.735,11.904,11.623,10.44,272300,9.314216
2015-11-24,11.825,12.004,11.747,10.64,796000,9.49265
2015-11-25,11.948,11.993,11.724,10.57,869600,9.430197
2015-11-27,11.814,11.814,11.691,10.52,409300,9.385591
2015-11-30,11.892,11.948,11.803,10.6,652300,9.456964
2015-12-01,11.892,11.937,11.567,10.42,174500,9.296373
2015-12-02,11.657,11.657,11.265,10.16,489900,9.06441
2015-12-03,11.466,11.623,10.951,9.82,433700,8.761072
2015-12-04,11.007,11.097,10.536,9.42,1577500,8.404206
2015-12-07,10.435,10.435,9.55,8.88,740100,7.922437
2015-12-08,9.729,10.368,9.572,9.04,530400,8.065184
2015-12-09,10.245,11.063,10.245,9.83,486700,8.769995
2015-12-10,11.007,11.085,10.671,9.61,453900,8.573717
2015-12-11,10.671,10.671,9.976,8.99,766600,8.020576
2015-12-14,10.077,10.077,9.595,8.75,597500,7.806455
2015-12-15,10.021,10.144,9.729,8.87,491500,7.913515
2015-12-16,9.942,10.514,9.83,9.22,443500,8.225774
2015-12-17,10.312,10.413,9.886,9.02,709400,8.04734
2015-12-18,10.099,10.29,9.998,9.04,870700,8.065184
2015-12-21,10.177,10.57,10.065,9.42,1210500,8.404206
2015-12-22,10.581,11.242,10.581,9.79,773900,8.734308
2015-12-23,11.22,11.646,11.197,10.37,1121100,9.251765
2015-12-24,11.691,11.904,11.579,10.36,282600,9.242843
2015-12-28,11.399,11.433,11.141,10.15,582600,9.055489
2015-12-29,11.59,11.59,11.164,10.06,539800,8.975195
2015-12-30,11.164,11.242,10.872,9.93,1040900,8.859212
2015-12-31,11.108,11.713,11.074,10.39,866200,9.269608
2016-01-04,11.556,11.836,11.478,10.56,171600,9.421277
2016-01-05,11.803,11.825,11.545,10.46,86200,9.33206
2016-01-06,11.478,11.534,11.063,9.92,160900,8.85029
2016-01-07,10.861,11.007,10.491,9.4,170200,8.386363
2016-01-08,10.637,10.828,10.547,9.5,283300,8.475581
2016-01-11,10.648,10.951,9.953,9.02,147500,8.04734
2016-01-12,10.267,10.48,9.438,8.97,420800,8.002732
2016-01-13,10.2,10.312,9.359,8.47,133500,7.556649
2016-01-14,9.561,10.088,9.449,9,169800,8.029496
2016-01-15,9.718,9.864,9.471,8.56,191400,7.636944
2016-01-19,9.662,9.74,8.832,8.07,349900,7.199782
2016-01-20,8.81,8.81,8.093,7.48,411900,6.673404
