"Date","JNK.Open","JNK.High","JNK.Low","JNK.Close","JNK.Volume","JNK.Adjusted"
2009-10-30,66.68,66.924,65.561,37.990002,1629300,21.735586
2009-11-02,65.41,65.722,64.874,37.75,1431100,21.815336
2009-11-03,65.047,65.41,64.943,37.790001,722700,21.838449
2009-11-04,65.618,65.687,65.064,37.720001,900100,21.797991
2009-11-05,65.48,65.532,65.082,37.75,759700,21.815336
2009-11-06,65.393,65.583,65.168,37.880001,591700,21.890463
2009-11-09,65.843,65.981,65.237,38.099998,791400,22.01759
2009-11-10,65.947,65.964,65.583,37.990002,1014800,21.954027
2009-11-11,65.912,66.103,65.808,38.139999,1058600,22.040707
2009-11-12,65.964,65.981,65.722,37.98,1269600,21.94825
2009-11-13,65.999,65.999,65.653,38.049999,1139900,21.988705
2009-11-16,65.981,66.12,65.86,38.07,1395800,22.000257
2009-11-17,66.103,66.12,65.964,38.189999,671500,22.069597
2009-11-18,66.172,66.172,65.912,38.150002,1266200,22.046488
2009-11-19,65.964,66.068,65.791,38.080002,1165600,22.006037
2009-11-20,65.912,66.051,65.826,38.060001,988700,21.994482
2009-11-23,66.137,66.137,65.826,38.099998,1554500,22.01759
2009-11-24,66.016,66.016,65.826,38.049999,937700,21.988705
2009-11-25,65.912,66.12,65.843,38.209999,690500,22.08116
2009-11-27,65.583,65.912,65.272,38,936100,21.95981
2009-11-30,65.635,66.12,65.635,38.139999,1445500,22.040707
2009-12-01,64.874,65.096,64.719,37.919998,1637000,22.118282
2009-12-02,65.079,65.131,64.874,37.889999,1120800,22.10079
2009-12-03,65.079,65.439,65.028,38.07,1391500,22.205769
2009-12-04,65.765,65.765,65.474,38.259998,1259100,22.316591
2009-12-07,65.559,65.679,65.457,38.310001,639300,22.345766
2009-12-08,65.577,65.731,65.559,38.34,1128500,22.36327
2009-12-09,65.817,65.971,65.748,38.459999,1259400,22.433254
2009-12-10,65.971,66.125,65.919,38.540001,2138000,22.479923
2009-12-11,66.211,66.365,66.091,38.619999,1983300,22.526592
2009-12-14,66.399,66.862,66.348,39,1811800,22.748232
2009-12-15,66.777,66.862,66.605,38.919998,1421100,22.701576
2009-12-16,66.845,67.051,66.742,39.040001,853100,22.771572
2009-12-17,66.948,66.948,66.554,38.84,1408700,22.654911
2009-12-18,66.657,66.845,66.537,38.900002,721600,22.689903
2009-12-21,66.657,66.948,66.657,39,1082400,22.748232
2009-12-22,66.879,66.931,66.794,38.970001,873400,22.73074
2009-12-23,66.948,67.034,66.811,39.080002,898600,22.794903
2009-12-24,67.034,67.514,67.034,39.349998,562400,22.952394
2009-12-28,67.531,67.531,66.948,39.189999,1957300,22.859062
2009-12-29,66.092,66.126,65.871,38.810001,785100,22.848457
2009-12-30,66.058,66.211,65.956,38.91,800200,22.907337
2009-12-31,66.092,66.262,65.922,38.810001,720800,22.848457
2010-01-04,66.499,66.822,66.279,39.32,2463000,23.148718
2010-01-05,66.856,67.451,66.822,39.689999,1400300,23.366537
2010-01-06,67.434,67.672,67.366,39.82,1629300,23.443085
2010-01-07,67.689,67.943,67.638,39.950001,1385600,23.519613
2010-01-08,67.875,68.164,67.807,40.099998,1194200,23.607912
2010-01-11,68.147,68.3,67.977,40.060001,2608900,23.584373
2010-01-12,67.977,68.011,67.672,39.959999,1581000,23.525496
2010-01-13,67.892,67.892,67.672,39.849998,1094300,23.460743
2010-01-14,67.739,67.892,67.689,39.939999,2013100,23.513725
2010-01-15,67.824,67.858,67.4,39.77,1626400,23.413635
2010-01-19,67.57,67.722,67.451,39.869999,1039900,23.472519
2010-01-20,67.553,67.705,67.315,39.630001,1163600,23.331223
2010-01-21,67.383,67.502,66.16,38.990002,3505400,22.954445
2010-01-22,66.16,66.449,65.429,38.619999,3308200,22.736603
2010-01-25,65.837,66.228,65.582,38.889999,2165300,22.895567
2010-01-26,65.888,66.466,65.837,38.900002,1596700,22.901445
2010-01-27,66.109,66.364,65.905,39.02,2070100,22.972099
2010-01-28,66.381,66.415,65.905,38.970001,1667500,22.942657
2010-01-29,66.211,66.432,65.905,38.880001,1923800,22.889677
2010-02-01,64.982,65.201,64.864,38.610001,1570400,22.934813
2010-02-02,65.049,65.251,64.763,38.689999,1438500,22.982334
2010-02-03,65.083,65.133,64.881,38.68,1359500,22.976406
2010-02-04,64.813,64.864,63.399,37.93,3771900,22.530891
2010-02-05,63.652,64.005,62.305,37.599998,4830400,22.334864
2010-02-08,63.601,63.787,63.231,37.700001,2108500,22.394266
2010-02-09,63.568,63.803,63.315,37.790001,1805700,22.447727
2010-02-10,63.719,63.736,62.642,37.240002,2070600,22.121021
2010-02-11,62.911,63.298,62.473,37.169998,2970400,22.079437
2010-02-12,62.473,63.029,62.372,37.27,2559000,22.138851
2010-02-16,63.096,63.669,62.827,37.68,1958700,22.382387
2010-02-17,63.787,63.955,63.787,37.970001,1935100,22.554661
2010-02-18,64.022,64.948,63.938,38.400002,2196800,22.81008
2010-02-19,64.679,65.218,61.733,38.650002,3429800,22.958578
2010-02-22,65.386,65.504,65.268,38.860001,2876400,23.083328
2010-02-23,65.302,65.436,64.527,38.509998,2754300,22.875414
2010-02-24,65.083,65.251,64.83,38.549999,1595300,22.899179
2010-02-25,64.763,65.184,64.477,38.720001,1750700,23.000164
2010-02-26,65.285,65.42,65.066,38.790001,1309400,23.04174
2010-03-01,64.344,64.544,64.093,38.549999,1837900,23.09626
2010-03-02,64.544,64.744,64.427,38.68,2049600,23.174143
2010-03-03,64.661,65.028,64.594,38.93,2666700,23.323933
2010-03-04,64.895,65.028,64.761,38.869999,1017400,23.287975
2010-03-05,65.078,65.362,64.961,39.16,2354100,23.46172
2010-03-08,65.479,65.696,65.412,39.349998,1755800,23.575565
2010-03-09,65.529,65.829,65.529,39.43,2500600,23.623486
2010-03-10,65.763,66.03,65.729,39.48,2123300,23.653439
2010-03-11,65.846,65.896,65.729,39.459999,1077900,23.64147
2010-03-12,65.913,65.996,65.879,39.5,1224000,23.66543
2010-03-15,65.963,65.963,65.546,39.349998,1558600,23.575565
2010-03-16,65.963,65.963,65.679,39.43,2042600,23.623486
2010-03-17,65.93,65.996,65.763,39.419998,1858800,23.617495
2010-03-18,65.913,66.096,65.846,39.59,1263500,23.719355
2010-03-19,65.813,66.096,65.579,39.43,1725200,23.623486
2010-03-22,65.479,66.063,65.479,39.57,1458200,23.707378
2010-03-23,66.113,66.113,65.846,39.560001,1148300,23.701382
2010-03-24,65.93,66.046,65.879,39.52,1120200,23.677401
2010-03-25,66.096,66.33,66.063,39.709999,2251400,23.791258
2010-03-26,66.163,66.297,66.08,39.650002,1822800,23.755306
2010-03-29,66.23,66.447,66.23,39.77,1214500,23.827192
2010-03-30,66.38,66.48,66.363,39.82,1422000,23.857149
2010-03-31,66.297,66.43,65.963,39.790001,2119700,23.839184
2010-04-01,65.389,65.489,65.356,39.509998,2102100,23.866964
2010-04-05,65.505,65.505,65.058,39.310001,1655300,23.746147
2010-04-06,65.191,65.389,65.009,39.459999,1714600,23.836765
2010-04-07,65.389,65.456,65.257,39.5,1925500,23.860926
2010-04-08,65.439,65.605,65.158,39.610001,1291300,23.927378
2010-04-09,65.555,65.737,65.472,39.689999,1242100,23.975698
2010-04-12,65.787,65.803,65.605,39.66,1249000,23.957577
2010-04-13,65.754,65.903,65.571,39.790001,1769900,24.036104
2010-04-14,65.936,66.068,65.853,39.880001,1596200,24.090473
2010-04-15,66.101,66.432,66.018,40.09,1868100,24.217316
2010-04-16,66.217,66.416,65.34,39.759998,3519000,24.017982
2010-04-19,65.853,65.853,65.422,39.59,1743300,23.915287
2010-04-20,65.836,66.449,65.82,40.049999,3356300,24.193169
2010-04-21,66.498,66.532,66.2,40.080002,1605400,24.211294
2010-04-22,66.184,66.349,65.836,39.830002,2473700,24.060268
2010-04-23,66.25,66.449,66.002,40.130001,1158000,24.241505
2010-04-26,66.267,66.614,66.267,40.150002,1354000,24.253572
2010-04-27,66.383,66.581,65.621,39.700001,3498500,23.981749
2010-04-28,66.101,66.217,65.853,39.919998,2011900,24.114637
2010-04-29,66.35,66.449,66.134,40.110001,1315800,24.229401
2010-04-30,66.548,66.598,66.3,40.200001,2510700,24.283781
2010-05-03,65.57,65.701,65.504,39.919998,1219900,24.303865
2010-05-04,65.258,65.324,64.65,39.380001,2162600,23.9751
2010-05-05,64.125,64.141,62.186,38.759998,4774200,23.597637
2010-05-06,63.303,63.566,57.538,37.720001,12266300,22.964478
2010-05-07,61.644,62.482,60.61,38.02,6213000,23.147121
2010-05-10,64.125,64.585,63.336,38.75,3817200,23.591555
2010-05-11,63.238,63.73,63.09,38.529999,2516600,23.457617
2010-05-12,63.484,64.026,63.484,38.950001,1901500,23.713314
2010-05-13,64.141,64.272,63.599,38.77,2509900,23.603731
2010-05-14,63.583,63.681,62.761,38.439999,4177300,23.402821
2010-05-17,63.156,63.451,62.499,38.5,2098200,23.439354
2010-05-18,63.468,63.698,62.663,38.310001,2763400,23.323671
2010-05-19,62.679,62.811,61.743,37.919998,2727000,23.086243
2010-05-20,61.217,61.299,59.263,36.43,5846400,22.1791
2010-05-21,59.296,61.71,59.296,37.57,4607500,22.873156
2010-05-24,61.595,62.104,61.414,37.57,2195800,22.873156
2010-05-25,59.903,61.595,59.641,37.5,4593900,22.830538
2010-05-26,61.874,61.956,60.396,36.849998,5336500,22.434805
2010-05-27,61.382,61.924,61.382,37.529999,2541100,22.848795
2010-05-28,61.956,62.137,61.694,37.810001,2684900,23.01927
2010-06-01,60.797,61.188,60.553,37.200001,1617700,22.841206
2010-06-02,60.683,61.09,60.536,37.369999,2748400,22.945585
2010-06-03,61.058,61.204,60.488,37.349998,2256700,22.933306
2010-06-04,60.227,60.927,60.211,37.189999,4850300,22.83507
2010-06-07,60.504,61.106,60.162,36.959999,2257500,22.693838
2010-06-08,60.585,60.585,59.95,37.009998,2101300,22.724543
2010-06-09,60.536,60.602,60.194,37.169998,1611300,22.822775
2010-06-10,60.699,61.155,60.536,37.529999,1387100,23.043827
2010-06-11,60.781,61.106,60.781,37.380001,1233800,22.951725
2010-06-14,61.269,61.416,61.106,37.650002,1522600,23.117517
2010-06-15,61.448,62.181,61.155,38.029999,3399000,23.350836
2010-06-16,61.807,62.181,61.66,38.18,2198500,23.442923
2010-06-17,62.295,62.588,62.214,38.419998,1975700,23.5903
2010-06-18,62.54,62.898,62.54,38.57,2086000,23.682407
2010-06-21,63.207,63.24,62.963,38.709999,1790100,23.768362
2010-06-22,63.012,63.061,62.409,38.490002,2515400,23.633274
2010-06-23,62.67,62.686,61.986,38.279999,2523700,23.504333
2010-06-24,62.279,62.344,61.986,38.080002,1266700,23.381538
2010-06-25,62.051,62.588,62.051,38.41,1342000,23.584167
2010-06-28,62.686,62.882,62.54,38.470001,891800,23.621006
2010-06-29,62.165,62.458,61.514,38.02,1807700,23.344694
2010-06-30,62.035,62.116,61.448,37.830002,2884500,23.228035
2010-07-01,60.69,61.045,60.124,37.75,3506100,23.375402
2010-07-02,61.029,61.465,61.013,38,2057800,23.530214
2010-07-06,61.659,61.772,61.465,38.18,2061100,23.641665
2010-07-07,61.691,62.369,61.61,38.540001,2406400,23.864586
2010-07-08,62.353,62.644,62.046,38.75,2871800,23.994621
2010-07-09,62.676,62.676,62.272,38.650002,2590800,23.932703
2010-07-12,62.515,62.515,61.788,38.599998,3023000,23.901737
2010-07-13,62.498,62.967,62.401,38.919998,2635600,24.099897
2010-07-14,62.805,62.821,62.482,38.759998,2189800,24.000813
2010-07-15,62.87,62.918,62.515,38.860001,1706600,24.062735
2010-07-16,62.773,62.773,62.095,38.549999,2258900,23.870785
2010-07-19,62.547,62.66,62.353,38.73,1634400,23.982237
2010-07-20,62.369,63.225,62.369,38.970001,4020300,24.130852
2010-07-21,63.112,63.338,62.757,38.959999,2615800,24.124651
2010-07-22,63.354,63.387,63.047,39.099998,2242400,24.211346
2010-07-23,63.338,63.597,63.225,39.310001,1886500,24.341389
2010-07-26,63.58,63.693,63.322,39.400002,2256600,24.397108
2010-07-27,63.871,63.936,63.451,39.439999,2382900,24.421879
2010-07-28,63.483,63.79,63.483,39.360001,1633700,24.372349
2010-07-29,63.726,63.774,63.467,39.419998,1368700,24.409494
2010-07-30,63.58,63.839,63.484,39.419998,2437100,24.409494
2010-08-02,62.802,63.058,62.802,39.360001,2293900,24.568048
2010-08-03,63.026,63.282,62.834,39.459999,3672100,24.630466
2010-08-04,63.218,63.234,63.042,39.369999,1959400,24.574282
2010-08-05,63.09,63.09,62.818,39.330002,1628500,24.549324
2010-08-06,62.962,63.026,62.625,39.310001,1969300,24.536833
2010-08-09,63.186,63.186,62.802,39.299999,1606600,24.530596
2010-08-10,62.914,63.01,62.738,39.279999,2103500,24.518106
2010-08-11,62.593,62.609,62.097,38.900002,2395600,24.280914
2010-08-12,62.049,62.289,61.728,38.669998,2294100,24.13735
2010-08-13,62.209,62.369,62.001,38.790001,1780700,24.212254
2010-08-16,62.177,62.529,62.129,38.990002,1853500,24.337093
2010-08-17,62.738,62.834,62.545,39.040001,2236400,24.368301
2010-08-18,62.609,62.77,62.529,39.060001,1991200,24.380783
2010-08-19,62.577,62.721,62.353,38.98,2187600,24.330849
2010-08-20,62.449,62.641,62.385,39.099998,2437100,24.405746
2010-08-23,62.705,62.737,62.433,39.049999,2237400,24.374548
2010-08-24,62.321,62.433,62.177,38.830002,1992800,24.237223
2010-08-25,62.097,62.241,61.84,38.810001,3958900,24.224743
2010-08-26,62.369,62.369,61.776,38.610001,3093500,24.099903
2010-08-27,62.129,62.305,61.904,38.849998,2612900,24.249706
2010-08-30,62.321,62.417,62.161,38.810001,1702600,24.224743
2010-08-31,62.241,62.529,62.241,38.939999,2996500,24.305883
2010-09-01,61.633,61.982,61.617,38.950001,2288700,24.501509
2010-09-02,61.919,62.094,61.871,39.02,2623500,24.545544
2010-09-03,62.3,62.3,61.951,39,2688600,24.532965
2010-09-07,62.03,62.157,61.935,39.029999,2570900,24.55183
2010-09-08,62.141,62.237,62.046,39.049999,2076600,24.564434
2010-09-09,62.237,62.427,62.221,39.220001,1847600,24.671354
2010-09-10,62.459,62.459,62.268,39.27,2301400,24.702824
2010-09-13,62.491,62.873,62.491,39.490002,3401000,24.841213
2010-09-14,62.873,62.888,62.666,39.5,1481800,24.847494
2010-09-15,62.793,62.888,62.714,39.52,1187000,24.860081
2010-09-16,62.841,63.032,62.825,39.650002,1852800,24.941843
2010-09-17,63.031,63.143,62.92,39.580002,1358300,24.897829
2010-09-20,63.143,63.206,63.047,39.709999,1787400,24.979595
2010-09-21,63.238,63.238,62.952,39.599998,1613800,24.910391
2010-09-22,62.952,63.063,62.761,39.5,1840300,24.847494
2010-09-23,62.777,62.841,62.634,39.470001,1543200,24.828615
2010-09-24,62.825,63.079,62.809,39.66,2110500,24.948143
2010-09-27,63.143,63.286,63.063,39.700001,2272300,24.973303
2010-09-28,63.238,63.254,63,39.779999,1494800,25.023632
2010-09-29,63.318,63.508,63.27,39.860001,1923200,25.073944
2010-09-30,63.54,63.636,63.318,40.009998,3668600,25.168306
2010-10-01,62.833,62.991,62.723,39.849998,3683500,25.248144
2010-10-04,62.833,62.944,62.676,39.75,1766200,25.184784
2010-10-05,62.865,63.149,62.818,39.98,1983000,25.330511
2010-10-06,63.181,63.181,63.007,39.939999,2120500,25.305161
2010-10-07,63.165,63.402,63.086,40.169998,1732400,25.450888
2010-10-08,63.417,63.496,63.228,40.23,3031900,25.488903
2010-10-11,63.528,63.575,63.417,40.23,1393000,25.488903
2010-10-12,63.496,63.559,63.386,40.189999,2209400,25.46357
2010-10-13,63.544,63.78,63.496,40.389999,2439300,25.590281
2010-10-14,63.765,63.765,63.291,40.130001,2255400,25.425537
2010-10-15,63.528,63.575,63.402,40.169998,2219400,25.450888
2010-10-18,63.496,63.654,63.481,40.32,1661700,25.545912
2010-10-19,63.402,63.575,63.37,40.150002,1943400,25.438211
2010-10-20,63.496,63.796,63.433,40.419998,1909200,25.609274
2010-10-21,63.812,63.812,63.623,40.389999,1554400,25.590281
2010-10-22,63.907,63.986,63.78,40.540001,1398400,25.685314
2010-10-25,64.144,64.301,64.065,40.66,2146400,25.761337
2010-10-26,64.143,64.333,64.128,40.759998,1495300,25.824705
2010-10-27,64.27,64.349,64.143,40.75,1144600,25.818363
2010-10-28,64.364,64.428,64.286,40.799999,1168800,25.850033
2010-10-29,64.443,64.538,64.38,40.880001,2111100,25.90074
2010-11-01,63.616,63.679,63.334,40.419998,3989400,25.789711
2010-11-02,63.491,63.695,63.46,40.639999,1969700,25.930077
2010-11-03,63.695,64.04,63.601,40.830002,3930600,26.051292
2010-11-04,64.165,64.76,64.134,41.25,3769100,26.31929
2010-11-05,64.604,64.604,64.259,41.119999,3260900,26.236332
2010-11-08,64.259,64.337,64.071,40.91,2686400,26.102354
2010-11-09,64.29,64.29,63.836,40.830002,2061500,26.051292
2010-11-10,64.008,64.008,63.538,40.59,2943500,25.898176
2010-11-11,63.366,63.538,62.958,40.439999,3004500,25.802473
2010-11-12,63.287,63.428,63.068,40.299999,3782900,25.71314
2010-11-15,63.272,63.366,62.864,40.23,3278700,25.668478
2010-11-16,62.927,62.927,62.206,39.810001,5196600,25.400499
2010-11-17,62.598,62.77,62.519,39.970001,4027400,25.502584
2010-11-18,63.052,63.319,62.974,40.400002,2517500,25.776951
2010-11-19,63.24,63.366,63.052,40.419998,1761200,25.789711
2010-11-22,63.178,63.256,62.895,40.200001,1863600,25.649347
2010-11-23,62.817,62.833,62.112,39.639999,5025700,25.29203
2010-11-24,62.519,62.613,62.347,39.860001,2514700,25.432404
2010-11-26,62.378,62.535,62.221,39.700001,771500,25.330318
2010-11-29,62.221,62.676,62.221,39.91,1707800,25.464302
2010-11-30,62.331,62.598,62.284,39.82,3775700,25.406883
2010-12-01,61.988,62.112,61.832,39.84,3523300,25.599003
2010-12-02,62.05,62.112,61.879,39.84,2650000,25.599003
2010-12-03,61.863,62.315,61.863,40.040001,4611800,25.727514
2010-12-06,62.237,62.284,62.097,40,3314200,25.701809
2010-12-07,62.548,62.548,62.346,40.099998,2471100,25.766068
2010-12-08,62.517,62.533,62.284,40.18,4169900,25.817465
2010-12-09,62.486,62.486,62.268,40.009998,2672700,25.708239
2010-12-10,62.377,62.393,62.175,39.950001,2605500,25.669672
2010-12-13,62.252,62.315,61.957,39.810001,3318400,25.579718
2010-12-14,62.128,62.268,62.003,40.009998,2459600,25.708239
2010-12-15,62.237,62.268,61.926,39.810001,1803500,25.579718
2010-12-16,61.926,62.221,61.91,39.950001,1382900,25.669672
2010-12-17,62.252,62.501,62.175,40.16,2271900,25.804611
2010-12-20,62.517,62.673,62.424,40.23,2347300,25.84959
2010-12-21,62.704,62.766,62.61,40.279999,2507600,25.881716
2010-12-22,62.688,62.719,62.595,40.220001,2250000,25.84317
2010-12-23,62.704,62.922,62.642,40.400002,1395700,25.958826
2010-12-27,62.813,63.031,62.797,40.470001,1868800,26.003813
2010-12-28,63.031,63.062,62.766,40.330002,1997800,25.913857
2010-12-29,60.23,60.321,60.124,39.630001,3023600,26.049255
2010-12-30,60.215,60.321,60.2,39.639999,1488400,26.055832
2010-12-31,60.367,60.474,60.245,39.709999,986600,26.101847
2011-01-03,60.656,60.778,60.398,39.869999,4061900,26.207016
2011-01-04,60.793,60.884,60.626,39.990002,3602200,26.285889
2011-01-05,60.778,61.128,60.747,40.18,5605300,26.410784
2011-01-06,61.158,61.158,60.915,40.200001,3530700,26.423927
2011-01-07,61.067,61.128,60.778,40,2230900,26.292463
2011-01-10,60.808,60.854,60.687,39.959999,2196600,26.266174
2011-01-11,60.93,60.991,60.854,40.080002,2244100,26.345055
2011-01-12,61.082,61.082,60.915,40.09,2547100,26.35161
2011-01-13,60.976,61.052,60.93,40.049999,1730900,26.325327
2011-01-14,61.006,61.128,60.93,40.18,1748200,26.410784
2011-01-18,61.158,61.219,61.052,40.200001,1696200,26.423927
2011-01-19,61.128,61.173,60.976,40.139999,3453800,26.384491
2011-01-20,61.082,61.097,60.854,40.150002,2527400,26.391064
2011-01-21,61.143,61.265,61.097,40.220001,2763700,26.437082
2011-01-24,61.234,61.371,61.234,40.310001,1575800,26.496227
2011-01-25,61.326,61.432,61.219,40.310001,2883900,26.496227
2011-01-26,61.432,61.554,61.386,40.43,3232900,26.575108
2011-01-27,61.599,61.599,61.432,40.450001,1850900,26.588257
2011-01-28,61.584,61.599,61.204,40.23,4020800,26.443645
2011-01-31,61.371,61.615,61.341,40.490002,3360200,26.61455
2011-02-01,60.914,61.019,60.868,40.330002,2052100,26.67539
2011-02-02,61.035,61.065,60.959,40.32,2092100,26.668785
2011-02-03,60.944,61.065,60.868,40.389999,3398800,26.715078
2011-02-04,61.08,61.307,61.019,40.540001,3790700,26.814302
2011-02-07,61.322,61.488,61.231,40.630001,5034600,26.873825
2011-02-08,61.428,61.488,61.276,40.59,6331200,26.847372
2011-02-09,61.367,61.382,60.974,40.34,4302200,26.682013
2011-02-10,60.974,61.201,60.959,40.389999,2074100,26.715078
2011-02-11,61.08,61.201,60.989,40.48,2360200,26.774603
2011-02-14,61.246,61.337,61.216,40.549999,1488000,26.820911
2011-02-15,61.201,61.337,61.201,40.509998,1483000,26.794449
2011-02-16,61.337,61.428,61.292,40.580002,1987200,26.840754
2011-02-17,61.337,61.443,61.322,40.580002,1992500,26.840754
2011-02-18,61.473,61.564,61.443,40.720001,1276400,26.933342
2011-02-22,61.428,61.473,61.08,40.41,3239800,26.728317
2011-02-23,61.201,61.322,60.974,40.450001,2984700,26.754768
2011-02-24,61.216,61.292,61.11,40.450001,2463800,26.754768
2011-02-25,61.307,61.443,61.231,40.619999,4723300,26.867201
2011-02-28,61.473,61.654,61.397,40.779999,2854700,26.973032
2011-03-01,60.893,60.923,60.578,40.330002,3048700,26.843245
2011-03-02,60.758,60.848,60.623,40.43,1643300,26.909803
2011-03-03,60.878,61.044,60.833,40.630001,2704200,27.042923
2011-03-04,61.029,61.044,60.818,40.490002,2659400,26.949741
2011-03-07,60.863,60.953,60.803,40.57,2131700,27.002979
2011-03-08,60.938,60.983,60.818,40.529999,1574500,26.976358
2011-03-09,60.923,60.923,60.683,40.389999,3383400,26.883177
2011-03-10,60.698,60.728,60.428,40.23,3219900,26.776695
2011-03-11,60.473,60.548,60.368,40.279999,2619500,26.809956
2011-03-14,60.383,60.548,60.277,40.139999,5380200,26.71678
2011-03-15,59.887,60.082,59.601,39.869999,5502900,26.537069
2011-03-16,60.007,60.112,59.466,39.580002,7547500,26.344055
2011-03-17,59.902,60.217,59.812,40.02,2781000,26.636917
2011-03-18,60.428,60.593,60.367,40.23,2790000,26.776695
2011-03-21,60.608,60.803,60.563,40.450001,2539000,26.923105
2011-03-22,60.713,60.788,60.593,40.459999,6771900,26.929773
2011-03-23,60.698,60.743,60.593,40.389999,2016900,26.883177
2011-03-24,60.788,60.818,60.623,40.419998,2701300,26.903156
2011-03-25,60.803,60.803,60.683,40.400002,1865300,26.889845
2011-03-28,60.788,60.788,60.638,40.400002,2397100,26.889845
2011-03-29,60.668,60.803,60.623,40.419998,3014600,26.903156
2011-03-30,60.803,60.923,60.743,40.52,2785200,26.969709
2011-03-31,60.908,60.938,60.803,40.509998,2083200,26.963057
2011-04-01,60.185,60.259,60.005,40.209999,7854900,26.931578
2011-04-04,60.05,60.483,60.05,40.509998,7480700,27.132509
2011-04-05,60.409,60.513,60.319,40.400002,3524100,27.058832
2011-04-06,60.468,60.483,60.394,40.5,1467400,27.125805
2011-04-07,60.468,60.573,60.468,40.560001,2476500,27.166002
2011-04-08,60.603,60.603,60.468,40.509998,2081700,27.132509
2011-04-11,60.603,60.603,60.409,40.459999,2133300,27.099009
2011-04-12,60.319,60.409,60.229,40.34,3480300,27.018646
2011-04-13,60.423,60.558,60.364,40.560001,2743400,27.166002
2011-04-14,60.513,60.513,60.319,40.41,2251600,27.065519
2011-04-15,60.453,60.498,60.379,40.490002,1539100,27.119106
2011-04-18,60.364,60.364,60.155,40.290001,4730500,26.985153
2011-04-19,60.334,60.438,60.304,40.459999,2667700,27.099009
2011-04-20,60.528,60.662,60.453,40.57,2194400,27.172697
2011-04-21,60.677,60.797,60.573,40.709999,1961500,27.266451
2011-04-25,60.812,60.841,60.707,40.669998,1941300,27.239685
2011-04-26,60.797,60.856,60.752,40.75,1600000,27.293253
2011-04-27,60.886,60.901,60.797,40.73,1800700,27.279854
2011-04-28,60.812,60.991,60.812,40.810001,2796200,27.333443
2011-04-29,61.051,61.11,61.006,40.900002,1400000,27.393723
2011-05-02,60.416,60.446,60.253,40.639999,1717600,27.391022
2011-05-03,60.327,60.387,60.179,40.66,1933800,27.404501
2011-05-04,60.342,60.342,60.194,40.630001,1975100,27.384287
2011-05-05,60.253,60.283,60.001,40.490002,3161200,27.289919
2011-05-06,60.208,60.416,60.208,40.720001,3105800,27.444941
2011-05-09,60.401,60.446,60.312,40.709999,1793500,27.438196
2011-05-10,60.461,60.55,60.386,40.779999,1532900,27.485386
2011-05-11,60.579,60.579,60.342,40.709999,1743500,27.438196
2011-05-12,60.416,60.476,60.223,40.740002,1700000,27.458422
2011-05-13,60.505,60.52,60.268,40.630001,2270500,27.384287
2011-05-16,60.401,60.461,60.283,40.689999,1700600,27.424728
2011-05-17,60.342,60.505,60.268,40.77,1920900,27.478653
2011-05-18,60.52,60.594,60.431,40.84,1822200,27.525814
2011-05-19,60.594,60.624,60.49,40.799999,1132800,27.498856
2011-05-20,60.535,60.594,60.461,40.810001,1093500,27.5056
2011-05-23,60.357,60.476,60.297,40.66,2808200,27.404501
2011-05-24,60.431,60.461,60.119,40.52,3043100,27.310148
2011-05-25,60.194,60.223,60.134,40.57,2270000,27.343838
2011-05-26,60.208,60.223,60.134,40.57,1217400,27.343838
2011-05-27,60.179,60.52,60.164,40.77,3557800,27.478653
2011-05-31,60.609,60.668,60.505,40.880001,4036100,27.552786
2011-06-01,59.809,59.854,59.426,40.310001,5832900,27.336454
2011-06-02,59.5,59.544,59.396,40.32,2526600,27.343222
2011-06-03,59.293,59.293,59.042,40.049999,4541700,27.160133
2011-06-06,59.116,59.131,58.895,39.959999,3197200,27.099085
2011-06-07,59.116,59.16,58.984,40.02,2906700,27.139782
2011-06-08,58.969,59.057,58.807,39.880001,3054800,27.044838
2011-06-09,58.866,59.057,58.777,39.919998,4077500,27.07198
2011-06-10,58.777,58.866,58.114,39.52,5818000,26.800699
2011-06-13,58.467,58.6,58.099,39.41,4929900,26.726105
2011-06-14,58.408,58.689,58.408,39.73,1873200,26.943127
2011-06-15,58.438,58.571,58.246,39.52,2570300,26.800699
2011-06-16,58.276,58.512,56.904,38.779999,16623200,26.298861
2011-06-17,57.878,58.187,57.568,39.380001,7119200,26.705772
2011-06-20,57.937,58.408,57.937,39.490002,2740800,26.780365
2011-06-21,58.246,58.615,58.246,39.75,4767200,26.956682
2011-06-22,58.571,58.571,58.069,39.419998,3181700,26.732887
2011-06-23,57.996,58.512,57.715,39.59,5281300,26.848177
2011-06-24,58.467,58.467,58.069,39.450001,2646100,26.753239
2011-06-27,58.187,58.29,58.143,39.470001,1801100,26.766802
2011-06-28,58.349,58.512,58.305,39.68,2199100,26.909214
2011-06-29,58.659,58.91,58.571,39.93,3845800,27.078747
2011-06-30,58.895,59.382,58.866,40.220001,5342500,27.275421
2011-07-01,58.697,59.078,58.522,40.279999,4365300,27.490406
2011-07-05,58.903,58.99,58.697,40.240002,4227900,27.463108
2011-07-06,58.829,58.873,58.624,40.16,2784800,27.408495
2011-07-07,58.976,59.181,58.903,40.389999,3947100,27.565456
2011-07-08,58.844,59.196,58.756,40.349998,5152400,27.53817
2011-07-11,58.844,58.888,58.522,39.959999,4305500,27.272009
2011-07-12,58.492,58.668,58.36,39.860001,2645300,27.203762
