"Date","TFI.Open","TFI.High","TFI.Low","TFI.Close","TFI.Volume","TFI.Adjusted"
2009-10-23,28.465,28.465,28.327,22.620001,91700,36.014305
2009-10-26,28.465,28.477,28.226,22.59,129700,35.966541
2009-10-27,28.427,28.427,28.226,22.620001,96000,36.014305
2009-10-28,28.427,28.452,28.251,22.59,119400,35.966541
2009-10-29,28.289,28.389,28.214,22.59,89800,35.966541
2009-10-30,28.339,28.402,28.214,22.57,119200,35.934696
2009-11-02,28.189,28.189,27.951,22.48,122300,35.902779
2009-11-03,27.988,28.189,27.988,22.49,82700,35.91872
2009-11-04,28.088,28.164,27.976,22.370001,93200,35.727081
2009-11-05,28.176,28.201,28.038,22.5,86900,35.934696
2009-11-06,28.151,28.239,28.051,22.530001,85800,35.982616
2009-11-09,28.189,28.214,28.101,22.530001,56500,35.982616
2009-11-10,28.189,28.201,28.038,22.5,109700,35.934696
2009-11-11,28.088,28.226,28.088,22.52,52300,35.96664
2009-11-12,28.189,28.214,28.164,22.51,98100,35.95068
2009-11-13,28.226,28.402,28.164,22.540001,89100,35.998596
2009-11-16,28.239,28.276,28.176,22.530001,88900,35.982616
2009-11-17,28.276,28.314,28.214,22.549999,78500,36.014568
2009-11-18,28.214,28.314,28.214,22.610001,92200,36.110374
2009-11-19,28.314,28.389,28.251,22.67,75600,36.206192
2009-11-20,28.414,28.427,28.326,22.629999,59100,36.142307
2009-11-23,28.402,28.427,28.351,22.65,63300,36.174286
2009-11-24,28.389,28.439,28.364,22.700001,76000,36.254116
2009-11-25,28.439,28.477,28.402,22.68,65400,36.222187
2009-11-27,28.402,28.477,28.402,22.73,30600,36.302032
2009-11-30,28.477,28.527,28.439,22.76,62700,36.349957
2009-12-01,28.325,28.4,28.288,22.709999,88500,36.383602
2009-12-02,28.363,28.488,28.363,22.74,140700,36.43166
2009-12-03,28.488,28.525,28.425,22.84,86900,36.591862
2009-12-04,28.45,28.538,28.45,22.85,66200,36.607891
2009-12-07,28.525,28.575,28.488,22.889999,93700,36.671959
2009-12-08,28.5,28.588,28.488,22.870001,91000,36.639919
2009-12-09,28.538,28.575,28.488,22.879999,56200,36.655949
2009-12-10,28.525,28.575,28.5,22.860001,92500,36.623913
2009-12-11,28.525,28.55,28.475,22.809999,76700,36.543789
2009-12-14,28.45,28.55,28.438,22.84,85400,36.591862
2009-12-15,28.513,28.525,28.425,22.77,89900,36.479717
2009-12-16,28.438,28.5,28.438,22.790001,106900,36.511765
2009-12-17,28.5,28.538,28.463,22.809999,92000,36.543789
2009-12-18,28.513,28.538,28.45,22.809999,121100,36.543789
2009-12-21,28.463,28.5,28.438,22.799999,71400,36.527763
2009-12-22,28.525,28.525,28.4,22.809999,70200,36.543789
2009-12-23,28.463,28.475,28.4,22.790001,86900,36.511765
2009-12-24,28.413,28.463,28.413,22.799999,35500,36.527763
2009-12-28,28.463,28.463,28.4,22.75,65300,36.447689
2009-12-29,28.233,28.258,28.183,22.709999,100600,36.502323
2009-12-30,28.183,28.258,28.183,22.66,144500,36.421951
2009-12-31,28.246,28.246,28.146,22.68,79600,36.45409
2010-01-04,28.146,28.208,28.134,22.610001,476800,36.341591
2010-01-05,28.208,28.233,28.146,22.67,136100,36.438034
2010-01-06,28.271,28.271,28.208,22.700001,136100,36.486244
2010-01-07,28.246,28.271,28.196,22.709999,124500,36.502323
2010-01-08,28.283,28.283,28.196,22.719999,176000,36.518375
2010-01-11,28.221,28.283,28.208,22.73,123200,36.534462
2010-01-12,28.246,28.308,28.233,22.700001,129300,36.486244
2010-01-13,28.295,28.308,28.233,22.74,123200,36.550549
2010-01-14,28.295,28.295,28.271,22.719999,83600,36.518375
2010-01-15,28.246,28.308,28.246,22.709999,126800,36.502323
2010-01-19,28.32,28.32,28.246,22.709999,156700,36.502323
2010-01-20,28.283,28.308,28.258,22.75,118200,36.566631
2010-01-21,28.271,28.345,28.271,22.780001,100200,36.614857
2010-01-22,28.283,28.333,28.258,22.709999,179700,36.502323
2010-01-25,28.37,28.37,28.271,22.719999,89200,36.518375
2010-01-26,28.308,28.308,28.246,22.700001,137800,36.486244
2010-01-27,28.258,28.37,28.246,22.709999,217200,36.502323
2010-01-28,28.271,28.295,28.246,22.700001,90700,36.486244
2010-01-29,28.271,28.295,28.246,22.700001,89300,36.486244
2010-02-01,28.113,28.125,28.063,22.620001,136800,36.465302
2010-02-02,28.113,28.187,28.1,22.719999,78900,36.626511
2010-02-03,28.162,28.187,28.113,22.67,125100,36.545895
2010-02-04,28.2,28.311,28.187,22.77,92800,36.707123
2010-02-05,28.311,28.336,28.237,22.82,169400,36.787724
2010-02-08,28.348,28.348,28.299,22.83,87800,36.803833
2010-02-09,28.311,28.386,28.274,22.799999,105900,36.755455
2010-02-10,28.348,28.373,28.286,22.860001,102800,36.852196
2010-02-11,28.348,28.386,28.299,22.85,98300,36.836056
2010-02-12,28.361,28.373,28.299,22.870001,45400,36.868328
2010-02-16,28.324,28.398,28.311,22.879999,63100,36.88443
2010-02-17,28.336,28.398,28.311,22.84,78600,36.819954
2010-02-18,28.361,28.373,28.311,22.83,77000,36.803833
2010-02-19,28.361,28.373,28.336,22.85,70200,36.836056
2010-02-22,28.324,28.373,28.311,22.82,168800,36.787724
2010-02-23,28.348,28.398,28.348,22.879999,85900,36.88443
2010-02-24,28.41,28.46,28.361,22.870001,155100,36.868328
2010-02-25,28.386,28.46,28.373,22.93,95700,36.965038
2010-02-26,28.448,28.473,28.41,22.92,62000,36.948902
2010-03-01,28.296,28.321,28.259,22.889999,81800,37.016838
2010-03-02,28.296,28.334,28.247,22.879999,219300,37.000668
2010-03-03,28.321,28.334,28.272,22.91,134700,37.049191
2010-03-04,28.296,28.358,28.284,22.92,62500,37.065361
2010-03-05,28.358,28.383,28.309,22.889999,170000,37.016838
2010-03-08,28.334,28.371,28.309,22.92,67600,37.065361
2010-03-09,28.358,28.371,28.309,22.9,61900,37.033024
2010-03-10,28.371,28.383,28.321,22.93,228600,37.081532
2010-03-11,28.383,28.408,28.346,22.93,74400,37.081532
2010-03-12,28.395,28.395,28.334,22.940001,81000,37.097698
2010-03-15,28.395,28.395,28.358,22.959999,81500,37.130043
2010-03-16,28.358,28.395,28.321,22.9,110600,37.033024
2010-03-17,28.371,28.383,28.321,22.9,104500,37.033024
2010-03-18,28.346,28.395,28.346,22.959999,81400,37.130043
2010-03-19,28.408,28.42,28.371,22.969999,83600,37.146225
2010-03-22,28.358,28.42,28.358,22.959999,82800,37.130043
2010-03-23,28.358,28.42,28.358,22.959999,150900,37.130043
2010-03-24,28.371,28.383,28.235,22.889999,118000,37.016838
2010-03-25,28.309,28.309,28.099,22.73,115600,36.758095
2010-03-26,28.123,28.198,28.099,22.76,137700,36.806614
2010-03-29,28.173,28.185,28.123,22.780001,91200,36.838955
2010-03-30,28.086,28.173,28.049,22.719999,157600,36.741909
2010-03-31,28.049,28.111,28.049,22.709999,69900,36.725761
2010-04-01,27.949,27.949,27.801,22.58,575900,36.630047
2010-04-05,27.826,27.937,27.826,22.58,157600,36.630047
2010-04-06,27.838,27.9,27.826,22.610001,95600,36.678699
2010-04-07,27.863,27.912,27.85,22.620001,70500,36.69492
2010-04-08,27.863,27.924,27.85,22.639999,89800,36.727375
2010-04-09,27.863,27.986,27.863,22.620001,56600,36.69492
2010-04-12,27.863,27.937,27.863,22.65,78700,36.743584
2010-04-13,27.949,27.961,27.9,22.68,93200,36.792267
2010-04-14,27.961,27.998,27.85,22.66,107900,36.759819
2010-04-15,27.9,27.998,27.9,22.67,61300,36.776039
2010-04-16,27.937,28.06,27.937,22.709999,283100,36.840919
2010-04-19,28.048,28.085,28.011,22.780001,102000,36.954487
2010-04-20,28.035,28.097,28.011,22.74,157100,36.889576
2010-04-21,28.035,28.159,28.035,22.84,150800,37.051834
2010-04-22,28.159,28.171,28.097,22.83,9300,37.035572
2010-04-23,28.171,28.171,28.072,22.799999,95500,36.986912
2010-04-26,28.146,28.159,28.122,22.83,47400,37.035572
2010-04-27,28.146,28.22,28.109,22.879999,66300,37.11673
2010-04-28,28.171,28.22,28.171,22.870001,89900,37.100494
2010-04-29,28.183,28.22,28.146,22.889999,118600,37.132935
2010-04-30,28.233,28.233,28.183,22.889999,70400,37.132935
2010-05-03,28.022,28.084,28.022,22.83,81900,37.150833
2010-05-04,28.047,28.108,28.022,22.83,120700,37.150833
2010-05-05,28.071,28.096,27.998,22.780001,135900,37.069469
2010-05-06,28.071,28.133,27.862,22.84,128100,37.167099
2010-05-07,28.145,28.145,28.022,22.870001,65500,37.215927
2010-05-10,28.034,28.108,27.998,22.85,132700,37.183384
2010-05-11,28.096,28.108,28.034,22.860001,128000,37.199661
2010-05-12,28.071,28.096,28.059,22.860001,136000,37.199661
2010-05-13,28.047,28.108,28.047,22.870001,59100,37.215927
2010-05-14,28.108,28.121,28.059,22.85,102300,37.183384
2010-05-17,28.108,28.145,28.096,22.9,70700,37.26474
2010-05-18,28.145,28.194,28.121,22.940001,70900,37.329826
2010-05-19,28.157,28.243,28.157,22.959999,102400,37.362373
2010-05-20,28.243,28.268,28.194,22.940001,66600,37.329826
2010-05-21,28.243,28.329,28.207,23.049999,75800,37.508823
2010-05-24,28.342,28.354,28.293,23.07,79200,37.541374
2010-05-25,28.293,28.416,28.293,23.049999,78500,37.508823
2010-05-26,28.379,28.403,28.305,23.030001,73200,37.47628
2010-05-27,28.317,28.403,28.293,23.049999,67500,37.508823
2010-05-28,28.293,28.329,28.268,23.049999,62200,37.508823
2010-06-01,28.084,28.182,28.072,23,135000,37.541473
2010-06-02,28.17,28.182,28.109,23,74300,37.541473
2010-06-03,28.182,28.182,28.133,22.98,139600,37.508823
2010-06-04,28.121,28.17,28.047,22.950001,303900,37.459869
2010-06-07,28.133,28.133,28.096,22.940001,88800,37.443554
2010-06-08,28.133,28.133,28.096,22.959999,82900,37.476181
2010-06-09,28.084,28.121,28.072,22.92,75100,37.410904
2010-06-10,28.109,28.109,27.998,22.889999,98100,37.361923
2010-06-11,28.047,28.072,27.998,22.91,172300,37.394592
2010-06-14,28.035,28.035,27.962,22.84,116600,37.280315
2010-06-15,27.9,27.974,27.9,22.82,124200,37.247688
2010-06-16,27.9,27.962,27.9,22.799999,62300,37.215019
2010-06-17,27.962,27.962,27.913,22.82,53900,37.247688
2010-06-18,27.913,27.974,27.913,22.82,76200,37.247688
2010-06-21,27.974,27.986,27.925,22.809999,74300,37.231339
2010-06-22,27.998,27.998,27.937,22.85,123600,37.296631
2010-06-23,27.974,28.023,27.937,22.83,111800,37.264008
2010-06-24,28.023,28.023,27.974,22.83,84200,37.264008
2010-06-25,28.023,28.047,27.962,22.870001,72300,37.329285
2010-06-28,28.072,28.072,28.035,22.879999,129200,37.345608
2010-06-29,28.133,28.133,28.06,22.92,85900,37.410904
2010-06-30,28.133,28.158,28.084,22.940001,90600,37.443554
2010-07-01,27.998,28.023,27.937,22.93,193900,37.541782
2010-07-02,28.047,28.072,27.986,22.91,152700,37.509037
2010-07-06,28.084,28.084,28.011,22.940001,57900,37.55814
2010-07-07,28.084,28.096,28.023,22.959999,109900,37.590904
2010-07-08,28.072,28.145,28.047,22.959999,91300,37.590904
2010-07-09,28.133,28.133,28.047,23.01,60900,37.672741
2010-07-12,28.072,28.133,28.072,22.98,125500,37.623653
2010-07-13,28.145,28.145,28.06,23.02,101500,37.689125
2010-07-14,28.145,28.157,28.108,23.01,105400,37.672741
2010-07-15,28.121,28.194,28.121,23.049999,59800,37.738228
2010-07-16,28.206,28.206,28.145,23.08,52900,37.787376
2010-07-19,28.218,28.243,28.169,23.120001,55600,37.852848
2010-07-20,28.231,28.267,28.206,23.129999,46000,37.869213
2010-07-21,28.267,28.316,28.231,23.110001,45400,37.836475
2010-07-22,28.292,28.304,28.243,23.139999,49900,37.885601
2010-07-23,28.328,28.328,28.255,23.16,96000,37.918343
2010-07-26,28.328,28.328,28.255,23.129999,64300,37.869213
2010-07-27,28.328,28.328,28.267,23.16,55000,37.918343
2010-07-28,28.267,28.34,28.267,23.18,43900,37.95108
2010-07-29,28.279,28.34,28.279,23.15,74400,37.901966
2010-07-30,28.34,28.353,28.328,23.209999,55100,38.000202
2010-08-02,28.218,28.231,28.121,23.1,126800,37.934517
2010-08-03,28.194,28.243,28.17,23.129999,72200,37.983784
2010-08-04,28.255,28.267,28.17,23.190001,165500,38.082329
2010-08-05,28.267,28.267,28.194,23.209999,81900,38.11515
2010-08-06,28.316,28.316,28.231,23.23,110900,38.147999
2010-08-09,28.426,28.426,28.292,23.24,133300,38.164421
2010-08-10,28.34,28.365,28.304,23.290001,83300,38.246536
2010-08-11,28.401,28.426,28.377,23.33,89200,38.312218
2010-08-12,28.45,28.474,28.389,23.32,61300,38.295792
2010-08-13,28.426,28.523,28.426,23.389999,87300,38.410744
2010-08-16,28.535,28.572,28.499,23.4,76200,38.427162
2010-08-17,28.572,28.584,28.523,23.440001,99100,38.492874
2010-08-18,28.62,28.633,28.584,23.48,72600,38.55854
2010-08-19,28.62,28.669,28.62,23.5,124500,38.591381
2010-08-20,28.693,28.73,28.657,23.559999,65600,38.689919
2010-08-23,28.767,28.779,28.693,23.57,60900,38.706333
2010-08-24,28.779,28.864,28.742,23.639999,89500,38.821293
2010-08-25,28.827,28.937,28.827,23.690001,125300,38.9034
2010-08-26,28.901,28.974,28.864,23.73,60600,38.969074
2010-08-27,28.864,28.913,28.84,23.709999,115500,38.936249
2010-08-30,28.913,28.925,28.864,23.709999,60500,38.936249
2010-08-31,28.888,28.961,28.888,23.780001,63900,39.051205
2010-09-01,28.791,28.791,28.718,23.709999,75800,39.051201
2010-09-02,28.73,28.779,28.706,23.639999,70900,38.935917
2010-09-03,28.658,28.743,28.645,23.629999,83300,38.919437
2010-09-07,28.743,28.743,28.621,23.57,64600,38.820606
2010-09-08,28.621,28.658,28.573,23.540001,95300,38.771221
2010-09-09,28.524,28.56,28.39,23.4,130000,38.540607
2010-09-10,28.548,28.548,28.463,23.440001,52500,38.606506
2010-09-13,28.573,28.573,28.475,23.49,75300,38.68885
2010-09-14,28.56,28.573,28.5,23.51,192300,38.721783
2010-09-15,28.573,28.573,28.475,23.49,305400,38.68885
2010-09-16,28.56,28.56,28.5,23.469999,93000,38.655914
2010-09-17,28.56,28.597,28.512,23.52,103400,38.738274
2010-09-20,28.585,28.609,28.536,23.5,76000,38.70533
2010-09-21,28.597,28.609,28.536,23.52,130700,38.738274
2010-09-22,28.645,28.718,28.573,23.65,70900,38.95237
2010-09-23,28.755,28.755,28.633,23.6,54200,38.870033
2010-09-24,28.718,28.73,28.621,23.629999,58800,38.919437
2010-09-27,28.73,28.73,28.633,23.6,53400,38.870033
2010-09-28,28.718,28.718,28.658,23.6,63300,38.870033
2010-09-29,28.706,28.73,28.658,23.629999,99600,38.919437
2010-09-30,28.645,28.694,28.597,23.549999,81300,38.787682
2010-10-01,28.428,28.477,28.15,23.26,1532600,38.422604
2010-10-04,28.247,28.416,28.247,23.34,74100,38.55476
2010-10-05,28.344,28.344,28.222,23.360001,101100,38.587799
2010-10-06,28.344,28.416,28.283,23.469999,99600,38.769501
2010-10-07,28.392,28.404,28.319,23.440001,76400,38.719952
2010-10-08,28.392,28.501,28.392,23.51,92600,38.835564
2010-10-11,28.549,28.549,28.489,23.559999,68100,38.918179
2010-10-12,28.489,28.549,28.489,23.559999,65100,38.918179
2010-10-13,28.561,28.561,28.465,23.559999,65600,38.918179
2010-10-14,28.537,28.537,28.38,23.459999,110300,38.752975
2010-10-15,28.38,28.428,28.356,23.459999,85100,38.752975
2010-10-18,28.453,28.453,28.368,23.440001,38200,38.719952
2010-10-19,28.38,28.44,28.344,23.469999,52000,38.769501
2010-10-20,28.392,28.44,28.38,23.469999,46600,38.769501
2010-10-21,28.453,28.453,28.344,23.450001,74600,38.736469
2010-10-22,28.44,28.44,28.392,23.450001,67300,38.736469
2010-10-25,28.44,28.44,28.356,23.469999,61300,38.769501
2010-10-26,28.356,28.44,28.271,23.41,76900,38.67038
2010-10-27,28.319,28.319,28.162,23.32,65000,38.521717
2010-10-28,28.222,28.259,28.15,23.299999,45200,38.488674
2010-10-29,28.259,28.283,28.198,23.360001,60100,38.587799
2010-11-01,28.103,28.103,27.982,23.18,66900,38.403889
2010-11-02,28.006,28.079,28.006,23.24,58100,38.503304
2010-11-03,28.055,28.091,27.982,23.190001,76900,38.42046
2010-11-04,28.091,28.091,28.03,23.26,104900,38.536434
2010-11-05,28.091,28.103,28.03,23.25,64600,38.519859
2010-11-08,28.055,28.091,28.018,23.219999,70000,38.470158
2010-11-09,28.055,28.055,27.463,22.940001,336500,38.006275
2010-11-10,27.644,27.705,27.499,22.82,210000,37.807468
2010-11-11,27.475,27.487,27.065,22.440001,301500,37.177879
2010-11-12,27.101,27.644,27.101,22.9,249800,37.939995
2010-11-15,27.427,27.632,26.823,22.24,257500,36.846527
2010-11-16,27.077,27.125,25.954,22.15,504200,36.697433
2010-11-17,26.606,26.98,26.509,22.26,290000,36.879677
2010-11-18,26.86,26.992,26.594,22.290001,242200,36.929382
2010-11-19,26.86,27.198,26.86,22.41,287000,37.128197
2010-11-22,27.161,27.33,27.161,22.58,95200,37.40984
2010-11-23,27.354,27.367,27.234,22.620001,124000,37.476097
2010-11-24,27.294,27.391,27.258,22.59,127200,37.426411
2010-11-26,27.27,27.415,27.27,22.709999,26900,37.625217
2010-11-29,27.367,27.379,27.234,22.629999,86800,37.492668
2010-11-30,27.354,27.439,27.258,22.639999,144600,37.509239
2010-12-01,27.162,27.306,27.089,22.66,397600,37.642139
2010-12-02,27.294,27.294,27.125,22.549999,96000,37.459408
2010-12-03,27.137,27.258,27.041,22.639999,153300,37.60891
2010-12-06,27.15,27.258,27.005,22.48,133400,37.343121
2010-12-07,27.101,27.101,26.632,22.290001,171000,37.027519
2010-12-08,26.885,26.885,26.247,21.940001,211300,36.44611
2010-12-09,26.391,26.56,26.367,22.049999,195600,36.628815
2010-12-10,26.427,26.68,26.391,22.1,238100,36.71188
2010-12-13,26.668,26.668,26.427,22.07,99900,36.662029
2010-12-14,26.511,26.536,26.03,21.629999,226000,35.931122
2010-12-15,25.958,26.066,25.934,21.57,451200,35.831459
2010-12-16,25.946,26.331,25.921,21.84,299300,36.279972
2010-12-17,26.271,26.644,26.271,22.120001,267400,36.745094
2010-12-20,26.596,26.608,26.15,21.809999,276100,36.230145
2010-12-21,26.198,26.331,26.162,21.83,176500,36.263351
2010-12-22,26.222,26.343,26.174,21.83,137900,36.263351
2010-12-23,26.198,26.295,26.186,21.790001,135400,36.196926
2010-12-27,26.138,26.475,26.138,21.93,242400,36.429478
2010-12-28,26.463,26.463,26.174,21.75,153300,36.130482
2010-12-29,25.805,25.948,25.686,21.639999,217800,36.277985
2010-12-30,25.793,25.912,25.721,21.66,86400,36.311523
2010-12-31,25.781,25.924,25.781,21.629999,185300,36.261234
2011-01-03,25.817,25.948,25.817,21.75,237800,36.462383
2011-01-04,25.9,26.139,25.9,21.799999,153900,36.54623
2011-01-05,25.936,26.055,25.924,21.809999,71600,36.562984
2011-01-06,26.031,26.031,25.912,21.790001,68200,36.529461
2011-01-07,25.996,25.996,25.829,21.77,118600,36.495934
2011-01-10,25.984,26.031,25.781,21.790001,222300,36.529461
2011-01-11,25.948,26.031,25.888,21.76,111200,36.479179
2011-01-12,25.936,25.996,25.769,21.610001,205100,36.227703
2011-01-13,25.686,25.769,25.208,21.26,185100,35.640942
2011-01-14,25.172,25.268,24.862,21.030001,393200,35.255383
2011-01-18,24.886,25.34,24.886,21.190001,205100,35.523602
2011-01-19,25.184,25.435,25.149,21.24,110900,35.607422
2011-01-20,25.411,25.411,25.196,21.190001,131600,35.523602
2011-01-21,25.256,25.602,25.244,21.41,214400,35.892414
2011-01-24,25.578,25.614,25.375,21.43,272500,35.925953
2011-01-25,25.59,25.614,25.495,21.43,95300,35.925953
2011-01-26,25.59,25.876,25.566,21.65,102900,36.294746
2011-01-27,25.853,25.853,25.614,21.57,56400,36.160648
2011-01-28,25.614,25.793,25.614,21.620001,162700,36.244469
2011-01-31,25.888,25.888,25.602,21.530001,120900,36.093594
2011-02-01,25.579,25.651,25.496,21.42,71800,35.991096
2011-02-02,25.508,25.615,25.508,21.43,54000,36.007889
2011-02-03,25.401,25.663,25.377,21.370001,95500,35.907089
2011-02-04,25.484,25.568,25.294,21.299999,101800,35.789478
2011-02-07,25.306,25.544,25.27,21.290001,210100,35.772663
2011-02-08,25.306,25.389,25.199,21.18,98600,35.587837
2011-02-09,25.151,25.425,25.151,21.200001,108600,35.621426
2011-02-10,25.294,25.401,25.199,21.309999,106500,35.806267
2011-02-11,25.353,25.675,25.353,21.450001,251700,36.0415
2011-02-14,25.556,25.603,25.437,21.48,89100,36.0919
2011-02-15,25.52,25.698,25.52,21.559999,89100,36.226334
2011-02-16,25.615,25.829,25.591,21.690001,101400,36.444759
2011-02-17,25.746,26.008,25.746,21.809999,106600,36.646404
2011-02-18,26.056,26.091,25.937,21.870001,97200,36.747204
2011-02-22,25.96,26.115,25.925,21.83,241300,36.679996
2011-02-23,25.948,26.151,25.948,21.889999,109200,36.780819
2011-02-24,26.079,26.282,26.008,22.049999,91100,37.049656
2011-02-25,26.186,26.294,26.163,22.02,91800,36.999245
2011-02-28,26.27,26.341,26.151,21.969999,72900,36.91523
2011-03-01,26,26.19,25.881,21.940001,91900,36.977619
2011-03-02,26.024,26.166,26.024,21.99,43000,37.061855
2011-03-03,26.071,26.213,25.976,22.040001,75000,37.146141
2011-03-04,26.107,26.19,26.047,22.02,64700,37.112431
2011-03-07,26.083,26.095,25.964,21.9,78500,36.910187
2011-03-08,25.964,26.071,25.952,21.870001,139500,36.859631
2011-03-09,25.929,26.059,25.929,21.959999,44900,37.011295
2011-03-10,25.964,26.071,25.881,21.969999,126100,37.028149
2011-03-11,26.083,26.13,25.952,22,76000,37.078712
2011-03-14,26.071,26.142,26.047,21.99,30700,37.061855
2011-03-15,26.083,26.249,26.071,22.08,53900,37.213551
2011-03-16,26.142,26.344,26.142,22.049999,71700,37.162975
2011-03-17,26.213,26.225,26.071,21.99,90000,37.061855
2011-03-18,26.107,26.202,26.071,22.049999,95700,37.162975
2011-03-21,26.225,26.225,26.142,22.049999,68200,37.162975
2011-03-22,26.178,26.19,26.13,22.040001,49900,37.146141
2011-03-23,26.166,26.19,26.154,22.049999,67300,37.162975
2011-03-24,26.213,26.213,26.166,22.09,84100,37.2304
2011-03-25,26.19,26.202,26.154,22.08,117700,37.213551
2011-03-28,26.166,26.202,26.166,22.08,51500,37.213551
2011-03-29,26.213,26.213,26.107,22,29300,37.078712
2011-03-30,26.118,26.13,26.059,21.99,40300,37.061855
2011-03-31,26.107,26.107,26.059,21.99,70300,37.061855
2011-04-01,25.969,25.981,25.898,21.92,191500,37.055107
2011-04-04,25.957,25.969,25.922,21.91,86200,37.038204
2011-04-05,25.934,25.969,25.863,21.889999,129500,37.004379
2011-04-06,25.863,25.934,25.839,21.92,72500,37.055107
2011-04-07,25.874,25.934,25.863,21.92,53400,37.055107
2011-04-08,25.91,25.981,25.78,21.799999,144300,36.852249
2011-04-11,25.792,25.91,25.792,21.84,90500,36.919861
2011-04-12,25.886,25.957,25.851,21.870001,75900,36.970573
2011-04-13,25.91,25.91,25.839,21.860001,49800,36.95369
2011-04-14,25.886,25.957,25.874,21.879999,67300,36.987488
2011-04-15,25.922,26.005,25.886,21.950001,147100,37.10582
2011-04-18,25.945,26.076,25.945,22.02,78400,37.224155
2011-04-19,26.016,26.123,26.005,22.08,73400,37.325581
2011-04-20,26.147,26.147,26.099,22.059999,101800,37.291771
2011-04-21,26.111,26.17,26.111,22.110001,52500,37.376278
2011-04-25,26.147,26.253,26.147,22.15,73000,37.443916
2011-04-26,26.218,26.3,26.206,22.219999,79900,37.562267
2011-04-27,26.324,26.371,26.289,22.27,40200,37.646767
2011-04-28,26.371,26.478,26.348,22.33,123600,37.748203
2011-04-29,26.442,26.513,26.407,22.4,94500,37.866531
2011-05-02,26.368,26.415,26.321,22.32,123000,37.854637
2011-05-03,26.344,26.38,26.333,22.360001,76900,37.922493
2011-05-04,26.38,26.474,26.356,22.4,72000,37.990326
2011-05-05,26.451,26.545,26.451,22.48,60300,38.126015
2011-05-06,26.568,26.568,26.498,22.5,53400,38.159939
2011-05-09,26.58,26.592,26.533,22.52,72900,38.193863
2011-05-10,26.533,26.627,26.533,22.540001,67100,38.227806
2011-05-11,26.663,26.663,26.557,22.549999,86800,38.244751
2011-05-12,26.639,26.675,26.592,22.559999,175500,38.261681
2011-05-13,26.663,26.769,26.663,22.68,56900,38.465225
2011-05-16,26.769,26.863,26.722,22.780001,250500,38.634811
2011-05-17,26.875,26.899,26.675,22.77,303500,38.617836
2011-05-18,26.863,26.934,26.769,22.799999,151100,38.668736
2011-05-19,26.851,26.875,26.769,22.73,203500,38.550018
2011-05-20,26.84,26.875,26.804,22.76,129800,38.600899
2011-05-23,26.84,26.934,26.816,22.74,127000,38.566967
2011-05-24,26.875,26.899,26.828,22.790001,113000,38.651772
2011-05-25,26.851,26.91,26.71,22.66,939300,38.431301
2011-05-26,26.698,26.851,26.675,22.76,102700,38.600899
2011-05-27,26.804,26.91,26.745,22.780001,83200,38.634811
2011-05-31,26.91,26.91,26.769,22.719999,67500,38.533058
2011-06-01,26.644,26.691,26.621,22.66,74100,38.543266
2011-06-02,26.668,26.762,26.632,22.75,119200,38.696358
2011-06-03,26.785,26.785,26.703,22.76,83900,38.71336
2011-06-06,26.762,26.809,26.703,22.73,66000,38.662327
2011-06-07,26.738,26.809,26.691,22.73,58700,38.662327
2011-06-08,26.726,26.75,26.679,22.74,59100,38.679337
2011-06-09,26.726,26.809,26.679,22.799999,69400,38.781391
2011-06-10,26.797,26.844,26.668,22.700001,92500,38.611305
2011-06-13,26.703,26.703,26.597,22.68,84400,38.57729
2011-06-14,26.644,26.75,26.562,22.75,109900,38.696358
2011-06-15,26.715,26.75,26.656,22.700001,91600,38.611305
2011-06-16,26.703,26.762,26.691,22.75,46900,38.696358
2011-06-17,26.738,26.75,26.691,22.74,23900,38.679337
2011-06-20,26.762,26.762,26.691,22.76,57100,38.71336
2011-06-21,26.773,26.82,26.644,22.68,43300,38.57729
2011-06-22,26.679,26.809,26.656,22.709999,39000,38.628311
2011-06-23,26.703,26.773,26.703,22.719999,43200,38.645321
2011-06-24,26.738,26.75,26.679,22.700001,53000,38.611305
2011-06-27,26.738,26.773,26.691,22.73,81000,38.662327
2011-06-28,26.738,26.75,26.632,22.67,40000,38.560272
2011-06-29,26.715,26.715,26.585,22.65,49600,38.526257
2011-06-30,26.632,26.656,26.503,22.639999,72200,38.509232
2011-07-01,26.508,26.531,26.391,22.6,66300,38.553589
2011-07-05,26.484,26.555,26.449,22.629999,65200,38.604778
2011-07-06,26.531,26.543,26.496,22.620001,20400,38.587723
2011-07-07,26.543,26.543,26.379,22.58,146300,38.519474
2011-07-08,26.484,26.578,26.355,22.5,424900,38.382992
2011-07-11,26.309,26.59,26.273,22.68,185200,38.690067
2011-07-12,26.578,26.731,26.543,22.780001,119800,38.860676
2011-07-13,26.695,26.719,26.613,22.790001,137400,38.877728
2011-07-14,26.695,26.719,26.649,22.790001,53200,38.877728
2011-07-15,26.719,26.731,26.66,22.799999,34400,38.894783
2011-07-18,26.625,26.707,26.555,22.780001,78100,38.860676
2011-07-19,26.695,26.742,26.637,22.799999,56300,38.894783
2011-07-20,26.719,26.789,26.66,22.77,50900,38.843594
2011-07-21,26.813,26.813,26.684,22.83,98100,38.945965
2011-07-22,26.777,26.824,26.731,22.870001,133800,39.014214
2011-07-25,26.836,26.836,26.695,22.82,48100,38.928902
2011-07-26,26.801,26.801,26.719,22.799999,103900,38.894783
