"Date","SCHP.Open","SCHP.High","SCHP.Low","SCHP.Close","SCHP.Volume","SCHP.Adjusted"
2012-11-29,61.439,61.523,61.366,58.799999,41300,56.245293
2012-11-30,61.607,61.701,61.533,58.98,28300,56.41748
2012-12-03,61.305,61.472,61.274,58.939999,107600,56.522011
2012-12-04,61.524,61.576,61.43,59.049999,61000,56.627483
2012-12-05,61.576,61.68,61.576,59.119999,62900,56.694614
2012-12-06,61.691,61.826,61.66,59.23,55200,56.800106
2012-12-07,61.743,61.753,61.628,59.130001,42700,56.704216
2012-12-10,61.691,61.795,61.691,59.25,66100,56.819286
2012-12-11,61.618,61.701,61.597,59.119999,56900,56.694614
2012-12-12,61.66,61.764,61.409,58.93,76700,56.512421
2012-12-13,61.295,61.315,61.169,58.709999,56800,56.301449
2012-12-14,61.232,61.357,61.211,58.84,63600,56.426109
2012-12-17,61.336,61.336,60.971,58.470001,145000,56.071289
2012-12-18,60.919,61.023,60.711,58.389999,91400,55.994579
2012-12-19,60.961,61.086,60.877,58.419998,287400,56.023335
2012-12-20,60.982,61.055,60.919,58.5,75000,56.100048
2012-12-21,61.149,61.211,61.065,58.639999,102700,56.234306
2012-12-24,61.107,61.117,61.034,58.599998,29400,56.19595
2012-12-26,61.149,61.211,61.128,58.66,50800,56.25349
2012-12-27,60.901,61.057,60.838,58.529999,90500,56.251568
2012-12-28,60.984,61.026,60.869,58.59,77800,56.309242
2012-12-31,60.838,60.838,60.63,58.299999,74600,56.030521
2013-01-02,60.609,60.609,60.464,58.150002,150500,55.886372
2013-01-03,60.516,60.516,60.037,57.790001,291700,55.540371
2013-01-04,60.027,60.183,59.975,57.830002,102200,55.578819
2013-01-07,60.204,60.38,60.152,57.959999,114200,55.703758
2013-01-08,60.432,60.474,60.38,58.049999,99900,55.790257
2013-01-09,60.464,60.609,60.432,58.189999,69200,55.924805
2013-01-10,60.453,60.495,60.401,58.049999,57000,55.790257
2013-01-11,60.401,60.526,60.339,58.169998,65000,55.905579
2013-01-14,60.557,60.568,60.464,58.139999,60900,55.876755
2013-01-15,60.589,60.693,60.589,58.27,36300,56.00169
2013-01-16,60.609,60.62,60.505,58.240002,36300,55.97287
2013-01-17,60.474,60.516,60.412,58.110001,54800,55.847912
2013-01-18,60.516,60.62,60.516,58.240002,33800,55.97287
2013-01-22,60.464,60.641,60.443,58.25,68900,55.982468
2013-01-23,60.609,60.641,60.557,58.23,56700,55.963253
2013-01-24,60.516,60.62,60.412,58.18,78700,55.915195
2013-01-25,60.412,60.432,60.224,57.93,142900,55.674923
2013-01-28,60.11,60.183,60.089,57.830002,73900,55.578819
2013-01-29,60.172,60.245,60.016,57.709999,86000,55.463493
2013-01-30,60.037,60.089,59.943,57.740002,47200,55.492332
2013-01-31,60.11,60.276,60.079,57.860001,99000,55.607651
2013-02-01,60.391,60.422,59.964,57.630001,155000,55.386604
2013-02-04,60.152,60.349,60.131,58,179300,55.74221
2013-02-05,60.172,60.172,60.079,57.810001,61300,55.559601
2013-02-06,60.224,60.287,60.152,57.919998,41100,55.665321
2013-02-07,60.183,60.36,60.183,57.900002,124100,55.646095
2013-02-08,60.245,60.256,60.089,57.84,78800,55.588436
2013-02-11,60.131,60.214,60.11,57.810001,63900,55.559601
2013-02-12,60.089,60.152,60.016,57.759998,60000,55.511551
2013-02-13,59.964,60.079,59.933,57.630001,67100,55.386604
2013-02-14,60.079,60.1,59.964,57.740002,48100,55.492332
2013-02-15,59.995,59.995,59.839,57.610001,141700,55.36739
2013-02-19,59.933,59.995,59.86,57.540001,59100,55.30011
2013-02-20,59.829,59.964,59.808,57.529999,71800,55.290489
2013-02-21,59.964,59.995,59.902,57.630001,97900,55.386604
2013-02-22,60.027,60.089,60.006,57.720001,30900,55.473099
2013-02-25,59.933,60.37,59.923,58.02,61100,55.761425
2013-02-26,60.235,60.349,60.172,57.869999,35900,55.617256
2013-02-27,60.047,60.349,60.047,57.849998,30400,55.598045
2013-02-28,60.245,60.349,60.224,57.919998,26800,55.665321
2013-03-01,60.349,60.453,60.308,58.099998,140600,55.83831
2013-03-04,60.443,60.443,60.308,57.98,56000,55.722977
2013-03-05,60.308,60.443,60.308,58.07,80500,55.809483
2013-03-06,60.297,60.308,60.235,57.900002,57200,55.646095
2013-03-07,60.172,60.172,60.027,57.75,245200,55.501945
2013-03-08,59.912,59.985,59.777,57.470001,118000,55.232838
2013-03-11,59.86,59.881,59.787,57.509998,55900,55.271278
2013-03-12,59.912,59.985,59.891,57.560001,48600,55.319324
2013-03-13,59.871,59.964,59.808,57.580002,38700,55.338554
2013-03-14,59.891,60.089,59.85,57.66,79800,55.415432
2013-03-15,59.995,60.11,59.995,57.75,66900,55.501945
2013-03-18,60.266,60.318,60.235,57.919998,34400,55.665321
2013-03-19,60.328,60.401,60.245,57.950001,70900,55.694141
2013-03-20,60.266,60.287,60.11,57.77,42700,55.521152
2013-03-21,60.204,60.224,60.152,57.860001,38000,55.607651
2013-03-22,60.204,60.245,60.131,57.889999,52500,55.636482
2013-03-25,60.224,60.349,60.183,57.919998,52200,55.665321
2013-03-26,60.193,60.328,60.162,57.959999,42900,55.703758
2013-03-27,60.422,60.505,60.391,58.110001,63600,55.847912
2013-03-28,60.391,60.464,60.37,58.029999,55400,55.771027
2013-04-01,60.453,60.589,60.422,58.23,85300,55.963253
2013-04-02,60.485,60.547,60.422,58.119999,82500,55.857521
2013-04-03,60.557,60.661,60.557,58.259998,28600,55.992081
2013-04-04,60.713,60.901,60.703,58.509998,53400,56.232349
2013-04-05,61.15,61.254,61.098,58.75,39200,56.462997
2013-04-08,61.192,61.213,60.89,58.549999,54100,56.27079
2013-04-09,60.974,60.984,60.776,58.419998,59000,56.145847
2013-04-10,60.713,60.713,60.464,58.16,50000,55.895973
2013-04-11,60.641,60.724,60.599,58.310001,43500,56.040131
2013-04-12,60.88,60.932,60.797,58.48,58300,56.203522
2013-04-15,60.911,60.953,60.838,58.560001,57000,56.280396
2013-04-16,60.776,60.869,60.734,58.470001,167500,56.193909
2013-04-17,60.755,60.859,60.745,58.43,66200,56.155464
2013-04-18,60.765,60.807,60.339,58.009998,67500,55.751812
2013-04-19,60.495,60.609,60.495,58.25,30400,55.982468
2013-04-22,60.755,60.807,60.713,58.400002,33300,56.126629
2013-04-23,60.849,60.994,60.776,58.43,35100,56.155464
2013-04-24,60.797,60.911,60.776,58.540001,30500,56.261181
2013-04-25,60.911,60.974,60.911,58.540001,127400,56.261181
2013-04-26,61.036,61.119,61.026,58.720001,35400,56.434177
2013-04-29,61.182,61.182,60.984,58.630001,41500,56.347683
2013-04-30,61.026,61.036,60.849,58.560001,55600,56.280396
2013-05-01,60.825,60.856,60.731,58.5,53400,56.273666
2013-05-02,60.783,60.783,60.7,58.41,24600,56.187092
2013-05-03,60.555,60.555,60.284,57.990002,46800,55.783073
2013-05-06,60.347,60.347,60.191,57.970001,49200,55.763844
2013-05-07,60.232,60.284,60.18,57.93,205700,55.725357
2013-05-08,60.18,60.201,60.097,57.810001,67500,55.609936
2013-05-09,60.18,60.222,60.108,57.82,33000,55.619541
2013-05-10,60.076,60.076,59.796,57.650002,95500,55.45602
2013-05-13,59.827,59.879,59.754,57.48,45200,55.292488
2013-05-14,59.796,59.827,59.515,57.25,66600,55.071239
2013-05-15,59.567,59.598,59.411,57.25,49200,55.071239
2013-05-16,59.505,59.754,59.505,57.41,32300,55.225151
2013-05-17,59.546,59.557,59.369,57.119999,57800,54.94619
2013-05-20,59.421,59.432,59.297,57.110001,22500,54.936569
2013-05-21,59.338,59.525,59.234,57.259998,53900,55.08086
2013-05-22,59.536,59.619,58.943,56.73,117000,54.571026
2013-05-23,59.099,59.099,58.829,56.720001,43100,54.561409
2013-05-24,59.016,59.078,58.974,56.759998,44900,54.59988
2013-05-28,59.006,59.047,58.486,56.259998,44800,54.118908
2013-05-29,58.548,58.6,58.361,56.25,65200,54.109295
2013-05-30,58.486,58.527,58.174,56.049999,48400,53.916908
2013-05-31,58.34,58.392,57.935,56.049999,70200,53.916908
2013-06-03,57.904,58.298,57.79,56.02,127100,53.97472
2013-06-04,58.122,58.143,57.956,55.880001,44600,53.839825
2013-06-05,58.029,58.122,57.977,55.900002,41300,53.8591
2013-06-06,57.852,58.06,57.738,55.849998,60100,53.810921
2013-06-07,57.738,57.863,57.593,55.490002,84700,53.464081
2013-06-10,57.53,57.603,57.209,55.189999,291400,53.175014
