"Date","VNQI.Open","VNQI.High","VNQI.Low","VNQI.Close","VNQI.Volume","VNQI.Adjusted"
2012-11-26,65.35,65.35,64.789,53.560001,52300,43.91367
2012-11-27,65.508,65.52,65.094,53.389999,39000,43.774292
2012-11-28,65.081,65.655,64.85,53.790001,57100,44.102249
2012-11-29,66.021,66.167,65.813,54.25,30500,44.479397
2012-11-30,66.289,66.325,66.033,54.279999,86600,44.503994
2012-12-03,66.777,66.777,66.203,54.360001,70900,44.569588
2012-12-04,66.606,66.63,66.362,54.48,69400,44.667973
2012-12-05,66.63,66.838,66.325,54.529999,51000,44.708969
2012-12-06,66.789,66.813,66.472,54.779999,40300,44.91394
2012-12-07,67.094,67.277,66.935,55.099998,49900,45.176308
2012-12-10,67.411,67.448,67.143,55.27,163700,45.315693
2012-12-11,67.289,67.447,67.204,55.209999,60200,45.26651
2012-12-12,67.362,67.801,67.326,55.310001,1e+05,45.348492
2012-12-13,67.472,67.472,66.96,55.060001,61600,45.143509
2012-12-14,67.606,67.74,67.423,55.349998,107700,45.381283
2012-12-17,67.801,67.984,67.594,55.639999,86900,45.619061
2012-12-18,68.057,68.399,67.874,56.040001,108100,45.947014
2012-12-19,68.496,68.496,68.179,55.900002,174400,45.832233
2012-12-20,63.414,63.577,63.051,54.400002,129400,46.547562
2012-12-21,62.958,63.378,62.853,54.189999,130500,46.367874
2012-12-24,63.472,63.472,62.993,54.07,59800,46.265186
2012-12-26,63.787,64.126,63.32,54.349998,85600,46.504776
2012-12-27,63.717,63.834,63.262,54.52,117900,46.650234
2012-12-28,63.367,63.507,63.25,54.189999,116700,46.367874
2012-12-31,63.554,64.442,63.495,55.029999,153300,47.086624
2013-01-02,65.003,65.283,64.851,55.860001,158900,47.79681
2013-01-03,64.863,64.945,64.442,55.380001,747300,47.386101
2013-01-04,64.465,64.781,64.36,55.349998,158200,47.360428
2013-01-07,64.746,64.804,64.489,55.450001,209500,47.445995
2013-01-08,64.395,64.395,63.858,54.799999,195400,46.889812
2013-01-09,64.746,64.839,64.629,55.369999,178600,47.377548
2013-01-10,65.318,65.318,64.828,55.82,106000,47.762581
2013-01-11,64.886,64.956,64.629,55.470001,111400,47.463112
2013-01-14,65.178,65.178,64.828,55.599998,165200,47.574337
2013-01-15,65.026,65.225,64.933,55.68,204700,47.642799
2013-01-16,64.968,65.131,64.804,55.709999,84100,47.668461
2013-01-17,65.155,65.342,64.886,55.700001,140400,47.659912
2013-01-18,65.096,65.143,64.804,55.650002,144900,47.617126
2013-01-22,65.155,65.155,64.816,55.619999,193400,47.591446
2013-01-23,64.933,64.933,64.606,55.369999,150900,47.377548
2013-01-24,65.108,65.237,64.839,55.560001,115600,47.540112
2013-01-25,64.956,65.132,64.769,55.610001,124300,47.58289
2013-01-28,65.096,65.096,64.641,55.349998,224800,47.360428
2013-01-29,65.003,65.143,64.816,55.709999,76300,47.668461
2013-01-30,65.412,65.599,65.33,55.959999,81100,47.882378
2013-01-31,65.482,65.576,65.248,55.919998,158700,47.848148
2013-02-01,65.564,65.681,65.26,56.080002,108900,47.985058
2013-02-04,65.307,65.307,64.454,55.279999,144800,47.300537
2013-02-05,64.734,64.734,64.395,55.330002,142400,47.343315
2013-02-06,64.454,64.641,64.267,55.310001,134800,47.326202
2013-02-07,64.512,64.617,63.752,54.849998,115000,46.932598
2013-02-08,64.103,64.535,64.103,55.16,129900,47.197857
2013-02-11,64.606,64.629,64.36,55.259998,101600,47.283417
2013-02-12,64.594,64.746,64.36,55.310001,73700,47.326202
2013-02-13,65.085,65.085,64.734,55.5,95100,47.488777
2013-02-14,64.617,64.734,64.512,55.330002,93100,47.343315
2013-02-15,64.839,64.839,64.395,55.200001,109400,47.232075
2013-02-19,64.956,65.096,64.886,55.68,117700,47.642799
2013-02-20,65.155,65.155,64.384,55.119999,244900,47.163624
2013-02-21,64.325,64.348,63.752,54.709999,142100,46.812813
2013-02-22,64.465,64.465,63.939,54.93,157200,47.001049
2013-02-25,64.793,64.793,63.484,54.32,64700,46.479111
2013-02-26,64.045,64.524,63.986,54.990002,106000,47.052395
2013-02-27,64.524,65.365,64.524,55.880001,90600,47.813931
2013-02-28,65.377,65.809,65.295,55.869999,111400,47.805367
2013-03-01,65.704,65.833,65.424,56.259998,82500,48.139076
2013-03-04,65.599,65.716,65.342,56.189999,403300,48.079178
2013-03-05,65.903,65.961,65.704,56.330002,177400,48.198963
2013-03-06,66.265,66.277,65.926,56.560001,101400,48.395771
2013-03-07,66.452,66.452,66.172,56.68,112300,48.498447
2013-03-08,66.289,66.359,65.95,56.720001,84600,48.532677
2013-03-11,66.312,66.324,65.996,56.599998,59100,48.429996
2013-03-12,66.02,66.113,65.576,56.18,104400,48.070618
2013-03-13,65.646,65.646,65.283,55.990002,126100,47.908051
2013-03-14,65.961,66.289,65.915,56.720001,43400,48.532677
2013-03-15,66.289,66.289,66.031,56.650002,59000,48.472771
2013-03-18,65.692,66.031,65.494,56.189999,101600,48.079178
2013-03-19,65.716,65.716,64.933,55.790001,82900,47.736916
2013-03-20,65.903,65.926,65.669,56.290001,90000,48.164742
2013-03-21,65.552,65.681,65.248,55.880001,116100,47.813931
2013-03-22,65.716,66.031,65.716,56.439999,69400,48.293087
2013-03-25,66.546,66.546,65.728,56.400002,76700,48.258877
2013-03-26,66.335,66.733,66.277,57.099998,87000,48.857822
2013-03-27,66.896,67.118,66.674,57.41,126000,49.123081
2013-03-28,66.931,67.06,66.721,57.380001,107300,49.097412
2013-04-01,66.499,66.499,65.576,56.189999,104200,48.079178
2013-04-02,66.873,67.177,66.721,57.279999,110300,49.011837
2013-04-03,67.177,67.212,66.3,56.82,98100,48.61824
2013-04-04,67.504,67.784,67.387,58,81900,49.627914
2013-04-05,68.053,68.684,67.773,58.75,111400,50.269653
2013-04-08,68.708,68.977,68.416,59.02,85000,50.500675
2013-04-09,68.439,68.848,68.135,58.799999,103400,50.312435
2013-04-10,69.117,69.444,68.953,59.310001,155700,50.748817
2013-04-11,69.444,69.713,69.327,59.5,142500,50.911385
2013-04-12,70.134,70.227,69.748,59.990002,95800,51.330666
2013-04-15,69.561,69.561,68.497,58.66,134100,50.192638
2013-04-16,69.724,69.818,69.164,59.689999,68300,51.073959
2013-04-17,69.584,69.584,68.731,59.16,104500,50.620472
2013-04-18,69.502,69.502,68.953,59.099998,81100,50.56913
2013-04-19,70.262,70.461,70.122,60.240002,114800,51.544575
2013-04-22,70.321,70.356,69.806,60.09,104500,51.416229
2013-04-23,70.04,70.321,69.865,60.119999,62700,51.441895
2013-04-24,70.344,70.835,70.344,60.48,77000,51.749931
2013-04-25,71.092,71.232,70.858,60.75,69500,51.980957
2013-04-26,70.73,70.741,70.297,60.32,98200,51.613022
2013-04-29,71.127,71.384,70.835,61.080002,90300,52.263325
2013-04-30,71.559,71.735,71.197,61.32,129800,52.468674
2013-05-01,71.922,71.922,71.232,61.060001,111100,52.246216
2013-05-02,71.746,71.898,71.442,61.41,561900,52.545692
2013-05-03,71.922,72.576,71.898,62.049999,142500,53.0933
2013-05-06,72.518,72.518,72.237,61.98,134100,53.033413
2013-05-07,72.237,72.377,71.992,61.82,161100,52.896515
2013-05-08,72.237,72.319,71.992,61.860001,82700,52.930737
2013-05-09,71.922,72.085,71.314,61.18,96800,52.348892
2013-05-10,71.384,71.384,71.045,61,129800,52.19487
2013-05-13,70.881,70.917,70.648,60.599998,99900,51.852608
2013-05-14,70.262,70.461,69.421,60.220001,284000,51.527454
2013-05-15,69.865,70.005,69.549,59.73,180600,51.108192
2013-05-16,69.724,69.947,69.537,59.720001,75300,51.099644
2013-05-17,70.134,70.659,69.97,60.459999,75800,51.732815
2013-05-20,70.893,70.987,70.73,60.73,113400,51.963837
2013-05-21,70.519,70.624,70.087,60.310001,138800,51.604473
2013-05-22,70.332,70.601,69.058,59.310001,248200,50.748817
2013-05-23,67.504,67.784,66.324,57.98,216900,49.610802
2013-05-24,67.107,67.107,66.674,57.279999,130500,49.011837
2013-05-28,67.925,68.053,67.223,57.689999,133000,49.362652
2013-05-29,66.779,66.779,66.008,56.650002,210300,48.472771
2013-05-30,65.879,65.879,65.447,56.080002,254600,47.985058
2013-05-31,65.272,65.4,64.465,55.200001,198600,47.232075
2013-06-03,64.313,64.512,63.834,55.16,264600,47.197857
2013-06-04,65.26,65.622,64.699,55.59,124100,47.565788
2013-06-05,64.419,64.419,63.308,54.189999,233400,46.367874
2013-06-06,63.32,63.577,62.747,54.360001,155400,46.513332
2013-06-07,64.348,64.711,63.741,55.360001,161600,47.368984
2013-06-10,64.313,64.313,63.706,54.509998,95700,46.641682
2013-06-11,62.315,62.408,61.906,53.02,198700,45.36676
2013-06-12,62.292,62.502,61.544,52.669998,167400,45.067276
2013-06-13,61.953,63.075,61.929,53.950001,96500,46.162514
2013-06-14,63.215,63.53,62.841,53.93,58500,46.145393
2013-06-17,63.425,63.752,63.121,54.18,104300,46.359314
2013-06-18,63.46,64.045,63.46,54.709999,85200,46.812813
2013-06-19,63.764,64.056,62.42,53.41,142900,45.700459
2013-06-20,60.901,60.983,59.206,50.919998,184200,43.569889
2013-06-21,59.989,60.281,59.311,51.369999,154200,43.954922
2013-06-24,58.757,59.095,58.022,50.439999,207200,43.257694
2013-06-25,59.281,59.829,58.978,51.220001,158500,43.926624
2013-06-26,60.237,60.494,60.004,51.709999,122800,44.346863
2013-06-27,61.252,61.835,61.252,52.959999,90100,45.418854
2013-06-28,62.021,62.499,61.8,53.380001,123300,45.779057
2013-07-01,62.523,62.523,62.045,53.27,107800,45.684723
2013-07-02,62.371,62.896,62.068,53.48,71900,45.864819
2013-07-03,62.01,62.546,61.928,53.43,68700,45.821941
2013-07-05,61.963,62.943,61.963,53.529999,77500,45.907692
2013-07-08,62.231,62.395,61.881,53.209999,82300,45.633263
2013-07-09,62.22,62.581,62.161,53.529999,58000,45.907692
2013-07-10,62.29,62.511,62.033,53.220001,83500,45.641842
2013-07-11,63.654,64.54,63.479,55.349998,68300,47.468548
2013-07-12,63.899,63.969,63.549,54.650002,65600,46.868217
2013-07-15,64.144,64.47,63.957,55.290001,71200,47.417095
2013-07-16,64.179,64.237,63.899,54.880001,85800,47.065468
2013-07-17,64.423,64.423,64.015,55.150002,120900,47.29702
2013-07-18,64.307,64.365,64.039,54.970001,88600,47.142651
2013-07-19,64.272,64.307,64.015,55.110001,86700,47.262707
2013-07-22,64.353,64.68,64.237,55.369999,78900,47.485691
2013-07-23,64.715,65.03,64.482,55.57,83200,47.657219
2013-07-24,64.797,64.832,64.015,55.099998,69900,47.254143
2013-07-25,63.805,64.47,63.805,55.27,125800,47.39994
2013-07-26,64.097,64.144,63.561,55,53200,47.168381
2013-07-29,63.712,63.805,63.444,54.509998,60500,46.748154
2013-07-30,63.549,63.666,63.013,54.169998,45000,46.45657
2013-07-31,63.036,63.362,62.639,54.02,113000,46.327927
2013-08-01,63.572,64.12,63.572,54.830002,102900,47.022583
2013-08-02,64.039,64.295,63.829,55.080002,83100,47.236996
2013-08-05,64.377,64.377,64.085,55.049999,59700,47.211266
2013-08-06,64.435,64.715,64.167,55.099998,125000,47.254143
2013-08-07,63.91,63.934,63.619,54.619999,59600,46.842487
2013-08-08,64.167,64.633,63.957,55.23,35100,47.365631
2013-08-09,64.377,64.692,64.015,55.290001,52400,47.417095
2013-08-12,64.097,64.272,63.899,54.849998,51900,47.039738
2013-08-13,64.249,64.493,64.05,55.09,264200,47.245564
2013-08-14,64.284,64.482,64.284,55.169998,39500,47.314171
2013-08-15,63.712,63.77,63.339,54.619999,54900,46.842487
2013-08-16,63.875,63.969,63.549,54.57,64600,46.799606
2013-08-19,63.514,63.584,62.873,53.990002,105300,46.302193
2013-08-20,62.849,62.966,62.698,53.810001,72100,46.147831
2013-08-21,62.441,62.476,61.707,52.990002,88400,45.444592
2013-08-22,62.243,62.243,61.8,53.07,59600,45.513191
2013-08-23,62.091,62.453,61.975,53.529999,158400,45.907692
2013-08-26,62.395,62.476,62.08,53.310001,78300,45.719028
2013-08-27,61.322,61.52,60.972,52.360001,79000,44.904293
2013-08-28,61.135,61.427,60.995,52.419998,39300,44.955757
2013-08-29,61.217,61.485,61.159,52.52,55900,45.041519
2013-08-30,61.415,61.648,61.124,52.5,49600,45.024364
2013-09-03,62.103,62.5,61.777,53.18,67000,45.607529
2013-09-04,62.22,62.639,62.08,53.619999,73900,45.984875
2013-09-05,62.36,62.534,62.22,53.619999,115100,45.984875
2013-09-06,62.453,62.849,62.173,53.580002,72300,45.950584
2013-09-09,63.642,64.085,62.978,54.959999,61400,47.134068
2013-09-10,64.563,64.75,64.353,55.490002,111200,47.588612
2013-09-11,64.47,64.878,64.319,55.639999,187900,47.717251
2013-09-12,64.587,64.61,64.307,55.189999,82800,47.331329
2013-09-13,64.552,64.727,64.33,55.490002,354400,47.588612
2013-09-16,65.333,65.974,64.82,55.939999,105500,47.974533
2013-09-17,65.275,65.52,65.24,56.110001,80100,48.120323
2013-09-18,65.531,67.443,65.298,57.830002,129700,49.595409
2013-09-19,67.922,68.027,67.56,58.169998,80500,49.886993
2013-09-20,67.91,67.91,66.756,57.25,146000,49.098007
2013-09-23,66.617,66.861,66.337,57.349998,74600,49.260334
2013-09-24,66.349,66.559,66.035,56.889999,75900,48.865223
2013-09-25,66.838,66.838,65.918,56.73,120000,48.727795
2013-09-26,66.221,66.524,66.046,56.900002,101600,48.873817
2013-09-27,66.163,66.337,66.07,56.950001,154900,48.916763
2013-09-30,65.662,66.081,65.313,56.720001,152900,48.719204
2013-10-01,66.314,66.361,65.86,56.900002,131600,48.873817
2013-10-02,66.011,66.268,65.674,56.919998,150900,48.890987
2013-10-03,66.221,66.221,65.406,56.389999,74300,48.435749
2013-10-04,65.918,66,65.674,56.639999,54900,48.65049
2013-10-07,65.394,65.394,64.836,55.880001,80800,47.9977
2013-10-08,65.301,65.499,64.847,55.91,96800,48.02346
2013-10-09,65.976,66.174,65.604,56.700001,5561800,48.702026
2013-10-10,66.454,67.141,66.454,57.610001,172900,49.483662
2013-10-11,66.78,67.222,66.594,57.689999,368100,49.55238
2013-10-14,66.896,67.525,66.547,57.93,154900,49.758526
2013-10-15,66.92,66.92,66.465,57.259998,120900,49.183033
2013-10-16,66.978,67.292,66.652,57.720001,89000,49.578148
2013-10-17,67.478,67.967,67.315,58.330002,95700,50.1021
2013-10-18,68.282,68.584,68.095,58.73,53800,50.445671
2013-10-21,67.839,68.34,67.839,58.59,107600,50.325432
2013-10-22,68.398,68.829,68.328,59.029999,71100,50.703362
2013-10-23,68.049,68.107,67.641,58.32,64800,50.09351
2013-10-24,68.27,68.27,67.804,58.32,109900,50.09351
2013-10-25,68.06,68.084,67.828,58.360001,49800,50.127872
2013-10-28,67.886,67.991,67.7,58.189999,120700,49.98185
2013-10-29,67.944,67.967,67.734,58.360001,83600,50.127872
