"Date","VSS.Open","VSS.High","VSS.Low","VSS.Close","VSS.Volume","VSS.Adjusted"
2011-08-05,110.856,111.897,106.489,90.639999,387700,75.762367
2011-08-08,103.391,104.072,94.932,82.25,337200,68.749489
2011-08-09,102.637,105.281,100.591,87.470001,527800,73.112717
2011-08-10,104.575,105.269,101.476,85.519997,106900,71.482765
2011-08-11,103.402,108.104,102.912,89.419998,60100,74.74263
2011-08-12,108.439,108.87,107.207,90.199997,62100,75.3946
2011-08-15,109.241,110.88,109.241,92.550003,48200,77.358887
2011-08-16,109.073,109.863,107.877,91.110001,75600,76.155235
2011-08-17,109.982,110.784,109.121,91.629997,16600,76.589882
2011-08-18,105.58,105.735,103.63,87.199997,81000,72.887016
2011-08-19,103.199,105.424,102.625,85.779999,101300,71.700089
2011-08-22,104.958,105.245,102.888,86.190002,28400,72.042801
2011-08-23,104.348,106.022,103.654,88.610001,53100,74.065598
2011-08-24,105.341,106.369,104.802,88.309998,48800,73.814827
2011-08-25,105.652,106.393,103.737,86.709999,37800,72.477455
2011-08-26,103.666,105.616,102.505,88.209999,23200,73.731239
2011-08-29,107.685,108.475,107.422,90.620003,30100,75.745667
2011-08-30,107.817,108.75,107.027,90.540001,27700,75.678795
2011-08-31,110.306,110.952,109.791,92.220001,48000,77.083031
2011-09-01,109.767,110.222,108.726,91.110001,55000,76.155235
2011-09-02,107.662,108.272,106.98,89.769997,83200,75.035172
2011-09-06,103.45,104.79,102.721,87.080002,76100,72.78672
2011-09-07,105.711,107.075,105.281,89.349998,18700,74.684113
2011-09-08,105.879,107.063,105.209,88.169998,132000,73.697807
2011-09-09,104.025,104.479,102.194,85.919998,51700,71.817116
2011-09-12,100.531,102.11,99.897,85.349998,167500,71.340675
2011-09-13,101.596,103.175,101.596,85.919998,93100,71.817116
2011-09-14,102.589,103.809,101.452,85.919998,33400,71.817116
2011-09-15,104.527,104.85,103.426,87.330002,46500,72.995674
2011-09-16,105.018,105.388,104.025,87.739998,73900,73.338387
2011-09-19,102.457,102.852,101.129,85.610001,60800,71.557999
2011-09-20,101.883,103.032,101.584,85.07,33500,71.106621
2011-09-21,101.799,101.895,99,82.75,115800,69.167458
2011-09-22,95.614,96.2,93.52,79.110001,64600,66.124901
2011-09-23,93.939,95.219,93.915,78.879997,58600,65.932663
2011-09-26,93.449,94.406,92.492,78.900002,50300,65.949371
2011-09-27,97.744,98.533,96.464,81.18,100300,67.855125
2011-09-28,97.157,97.803,95.71,80.040001,31500,66.902245
2011-09-29,97.732,98.246,95.459,80.790001,38300,67.529152
2011-09-30,94.824,95.949,93.831,78.449997,112200,65.573227
2011-10-03,93.317,94.286,90.924,76,68700,63.525372
2011-10-04,89.883,92.288,88.831,77.139999,74800,64.478256
2011-10-05,91.965,93.461,90.769,78.040001,26200,65.230545
2011-10-06,93.473,95.638,93.293,79.760002,26000,66.668221
2011-10-07,96.452,96.655,94.537,79.339996,36100,66.317162
2011-10-10,97.181,98.701,97.181,82.449997,64800,68.916679
2011-10-11,97.971,98.569,96.559,82.349998,27800,68.833092
2011-10-12,100.208,101.919,100.208,84.540001,30200,70.663635
2011-10-13,100.184,101.022,99.55,84.160004,28400,70.346001
2011-10-14,101.44,102.194,101.165,85.389999,15500,71.374107
2011-10-17,101.68,101.823,99.347,83.25,71200,69.585373
2011-10-18,99.658,101.847,98.39,84.489998,31300,70.621826
2011-10-19,101.01,101.369,99.107,83.209999,34000,69.551926
2011-10-20,99.191,99.395,97.588,82.839996,53200,69.242668
2011-10-21,100.782,101.333,100.388,84.309998,24400,70.471382
2011-10-24,101.393,103.522,101.393,86.220001,42400,72.067886
2011-10-25,102.637,102.637,101.297,84.669998,16900,70.772285
2011-10-26,103.008,103.331,101.093,86.260002,67200,72.101303
2011-10-27,106.716,108.655,106.19,90,39200,75.227425
2011-10-28,106.477,107.087,105.699,89.209999,32800,74.567101
2011-10-31,104.73,104.766,102.601,85.760002,72000,71.683395
2011-11-01,99.263,100.842,98.82,83.230003,28700,69.568657
2011-11-02,101.393,101.811,100.435,84.550003,27500,70.671989
2011-11-03,102.027,103.558,101.381,86.510002,102900,72.310287
2011-11-04,102.146,102.972,101.261,85.739998,144100,71.666656
2011-11-07,102.649,103.235,101.811,86.139999,21800,72.000999
2011-11-08,103.103,104.36,102.505,86.980003,21000,72.70314
2011-11-09,100.818,100.89,98.844,82.660004,73800,69.092224
2011-11-10,100.507,100.507,99,83.410004,51800,69.719093
2011-11-11,100.962,102.086,100.866,85.120003,30200,71.148438
2011-11-14,101.261,101.261,100.017,84,70100,70.212265
2011-11-15,99.897,100.914,99.323,84.150002,54200,70.337646
2011-11-16,98.844,100.053,98.485,82.32,64000,68.808029
2011-11-17,98.749,98.988,96.691,81.150002,54400,67.83007
2011-11-18,98.079,98.114,97.313,81.480003,20500,68.105896
2011-11-21,95.602,95.602,93.831,79.309998,42100,66.292076
2011-11-22,94.513,94.753,93.879,78.75,90500,65.823997
2011-11-23,93.162,93.269,91.463,76.449997,70000,63.90152
2011-11-25,91.391,92.336,91.283,76.349998,13900,63.817932
2011-11-28,94.86,94.872,94.023,79.040001,35100,66.066406
2011-11-29,94.992,95.53,94.693,79.32,14300,66.300423
2011-11-30,98.366,99.777,98.366,83.330002,51500,69.652229
2011-12-01,98.808,99.395,98.126,82.330002,30400,68.816383
2011-12-02,99.718,99.718,98.318,82.379997,61200,68.858177
2011-12-05,100.256,100.471,98.904,82.959999,34900,69.342972
2011-12-06,98.796,99.419,98.402,82.760002,36500,69.175797
2011-12-07,98.27,99.574,98.114,83.110001,29700,69.468361
2011-12-08,98.138,98.138,96.033,80.360001,55400,67.169731
2011-12-09,97.169,98.103,97.169,81.839996,28900,68.406799
2011-12-12,96.021,96.093,94.525,79.580002,39700,66.517761
2011-12-13,95.566,96.093,93.616,78.470001,32100,65.589973
2011-12-14,93.102,93.496,92.216,77.260002,71200,64.578575
2011-12-15,93.52,93.748,92.611,77.529999,73300,64.804245
2011-12-16,92.874,93.473,92.456,77.559998,153700,64.829323
2011-12-19,92.527,92.683,91.14,76.18,94300,63.675838
2011-12-20,93.269,94.801,93.269,79.110001,101900,66.124901
2011-12-21,88.382,89.135,87.779,76.910004,173300,66.361328
2011-12-22,88.973,89.645,88.695,77.150002,111500,66.568413
2011-12-23,89.309,89.947,88.996,77.449997,83200,66.827263
2011-12-27,89.24,89.75,89.147,77.150002,91800,66.568413
2011-12-28,88.985,89.46,87.919,75.959999,141500,65.541626
2011-12-29,88.417,89.379,88.417,77.050003,116900,66.482147
2011-12-30,89.332,90.063,89.332,77.57,118000,66.930801
2012-01-03,91.558,92.334,91.453,79.419998,134100,68.527061
2012-01-04,91.674,92.033,91.245,79.330002,49500,68.449402
2012-01-05,90.723,91.222,90.376,78.599998,29200,67.819527
2012-01-06,90.978,90.978,90.051,77.830002,75200,67.155136
2012-01-09,90.781,90.851,90.225,78.330002,53900,67.586571
2012-01-10,92.137,92.346,91.905,79.43,27800,68.535683
2012-01-11,91.743,92.091,91.442,79.339996,34000,68.458031
2012-01-12,92.473,92.821,91.963,80.010002,46300,69.036156
2012-01-13,91.789,91.801,90.793,79.080002,24000,68.233688
2012-01-17,93.4,93.621,92.659,80.290001,29500,69.277718
2012-01-18,93.354,94.71,93.354,81.709999,30000,70.50296
2012-01-19,95.498,95.626,95,82.489998,35900,71.175995
2012-01-20,95.579,96.043,95.266,82.870003,33000,71.503883
2012-01-23,96.298,96.947,96.194,83.279999,62000,71.857635
2012-01-24,95.429,95.973,95.174,82.779999,36100,71.426224
2012-01-25,95.753,97.619,95.336,84.129997,38400,72.591064
2012-01-26,98.28,98.511,97.295,84.18,49600,72.634186
2012-01-27,97.526,98.314,97.237,84.610001,41700,73.005219
2012-01-30,96.634,97.155,96.379,83.730003,50300,72.245911
2012-01-31,98.314,98.511,97.526,84.559998,62000,72.962082
2012-02-01,99.555,100.331,99.45,86.190002,66400,74.368523
2012-02-02,100.227,100.887,100.146,86.730003,48300,74.834465
2012-02-03,101.281,101.965,101.27,87.889999,80200,75.83535
2012-02-06,100.957,102.417,100.876,88.349998,269500,76.232262
2012-02-07,102.069,102.603,101.432,88.419998,59800,76.292648
2012-02-08,102.73,103.437,102.568,89.110001,58400,76.888023
2012-02-09,103.611,104.283,102.788,89.32,48600,77.069221
2012-02-10,102.035,102.498,101.362,87.910004,96000,75.852615
2012-02-13,103.367,103.449,102.614,88.790001,45200,76.611923
2012-02-14,102.614,102.753,101.513,88.199997,45400,76.102821
2012-02-15,103.055,103.113,102.069,88.150002,32500,76.059692
2012-02-16,101.71,103.055,101.478,88.919998,35600,76.724075
2012-02-17,103.402,103.518,102.858,89.129997,49900,76.905258
2012-02-21,103.959,104.237,103.507,89.559998,40500,77.276299
2012-02-22,103.912,104.225,103.541,89.669998,47700,77.371208
2012-02-23,104.167,104.353,103.646,90,52700,77.65596
2012-02-24,104.723,105.083,104.457,90.360001,30400,77.966583
2012-02-27,103.611,104.19,103.159,89.779999,60500,77.466125
2012-02-28,104.469,105.187,104.306,90.660004,215900,78.225418
2012-02-29,105.523,105.674,103.924,89.989998,187400,77.647316
2012-03-01,104.689,105.002,104.457,90.519997,70000,78.104622
2012-03-02,104.712,104.805,104.19,89.980003,285600,77.638702
2012-03-05,104.121,104.121,103.17,89.309998,45000,77.060585
2012-03-06,101.281,101.281,99.983,86.519997,49200,74.653259
2012-03-07,101.444,101.791,100.957,87.699997,59400,75.671387
2012-03-08,103.043,103.959,102.834,89.410004,23900,77.146866
2012-03-09,103.483,103.808,103.263,89.239998,28100,77.000191
2012-03-12,103.194,103.275,102.116,88.129997,287000,76.042435
2012-03-13,102.823,103.53,102.162,89.269997,40100,77.026047
2012-03-14,103.46,103.576,102.104,88.349998,27500,76.232262
2012-03-15,102.718,103.194,102.313,89.010002,30900,76.801735
2012-03-16,103.518,103.901,103.356,89.25,14000,77.008812
2012-03-19,103.495,104.028,103.17,89.660004,98200,77.362587
2012-03-20,102.487,102.846,102.104,88.669998,36000,76.508362
2012-03-21,102.533,103.008,102.324,88.610001,20700,76.456581
2012-03-22,101.699,101.768,101.351,87.730003,25300,75.697296
2012-03-23,101.641,102.417,101.606,88.279999,21700,76.171844
2012-03-26,103.124,104.167,103.124,89.879997,34400,77.552406
2012-03-27,103.901,104.028,103.252,89.230003,26900,76.991562
2012-03-28,102.834,103.252,102.046,88.529999,34600,76.387566
2012-03-29,101.733,102.197,100.829,88.07,44000,75.990662
2012-03-30,103.008,103.17,102.603,88.970001,25600,76.76722
2012-04-02,102.556,103.97,102.521,89.519997,83700,77.241791
2012-04-03,103.414,103.414,101.687,88.120003,91000,76.033806
2012-04-04,100.829,100.864,99.67,86.449997,51300,74.592857
2012-04-05,99.995,100.482,99.67,86.419998,48600,74.566986
2012-04-09,99.23,99.879,98.627,86.010002,36900,74.213219
2012-04-10,99.079,99.276,97.584,84.269997,40000,72.711861
2012-04-11,99.253,99.369,98.743,85.400002,29800,73.686882
2012-04-12,99.914,101.42,99.717,87.510002,22700,75.507477
2012-04-13,100.864,100.934,100.018,86.300003,33800,74.46344
2012-04-16,100.238,100.412,99.566,86.389999,22300,74.5411
2012-04-17,100.737,101.374,100.424,87.25,21900,75.283134
2012-04-18,100.424,100.957,100.03,86.93,16700,75.007034
2012-04-19,100.632,101.177,100.064,86.709999,23700,74.817207
2012-04-20,100.806,101.559,100.806,87.040001,21400,75.101936
2012-04-23,99.033,99.392,98.546,85.709999,40900,73.954346
2012-04-24,99.589,100.099,99.404,85.980003,22900,74.187332
2012-04-25,100.748,101.2,100.528,87.309998,14700,75.334892
2012-04-26,100.667,101.745,100.667,87.639999,35700,75.619629
2012-04-27,101.733,102.243,101.362,87.989998,19800,75.921623
2012-04-30,101.884,101.884,101.362,87.75,13000,75.714554
2012-05-01,101.699,102.973,101.699,88.459999,35600,76.327156
2012-05-02,101.757,102.243,101.386,88.120003,55000,76.033806
2012-05-03,101.954,101.954,100.864,87.360001,37000,75.378052
2012-05-04,100.401,100.458,99.288,85.940002,43500,74.152817
2012-05-07,99.682,100.064,99.091,86.139999,37000,74.325371
2012-05-08,98.894,98.952,97.526,84.970001,35800,73.315849
2012-05-09,96.228,97.515,96.182,83.889999,36900,72.383987
2012-05-10,97.897,98.268,97.561,84.370003,51800,72.798134
2012-05-11,96.611,98.013,96.611,83.769997,22000,72.280418
2012-05-14,95.324,95.649,94.641,81.730003,56000,70.520233
2012-05-15,94.351,94.513,92.879,80.309998,64000,69.294975
2012-05-16,92.914,93.238,91.743,79.260002,66900,68.389023
2012-05-17,92.346,92.462,91.187,78.940002,35700,68.1129
2012-05-18,91.743,91.998,90.283,78.010002,52300,67.310455
2012-05-21,91.001,92.763,91.001,80,36700,69.027512
2012-05-22,92.612,93.377,91.813,79.400002,51600,68.509827
2012-05-23,91.407,91.708,89.889,79.080002,44000,68.233688
2012-05-24,91.558,91.65,90.422,78.580002,21100,67.802269
2012-05-25,90.631,91.048,90.434,78.25,45700,67.517532
2012-05-29,92.172,92.856,91.743,79.650002,37400,68.725517
2012-05-30,90.978,90.99,90.063,77.800003,25300,67.129272
2012-05-31,90.723,90.816,89.784,78.110001,81100,67.396736
2012-06-01,89.112,89.344,88.139,76.120003,70700,65.679688
2012-06-04,88.382,88.707,87.513,76.089996,54300,65.653793
2012-06-05,88.243,89.24,88.243,77,50700,66.43898
2012-06-06,90.086,91.604,90.086,79.019997,22800,68.181908
2012-06-07,92.844,92.983,91.384,79.019997,37600,68.181908
2012-06-08,90.631,91.453,90.19,78.910004,22500,68.087006
2012-06-11,92.23,92.508,90.132,77.830002,43000,67.155136
2012-06-12,90.688,91.256,90.225,78.699997,30800,67.905815
2012-06-13,90.515,91.198,90.051,77.760002,29800,67.094757
2012-06-14,90.306,90.862,90.039,78.269997,34300,67.534805
2012-06-15,91.291,92.01,90.978,79.389999,32100,68.501183
2012-06-18,91.558,92.369,91.245,79.459999,64100,68.561577
2012-06-19,92.763,93.922,92.763,80.739998,149800,69.666016
2012-06-20,93.76,94.281,93.041,80.870003,46300,69.778175
2012-06-21,93.818,93.818,91.477,78.980003,33700,68.147423
2012-06-22,92.102,92.265,91.708,79.550003,57600,68.639244
2012-06-25,90.839,91.268,90.051,78.169998,25700,67.448509
2012-06-26,91.233,91.233,90.202,78.529999,30900,67.759132
2012-06-27,91.337,91.836,91.036,79.150002,14600,68.294098
2012-06-28,90.967,91.511,90.422,78.75,26400,67.948952
2012-06-29,93.644,94.432,93.308,81.379997,22100,70.218231
2012-07-02,94.559,95.174,93.992,82.059998,24800,70.80497
2012-07-03,95.324,96.194,95.324,82.889999,23600,71.521118
2012-07-05,95.208,95.521,94.745,82.190002,37400,70.917145
2012-07-06,94.536,94.803,93.818,81.330002,39100,70.175102
2012-07-09,93.597,93.98,93.354,81.089996,22700,69.968025
2012-07-10,94.235,94.641,93.122,80.559998,38400,69.510696
2012-07-11,93.713,93.957,92.914,80.57,15200,69.519325
2012-07-12,92.45,92.717,91.789,79.830002,30800,68.880836
2012-07-13,92.833,93.841,92.566,80.800003,39400,69.717796
2012-07-16,93.586,93.922,93.134,80.790001,34300,69.70916
2012-07-17,93.4,94.096,92.728,81.18,20600,70.045647
2012-07-18,93.099,94.189,93.099,81.190002,26700,70.054306
2012-07-19,94.698,95.301,94.606,82.029999,37800,70.779076
2012-07-20,94.084,94.131,93.586,81,29000,69.890366
2012-07-23,91.372,91.975,90.862,79.160004,36600,68.302727
2012-07-24,91.616,91.94,90.607,78.650002,39600,67.862686
2012-07-25,91.987,92.033,91.187,79.089996,19800,68.242317
2012-07-26,93.342,93.876,93.076,80.849998,25200,69.760925
2012-07-27,94.119,95.707,94.119,82.580002,16300,71.253632
2012-07-30,94.93,95.243,94.594,81.790001,146100,70.571999
2012-07-31,94.617,95.035,94.316,81.379997,27200,70.218231
2012-08-01,94.397,95.035,94.212,81.360001,27100,70.200974
2012-08-02,93.296,94.293,92.74,80.510002,35400,69.46756
2012-08-03,94.71,95.811,94.71,82.43,35000,71.124229
2012-08-06,95.927,96.356,95.742,82.610001,18800,71.279533
2012-08-07,96.379,96.993,96.379,83.400002,15000,71.961189
2012-08-08,96.379,96.889,95.997,83.480003,78800,72.030205
2012-08-09,96.576,97.121,96.495,83.629997,17000,72.15963
2012-08-10,96.53,97.213,96.46,83.879997,34100,72.375328
2012-08-13,96.657,97.283,96.333,83.470001,57200,72.021584
2012-08-14,97.237,97.329,96.715,83.519997,24300,72.064705
2012-08-15,96.796,97.213,96.761,83.760002,16100,72.271782
2012-08-16,97.225,98.222,97.167,84.610001,17400,73.005219
2012-08-17,98.338,98.361,97.932,84.809998,18100,73.177788
2012-08-20,98.222,98.454,97.781,84.839996,28000,73.203659
2012-08-21,98.813,99.531,98.453,85.110001,35100,73.436653
2012-08-22,98.326,99.045,98.071,85.230003,58200,73.540199
2012-08-23,98.848,98.848,98.222,84.910004,12200,73.264091
2012-08-24,98.117,98.511,97.932,84.919998,14400,73.272713
2012-08-27,98.5,98.5,97.387,84.150002,186000,72.608322
2012-08-28,97.248,97.619,97.086,83.900002,77300,72.392624
2012-08-29,97.55,97.55,97.005,83.769997,11700,72.280418
2012-08-30,96.773,96.773,95.684,82.849998,31500,71.486626
2012-08-31,97.237,97.538,96.24,83.910004,24500,72.401237
2012-09-04,97.283,97.283,96.576,83.720001,37300,72.237289
2012-09-05,96.843,96.877,96.356,83.230003,34300,71.814491
2012-09-06,97.248,98.917,97.248,85.260002,298200,73.566071
2012-09-07,99.566,100.134,99.566,86.260002,73100,74.428909
2012-09-10,100.018,100.424,99.67,86,21100,74.204582
2012-09-11,100.088,100.818,99.821,86.860001,22400,74.946625
2012-09-12,101.003,101.397,100.934,87.309998,32800,75.334892
2012-09-13,101.073,103.205,100.818,88.879997,24500,76.689575
2012-09-14,103.53,104.654,103.53,89.639999,26700,77.345329
2012-09-17,103.495,103.854,103.02,89.120003,44400,76.896645
2012-09-18,102.684,103.217,102.568,88.769997,31700,76.59465
2012-09-19,103.02,103.425,102.858,89.080002,11700,76.862137
2012-09-20,102.127,102.915,101.896,88.68,39700,76.516991
2012-09-21,103.379,103.576,103.066,89.110001,26900,76.888023
2012-09-24,100.825,101.285,100.274,88.010002,86600,76.587784
2012-09-25,101.595,101.814,100.343,87.32,35200,75.98735
2012-09-26,100.101,100.101,99.297,86.800003,16700,75.534836
2012-09-27,100.239,101.343,100.101,88.040001,28000,76.613914
2012-09-28,100.722,100.814,100.113,87.449997,41900,76.100464
2012-10-01,101.308,102.009,100.952,88.129997,55400,76.692223
2012-10-02,101.469,101.699,101.101,88.230003,27800,76.779251
2012-10-03,101.205,101.331,100.653,87.879997,26700,76.474663
2012-10-04,101.411,102.354,101.411,88.970001,23800,77.423203
2012-10-05,102.848,103.147,102.181,89,37300,77.44931
2012-10-08,101.676,101.756,101.411,88.400002,32500,76.927185
2012-10-09,101.205,101.297,100.515,87.550003,40700,76.1875
2012-10-10,100.527,100.527,99.803,86.910004,40700,75.630577
2012-10-11,101.101,101.101,100.481,87.480003,49700,76.126587
2012-10-12,100.527,100.837,100.021,87.190002,180800,75.874214
2012-10-15,100.733,100.906,100.021,87.75,19000,76.361542
2012-10-16,101.446,101.653,101.331,88.370003,61400,76.90107
2012-10-17,102.273,102.917,102.078,89.470001,13300,77.858322
2012-10-18,102.549,102.963,102.124,89.139999,27200,77.571152
2012-10-19,102.032,102.032,100.676,87.720001,37800,76.335442
2012-10-22,101.653,101.86,101.147,88.440002,52500,76.961975
2012-10-23,100.377,100.377,99.688,86.93,88600,75.647972
2012-10-24,100.665,100.825,100.101,87.160004,31100,75.848106
2012-10-25,101.124,101.136,100.343,87.580002,12800,76.213615
2012-10-26,100.4,100.538,99.918,87.370003,18800,76.030861
2012-10-31,100.584,100.825,100.101,87.300003,23700,75.969948
2012-11-01,100.883,101.722,100.883,88.5,46400,77.014221
2012-11-02,101.561,101.871,100.55,87.660004,31300,76.283218
2012-11-05,100.653,100.711,100.32,87.540001,27600,76.178787
2012-11-06,100.883,101.538,100.756,88.199997,17700,76.753128
2012-11-07,100.71,100.71,99.504,87.239998,32000,75.917747
2012-11-08,100.01,100.297,99.217,86.550003,11500,75.317276
2012-11-09,99.251,99.952,99.079,86.43,24400,75.21286
2012-11-12,99.699,99.699,99.01,86.400002,21000,75.186752
2012-11-13,98.309,99.125,98.274,85.690002,49200,74.568909
2012-11-14,98.527,98.791,97.275,84.660004,43900,73.672569
2012-11-15,97.677,97.884,97.16,85,23800,73.968437
2012-11-16,97.229,97.884,96.815,85.080002,27200,74.038063
2012-11-19,98.516,99.446,98.516,86.540001,37000,75.308563
2012-11-20,99.286,99.446,98.55,86.510002,32800,75.282486
2012-11-21,99.182,99.343,98.941,86.309998,13000,75.108398
2012-11-23,100.147,100.883,100.147,87.769997,11800,76.378929
2012-11-26,100.4,100.745,100.113,87.660004,38200,76.283218
2012-11-27,100.607,100.779,100.193,87.230003,39000,75.909027
2012-11-28,99.573,100.837,99.538,87.739998,25100,76.352837
2012-11-29,101.492,101.687,101.055,88.459999,18100,76.979393
2012-11-30,101.768,101.86,101.457,88.459999,48800,76.979393
2012-12-03,102.135,102.227,101.492,88.480003,56700,76.996796
2012-12-04,101.883,102.331,101.883,88.800003,34200,77.275253
2012-12-05,102.388,102.836,102.044,89.129997,27500,77.562439
2012-12-06,102.4,102.813,102.285,89.470001,22700,77.858322
2012-12-07,102.813,103.078,102.618,89.580002,180000,77.954048
2012-12-10,102.653,103.101,102.549,89.440002,201800,77.832199
2012-12-11,102.986,103.342,102.836,89.610001,197200,77.980141
2012-12-12,103.422,104.192,103.4,90.269997,36300,78.554474
2012-12-13,103.802,103.802,102.94,89.830002,37500,78.171593
2012-12-14,103.503,104.043,103.445,90.300003,39000,78.580605
2012-12-17,104.054,104.238,103.664,90.709999,55500,78.937393
2012-12-18,104.468,105.284,104.319,91.589996,198000,79.703171
2012-12-19,105.388,105.663,105.158,91.559998,58100,79.677063
2012-12-20,101.029,101.49,100.882,90.239998,69400,80.237228
2012-12-21,100.118,100.59,99.904,89.18,97200,79.294724
2012-12-24,100.579,101.04,99.994,89.25,20000,79.356972
2012-12-26,101.04,101.411,100.219,89.550003,57100,79.623711
2012-12-27,100.871,101.22,100.444,89.93,56200,79.961609
2012-12-28,100.804,101.029,100.388,89.459999,57900,79.543694
2012-12-31,100.511,102.266,100.511,90.889999,66500,80.815193
2013-01-02,104.032,104.133,103.458,92.419998,102300,82.175583
2013-01-03,103.672,104.032,103.166,91.989998,87800,81.793251
2013-01-04,103.188,103.897,103.042,92.260002,111700,82.033333
2013-01-07,103.525,104.031,103.435,92.459999,69600,82.211159
2013-01-08,103.728,103.93,103.188,92.019997,76900,81.819923
2013-01-09,103.852,104.088,103.795,92.43,114200,82.184494
2013-01-10,104.684,105.235,104.425,93.5,54500,83.13588
2013-01-11,104.897,105.1,104.628,93.370003,47500,83.020287
2013-01-14,105.145,105.269,104.706,93.269997,122600,82.931381
2013-01-15,104.571,104.897,104.369,93.099998,43500,82.780212
2013-01-16,104.301,104.538,104.031,92.870003,43200,82.575722
2013-01-17,104.796,105.269,104.684,93.470001,60100,83.109207
2013-01-18,105.077,105.269,104.718,93.529999,53200,83.162552
2013-01-22,105.257,105.584,104.931,93.669998,84300,83.287033
2013-01-23,105.179,105.269,104.819,93.440002,80100,83.08252
2013-01-24,105.089,105.606,105.044,93.68,54300,83.295914
2013-01-25,105.471,105.572,104.999,93.709999,112600,83.322594
2013-01-28,105.269,105.392,104.65,93.290001,280900,82.949165
2013-01-29,105.032,105.494,105.032,93.779999,263200,83.384827
2013-01-30,105.381,105.887,105.381,93.849998,90400,83.447075
2013-01-31,105.437,105.516,105.089,93.639999,78600,83.260353
2013-02-01,105.977,106.674,105.808,94.480003,92200,84.007248
2013-02-04,105.842,105.842,104.808,93.300003,93000,82.958031
2013-02-05,105.64,105.865,105.156,93.889999,128500,83.482635
2013-02-06,105.246,105.786,104.92,94.059998,74300,83.63382
2013-02-07,105.797,106.022,104.729,93.860001,117900,83.455978
2013-02-08,105.718,105.932,105.494,94.089996,43600,83.660477
2013-02-11,105.763,105.876,105.269,93.910004,50100,83.500435
2013-02-12,105.617,106.146,105.302,94.010002,68800,83.58934
2013-02-13,106.36,106.674,106.045,94.559998,32700,84.078369
2013-02-14,105.685,105.932,105.561,94.150002,66300,83.713821
2013-02-15,105.876,105.887,105.336,93.980003,29800,83.562668
2013-02-19,106.438,106.573,106,94.760002,34300,84.25621
2013-02-20,106.663,106.764,105.325,93.650002,35900,83.269264
2013-02-21,104.718,104.718,103.852,92.760002,48700,82.477913
2013-02-22,105.044,105.505,104.729,93.809998,27900,83.411514
2013-02-25,105.876,105.876,103.323,91.870003,43200,81.686562
2013-02-26,104.324,104.481,103.795,92.779999,53500,82.495674
2013-02-27,104.346,105.752,104.133,93.800003,26700,83.402634
2013-02-28,105.46,105.718,105.066,93.419998,50300,83.064743
2013-03-01,104.841,105.257,104.605,93.550003,49800,83.180328
2013-03-04,104.841,105.179,104.549,93.449997,45700,83.091408
2013-03-05,105.617,106.27,105.617,94.239998,99600,83.793854
2013-03-06,106.483,106.495,106.022,94.620003,50300,84.131721
2013-03-07,106.495,106.731,106.472,94.800003,36200,84.291779
2013-03-08,106.629,106.832,105.988,94.800003,54000,84.291779
2013-03-11,106.45,106.787,106.168,94.82,116600,84.309563
2013-03-12,106.551,106.573,105.82,94.190002,39100,83.74939
2013-03-13,106.213,106.405,105.505,94.220001,60400,83.776077
2013-03-14,106.438,106.832,106.09,94.779999,56500,84.273972
2013-03-15,106.821,106.832,106.405,94.870003,27300,84.354034
2013-03-18,106.146,106.641,105.876,94.220001,54700,83.776077
2013-03-19,105.876,106.213,104.909,93.720001,31000,83.33149
2013-03-20,106.247,106.45,105.808,94.080002,30600,83.651573
2013-03-21,105.707,105.988,105.437,93.75,55400,83.358154
2013-03-22,105.741,106,105.628,94.059998,57300,83.63382
2013-03-25,106.348,106.348,104.751,93.410004,90600,83.055862
2013-03-26,105.482,105.977,105.449,94.230003,40100,83.784958
2013-03-27,105.055,105.561,104.628,93.82,62800,83.420403
2013-03-28,105.719,106.281,105.662,94.449997,57300,83.98056
2013-04-01,105.64,105.707,104.774,93.209999,123000,82.878006
2013-04-02,105.595,105.718,105.167,93.720001,83200,83.33149
2013-04-03,105.64,105.718,104.245,92.919998,46300,82.620171
2013-04-04,104.571,105.032,104.189,93.349998,71500,83.002487
2013-04-05,103.627,104.493,103.323,92.910004,185300,82.611275
2013-04-08,104.065,104.144,103.627,92.599998,34800,82.335648
2013-04-09,104.155,105.235,104.144,93.199997,31100,82.869133
2013-04-10,105.662,106.067,105.28,94.239998,117000,83.793854
2013-04-11,106.472,106.956,106.236,94.860001,48700,84.345131
2013-04-12,106.45,106.461,105.775,94.43,957300,83.962784
2013-04-15,105.179,105.179,103.211,91.919998,312200,81.731003
2013-04-16,104.313,104.751,103.93,93.139999,29600,82.815781
2013-04-17,103.942,104.2,102.547,91.620003,37600,81.464256
2013-04-18,103.334,103.39,102.513,91.730003,30700,81.56208
2013-04-19,103.964,104.178,103.694,92.550003,55200,82.291191
2013-04-22,104.245,104.594,103.75,93,32500,82.691307
2013-04-23,104.931,105.482,104.628,93.769997,30400,83.375954
2013-04-24,105.719,106.483,105.719,94.440002,35800,83.97168
2013-04-25,106.843,107.597,106.843,95.349998,86600,84.7808
2013-04-26,107.169,107.214,106.663,94.980003,80400,84.451813
2013-04-29,107.428,108.114,107.428,95.910004,22500,85.278717
2013-04-30,108.013,108.845,107.867,96.779999,29500,86.052299
2013-05-01,108.924,108.924,107.979,96.099998,24500,85.447662
2013-05-02,108.17,108.62,108.035,96.559998,41100,85.856682
2013-05-03,109.115,109.722,109.092,97.5,100400,86.69249
