"Date","VMBS.Open","VMBS.High","VMBS.Low","VMBS.Close","VMBS.Volume","VMBS.Adjusted"
2012-03-27,57.24,57.24,57.141,52.040001,15100,47.35807
2012-03-28,57.196,57.196,57.108,51.98,24900,47.303463
2012-03-29,57.108,57.207,57.108,52.049999,63000,47.36718
2012-03-30,57.164,57.164,56.922,51.869999,26400,47.26601
2012-04-02,57.274,57.274,56.9,51.889999,376200,47.284245
2012-04-03,57.12,57.12,56.846,51.799999,16400,47.202225
2012-04-04,57.021,57.021,56.89,51.900002,64400,47.293354
2012-04-05,57.065,57.098,56.977,51.990002,19000,47.375359
2012-04-09,57.274,57.285,57.23,52.18,62500,47.548508
2012-04-10,57.252,57.361,57.252,52.200001,33700,47.566723
2012-04-11,57.175,57.263,57.153,52.16,64500,47.530277
2012-04-12,57.318,57.318,57.208,52.150002,18900,47.521164
2012-04-13,57.285,57.383,57.274,52.220001,23500,47.584957
2012-04-16,57.383,57.416,57.307,52.220001,12000,47.584957
2012-04-17,57.394,57.394,57.197,52.200001,36300,47.566723
2012-04-18,57.328,57.35,57.252,52.18,19700,47.548508
2012-04-19,57.328,57.361,57.274,52.25,24200,47.612289
2012-04-20,57.35,57.35,57.274,52.209999,25000,47.575851
2012-04-23,57.296,57.35,57.296,52.240002,36800,47.603184
2012-04-24,57.339,57.339,57.285,52.209999,27700,47.575851
2012-04-25,57.296,57.328,57.274,52.23,23900,47.594067
2012-04-26,57.416,57.416,57.23,52.200001,30500,47.566723
2012-04-27,57.317,57.394,57.285,52.240002,13000,47.603184
2012-04-30,57.205,57.215,57.095,52.139999,164800,47.578537
2012-05-01,57.347,57.347,57.139,52.240002,25000,47.669804
2012-05-02,57.303,57.303,57.194,52.23,17000,47.660656
2012-05-03,57.314,57.325,57.215,52.259998,29400,47.688038
2012-05-04,57.325,57.325,57.292,52.290001,25000,47.715408
2012-05-07,57.336,57.358,57.292,52.34,17900,47.761047
2012-05-08,57.281,57.435,57.281,52.349998,34900,47.770168
2012-05-09,57.303,57.325,57.215,52.290001,17700,47.715408
2012-05-10,57.314,57.314,57.215,52.209999,18000,47.642418
2012-05-11,57.292,57.292,57.237,52.27,11100,47.697174
2012-05-14,57.292,57.292,57.248,52.27,24000,47.697174
2012-05-15,57.314,57.314,57.248,52.240002,25200,47.669804
2012-05-16,57.325,57.358,57.259,52.330002,45000,47.751923
2012-05-17,57.358,57.369,57.27,52.34,15100,47.761047
2012-05-18,57.38,57.468,57.281,52.299999,39000,47.724533
2012-05-21,57.413,57.413,57.248,52.259998,27300,47.688038
2012-05-22,57.325,57.325,57.226,52.25,26400,47.678913
2012-05-23,57.369,57.369,57.259,52.279999,32800,47.706306
2012-05-24,57.303,57.303,57.237,52.259998,24700,47.688038
2012-05-25,57.303,57.336,57.237,52.299999,17700,47.724533
2012-05-29,57.292,57.292,57.205,52.209999,20100,47.642418
2012-05-30,57.194,57.336,57.194,52.32,17400,47.742798
2012-05-31,57.251,57.251,57.152,52.220001,18600,47.704411
2012-06-01,57.502,57.502,57.174,52.27,22600,47.750095
2012-06-04,57.951,57.951,57.174,52.23,42600,47.71357
2012-06-05,57.218,57.218,57.141,52.220001,11000,47.704411
2012-06-06,57.218,57.218,57.065,52.189999,22500,47.677002
2012-06-07,57.108,57.24,57.108,52.27,16000,47.750095
2012-06-08,57.251,57.272,57.207,52.310001,15900,47.786644
2012-06-11,57.174,57.24,57.13,52.27,41200,47.750095
2012-06-12,57.185,57.24,57.141,52.279999,16200,47.759224
2012-06-13,57.305,57.338,57.262,52.349998,22600,47.823177
2012-06-14,57.349,57.349,57.272,52.369999,37000,47.841442
2012-06-15,57.327,57.349,57.327,52.369999,39500,47.841442
2012-06-18,57.404,57.404,57.305,52.369999,53200,47.841442
2012-06-19,57.272,57.36,57.229,52.369999,87800,47.841442
2012-06-20,56.714,57.382,56.714,52.34,32200,47.814049
2012-06-21,57.36,57.371,57.272,52.360001,29700,47.832321
2012-06-22,57.426,57.426,57.327,52.380001,12600,47.850601
2012-06-25,57.371,57.393,57.327,52.369999,23900,47.841442
2012-06-26,57.272,57.36,57.272,52.34,15500,47.814049
2012-06-27,57.338,57.393,57.327,52.400002,64000,47.868858
2012-06-28,57.404,57.415,57.338,52.419998,65600,47.887146
2012-06-29,57.367,57.367,57.181,52.34,28600,47.87249
2012-07-02,57.367,57.367,57.224,52.380001,21400,47.9091
2012-07-03,57.356,57.388,57.235,52.490002,13400,48.009674
2012-07-05,57.421,57.421,57.246,52.389999,9400,47.918232
2012-07-06,56.667,57.454,56.667,52.52,30100,48.037128
2012-07-09,57.454,57.498,57.432,52.560001,66300,48.073708
2012-07-10,57.552,57.552,57.388,52.560001,15800,48.073708
2012-07-11,57.388,57.509,57.367,52.5,14500,48.018833
2012-07-12,57.782,57.782,57.399,52.549999,44100,48.064571
2012-07-13,57.618,57.618,57.41,52.529999,50800,48.046276
2012-07-16,57.782,57.782,57.388,52.599998,54600,48.110298
2012-07-17,57.618,57.618,57.399,52.540001,15500,48.055424
2012-07-18,57.662,57.662,57.421,52.560001,12600,48.073708
2012-07-19,57.596,57.596,57.509,52.619999,25700,48.128582
2012-07-20,57.574,57.574,57.52,52.66,40500,48.165173
2012-07-23,57.585,57.618,57.552,52.66,30600,48.165173
2012-07-24,57.585,57.596,57.541,52.669998,12200,48.174324
2012-07-25,57.651,57.651,57.541,52.669998,24500,48.174324
2012-07-26,57.618,57.673,57.552,52.68,16700,48.183464
2012-07-27,57.552,57.607,57.498,52.669998,23800,48.174324
2012-07-30,57.541,57.563,57.487,52.650002,27000,48.15604
2012-07-31,57.497,57.497,57.442,52.610001,22100,48.166096
2012-08-01,57.529,57.529,57.387,52.630001,14700,48.184414
2012-08-02,57.573,57.573,57.333,52.5,80300,48.065388
2012-08-03,57.486,57.497,57.377,52.610001,33500,48.166096
2012-08-06,57.486,57.486,57.322,52.59,29500,48.147793
2012-08-07,57.464,57.464,57.387,52.59,37000,48.147793
2012-08-08,57.464,57.475,57.355,52.59,35300,48.147793
2012-08-09,57.409,57.475,57.355,52.619999,28200,48.175262
2012-08-10,57.486,57.486,57.3,52.459999,25500,48.028763
2012-08-13,57.398,57.464,57.3,52.580002,71000,48.13863
2012-08-14,57.42,57.42,57.289,52.509998,25100,48.074551
2012-08-15,57.278,57.344,57.235,52.470001,14000,48.037922
2012-08-16,57.377,57.409,57.224,52.41,24900,47.983002
2012-08-17,57.213,57.366,57.213,52.419998,39700,47.992146
2012-08-20,57.333,57.398,57.256,52.419998,61000,47.992146
2012-08-21,57.333,57.475,57.191,52.5,25600,48.065388
2012-08-22,57.42,57.42,57.311,52.540001,21600,48.102016
2012-08-23,57.311,57.475,57.311,52.599998,14600,48.156952
2012-08-24,57.54,57.562,57.355,52.650002,71600,48.202728
2012-08-27,57.529,57.54,57.453,52.68,22300,48.230194
2012-08-28,57.453,57.595,57.453,52.73,22800,48.275967
2012-08-29,57.595,57.595,57.409,52.650002,38300,48.202728
2012-08-30,57.573,57.573,57.398,52.68,19600,48.230194
2012-08-31,57.506,57.637,57.485,52.810001,25000,48.386879
2012-09-04,57.583,57.637,57.517,52.740002,234700,48.322739
2012-09-05,57.67,57.67,57.539,52.790001,30600,48.368542
2012-09-06,57.616,57.616,57.506,52.779999,24300,48.359386
2012-09-07,57.627,57.637,57.528,52.759998,28700,48.341038
2012-09-10,57.605,57.616,57.539,52.75,12300,48.331879
2012-09-11,57.594,57.594,57.463,52.700001,19100,48.286087
2012-09-12,57.463,57.463,57.397,52.650002,16600,48.240261
2012-09-13,57.485,57.637,57.43,52.810001,50800,48.386879
2012-09-14,57.758,57.758,57.637,52.84,48600,48.414349
2012-09-17,57.703,57.703,57.627,52.830002,80300,48.405201
2012-09-18,57.692,57.692,57.605,52.779999,44200,48.359386
2012-09-19,57.605,57.681,57.594,52.779999,63200,48.359386
2012-09-20,57.506,57.67,57.506,52.740002,43300,48.322739
2012-09-21,57.681,57.714,57.517,52.84,35100,48.414349
2012-09-24,57.834,57.834,57.681,52.849998,49200,48.423519
2012-09-25,57.845,57.845,57.681,52.91,22600,48.478504
2012-09-26,57.801,57.845,57.758,52.959999,56400,48.524307
2012-09-27,57.79,57.79,57.681,52.900002,44800,48.469322
2012-09-28,57.702,57.702,57.593,52.869999,20200,48.470257
2012-10-01,57.538,57.604,57.429,52.720001,69000,48.332733
2012-10-02,57.451,57.582,57.451,52.790001,43800,48.396904
2012-10-03,57.68,57.724,57.484,52.91,57500,48.506916
2012-10-04,57.713,57.713,57.571,52.84,23500,48.442749
2012-10-05,57.636,57.636,57.549,52.799999,18700,48.406075
2012-10-08,57.647,57.647,57.538,52.75,44000,48.360226
2012-10-09,57.571,57.582,57.451,52.689999,32700,48.305225
2012-10-10,57.538,57.538,57.386,52.740002,23400,48.351048
2012-10-11,57.549,57.549,57.44,52.700001,41700,48.314392
2012-10-12,57.582,57.593,57.44,52.73,156900,48.341904
2012-10-15,57.68,57.68,57.429,52.66,35500,48.277706
2012-10-16,57.364,57.527,57.364,52.669998,17700,48.2869
2012-10-17,57.56,57.56,57.418,52.669998,14400,48.2869
2012-10-18,57.495,57.495,57.386,52.669998,47900,48.2869
2012-10-19,57.495,57.516,57.396,52.73,21400,48.341904
2012-10-22,57.571,57.571,57.407,52.700001,19300,48.314392
