"Date","VYM.Open","VYM.High","VYM.Low","VYM.Close","VYM.Volume","VYM.Adjusted"
2008-12-23,42.46,42.499,41.563,32.07,283000,24.652906
2008-12-24,41.576,41.862,41.406,32.09,68000,24.668283
2008-12-26,42.226,42.226,41.654,32.310001,76000,24.8374
2008-12-29,41.979,41.979,41.185,32.09,109800,24.668283
2008-12-30,42.044,42.85,41.953,32.939999,191500,25.321699
2008-12-31,43.15,43.839,42.824,33.599998,204200,25.829054
2009-01-02,43.696,44.919,43.319,34.380001,520300,26.428659
2009-01-05,44.554,44.698,43.982,34.060001,454300,26.182669
2009-01-06,44.724,44.932,44.138,34.18,266500,26.274914
2009-01-07,43.813,43.826,42.902,33.119999,133000,25.460064
2009-01-08,42.876,43.228,42.681,33.23,209100,25.544626
2009-01-09,43.397,43.41,42.226,32.52,310000,24.998829
2009-01-12,42.278,42.278,41.003,31.719999,201200,24.383854
2009-01-13,41.133,41.471,40.847,31.700001,310100,24.368483
2009-01-14,40.652,40.652,39.598,30.68,478100,23.584387
2009-01-15,39.845,40.08,38.401,30.459999,285900,23.415266
2009-01-16,40.405,40.418,38.701,30.48,315200,23.430637
2009-01-20,39.195,39.286,37.361,28.75,297700,22.100758
2009-01-21,38.076,39.039,37.166,29.959999,218700,23.030905
2009-01-22,38.193,38.844,37.452,29.4,238300,22.600422
2009-01-23,37.296,38.61,37.244,29.58,395100,22.738792
2009-01-26,38.61,39.338,38.167,29.620001,249800,22.769539
2009-01-27,38.753,39.26,38.531,29.99,588400,23.053968
2009-01-28,39.975,40.561,39.819,31.040001,195700,23.861128
2009-01-29,39.754,39.793,38.831,29.860001,126000,22.954037
2009-01-30,39.026,39.117,37.699,29.24,349300,22.477423
2009-02-02,37.413,38.089,37.283,29.110001,181800,22.377491
2009-02-03,38.232,38.44,37.673,29.33,408600,22.546608
2009-02-04,38.492,38.831,37.725,29.049999,158000,22.331367
2009-02-05,37.504,38.479,37.049,29.35,315600,22.561989
2009-02-06,38.323,39.585,38.31,30.299999,335300,23.292271
2009-02-09,39.416,39.884,39.195,30.440001,225700,23.399889
2009-02-10,39.156,39.429,37.205,28.75,442600,22.100758
2009-02-11,37.712,38.076,37.361,29.15,465900,22.408241
2009-02-12,37.439,37.855,36.554,29.059999,524700,22.339056
2009-02-13,37.816,37.959,37.192,28.610001,524900,21.99313
2009-02-17,36.801,36.801,35.448,27.27,302200,20.963045
2009-02-18,35.67,35.722,34.902,27.030001,275700,20.778551
2009-02-19,35.618,35.631,34.577,26.66,277900,20.49412
2009-02-20,34.018,34.473,33.146,26.18,451800,20.125135
2009-02-23,34.382,34.512,32.951,25.370001,198100,19.502472
2009-02-24,33.185,34.512,32.99,26.469999,205800,20.348064
2009-02-25,34.213,34.837,33.484,26.25,229000,20.178949
2009-02-26,34.733,34.993,33.731,25.98,147100,19.97139
2009-02-27,33.016,33.523,32.587,25.25,172400,19.410225
2009-03-02,32.183,32.183,31.091,24.02,260000,18.464697
2009-03-03,31.715,31.715,30.492,23.58,143100,18.126455
2009-03-04,31.351,31.741,30.635,24.07,94200,18.503136
2009-03-05,30.362,30.713,29.53,22.93,129400,17.626793
2009-03-06,30.037,30.648,29.204,23.07,215100,17.734411
2009-03-09,29.582,30.518,29.504,22.940001,88400,17.63448
2009-03-10,30.583,31.832,30.544,24.459999,104300,18.80294
2009-03-11,32.43,32.535,31.546,24.559999,112700,18.879808
2009-03-12,32.014,33.588,31.689,25.780001,122200,19.81765
2009-03-13,33.965,34.044,33.237,26.09,144200,20.055952
2009-03-16,34.46,35.071,33.874,26.1,126000,20.063641
2009-03-17,33.952,35.032,33.575,26.93,95400,20.701681
2009-03-18,34.733,36.424,34.538,27.790001,107200,21.362776
2009-03-19,36.853,36.905,35.422,27.299999,146900,20.986109
2009-03-20,35.826,35.826,34.668,26.75,82700,20.563307
2009-03-23,36.229,37.413,35.162,28.74,138800,22.093063
2009-03-24,36.996,37.478,36.476,28.1,113600,21.601082
2009-03-25,36.357,36.858,35.083,28.25,120000,21.958641
2009-03-26,36.781,36.987,36.19,28.690001,171000,22.300652
2009-03-27,36.537,36.756,36.202,28.209999,59600,21.927547
2009-03-30,35.636,35.894,34.543,27.1,83800,21.064743
2009-03-31,35.276,35.842,34.942,27.379999,107400,21.282393
2009-04-01,34.98,36.112,34.71,27.959999,109300,21.733227
2009-04-02,37.103,37.437,36.768,28.639999,103900,22.261787
2009-04-03,37.039,37.399,36.64,29.040001,62200,22.572702
2009-04-06,37,37.154,36.55,28.84,52400,22.417252
2009-04-07,36.473,36.64,36.177,28.129999,82800,21.865366
2009-04-08,36.37,36.588,36.022,28.299999,60800,21.997503
2009-04-09,37.733,38.287,37.566,29.74,87000,23.116814
2009-04-13,37.991,38.814,37.811,30,77300,23.318913
2009-04-14,38.287,38.454,37.54,29.190001,150300,22.689301
2009-04-15,37.335,38.351,37.193,29.780001,119400,23.147905
2009-04-16,38.775,39.071,37.939,30.15,117400,23.435509
2009-04-17,39.007,39.457,38.634,30.440001,129900,23.660919
2009-04-20,38.557,38.557,37.167,28.889999,111800,22.456106
2009-04-21,36.846,37.991,36.575,29.530001,157000,22.953579
2009-04-22,37.695,38.608,37.592,29.360001,156000,22.82144
2009-04-23,37.888,38.171,37.36,29.65,176400,23.046852
2009-04-24,38.364,38.956,38.235,30,147600,23.318913
2009-04-27,38.479,38.788,38.094,29.75,111500,23.124588
2009-04-28,37.888,38.467,37.733,29.559999,97300,22.9769
2009-04-29,38.505,39.097,38.364,30.059999,116700,23.365551
2009-04-30,39.38,39.547,38.698,30.190001,104400,23.466595
2009-05-01,39.007,39.11,38.595,30.24,64100,23.505463
2009-05-04,39.444,40.654,39.38,31.6,83500,24.562586
2009-05-05,40.564,40.692,40.229,31.42,81200,24.422672
2009-05-06,41.168,41.554,40.731,32.23,110300,25.052282
2009-05-07,42.159,42.159,40.692,31.85,181500,24.756908
2009-05-08,41.722,42.21,41.387,32.810001,153300,25.503117
2009-05-11,41.49,41.657,41.13,31.969999,87000,24.85018
2009-05-12,41.593,41.593,40.409,31.83,81300,24.74136
2009-05-13,40.422,40.486,39.702,31.01,116800,24.103981
2009-05-14,39.869,40.409,39.663,31.24,65200,24.282759
2009-05-15,40.203,40.371,39.496,30.860001,95600,23.987389
2009-05-18,40.281,40.962,40.191,31.809999,81900,24.725815
2009-05-19,40.988,41.194,40.731,31.68,70800,24.624767
2009-05-20,41.207,41.426,40.384,31.43,58100,24.430445
2009-05-21,39.998,40.036,39.444,30.969999,80300,24.072884
2009-05-22,40.088,40.165,39.663,30.950001,56900,24.057341
2009-05-26,39.599,40.872,39.586,31.68,72700,24.624767
2009-05-27,40.808,40.898,39.843,30.99,56500,24.088438
2009-05-28,40.255,40.538,39.612,31.450001,81100,24.445988
2009-05-29,40.731,41.091,40.396,31.940001,46400,24.826866
2009-06-01,41.773,42.262,41.541,32.720001,103100,25.433159
2009-06-02,41.889,42.159,41.812,32.650002,64700,25.378746
2009-06-03,41.709,41.747,41.053,32.150002,62100,24.990099
2009-06-04,41.554,41.889,41.246,32.48,86800,25.246601
2009-06-05,42.378,42.378,41.49,32.41,94100,25.192198
2009-06-08,41.516,41.876,41.168,32.369999,66300,25.161102
2009-06-09,41.786,42.005,41.503,32.490002,75000,25.254383
2009-06-10,42.21,42.21,41.207,32.369999,94800,25.161102
2009-06-11,41.799,42.583,41.799,32.700001,62800,25.417608
2009-06-12,41.889,42.198,41.747,32.779999,80900,25.479795
2009-06-15,41.786,41.786,40.975,32,84700,24.873503
2009-06-16,41.297,41.31,40.525,31.549999,71200,24.523727
2009-06-17,40.577,40.692,40.113,31.360001,55600,24.376032
2009-06-18,40.448,40.924,40.281,31.73,80900,24.66363
2009-06-19,41.246,41.246,40.718,31.799999,90600,24.718039
2009-06-22,40.551,40.641,39.676,30.940001,317600,24.04957
2009-06-23,39.74,39.959,39.547,30.889999,257100,24.010706
2009-06-24,39.393,39.724,39.112,30.84,140100,24.19112
2009-06-25,39.163,40.107,39.049,31.459999,66900,24.677444
2009-06-26,39.928,40.247,39.775,31.389999,52000,24.62254
2009-06-29,40.234,40.527,39.915,31.75,60100,24.904928
2009-06-30,40.553,40.731,39.941,31.559999,74200,24.755892
2009-07-01,40.311,40.744,40.311,31.719999,46100,24.881397
2009-07-02,39.966,39.966,39.355,30.91,70100,24.246027
2009-07-06,39.061,39.393,38.806,30.9,78600,24.238182
2009-07-07,39.367,39.367,38.653,30.32,64700,23.783218
2009-07-08,38.934,38.985,38.067,30.24,88300,23.720474
2009-07-09,38.781,38.832,38.449,30.27,48200,23.744007
2009-07-10,38.437,38.59,38.169,30.18,72200,23.673409
2009-07-13,38.551,39.533,38.475,30.969999,218000,24.293087
2009-07-14,39.673,39.775,39.38,31.200001,47200,24.473505
2009-07-15,40.272,41.076,40.183,32.16,84400,25.226538
2009-07-16,40.821,41.382,40.668,32.349998,117600,25.375568
2009-07-17,41.203,41.203,40.846,32.240002,88200,25.289289
2009-07-20,41.331,41.522,41.063,32.5,65100,25.493235
2009-07-21,41.828,41.892,41.152,32.630001,82300,25.595205
2009-07-22,41.343,41.866,41.343,32.630001,64500,25.595205
2009-07-23,41.675,42.784,41.675,33.450001,82500,26.238422
2009-07-24,42.529,42.924,42.299,33.669998,78400,26.410992
2009-07-27,42.835,43.192,42.707,33.880001,108100,26.575716
2009-07-28,42.937,43.192,42.695,33.790001,234600,26.505116
2009-07-29,42.784,43.09,42.58,33.619999,104400,26.371769
2009-07-30,43.485,43.957,43.358,34.139999,87700,26.779648
2009-07-31,43.485,43.88,43.421,34.259998,78400,26.873793
2009-08-03,44.135,44.377,43.817,34.759998,68800,27.265995
2009-08-04,44.173,44.62,44.072,34.950001,100600,27.41503
2009-08-05,44.62,44.862,44.263,35.060001,94400,27.50132
2009-08-06,44.926,45.002,44.326,34.950001,97600,27.41503
2009-08-07,45.028,45.627,44.849,35.509998,93800,27.854292
2009-08-10,45.13,45.308,44.862,35.419998,80500,27.783697
2009-08-11,44.926,44.989,44.314,34.779999,84100,27.281679
2009-08-12,44.301,45.206,44.301,35.220001,1e+05,27.626823
2009-08-13,45.155,45.206,44.76,35.459999,72200,27.815083
2009-08-14,45.27,45.27,44.428,35.189999,99100,27.603287
2009-08-17,44.097,44.097,43.689,34.380001,89000,26.967915
2009-08-18,43.944,44.339,43.855,34.689999,50200,27.211092
2009-08-19,43.893,44.658,43.804,34.919998,118500,27.391502
2009-08-20,44.645,45.053,44.556,35.27,88600,27.666046
2009-08-21,45.283,46.022,45.283,36.049999,89200,28.277878
2009-08-24,46.213,46.417,45.691,35.98,131400,28.222975
2009-08-25,46.111,46.621,45.997,36.080002,71500,28.301414
2009-08-26,45.997,46.302,45.818,36.130001,106900,28.34063
2009-08-27,46.009,46.379,45.563,36.27,81800,28.450449
2009-08-28,46.557,46.621,45.856,36.189999,221900,28.387693
2009-08-31,45.678,45.869,45.512,35.939999,65300,28.191601
2009-09-01,45.614,46.111,44.556,35.040001,108400,27.485628
2009-09-02,44.428,44.671,44.263,34.799999,47200,27.297371
2009-09-03,44.53,44.811,44.339,35.150002,64700,27.571911
2009-09-04,44.9,45.321,44.709,35.549999,46500,27.885672
2009-09-08,45.78,45.844,45.461,35.84,96600,28.113153
2009-09-09,45.767,46.2,45.678,36.16,60800,28.364164
2009-09-10,46.086,46.43,45.691,36.419998,47900,28.568115
2009-09-11,46.519,46.596,46.2,36.34,93400,28.50536
2009-09-14,45.958,46.723,45.869,36.610001,191700,28.717155
2009-09-15,46.787,47.157,46.468,36.849998,66000,28.905403
2009-09-16,47.195,47.82,46.991,37.509998,102300,29.423124
2009-09-17,47.769,48.189,47.386,37.380001,84900,29.321131
2009-09-18,47.947,47.947,47.552,37.48,57900,29.399584
2009-09-21,47.386,47.565,47.106,37.23,80000,29.203472
2009-09-22,47.718,47.922,47.577,37.48,49200,29.399584
2009-09-23,47.96,48.317,47.437,37.23,136100,29.203472
2009-09-24,46.907,46.983,46.033,36.549999,110200,28.869373
2009-09-25,46.185,46.312,45.806,36.32,90600,28.687702
2009-09-28,46.071,46.856,46.071,36.98,49200,29.209005
2009-09-29,46.92,47.198,46.705,36.970001,68000,29.201107
2009-09-30,46.945,46.97,46.135,36.720001,81400,29.003647
2009-10-01,46.451,46.451,45.299,35.779999,78900,28.261181
2009-10-02,44.767,45.287,44.742,35.59,61500,28.111107
2009-10-05,45.325,45.996,45.211,36.279999,81900,28.656103
2009-10-06,46.299,46.818,46.211,36.759998,84900,29.035238
2009-10-07,46.439,46.679,46.312,36.84,78700,29.098434
2009-10-08,47.034,47.198,46.78,37.080002,111300,29.287996
2009-10-09,47.008,47.224,46.844,37.299999,53100,29.461761
2009-10-12,47.489,47.616,47.363,37.540001,75800,29.651329
2009-10-13,47.274,47.426,46.996,37.400002,75100,29.540752
2009-10-14,47.996,48.249,47.692,38.029999,101500,30.038364
2009-10-15,47.971,48.3,47.882,38.150002,220700,30.133146
2009-10-16,47.781,47.882,47.502,37.700001,65000,29.777706
2009-10-19,47.857,48.35,47.705,38.049999,69200,30.054159
2009-10-20,48.173,48.186,47.73,37.790001,89500,29.848797
2009-10-21,47.768,48.274,47.262,37.330002,73800,29.485464
2009-10-22,47.312,48.034,47.084,37.810001,55900,29.864597
2009-10-23,47.983,47.983,47.097,37.34,78900,29.493361
2009-10-26,47.338,47.654,46.363,36.740002,95100,29.019447
2009-10-27,46.616,46.793,46.274,36.650002,66200,28.948364
2009-10-28,46.223,46.363,45.489,36.009998,108900,28.442846
2009-10-29,45.907,46.667,45.742,36.799999,52000,29.066839
2009-10-30,46.401,46.401,45.059,35.73,70800,28.221684
2009-11-02,45.426,45.932,44.704,35.880001,234100,28.340168
2009-11-03,45.059,45.502,44.97,35.830002,82400,28.300682
2009-11-04,45.831,46.109,45.337,35.849998,151500,28.316479
2009-11-05,45.78,46.312,45.755,36.57,84800,28.885172
2009-11-06,46.135,46.553,45.958,36.689999,71500,28.979948
2009-11-09,46.806,47.553,46.793,37.560001,122400,29.667131
2009-11-10,47.477,47.73,47.363,37.610001,110800,29.706623
2009-11-11,47.983,48.122,47.641,37.759998,74000,29.825102
2009-11-12,47.73,48.047,47.236,37.400002,83800,29.540752
2009-11-13,47.477,47.743,47.173,37.529999,95700,29.643438
2009-11-16,47.92,48.49,47.869,38.150002,71000,30.133146
2009-11-17,48.148,48.3,47.92,38.110001,61600,30.101551
2009-11-18,48.325,48.414,48.097,38.189999,54600,30.164738
2009-11-19,47.958,48.097,47.464,37.709999,74900,29.785601
2009-11-20,47.464,47.755,47.401,37.68,44100,29.761908
2009-11-23,48.135,48.566,48.135,38.16,58400,30.141048
2009-11-24,48.426,48.426,47.933,38.139999,85000,30.125242
2009-11-25,48.452,48.528,48.287,38.310001,60000,30.259529
2009-11-27,47.249,48.059,47.16,37.689999,41400,29.76981
2009-11-30,47.793,47.983,47.489,37.900002,135600,29.93568
2009-12-01,48.439,48.566,48.198,38.299999,59600,30.251614
2009-12-02,48.515,48.806,48.35,38.369999,106100,30.306915
2009-12-03,48.73,49.021,48.122,38.07,54800,30.069952
2009-12-04,48.882,48.996,48.11,38.330002,69200,30.275318
2009-12-07,48.578,48.806,48.401,38.290001,44400,30.243715
2009-12-08,48.211,48.211,47.793,37.82,144000,29.872494
2009-12-09,47.907,48.122,47.692,38,52500,30.014669
2009-12-10,48.3,48.49,48.173,38.099998,41700,30.093649
2009-12-11,48.426,48.667,48.262,38.349998,82000,30.291115
2009-12-14,48.831,48.933,48.654,38.580002,134900,30.472784
2009-12-15,48.755,48.768,48.401,38.34,57100,30.283222
2009-12-16,48.768,48.793,48.452,38.299999,67600,30.251614
2009-12-17,48.287,48.287,47.983,37.900002,57200,29.93568
2009-12-18,48.236,48.236,47.743,37.970001,37400,29.99098
2009-12-21,48.414,48.743,48.414,38.369999,66700,30.306915
2009-12-22,47.921,48.084,47.833,38.139999,182200,30.379395
2009-12-23,48.034,48.034,47.833,38.209999,54400,30.435154
2009-12-24,48.034,48.184,48.034,38.380001,22400,30.570574
2009-12-28,48.235,48.323,48.084,38.439999,54300,30.618357
2009-12-29,48.297,48.41,48.272,38.450001,95000,30.626314
2009-12-30,48.172,48.31,48.084,38.369999,69100,30.562592
2009-12-31,48.21,48.247,47.707,38,46000,30.267889
2010-01-04,47.933,48.423,47.933,38.5,65600,30.666149
2010-01-05,48.272,48.373,48.147,38.5,47100,30.666149
2010-01-06,48.31,48.461,48.31,38.580002,113100,30.729864
2010-01-07,48.31,48.536,48.147,38.650002,45100,30.785624
2010-01-08,48.323,48.624,48.323,38.720001,49300,30.841383
2010-01-11,48.837,48.887,48.624,38.91,58100,30.992722
2010-01-12,48.586,48.724,48.448,38.68,55800,30.809519
2010-01-13,48.749,49.051,48.586,39.009998,97100,31.072372
2010-01-14,48.887,49.088,48.862,39.07,46400,31.120169
2010-01-15,48.963,48.963,48.335,38.720001,77700,30.841383
2010-01-19,48.586,49.139,48.561,39.139999,80500,31.17592
2010-01-20,48.85,48.85,48.335,38.790001,85300,30.897141
2010-01-21,48.687,48.749,47.707,38.029999,96100,30.291782
2010-01-22,47.607,47.732,46.879,37.34,122400,29.742182
2010-01-25,47.368,47.368,46.992,37.52,136400,29.885563
2010-01-26,46.929,47.306,46.766,37.419998,70400,29.805897
2010-01-27,46.816,47.13,46.59,37.52,75000,29.885563
2010-01-28,47.23,47.306,46.351,37.16,66800,29.598803
2010-01-29,46.829,47.055,46.138,36.830002,121300,29.335947
2010-02-01,46.527,46.791,46.452,37.27,85600,29.686422
2010-02-02,46.829,47.506,46.766,37.82,64200,30.12451
2010-02-03,47.23,47.356,47.017,37.529999,65800,29.89352
2010-02-04,46.816,46.816,45.824,36.509998,86200,29.081068
2010-02-05,45.975,45.975,44.996,36.52,197300,29.089027
2010-02-08,45.862,45.987,45.448,36.200001,81800,28.834137
2010-02-09,45.975,46.326,45.699,36.68,69000,29.216476
2010-02-10,46,46.176,45.623,36.639999,33500,29.184608
2010-02-11,45.912,46.452,45.711,36.970001,82500,29.447466
2010-02-12,45.925,46.389,45.799,36.950001,160800,29.431532
2010-02-16,46.778,47.167,46.577,37.529999,108100,29.89352
2010-02-17,47.368,47.381,47.13,37.66,67000,29.997065
2010-02-18,47.28,47.632,47.205,37.93,63800,30.212126
2010-02-19,47.519,47.833,47.393,38.02,58800,30.283831
2010-02-22,47.871,47.921,47.569,37.959999,99800,30.236015
2010-02-23,47.594,47.67,47.105,37.57,86400,29.925379
2010-02-24,47.331,47.619,47.167,37.880001,72400,30.17231
2010-02-25,46.954,47.406,46.791,37.759998,92900,30.076719
2010-02-26,47.469,47.532,47.18,37.73,45200,30.052826
2010-03-01,47.557,47.833,47.532,38.060001,122100,30.31568
2010-03-02,48.021,48.084,47.833,38.18,240300,30.411261
2010-03-03,48.084,48.197,47.845,38.16,89300,30.39533
2010-03-04,47.946,48.109,47.808,38.279999,170100,30.490911
2010-03-05,48.373,48.687,48.21,38.75,74800,30.865282
2010-03-08,48.712,48.749,48.586,38.75,106600,30.865282
2010-03-09,48.523,48.887,48.523,38.810001,133200,30.913069
2010-03-10,48.749,48.913,48.674,38.91,159600,30.992722
2010-03-11,48.724,49,48.561,39.029999,121800,31.088301
2010-03-12,49.226,49.226,48.85,39.040001,69700,31.096287
2010-03-15,48.975,49.214,48.887,39.169998,151600,31.19981
2010-03-16,49.365,49.578,49.189,39.470001,67900,31.438772
2010-03-17,49.704,49.98,49.653,39.700001,105500,31.621977
2010-03-18,49.917,49.917,49.691,39.73,65200,31.645884
2010-03-19,49.678,50.055,49.465,39.57,66700,31.518427
2010-03-22,49.415,49.98,49.402,39.759998,126300,31.669765
2010-03-23,50.03,50.344,49.842,40.099998,118200,31.940584
2010-03-24,50.155,50.193,49.917,39.82,67700,31.71756
2010-03-25,49.705,49.78,49.23,39.450001,223900,31.604605
2010-03-26,49.33,49.53,49.093,39.459999,115300,31.612612
2010-03-29,49.443,49.605,49.393,39.68,106700,31.788862
2010-03-30,49.63,49.717,49.418,39.689999,80200,31.796879
2010-03-31,49.393,49.567,49.305,39.580002,107000,31.70874
2010-04-01,49.68,49.867,49.468,39.84,79200,31.917044
2010-04-05,49.929,50.067,49.742,40.080002,95800,32.109322
2010-04-06,49.929,50.154,49.842,40.110001,163300,32.133343
2010-04-07,50.004,50.042,49.555,39.860001,159200,31.933065
2010-04-08,49.63,50.017,49.543,39.970001,84200,32.021175
2010-04-09,50.067,50.291,49.954,40.279999,66200,32.269543
2010-04-12,50.379,50.479,50.291,40.380001,80300,32.349648
2010-04-13,50.366,50.479,50.104,40.419998,93300,32.381699
2010-04-14,50.641,50.878,50.491,40.759998,134400,32.654083
2010-04-15,50.803,51.028,50.753,40.810001,100800,32.694145
2010-04-16,50.816,50.903,50.154,40.369999,99800,32.341637
2010-04-19,50.192,50.591,50.104,40.529999,98700,32.469814
2010-04-20,50.891,50.978,50.753,40.810001,115800,32.694145
2010-04-21,51.053,51.053,50.653,40.759998,102000,32.654083
2010-04-22,50.504,50.891,50.254,40.75,68900,32.646061
2010-04-23,50.841,51.153,50.653,40.98,74500,32.830334
2010-04-26,51.228,51.327,51.003,40.880001,118400,32.750217
2010-04-27,50.853,51.04,49.867,40.07,114700,32.101292
2010-04-28,50.179,50.466,49.967,40.290001,109600,32.277546
2010-04-29,50.628,50.99,50.566,40.790001,84800,32.678112
2010-04-30,50.978,51.078,50.242,40.25,95100,32.245499
2010-05-03,50.529,50.965,50.416,40.759998,85300,32.654083
2010-05-04,50.441,50.466,49.63,39.939999,213300,31.997149
2010-05-05,49.555,49.855,49.293,39.650002,171700,31.76483
2010-05-06,49.28,51.689,21.27,38.400002,417500,30.763409
2010-05-07,47.832,48.232,46.784,37.959999,213000,30.410913
2010-05-10,49.18,49.717,48.744,39.439999,149500,31.596596
2010-05-11,48.669,49.667,48.669,39.389999,153700,31.55653
2010-05-12,49.318,49.742,49.255,39.84,65900,31.917044
2010-05-13,49.667,49.755,49.118,39.439999,76600,31.596596
2010-05-14,48.794,48.956,48.045,38.75,151900,31.043806
2010-05-17,48.494,48.656,47.683,38.849998,122400,31.123922
2010-05-18,48.968,48.993,47.832,38.41,141300,30.771427
2010-05-19,47.77,47.995,47.133,38.209999,156100,30.611191
2010-05-20,46.909,46.909,46.01,36.860001,215900,29.529665
2010-05-21,45.386,46.434,44.937,37.150002,260500,29.761999
2010-05-24,46.197,46.447,45.798,36.700001,87000,29.401489
2010-05-25,44.699,45.773,44.487,36.630001,230800,29.345409
2010-05-26,45.86,46.272,45.348,36.349998,78100,29.121086
2010-05-27,46.01,46.821,46.01,37.509998,118100,30.050398
2010-05-28,46.846,46.846,46.197,37.080002,86400,29.705921
2010-06-01,45.898,46.559,45.698,36.610001,77400,29.329386
2010-06-02,45.735,46.746,45.735,37.450001,162800,30.002335
2010-06-03,46.896,47.021,46.522,37.549999,55500,30.082453
2010-06-04,46.135,46.147,45.124,36.240002,126300,29.032963
2010-06-07,45.436,45.523,44.737,35.84,106600,28.712513
2010-06-08,44.787,45.361,44.5,36.299999,65500,29.081043
2010-06-09,45.623,45.86,45.086,36.200001,70800,29.000925
2010-06-10,45.785,46.359,45.785,37.139999,59900,29.75399
2010-06-11,46.085,46.497,45.96,37.25,59000,29.842104
2010-06-14,47.009,47.071,46.459,37.220001,63000,29.818085
2010-06-15,46.896,47.47,46.746,38.029999,51400,30.466999
2010-06-16,47.208,47.583,47.171,38.009998,72700,30.450968
2010-06-17,47.57,47.62,47.009,38.09,101900,30.51506
2010-06-18,47.67,47.695,47.47,38.119999,59500,30.539093
2010-06-21,48.157,48.157,47.246,37.990002,95600,30.434954
2010-06-22,47.47,47.683,46.709,37.43,90100,29.986313
2010-06-23,46.771,46.784,46.397,37.27,40600,29.858133
2010-06-24,45.698,45.747,45.153,36.459999,67200,29.424753
2010-06-25,45.326,45.438,44.942,36.48,56000,29.440887
2010-06-28,45.413,45.499,45.053,36.470001,90700,29.432821
2010-06-29,44.545,44.744,43.802,35.52,161000,28.666134
2010-06-30,44.013,44.335,43.567,35.220001,167000,28.424023
2010-07-01,43.715,43.715,42.959,35.150002,122100,28.367529
2010-07-02,43.678,43.703,43.133,35.040001,79900,28.278749
2010-07-06,43.901,44.062,43.232,35.18,72600,28.391741
2010-07-07,43.69,44.855,43.69,36.18,47300,29.198769
2010-07-08,45.239,45.326,44.917,36.580002,89200,29.521601
2010-07-09,45.314,45.586,45.215,36.75,47400,29.658792
2010-07-12,45.475,45.648,45.276,36.810001,36500,29.70722
2010-07-13,46.094,46.416,45.995,37.360001,87000,30.1511
2010-07-14,46.057,46.305,45.896,37.27,80300,30.078457
2010-07-15,46.169,46.33,45.661,37.310001,64200,30.110746
2010-07-16,46.057,46.094,45.078,36.439999,98200,29.408611
2010-07-19,45.338,45.524,45.041,36.599998,86600,29.537745
2010-07-20,44.967,45.908,44.892,37.049999,53300,29.900906
2010-07-21,46.255,46.255,45.128,36.619999,73900,29.553879
2010-07-22,45.921,46.454,45.921,37.380001,79800,30.167242
2010-07-23,46.317,46.751,46.169,37.700001,113800,30.425486
2010-07-26,46.937,47.234,46.701,38.119999,73600,30.764435
2010-07-27,47.556,47.556,47.147,38.18,77300,30.81286
2010-07-28,47.247,47.284,46.9,37.950001,54200,30.627239
2010-07-29,47.321,47.371,46.466,37.779999,43900,30.490047
2010-07-30,46.491,46.986,46.28,37.790001,45700,30.498123
2010-08-02,47.569,47.779,47.309,38.509998,76000,31.079184
2010-08-03,47.618,47.767,47.42,38.369999,69600,30.966204
2010-08-04,47.73,47.829,47.494,38.580002,83000,31.135677
2010-08-05,47.556,47.705,47.445,38.48,63800,31.054979
2010-08-06,47.197,47.643,47.024,38.41,81100,30.998489
2010-08-09,47.879,47.965,47.693,38.650002,84000,31.192177
2010-08-10,47.457,47.891,47.247,38.470001,78900,31.046902
2010-08-11,46.887,46.986,46.466,37.560001,115000,30.312502
2010-08-12,46.02,46.454,45.425,37.43,118600,30.207596
2010-08-13,46.231,46.454,46.156,37.32,71200,30.118811
2010-08-16,46.082,46.317,45.71,37.299999,79000,30.102667
2010-08-17,46.739,47.061,46.491,37.759998,60200,30.473907
2010-08-18,46.875,47.024,46.491,37.799999,103500,30.506184
2010-08-19,46.714,46.714,45.846,37.169998,124000,29.997753
2010-08-20,45.946,45.958,45.599,37.040001,99900,29.89283
2010-08-23,46.193,46.342,45.797,36.970001,74000,29.836348
2010-08-24,45.475,45.574,45.016,36.549999,102400,29.497387
2010-08-25,45.041,45.574,44.731,36.669998,95700,29.594227
2010-08-26,45.723,45.723,45.029,36.490002,120400,29.448965
2010-08-27,45.537,45.884,44.917,37.02,95300,29.876698
2010-08-30,45.772,45.822,45.202,36.5,82500,29.457031
2010-08-31,45.066,45.45,44.917,36.529999,79100,29.481237
2010-09-01,45.859,46.454,45.723,37.48,82000,30.247944
2010-09-02,46.615,46.776,46.454,37.75,79200,30.465834
2010-09-03,47.135,47.309,46.924,38.139999,68500,30.780581
2010-09-07,47.147,47.147,46.714,37.740002,88200,30.457769
2010-09-08,46.85,47.16,46.85,37.91,69000,30.594965
2010-09-09,47.569,47.569,47.135,38.119999,100500,30.764435
2010-09-10,47.395,47.494,47.234,38.279999,82100,30.893576
2010-09-13,47.953,47.953,47.68,38.669998,129600,31.208319
2010-09-14,47.829,48.077,47.643,38.619999,123700,31.167963
2010-09-15,47.792,48.052,47.581,38.75,56700,31.272881
2010-09-16,47.928,48.04,47.779,38.740002,72600,31.264809
2010-09-17,48.201,48.263,47.916,38.779999,125500,31.297085
2010-09-20,48.25,48.808,48.089,39.330002,144200,31.740963
2010-09-21,48.845,48.957,48.498,39.259998,96400,31.684469
2010-09-22,48.659,48.82,48.325,39.110001,138200,31.563406
2010-09-23,48.114,48.449,47.953,38.799999,99600,31.313231
