"Date","PSK.Open","PSK.High","PSK.Low","PSK.Close","PSK.Volume","PSK.Adjusted"
2011-11-22,61.853,63.148,61.522,42.810001,14700,29.754309
2011-11-23,61.551,62.788,60.976,42.529999,8100,29.559723
2011-11-25,61.307,61.407,61.292,42.639999,3100,29.636164
2011-11-28,63.076,63.076,61.508,42.75,11200,29.712624
2011-11-29,61.637,61.681,61.307,42.619999,14900,29.622257
2011-11-30,61.681,61.896,61.565,42.82,14000,29.761278
2011-12-01,61.364,61.652,61.364,42.740002,8900,29.705669
2011-12-02,61.494,61.738,61.364,42.900002,19900,29.816868
2011-12-05,61.882,62.314,60.861,43.150002,20600,29.990633
2011-12-06,62.112,62.357,62.112,43.32,13100,30.108789
2011-12-07,62.199,62.846,61.954,43.139999,20000,29.983683
2011-12-08,62.371,62.371,61.896,43.029999,37800,29.907228
2011-12-09,61.868,62.328,61.868,43.32,8400,30.108789
2011-12-12,62.299,62.299,61.767,43.200001,12900,30.025394
2011-12-13,62.213,62.515,62.213,43.43,11500,30.185236
2011-12-14,62.227,62.271,61.983,43.240002,14700,30.053185
2011-12-15,62.098,62.342,62.055,43.16,22200,29.997581
2011-12-16,59.889,59.889,59.213,42.169998,23400,29.940073
2011-12-19,59.565,59.565,58.832,42.009998,9800,29.826475
2011-12-20,59.367,59.452,59.184,42.09,7300,29.883274
2011-12-21,59.213,59.41,58.931,42.150002,15300,29.925875
2011-12-22,59.565,59.762,59.311,42.299999,16000,30.032373
2011-12-23,59.621,59.691,58.832,42.34,16700,30.060774
2011-12-27,59.72,59.72,59.156,42,14100,29.819376
2011-12-28,58.917,59.156,58.917,41.98,14400,29.805182
2011-12-29,59.424,59.508,59.086,42.099998,30300,29.890377
2011-12-30,58.748,59.466,58.748,42.169998,19200,29.940073
2012-01-03,60.283,60.776,59.663,42.48,22100,30.16017
2012-01-04,59.48,60.283,59.48,42.799999,7700,30.387363
2012-01-05,60.551,60.875,60.213,43.139999,21900,30.628761
2012-01-06,60.565,61.015,60.565,43.259998,17600,30.713957
2012-01-09,61.339,61.339,60.86,43.380001,22600,30.799154
2012-01-10,61.339,61.438,61.227,43.560001,10600,30.926956
2012-01-11,61.269,61.382,61.1,43.529999,21900,30.905657
2012-01-12,61.396,61.424,61.283,43.59,19500,30.948259
2012-01-13,61.396,61.424,61.1,43.540001,12200,30.912758
2012-01-17,61.818,61.818,61.269,43.599998,12700,30.955349
2012-01-18,61.536,61.551,61.438,43.700001,33900,31.026354
2012-01-19,61.818,61.86,61.635,43.790001,19900,31.09025
2012-01-20,61.677,61.818,61.621,43.889999,9200,31.161251
2012-01-23,61.959,61.987,61.72,43.849998,34500,31.132849
2012-01-24,61.367,61.832,61.367,43.84,41100,31.125753
2012-01-25,61.818,62.903,61.748,44.049999,19800,31.274847
2012-01-26,62.17,62.213,62.029,44.110001,26000,31.317434
2012-01-27,61.973,62.903,61.973,44.209999,17900,31.388451
2012-01-30,62.255,62.269,62.044,44.18,34100,31.367149
2012-01-31,62.114,62.41,62.114,44.290001,24000,31.445244
2012-02-01,62.663,62.663,62.424,44.400002,39900,31.523338
2012-02-02,62.537,62.734,62.537,44.459999,80000,31.565937
2012-02-03,62.875,62.889,62.748,44.630001,78400,31.686636
2012-02-06,62.804,62.917,62.734,44.610001,28400,31.672438
2012-02-07,62.804,62.917,62.804,44.619999,35300,31.679539
2012-02-08,62.931,63.015,62.79,44.66,210000,31.707941
2012-02-09,63.001,63.156,62.818,44.669998,26500,31.715036
2012-02-10,62.917,62.959,62.537,44.400002,30000,31.523338
2012-02-13,62.748,63.001,62.677,44.73,27500,31.757637
