"Date","SCHH.Open","SCHH.High","SCHH.Low","SCHH.Close","SCHH.Volume","SCHH.Adjusted"
2013-02-07,35.334,35.334,35.003,31.73,157100,28.690922
2013-02-08,35.113,35.434,35.102,32.02,127900,28.953146
2013-02-11,35.511,35.511,35.401,32.080002,114300,29.007402
2013-02-12,35.489,35.732,35.467,32.310001,90200,29.21537
2013-02-13,35.876,35.876,35.578,32.27,101700,29.179205
2013-02-14,35.677,35.688,35.511,32.130001,98500,29.052616
2013-02-15,35.544,35.567,35.401,32.150002,71800,29.0707
2013-02-19,35.633,35.821,35.589,32.369999,141500,29.269621
2013-02-20,35.788,35.954,35.589,32.220001,118500,29.133991
2013-02-21,35.589,35.611,35.224,31.92,181200,28.862722
2013-02-22,35.412,35.633,35.412,32.220001,78000,29.133991
2013-02-25,35.755,35.766,34.969,31.629999,127100,28.6005
2013-02-26,35.091,35.29,34.903,31.83,94000,28.781345
2013-02-27,35.179,35.578,35.157,32.02,127800,28.953146
2013-02-28,35.423,35.555,35.345,31.98,141300,28.916977
2013-03-01,35.301,35.511,35.091,32.080002,141000,29.007402
2013-03-04,35.5,35.843,35.478,32.32,115700,29.224409
2013-03-05,35.887,36.108,35.721,32.580002,136400,29.459511
2013-03-06,36.175,36.175,35.799,32.509998,121800,29.396212
2013-03-07,35.987,36.042,35.699,32.330002,100900,29.233452
2013-03-08,35.821,35.865,35.555,32.34,130100,29.242493
2013-03-11,35.755,35.865,35.633,32.400002,106500,29.296753
2013-03-12,35.865,35.865,35.644,32.279999,134400,29.188244
2013-03-13,35.766,35.81,35.611,32.32,73900,29.224409
2013-03-14,35.788,35.998,35.755,32.529999,112100,29.414299
2013-03-15,35.887,36.02,35.766,32.560001,87500,29.441429
2013-03-18,35.409,35.552,35.277,32.240002,117700,29.308706
2013-03-19,35.486,35.497,35.024,32.040001,90200,29.126888
2013-03-20,35.42,35.42,35.266,32.18,86900,29.254154
2013-03-21,35.277,35.497,35.222,32.049999,227000,29.135977
2013-03-22,35.343,35.486,35.277,32.200001,79600,29.272337
2013-03-25,35.497,35.64,35.387,32.25,251600,29.317791
2013-03-26,35.53,35.761,35.53,32.509998,86800,29.554148
2013-03-27,35.706,35.783,35.552,32.5,125500,29.545061
2013-03-28,35.805,35.915,35.706,32.639999,95500,29.672335
2013-04-01,35.926,36.003,35.717,32.709999,177500,29.735966
2013-04-02,36.135,36.289,36.058,32.84,156700,29.854145
2013-04-03,36.256,36.311,35.948,32.799999,80700,29.817778
2013-04-04,36.135,36.696,36.135,33.32,96900,30.290503
2013-04-05,36.399,36.806,36.245,33.450001,79600,30.408686
2013-04-08,36.806,37.202,36.652,33.799999,141100,30.726864
2013-04-09,37.224,37.312,36.938,33.790001,116700,30.717777
2013-04-10,37.235,37.434,37.169,33.98,96400,30.890495
2013-04-11,37.401,37.797,37.401,34.209999,896800,31.099583
2013-04-12,37.599,37.709,37.511,34.27,179900,31.154127
2013-04-15,37.61,37.676,36.971,33.610001,140500,30.554136
2013-04-16,37.18,37.609,36.916,34.16,128100,31.054134
2013-04-17,37.444,37.455,36.916,33.790001,87900,30.717777
2013-04-18,37.224,37.224,36.938,33.740002,110500,30.672323
2013-04-19,37.202,37.676,37.092,34.220001,67000,31.108675
2013-04-22,37.874,37.874,37.433,34.16,87100,31.054134
2013-04-23,37.786,37.83,37.533,34.349998,113200,31.226851
2013-04-24,37.873,37.928,37.697,34.419998,122500,31.290495
2013-04-25,37.906,37.906,37.51,34.299999,125500,31.181406
2013-04-26,37.775,37.863,37.588,34.200001,65900,31.09049
2013-04-29,37.752,37.928,37.664,34.459999,112200,31.32686
2013-04-30,37.984,38.336,37.896,34.849998,420300,31.681396
2013-05-01,38.413,38.446,38.005,34.639999,294000,31.490494
2013-05-02,38.237,38.435,38.204,34.849998,275200,31.681396
2013-05-03,38.534,38.622,38.358,34.93,106900,31.754124
2013-05-06,38.523,38.633,38.49,35.110001,156600,31.917761
2013-05-07,38.721,38.82,38.556,35.279999,196100,32.0723
2013-05-08,38.721,38.875,38.589,35.299999,170200,32.090485
2013-05-09,38.798,38.798,38.479,35.049999,114800,31.863211
2013-05-10,38.655,38.721,38.501,35.200001,127100,31.999578
2013-05-13,38.831,38.908,38.666,35.32,148400,32.108662
2013-05-14,38.93,39.117,38.93,35.48,134200,32.254108
2013-05-15,39.018,39.381,38.864,35.77,164700,32.517754
2013-05-16,39.304,39.48,39.062,35.610001,153800,32.372303
2013-05-17,39.26,39.425,39.183,35.82,165600,32.563202
2013-05-20,39.425,39.502,39.326,35.860001,157800,32.599564
2013-05-21,39.502,39.81,39.502,36.119999,103200,32.83593
2013-05-22,39.865,40.085,38.534,35.200001,196600,31.999578
2013-05-23,38.347,38.391,37.829,34.639999,216000,31.490494
2013-05-24,38.028,38.05,37.554,34.57,229100,31.426855
2013-05-28,38.501,38.501,37.423,34.220001,152000,31.108675
2013-05-29,37.422,37.422,36.454,33.540001,342700,30.490507
2013-05-30,36.916,37.114,36.498,33.209999,302000,30.190504
2013-05-31,36.443,36.74,36.047,32.799999,315800,29.817778
2013-06-03,36.124,36.41,35.761,32.970001,315200,29.97233
2013-06-04,36.355,36.454,35.805,32.59,243300,29.626881
2013-06-05,35.794,35.915,35.376,32.259998,257900,29.32688
2013-06-06,35.442,36.047,35.233,32.77,117400,29.790512
2013-06-07,36.146,36.289,35.53,32.77,103500,29.790512
2013-06-10,36.168,36.212,35.673,32.490002,108000,29.535973
2013-06-11,35.552,35.629,35.167,31.99,122000,29.08143
2013-06-12,35.387,35.398,34.584,31.57,648000,28.699617
2013-06-13,34.661,35.739,34.65,32.419998,75000,29.472334
2013-06-14,35.64,36.179,35.563,32.540001,95900,29.581423
2013-06-17,36.058,36.179,35.64,32.619999,131000,29.65415
2013-06-18,35.926,36.245,35.717,32.75,80700,29.772333
2013-06-19,36.025,36.091,34.793,31.700001,98800,28.817799
2013-06-20,34.65,34.65,33.275,30.41,241100,27.645086
2013-06-21,33.66,34.232,33.352,30.85,175500,28.045082
2013-06-24,33.383,34.094,32.748,30.549999,457200,27.920782
2013-06-25,33.646,34.226,33.503,31.120001,195600,28.441732
2013-06-26,34.313,34.619,34.313,31.540001,127600,28.825581
2013-06-27,34.718,35.254,34.718,32.200001,161700,29.428783
2013-06-28,35.134,35.342,34.838,32.080002,109300,29.319111
2013-07-01,35.188,35.331,34.871,31.940001,214900,29.191153
2013-07-02,34.991,35.517,34.991,32.41,80500,29.62071
2013-07-03,35.429,35.429,34.827,32.18,121200,29.4105
2013-07-05,35.221,35.221,34.401,32.09,126100,29.328247
2013-07-08,35.221,35.451,35.123,32.139999,110500,29.373943
2013-07-09,35.385,35.757,35.21,32.599998,116300,29.794353
2013-07-10,35.659,35.725,35.342,32.57,66100,29.766937
2013-07-11,35.965,36.567,35.965,33.360001,236800,30.488949
2013-07-12,36.611,36.611,36.151,33.18,133200,30.324442
2013-07-15,36.348,36.534,36.25,33.32,107700,30.452389
2013-07-16,36.436,36.578,36.392,33.32,73800,30.452389
2013-07-17,36.523,36.698,36.458,33.490002,63000,30.607763
2013-07-18,36.764,36.961,36.687,33.779999,73300,30.872803
2013-07-19,36.895,36.983,36.775,33.68,135900,30.781406
2013-07-22,36.95,37.059,36.764,33.830002,241800,30.918503
2013-07-23,37.158,37.158,36.852,33.82,102200,30.909361
2013-07-24,37.092,37.092,36.02,33.139999,234700,30.287888
2013-07-25,36.162,36.326,36.031,33.169998,151200,30.3153
2013-07-26,36.261,36.304,35.987,33.139999,91600,30.287888
2013-07-29,36.217,36.348,35.954,32.889999,102900,30.059401
2013-07-30,36.042,36.283,35.779,32.799999,56700,29.977142
2013-07-31,35.889,35.889,35.013,32.310001,137700,29.529318
2013-08-01,35.582,35.582,35.123,32.169998,103000,29.401363
2013-08-02,35.353,35.353,34.991,31.98,128000,29.227713
2013-08-05,34.97,35.123,34.86,31.969999,294200,29.218576
2013-08-06,34.937,35.123,34.795,31.870001,92000,29.127184
2013-08-07,34.762,34.816,34.543,31.76,97200,29.026648
2013-08-08,34.838,34.849,34.565,31.719999,66800,28.990091
2013-08-09,34.641,35.232,34.641,32.049999,112400,29.291689
2013-08-12,35.145,35.145,34.641,31.809999,61800,29.072346
2013-08-13,34.816,34.816,34.215,31.34,106900,28.642794
2013-08-14,34.247,34.313,34.138,31.25,122000,28.560539
2013-08-15,33.908,33.985,33.416,30.66,258300,28.021317
2013-08-16,33.482,33.482,32.617,29.860001,155200,27.290169
2013-08-19,32.606,32.661,32.223,29.450001,147200,26.915457
2013-08-20,32.387,33.131,32.387,30.18,318200,27.582626
2013-08-21,32.825,33.449,32.584,30.129999,161800,27.536928
2013-08-22,33.066,33.186,32.792,30.32,128500,27.710579
2013-08-23,33.317,33.536,33.088,30.65,248700,28.012178
2013-08-26,33.613,33.624,33.317,30.540001,80900,27.911648
2013-08-27,33.197,33.416,33.109,30.389999,88900,27.774553
2013-08-28,33.23,33.306,33.011,30.24,107000,27.637463
2013-08-29,33.088,33.12,32.825,30.26,70800,27.655743
2013-08-30,33.186,33.274,32.792,30,129000,27.418121
2013-09-03,33.109,33.109,32.3,29.799999,446700,27.235332
2013-09-04,32.551,32.989,32.475,30.02,86500,27.436396
2013-09-05,32.913,32.913,32.464,29.67,60000,27.116516
2013-09-06,32.956,33.317,32.88,30.209999,91400,27.610048
2013-09-09,33.164,33.755,33.011,30.85,102300,28.194965
2013-09-10,33.919,33.952,33.514,30.83,125600,28.176683
2013-09-11,33.799,33.963,33.635,31.02,42900,28.350338
2013-09-12,34.05,34.193,33.7,30.83,62400,28.176683
2013-09-13,33.821,33.908,33.7,30.91,101600,28.249798
2013-09-16,34.324,34.608,34.116,31.27,182400,28.578825
2013-09-17,34.28,34.499,34.116,31.25,65200,28.560539
2013-09-18,34.193,35.396,33.81,32.349998,118700,29.565872
2013-09-19,35.462,35.735,35.309,32.27,147400,29.49276
2013-09-20,35.374,35.374,34.63,31.65,67400,28.926111
2013-09-23,34.337,34.5,34.108,31.33,124400,28.769094
2013-09-24,34.206,34.206,33.814,31.1,73600,28.55789
2013-09-25,33.956,34.141,33.661,31.120001,71500,28.57626
2013-09-26,33.956,34.162,33.923,31.360001,49100,28.79664
2013-09-27,34.054,34.206,33.77,31.219999,66700,28.668085
2013-09-30,33.847,34.043,33.542,30.9,145900,28.374245
2013-10-01,33.749,34.478,33.64,31.33,153500,28.769094
2013-10-02,34.021,34.195,33.781,31.4,83500,28.833372
2013-10-03,34.064,34.064,33.389,30.809999,73300,28.291599
2013-10-04,33.574,33.749,33.324,30.809999,80400,28.291599
2013-10-07,33.269,33.825,33.237,30.92,81000,28.392609
2013-10-08,33.727,33.792,33.302,30.58,82700,28.080397
2013-10-09,33.357,33.672,33.28,30.639999,89500,28.135496
2013-10-10,33.672,34.195,33.563,31.389999,76600,28.824184
2013-10-11,34.119,34.554,34.086,31.719999,59400,29.127214
2013-10-14,34.446,34.554,34.25,31.719999,48300,29.127214
2013-10-15,34.522,34.674,34.304,31.6,69700,29.017023
2013-10-16,34.576,35.099,34.5,32.220001,73200,29.586348
2013-10-17,35.055,35.676,34.957,32.73,120200,30.054663
2013-10-18,35.752,35.807,35.349,32.650002,78500,29.981203
2013-10-21,35.545,35.578,35.164,32.439999,134200,29.788355
2013-10-22,35.458,35.829,35.447,32.759998,97300,30.082205
2013-10-23,35.643,35.72,35.491,32.77,337600,30.091393
2013-10-24,35.741,35.741,35.491,32.740002,120100,30.063845
2013-10-25,35.676,36.101,35.622,33.110001,103500,30.403603
2013-10-28,36.144,36.144,35.502,32.849998,266700,30.164852
2013-10-29,35.709,35.709,35.306,32.59,110400,29.926104
2013-10-30,35.556,35.556,35.055,32.349998,136600,29.705719
2013-10-31,35.306,35.306,34.816,32.169998,74000,29.54043
2013-11-01,35.012,35.328,34.816,32.349998,272700,29.705719
2013-11-04,35.415,35.415,35.001,32.419998,270000,29.769997
2013-11-05,35.143,35.164,34.631,31.83,142500,29.228222
2013-11-06,34.816,34.968,34.587,31.790001,73000,29.191494
2013-11-07,34.663,34.74,34.108,31.360001,49700,28.79664
2013-11-08,33.945,33.945,33.215,31.01,130800,28.475248
2013-11-11,33.749,33.988,33.727,31.040001,54900,28.502798
2013-11-12,33.781,33.781,33.324,30.82,51900,28.300777
2013-11-13,33.563,33.814,33.4,31.049999,73100,28.51198
2013-11-14,33.912,34.304,33.912,31.280001,75500,28.723181
2013-11-15,34.141,34.239,33.977,31.360001,88000,28.79664
2013-11-18,34.26,34.26,33.912,31.17,111600,28.622175
2013-11-19,33.966,33.966,33.585,30.91,56200,28.383425
2013-11-20,33.792,34.032,33.215,30.639999,235400,28.135496
2013-11-21,33.444,33.651,33.269,30.84,57600,28.319147
2013-11-22,33.661,33.661,33.269,30.719999,75200,28.208954
2013-11-25,33.52,33.52,33.215,30.549999,133500,28.052851
2013-11-26,33.302,33.302,33.084,30.440001,61800,27.951843
2013-11-27,33.117,33.455,33.084,30.709999,89000,28.199772
2013-11-29,33.607,33.607,33.073,30.42,59900,27.933477
2013-12-02,33.139,33.161,32.779,30.16,357400,27.694725
2013-12-03,32.823,32.954,32.692,30.18,88300,27.713093
2013-12-04,32.692,33.215,32.507,30.34,110400,27.860016
2013-12-05,33.052,33.226,32.779,30.440001,93500,27.951843
2013-12-06,33.411,33.498,33.248,30.709999,98700,28.199772
2013-12-09,33.52,33.618,33.291,30.84,61300,28.319147
2013-12-10,33.629,33.738,33.52,30.809999,143300,28.291599
2013-12-11,33.553,33.553,32.703,30.08,115700,27.621265
2013-12-12,32.692,32.692,32.42,29.83,173300,27.391705
2013-12-13,32.692,33.052,32.529,29.969999,73700,27.52026
2013-12-16,32.812,32.812,32.529,30.030001,153400,27.575354
2013-12-17,32.725,32.921,32.583,30.17,100100,27.703915
2013-12-18,32.899,33.433,32.507,30.700001,87800,28.19059
2013-12-19,33.324,33.324,32.79,30.299999,78800,27.823284
2013-12-20,33.182,33.248,32.965,30.530001,156900,28.034487
2013-12-23,32.635,32.829,32.57,30.24,121100,28.039122
2013-12-24,32.624,32.732,32.56,30.26,117300,28.057669
2013-12-26,32.678,32.894,32.581,30.290001,147500,28.085482
2013-12-27,34.663,36.281,32.43,30.299999,90000,28.094753
2013-12-30,32.765,32.872,32.732,30.42,134200,28.206022
2013-12-31,32.862,32.883,32.549,30.25,193600,28.048395
2014-01-02,32.506,32.7,32.333,30.190001,293600,27.992764
2014-01-03,32.592,32.905,32.538,30.43,108700,28.215292
2014-01-06,32.894,33.099,32.775,30.57,210800,28.345104
2014-01-07,33.023,33.239,32.894,30.68,1024500,28.4471
2014-01-08,32.948,33.11,32.797,30.58,230400,28.35438
2014-01-09,33.056,33.153,32.678,30.59,71300,28.363644
2014-01-10,33.121,33.401,33.121,30.969999,88800,28.715992
2014-01-13,33.369,33.433,33.077,30.76,141100,28.521276
2014-01-14,33.196,33.476,33.174,30.959999,90800,28.70672
2014-01-15,33.466,33.681,33.466,31.17,168600,28.901438
2014-01-16,33.606,33.703,33.563,31.23,197800,28.957067
2014-01-17,33.724,33.724,33.433,31.059999,113000,28.799444
2014-01-21,33.595,33.908,33.573,31.309999,137900,29.031248
2014-01-22,33.789,33.994,33.789,31.42,125300,29.133244
2014-01-23,33.811,33.832,33.627,31.290001,95700,29.012701
2014-01-24,33.649,33.649,33.25,30.9,111900,28.651087
2014-01-27,33.272,33.455,32.937,30.66,139900,28.428555
2014-01-28,33.077,33.412,33.077,30.9,112300,28.651087
2014-01-29,33.153,33.304,33.002,30.75,61600,28.512003
2014-01-30,33.347,33.8,33.347,31.25,61800,28.975609
2014-01-31,33.52,34.048,33.336,31.4,113400,29.114697
2014-02-03,33.854,33.908,33.304,30.950001,304500,28.697447
2014-02-04,33.423,33.843,33.325,31.35,81700,29.068335
2014-02-05,33.724,33.811,33.595,31.290001,83500,29.012701
2014-02-06,33.843,34.102,33.832,31.610001,181800,29.309412
2014-02-07,34.188,34.361,34.091,31.84,61400,29.522676
2014-02-10,34.436,34.771,34.275,32.16,145400,29.819382
2014-02-11,34.717,35.019,34.523,32.330002,146400,29.977009
2014-02-12,34.922,34.922,34.663,32.299999,99100,29.949194
2014-02-13,34.814,35.137,34.598,32.439999,104500,30.079004
2014-02-14,34.986,35.148,34.986,32.549999,72900,30.180998
2014-02-18,35.191,35.224,34.9,32.650002,221500,30.27372
2014-02-19,35.288,35.623,35.18,32.720001,146500,30.338629
2014-02-20,35.288,35.482,35.019,32.630001,91900,30.255178
2014-02-21,35.213,35.375,35.019,32.639999,111600,30.26445
2014-02-24,35.202,35.623,35.202,32.759998,205400,30.375713
2014-02-25,35.375,35.558,35.321,32.830002,149300,30.44062
2014-02-26,35.558,35.59,35.375,32.900002,2875100,30.505529
2014-02-27,35.482,35.558,35.202,32.810001,262300,30.422075
2014-02-28,35.342,35.763,35.342,33.049999,96500,30.644604
2014-03-03,35.439,35.72,35.342,33.09,569900,30.681704
2014-03-04,36.011,36.27,35.946,33.59,298200,31.145309
2014-03-05,36.281,36.345,35.892,33.549999,513800,31.108213
2014-03-06,36.227,36.227,35.828,33.290001,94700,30.867142
2014-03-07,35.774,35.774,35.331,32.93,129900,30.533342
2014-03-10,35.504,35.536,35.18,32.75,106800,30.36644
2014-03-11,35.396,35.644,35.375,32.970001,96400,30.570429
2014-03-12,35.493,35.666,35.482,33.049999,63200,30.644604
2014-03-13,35.698,35.73,35.418,32.889999,97100,30.496256
2014-03-14,35.472,35.709,35.472,32.959999,509100,30.561161
2014-03-17,35.687,35.871,35.547,33.060001,184400,30.653883
2014-03-18,35.72,35.795,35.547,33.189999,100100,30.774422
2014-03-19,35.86,35.968,34.954,32.549999,105900,30.180998
2014-03-20,35.073,35.18,34.771,32.610001,98900,30.236633
2014-03-21,35.331,35.623,35.331,32.880001,108200,30.486982
2014-03-24,35.168,35.254,34.654,32.509998,170400,30.339529
2014-03-25,35.061,35.232,34.879,32.84,145400,30.647499
2014-03-26,35.275,35.307,34.761,32.439999,182700,30.274202
2014-03-27,34.825,35.039,34.664,32.639999,67800,30.460848
2014-03-28,35.05,35.339,35.05,32.889999,70600,30.694159
2014-03-31,35.382,35.629,35.114,33.110001,163500,30.899471
2014-04-01,35.618,35.693,35.286,33.310001,372800,31.086121
2014-04-02,35.65,35.747,35.5,33.32,188300,31.095449
2014-04-03,35.747,35.779,35.522,33.259998,124500,31.039452
2014-04-04,35.779,36.004,35.661,33.419998,79900,31.188772
2014-04-07,35.8,36.186,35.768,33.560001,176000,31.319433
2014-04-08,36.025,36.186,35.811,33.759998,101400,31.506073
2014-04-09,36.239,36.239,35.875,33.669998,93800,31.422085
2014-04-10,36.089,36.25,35.65,33.369999,75600,31.142117
2014-04-11,35.639,35.854,35.479,33.209999,132400,30.992794
2014-04-14,35.682,35.757,35.468,33.330002,104000,31.104786
2014-04-15,35.768,36.164,35.747,33.75,106600,31.496746
2014-04-16,36.261,36.464,36.164,33.990002,149900,31.720718
2014-04-17,36.443,36.486,36.1,33.849998,149900,31.590065
2014-04-21,36.379,36.443,36.197,33.939999,174600,31.674055
2014-04-22,36.475,36.486,36.1,34.02,112100,31.748722
2014-04-23,36.443,36.454,36.218,33.869999,65600,31.608732
2014-04-24,36.432,36.561,36.314,34.040001,66800,31.767382
2014-04-25,36.454,36.497,36.282,33.91,107900,31.646065
2014-04-28,36.389,36.69,36.325,34.220001,194200,31.93536
2014-04-29,36.743,36.807,36.561,34.209999,96300,31.926027
2014-04-30,36.572,36.818,36.572,34.34,205400,32.047359
2014-05-01,36.85,36.99,36.507,34.509998,189900,32.206005
2014-05-02,36.968,37.118,36.775,34.490002,152400,32.187336
2014-05-05,36.904,37.075,36.711,34.580002,116400,32.271332
2014-05-06,37.065,37.065,36.818,34.43,150900,32.131344
2014-05-07,36.947,37.397,36.947,34.889999,103700,32.560631
2014-05-08,37.375,37.632,37.343,34.950001,115300,32.616627
2014-05-09,37.493,37.611,37.268,34.950001,90200,32.616627
2014-05-12,37.504,37.665,37.45,35.110001,183700,32.765942
2014-05-13,37.622,37.89,37.29,34.849998,118900,32.523304
2014-05-14,37.343,37.525,37.215,34.889999,102200,32.560631
2014-05-15,37.386,37.386,37.043,34.860001,160200,32.532635
2014-05-16,37.3,37.675,37.215,35.16,96200,32.812607
2014-05-19,37.707,37.707,37.375,35.049999,145100,32.709953
2014-05-20,37.59,37.686,37.332,34.959999,99800,32.625965
2014-05-21,37.568,37.568,37.182,34.759998,127600,32.439312
2014-05-22,37.247,37.354,37.129,34.66,85500,32.345985
2014-05-23,37.236,37.472,37.236,34.939999,241000,32.607292
2014-05-27,37.6,37.729,37.472,35.18,128100,32.831268
2014-05-28,37.675,37.675,37.236,34.950001,164200,32.616627
2014-05-29,37.45,37.536,37.354,35.009998,116600,32.672615
2014-05-30,37.515,37.772,37.482,35.209999,108400,32.859268
2014-06-02,37.643,37.932,37.643,35.299999,405000,32.943268
2014-06-03,37.879,37.9,37.686,35.25,76200,32.896599
2014-06-04,37.825,37.932,37.686,35.32,98600,32.961922
2014-06-05,37.943,38.586,37.815,35.990002,111800,33.587196
2014-06-06,38.715,38.715,38.318,35.849998,155000,33.456547
2014-06-09,38.436,38.511,37.857,35.389999,186600,33.027248
2014-06-10,37.847,37.932,37.536,35.150002,112300,32.803276
2014-06-11,37.675,37.686,37.397,35.049999,118400,32.709953
2014-06-12,37.568,37.568,37.193,34.959999,146100,32.625965
2014-06-13,37.515,37.6,37.215,35.049999,62400,32.709953
2014-06-16,37.547,37.654,37.3,34.880001,110400,32.551304
2014-06-17,37.375,37.482,37.15,34.959999,117700,32.625965
2014-06-18,37.461,37.793,37.3,35.189999,120500,32.840611
2014-06-19,37.793,38.018,37.707,35.48,97800,33.111244
2014-06-20,38.083,38.125,37.804,35.580002,87400,33.204575
2014-06-23,37.814,37.878,37.612,35.290001,105500,33.08363
2014-06-24,37.601,37.75,37.526,35.259998,95500,33.055508
2014-06-25,37.633,37.697,37.484,35.209999,101800,33.008633
2014-06-26,37.59,37.622,37.43,35.18,74100,32.980515
2014-06-27,37.505,37.825,37.462,35.43,71900,33.214886
2014-06-30,37.857,37.857,37.462,35.369999,207600,33.15863
2014-07-01,37.868,37.974,37.58,35.5,445100,33.280506
2014-07-02,37.91,37.91,37.59,35.419998,168800,33.205505
2014-07-03,37.782,37.889,37.43,35.23,94400,33.027386
2014-07-07,37.569,37.772,37.548,35.34,106600,33.130501
2014-07-08,37.729,37.921,37.697,35.450001,164900,33.233635
2014-07-09,37.846,37.9,37.58,35.490002,101700,33.271137
2014-07-10,37.729,38.134,37.612,35.650002,84500,33.421127
2014-07-11,38.028,38.092,37.868,35.66,98500,33.4305
2014-07-14,38.198,38.23,37.974,35.830002,106900,33.589874
2014-07-15,38.284,38.326,38.081,35.889999,108400,33.646118
2014-07-16,38.38,38.444,38.166,36,111400,33.749245
2014-07-17,38.369,38.369,38.145,35.790001,91500,33.552372
2014-07-18,38.262,38.572,38.262,36.099998,71000,33.842991
2014-07-21,38.454,38.497,38.316,36.02,69800,33.767994
2014-07-22,38.497,38.668,38.497,36.169998,99400,33.908607
2014-07-23,38.625,38.689,38.508,36.220001,147000,33.95549
2014-07-24,38.636,38.764,38.529,36.200001,117000,33.936733
2014-07-25,38.636,38.636,38.337,35.959999,99400,33.71175
2014-07-28,38.316,38.732,38.316,36.189999,163800,33.927361
2014-07-29,38.636,38.636,38.348,36,158300,33.749245
2014-07-30,38.444,38.55,38.188,35.990002,124500,33.739864
2014-07-31,38.23,38.284,37.772,35.41,356800,33.196133
2014-08-01,37.761,38.028,37.676,35.32,163900,33.111759
2014-08-04,37.729,38.017,37.516,35.560001,113100,33.336754
2014-08-05,37.836,37.878,37.452,35.16,97100,32.961754
2014-08-06,37.377,37.665,37.345,35.110001,1690000,32.91489
2014-08-07,37.633,37.686,37.398,35.130001,233800,32.933636
2014-08-08,37.548,37.697,37.388,35.330002,61200,33.121132
2014-08-11,37.814,38.038,37.804,35.560001,123400,33.336754
2014-08-12,37.942,38.038,37.825,35.529999,141500,33.308628
2014-08-13,37.996,38.454,37.996,36.029999,80400,33.777363
2014-08-14,38.454,38.582,38.326,36.02,109600,33.767994
2014-08-15,38.529,38.614,38.241,35.959999,167400,33.71175
2014-08-18,38.465,38.753,38.454,36.310001,160400,34.039867
2014-08-19,38.828,38.934,38.7,36.41,156300,34.133606
2014-08-20,38.817,39.073,38.636,36.57,73100,34.2836
2014-08-21,39.052,39.18,38.934,36.52,117300,34.236736
2014-08-22,38.988,38.988,38.508,36.23,113700,33.964855
2014-08-25,38.796,38.796,38.412,36.150002,103400,33.889866
2014-08-26,38.508,38.71,38.508,36.189999,98500,33.927361
2014-08-27,38.678,38.721,38.54,36.25,116200,33.983612
2014-08-28,38.593,38.7,38.508,36.209999,66300,33.946114
2014-08-29,38.7,38.86,38.657,36.389999,66500,34.114853
2014-09-02,38.764,38.945,38.764,36.419998,350300,34.142982
2014-09-03,38.945,38.998,38.828,36.529999,86400,34.246101
2014-09-04,38.934,39.105,38.71,36.41,76900,34.133606
2014-09-05,38.881,39.265,38.881,36.810001,65200,34.508598
2014-09-08,39.244,39.318,39.094,36.759998,201400,34.461727
2014-09-09,39.169,39.169,38.924,36.549999,69100,34.264851
2014-09-10,38.934,38.934,38.305,35.970001,171900,33.721115
2014-09-11,38.284,38.476,38.198,35.970001,92300,33.721115
2014-09-12,38.188,38.209,36.961,34.849998,281400,32.671143
2014-09-15,37.174,37.313,36.886,34.689999,509400,32.521145
2014-09-16,37.057,37.473,37.057,35.02,138000,32.830513
2014-09-17,37.526,37.729,37.356,35.040001,109700,32.849266
2014-09-18,37.42,37.462,37.014,34.73,189300,32.55864
2014-09-19,37.164,37.249,36.982,34.77,97500,32.596142
2014-09-22,36.614,36.614,36.359,34.32,145700,32.36697
2014-09-23,36.37,36.508,36.083,34.060001,86800,32.121765
2014-09-24,36.094,36.454,35.946,33.950001,64900,32.018032
2014-09-25,36.062,36.062,35.755,33.830002,124700,31.904854
2014-09-26,35.893,36.359,35.733,34.240002,72000,32.291527
2014-09-29,36.094,36.327,35.935,34.23,168500,32.282093
2014-09-30,36.348,36.391,36.094,34.060001,99400,32.121765
2014-10-01,36.136,36.391,36.03,34.119999,662700,32.178352
2014-10-02,36.126,36.264,35.882,34.110001,261800,32.168922
2014-10-03,36.253,36.423,36.03,34.299999,71700,32.34811
2014-10-06,36.454,36.635,36.348,34.349998,123100,32.395264
2014-10-07,36.391,36.539,36.147,34.09,115600,32.150059
2014-10-08,36.211,36.953,36.211,34.849998,190200,32.86681
2014-10-09,36.847,37.356,36.847,34.849998,280700,32.86681
2014-10-10,37.016,37.441,37.016,34.91,147700,32.923397
2014-10-13,37.154,37.388,37.048,34.950001,164300,32.961124
2014-10-14,37.292,37.907,37.154,35.529999,288100,33.508118
2014-10-15,37.684,37.738,37.218,35.369999,193500,33.357212
2014-10-16,37.123,37.6,37.027,35.380001,250000,33.366653
2014-10-17,37.801,37.801,37.282,35.48,100900,33.46096
2014-10-20,37.621,38.151,37.6,35.98,168000,33.932503
2014-10-21,38.225,38.543,38.098,36.34,282900,34.272011
2014-10-22,38.607,38.755,38.48,36.349998,131400,34.281452
2014-10-23,38.734,38.925,38.586,36.639999,162200,34.554947
2014-10-24,38.766,38.978,38.575,36.610001,119000,34.526657
2014-10-27,38.83,39.074,38.777,36.849998,118900,34.752995
2014-10-28,39.074,39.264,38.999,37.029999,335000,34.922752
2014-10-29,39.286,39.36,38.946,36.970001,134700,34.866165
2014-10-30,39.169,39.423,39.042,37.169998,86300,35.054787
2014-10-31,39.678,40.007,39.551,37.68,389900,35.535774
2014-11-03,40.081,40.399,39.975,38.099998,514300,35.931858
2014-11-04,40.41,40.452,40.07,38.130001,296200,35.960155
