"Date","IEMG.Open","IEMG.High","IEMG.Low","IEMG.Close","IEMG.Volume","IEMG.Adjusted"
2015-01-28,51.285,51.285,50.641,48.099998,1726300,45.61026
2015-01-29,50.821,50.863,50.325,48.18,1505300,45.686119
2015-01-30,49.882,50.146,49.555,47.02,4877300,44.58617
2015-02-02,50.135,50.567,50.04,47.810001,2052500,45.335278
2015-02-03,50.947,51.337,50.863,48.619999,1734600,46.103344
2015-02-04,51.19,51.453,50.989,48.41,1102900,45.904209
2015-02-05,50.947,51.379,50.915,48.709999,1305200,46.188686
2015-02-06,50.673,50.852,50.378,47.93,1635800,45.449062
2015-02-09,50.346,50.578,50.346,47.849998,946300,45.373199
2015-02-10,50.304,50.378,50.146,47.740002,2009100,45.268894
2015-02-11,49.924,50.177,49.703,47.43,1252500,44.974937
2015-02-12,50.578,51.084,50.536,48.389999,1360500,45.88525
2015-02-13,51.285,51.559,51.242,48.869999,1694400,46.340401
2015-02-17,51.39,51.432,51.063,48.759998,1055300,46.236095
2015-02-18,51.221,51.474,51.105,48.779999,872000,46.255062
2015-02-19,51.126,51.474,51.031,48.59,681500,46.074898
2015-02-20,51.126,51.601,51,48.860001,1045600,46.330921
2015-02-23,51.306,51.337,51,48.48,1082400,45.970592
2015-02-24,51.348,51.886,51.147,49.09,1476900,46.549015
2015-02-25,51.569,51.791,51.569,49.029999,7489400,46.492123
2015-02-26,51.728,51.78,51.633,48.990002,970100,46.454197
2015-02-27,51.622,51.949,51.622,49,2904100,46.463676
2015-03-02,51.59,51.643,51.453,48.959999,2141600,46.425743
2015-03-03,51.358,51.443,51.274,48.639999,1615000,46.122307
2015-03-04,50.968,50.968,50.578,48.209999,1546300,45.714569
2015-03-05,50.863,50.989,50.599,48.150002,792700,45.657673
2015-03-06,50.441,50.451,49.903,47.459999,2154300,45.003387
2015-03-09,50.061,50.156,49.84,47.279999,1533900,44.832706
2015-03-10,49.154,49.165,48.764,46.25,3125700,43.856018
2015-03-11,49.017,49.197,48.912,46.549999,1876000,44.140488
2015-03-12,49.745,49.777,49.355,46.869999,916200,44.443932
2015-03-13,49.049,49.07,48.585,46.290001,2324700,43.893948
2015-03-16,49.355,49.471,49.218,46.860001,1149100,44.434444
2015-03-17,49.45,49.935,49.418,47.32,2377200,44.870636
2015-03-18,49.798,51.158,49.703,48.360001,2608000,45.856808
2015-03-19,50.473,50.546,50.072,47.619999,1827600,45.155106
2015-03-20,50.694,51.031,50.641,48.25,1865300,45.752499
2015-03-23,51.021,51.126,50.852,48.439999,2279600,45.932659
2015-03-24,51.116,51.242,51.042,48.560001,2136900,46.046452
2015-03-25,51.211,51.242,50.462,47.869999,2310300,45.392162
2015-03-26,50.346,50.346,49.924,47.540001,3447600,45.07925
2015-03-27,50.198,50.325,50.082,47.669998,1280400,45.202518
2015-03-30,50.821,51.211,50.778,48.48,4136800,45.970592
2015-03-31,50.863,51.084,50.768,48.330002,3460100,45.828354
2015-04-01,51.517,51.675,51.316,49,3943600,46.463676
2015-04-02,52.097,52.466,52.012,49.650002,2181800,47.080032
2015-04-06,52.866,53.309,52.761,50.310001,931900,47.705872
2015-04-07,52.982,53.077,52.782,50.060001,1225900,47.468811
2015-04-08,53.984,54.048,53.605,51.09,1865900,48.445492
2015-04-09,54.227,54.438,54.027,51.59,1410700,48.919613
2015-04-10,54.375,54.469,54.174,51.630001,1255700,48.957542
2015-04-13,54.564,54.754,54.185,51.400002,1405300,48.739452
2015-04-14,54.28,54.533,54.09,51.630001,1652800,48.957542
2015-04-15,54.375,54.754,54.29,51.889999,1839700,49.204079
2015-04-16,55.007,55.45,54.849,52.380001,1349300,49.66872
2015-04-17,54.322,54.691,53.837,51.360001,9350100,48.701523
2015-04-20,54.153,54.311,54.132,51.360001,1720400,48.701523
2015-04-21,54.691,54.712,54.448,51.66,1402300,48.985992
2015-04-22,54.817,55.102,54.701,52.16,1640100,49.460102
2015-04-23,54.87,55.556,54.87,52.560001,1594300,49.839405
2015-04-24,55.819,55.819,55.503,52.689999,1102600,49.962669
2015-04-27,55.84,55.946,55.756,52.889999,4295300,50.152321
2015-04-28,55.883,56.072,55.735,53.060001,3855900,50.313522
2015-04-29,55.397,55.566,55.197,52.470001,3518600,49.754066
2015-04-30,54.891,54.902,54.575,51.84,5331000,49.156673
2015-05-01,54.733,54.997,54.564,52.040001,1747000,49.346321
2015-05-04,54.902,55.229,54.902,52.32,1762600,49.611824
2015-05-05,54.955,54.965,54.596,51.810001,1671300,49.128227
2015-05-06,54.67,54.712,53.879,51.200001,1716300,48.549801
2015-05-07,53.721,53.858,53.531,51.040001,2304500,48.398083
2015-05-08,54.364,54.775,54.332,51.740002,1244300,49.061852
2015-05-11,54.501,54.564,54.005,51.220001,1380500,48.568764
2015-05-12,53.71,54.069,53.626,51.119999,2504800,48.473938
2015-05-13,54.438,54.48,54.048,51.27,1701400,48.616177
2015-05-14,54.438,54.712,54.396,51.830002,853700,49.147194
2015-05-15,54.607,55.007,54.501,52.16,1317900,49.460102
2015-05-18,54.796,54.796,54.512,51.709999,1172700,49.033398
2015-05-19,54.67,54.744,54.554,51.799999,884700,49.118744
2015-05-20,54.554,54.775,54.396,51.799999,1239000,49.118744
2015-05-21,54.269,54.48,54.153,51.639999,1077500,48.967018
2015-05-22,54.723,54.786,54.522,51.779999,1642600,49.099777
2015-05-26,54.343,54.343,53.689,51.009998,1616200,48.369629
2015-05-27,53.478,53.911,53.383,51.080002,1161300,48.436012
2015-05-28,53.035,53.257,52.94,50.439999,1589200,47.829132
2015-05-29,53.214,53.214,52.677,49.950001,3238400,47.364498
2015-06-01,52.74,52.835,52.413,49.849998,1682300,47.269672
2015-06-02,52.497,52.93,52.402,50,1585100,47.411911
2015-06-03,52.487,52.613,52.339,49.77,2206900,47.193817
2015-06-04,52.086,52.16,51.685,49.060001,2142400,46.520573
2015-06-05,51.379,51.664,51.221,48.779999,2071100,46.255062
2015-06-08,51.538,51.548,51.39,48.810001,2298700,46.283512
2015-06-09,51.211,51.242,51.042,48.459999,1942200,45.951626
2015-06-10,51.59,51.833,51.527,49.07,1452700,46.530052
2015-06-11,51.664,51.675,51.432,48.959999,1310200,46.425743
2015-06-12,51.559,51.706,51.411,48.919998,1347400,46.387814
2015-06-15,51,51.084,50.863,48.419998,1660200,45.913696
2015-06-16,50.884,51.105,50.789,48.389999,1149500,45.88525
2015-06-17,51.063,51.59,50.778,48.689999,1950200,46.16972
2015-06-18,51.812,52.033,51.685,49.189999,1707400,46.643841
2015-06-19,51.643,51.801,51.474,48.82,1296100,46.292995
2015-06-22,52.286,52.318,52.086,49.389999,1951600,46.833488
2015-06-23,52.424,52.613,52.286,49.880001,1829200,47.298126
2015-06-24,52.529,52.613,52.255,49.549999,5472000,46.985207
2015-06-25,51.448,51.458,51.103,48.900002,1895900,46.791912
2015-06-26,50.769,50.925,50.633,48.549999,1710700,46.457001
2015-06-29,50.121,50.121,49.515,47.389999,2390900,45.347012
2015-06-30,50.424,50.424,50.058,48.040001,1925200,45.96899
2015-07-01,50.528,50.56,50.121,48.110001,3824600,46.035973
2015-07-02,50.56,50.716,50.413,48.299999,1514800,46.217781
2015-07-06,49.473,49.473,48.804,46.880001,2310000,44.859001
2015-07-07,47.999,48.24,47.31,46.080002,4656100,44.093483
2015-07-08,47.195,47.195,46.411,44.439999,4722200,42.524185
2015-07-09,47.362,48.762,47.362,45.41,7708700,43.45237
2015-07-10,48.647,48.793,48.334,46.560001,4019000,44.552792
2015-07-13,49.003,49.097,48.877,46.919998,4506600,44.89727
2015-07-14,48.835,49.149,48.773,47,1786900,44.97382
2015-07-15,48.793,48.825,48.48,46.470001,2413000,44.466671
2015-07-16,49.013,49.201,48.961,47.049999,1824600,45.021664
2015-07-17,49.212,49.243,49.023,46.98,1895900,44.954685
2015-07-20,48.647,48.888,48.48,46.689999,2610900,44.677185
2015-07-21,48.908,49.013,48.783,46.709999,1926500,44.696323
2015-07-22,48.449,48.449,48.125,46.099998,3797100,44.112621
2015-07-23,48.187,48.187,47.707,45.700001,2724200,43.72987
2015-07-24,47.404,47.404,46.839,45.049999,2145000,43.107887
2015-07-27,46.285,46.348,46.014,44.119999,4846300,42.217979
2015-07-28,46.536,46.609,46.181,44.59,3642800,42.667717
2015-07-29,46.724,47.184,46.578,45.009998,4128100,43.069611
2015-07-30,46.588,46.63,46.296,44.560001,2834000,42.639011
2015-07-31,47.017,47.153,46.777,44.889999,4101600,42.954788
2015-08-03,46.338,46.421,46.003,44.189999,3958800,42.284962
2015-08-04,46.557,46.662,46.202,44.349998,2391700,42.438065
2015-08-05,46.797,46.818,46.327,44.43,2473600,42.514614
2015-08-06,46.181,46.212,45.941,44.09,3085200,42.189274
2015-08-07,46.087,46.233,45.972,44.080002,2372100,42.179707
2015-08-10,46.369,46.871,46.264,44.849998,2776700,42.916508
2015-08-11,45.94,45.94,45.408,43.740002,4011600,41.854366
2015-08-12,44.99,45.178,44.739,43.139999,5968400,41.280228
2015-08-13,45.188,45.282,44.99,43.099998,3851100,41.241951
2015-08-14,45.199,45.293,45.084,43.209999,3121700,41.347214
2015-08-17,44.519,44.697,44.425,42.73,2797500,40.887905
2015-08-18,44.122,44.289,44.039,42.25,2348100,40.428593
2015-08-19,43.777,44.007,43.234,41.700001,5124800,39.902309
2015-08-20,43.056,43.119,42.795,41.029999,5252400,39.261189
2015-08-21,42.304,42.377,41.468,39.700001,6880900,37.988529
2015-08-24,40.663,40.788,38.155,37.889999,16638600,36.256557
2015-08-25,40.381,42.659,40.203,38.490002,12050600,36.830696
2015-08-26,41.018,41.677,40.475,39.799999,9908100,38.084213
2015-08-27,42.314,43.255,42.178,41.380001,9089600,39.596104
2015-08-28,42.722,42.962,42.492,40.91,6177500,39.146362
2015-08-31,42.398,42.722,42.084,40.689999,6743200,38.935848
2015-09-01,41.677,41.729,40.893,39.290001,7089600,37.596199
2015-09-02,41.677,41.76,41.259,39.959999,3763300,38.237316
2015-09-03,41.854,42.356,41.739,40.049999,4628000,38.323441
2015-09-04,41.091,41.133,40.36,38.799999,4072500,37.127327
2015-09-08,41.718,41.875,41.478,40.07,3342500,38.342575
2015-09-09,42.555,42.669,41.687,39.919998,5594900,38.199039
2015-09-10,41.781,42.387,41.739,40.360001,4343100,38.620075
2015-09-11,42.095,42.377,41.98,40.540001,3205900,38.792316
2015-09-14,42.199,42.293,41.948,40.439999,3349900,38.696625
2015-09-15,42.272,42.732,42.21,40.799999,3306700,39.041103
2015-09-16,43.317,43.767,43.234,41.75,3181200,39.95015
2015-09-17,43.223,44.53,43.223,41.720001,3426700,39.921444
2015-09-18,43.088,43.443,42.669,40.970001,4046900,39.203777
2015-09-21,42.952,42.973,42.649,41.009998,6735900,39.24205
2015-09-22,41.969,42.084,41.729,40.240002,4126000,38.505253
2015-09-23,41.844,41.907,41.415,39.66,3701200,37.950253
2015-09-24,40.903,41.426,40.642,39.5,12972300,37.79715
2015-09-25,41.844,41.844,41.165,39.470001,4233200,37.768444
2015-09-28,40.924,40.935,40.266,38.549999,7536100,36.888107
2015-09-29,40.464,40.736,40.297,38.830002,4505800,37.156033
2015-09-30,41.541,41.781,41.332,39.889999,5799900,38.170334
2015-10-01,42.053,42.137,41.635,40.139999,4875900,38.409561
2015-10-02,41.718,42.92,41.614,41.060001,4119400,39.289898
2015-10-05,43.391,43.819,43.359,41.919998,5035400,40.112823
2015-10-06,43.652,43.798,43.485,41.830002,4459800,40.026703
2015-10-07,44.592,45.052,44.488,42.799999,4554900,40.954884
2015-10-08,44.603,45.251,44.467,43.27,3301500,41.404621
2015-10-09,45.575,45.742,45.178,43.389999,3426600,41.519447
2015-10-12,45.439,45.46,45.063,43.18,3111800,41.318504
2015-10-13,44.603,44.916,44.373,42.490002,2699200,40.658249
2015-10-14,44.697,44.937,44.603,42.849998,6945500,41.002728
2015-10-15,45.554,45.836,45.282,43.860001,4456500,41.969193
2015-10-16,45.648,45.836,45.449,43.799999,3911200,41.911774
2015-10-19,45.397,45.397,45.167,43.369999,2115300,41.500313
2015-10-20,45.313,45.46,45.209,43.360001,2635600,41.490746
2015-10-21,45.115,45.157,44.728,42.84,5132700,40.99316
2015-10-22,45.24,45.711,45.157,43.68,2967300,41.796951
2015-10-23,45.961,46.024,45.711,43.900002,2574300,42.007465
2015-10-26,45.679,45.69,45.449,43.549999,2124800,41.672554
2015-10-27,45.104,45.178,44.927,43.110001,2246200,41.251522
2015-10-28,45.167,45.334,44.342,42.700001,5599500,40.8592
2015-10-29,44.122,44.394,44.091,42.32,2173700,40.495579
2015-10-30,44.509,44.509,44.237,42.34,6246800,40.514717
2015-11-02,44.624,45.084,44.582,43.139999,3223600,41.280228
2015-11-03,44.948,45.763,44.937,43.66,7663300,41.777813
2015-11-04,45.846,45.888,45.167,43.360001,3201500,41.490746
2015-11-05,45.293,45.502,45.104,43.349998,3520000,41.481178
2015-11-06,44.415,44.812,44.185,42.84,3687000,40.99316
2015-11-09,44.133,44.237,43.6,41.790001,5295800,39.98843
2015-11-10,43.547,43.6,43.317,41.66,3015000,39.864033
2015-11-11,43.84,43.84,43.526,41.759998,1921600,39.959717
2015-11-12,43.464,43.673,43.15,41.330002,2848800,39.548256
2015-11-13,43.035,43.046,42.502,40.799999,4418700,39.041103
2015-11-16,42.722,43.443,42.669,41.560001,4159700,39.768349
2015-11-17,43.485,43.537,43.223,41.459999,2969200,39.672653
2015-11-18,43.286,43.809,43.213,41.880001,6579200,40.074547
2015-11-19,44.039,44.216,43.944,42.209999,6256700,40.39032
2015-11-20,44.477,44.707,44.404,42.610001,6222000,40.773079
2015-11-23,44.31,44.404,44.08,42.259998,4648400,40.43816
2015-11-24,43.913,44.425,43.84,42.43,4272200,40.600838
2015-11-25,44.143,44.143,43.913,42.189999,3440900,40.371181
2015-11-27,43.547,43.547,43.202,41.400002,1168500,39.615246
2015-11-30,43.056,43.255,42.973,41.369999,5823700,39.586536
2015-12-01,43.411,43.579,43.328,41.700001,5348700,39.902309
2015-12-02,43.349,43.349,42.899,41.240002,4595300,39.462139
2015-12-03,43.255,43.265,42.69,41.02,6460200,39.251621
2015-12-04,42.607,43.192,42.534,41.279999,4102200,39.500412
2015-12-07,42.764,42.764,42.346,40.630001,6146100,38.878437
2015-12-08,41.614,41.98,41.489,40.169998,6626900,38.438263
2015-12-09,41.802,42.189,41.489,39.810001,7878700,38.093788
2015-12-10,41.52,41.666,41.259,39.52,7570800,37.816292
2015-12-11,40.496,40.506,40.151,38.470001,7986100,36.811554
2015-12-14,40.611,40.809,40.245,39.029999,8891500,37.347408
2015-12-15,41.29,41.562,41.248,39.66,8725500,37.950253
2015-12-16,41.76,42.387,41.562,40.360001,10536600,38.620075
2015-12-17,42.157,42.231,41.666,39.889999,7386000,38.170334
2015-12-18,41.813,41.823,41.52,39.740002,7148800,38.026806
2015-12-21,40.888,40.888,40.496,39.529999,6684300,38.352795
2015-12-22,40.785,41.083,40.733,39.860001,7572300,38.672974
2015-12-23,41.331,41.589,41.269,40.34,8273800,39.138676
2015-12-24,41.382,41.475,41.331,40.169998,2660400,38.973736
2015-12-28,41.166,41.187,40.98,39.939999,4566100,38.750584
2015-12-29,41.331,41.372,41.166,40.02,6215900,38.828205
2015-12-30,40.867,40.929,40.63,39.450001,5423200,38.275177
2015-12-31,40.723,40.826,40.568,39.389999,6550300,38.216965
2016-01-04,39.599,39.599,39.208,38.389999,6750900,37.246746
2016-01-05,39.733,39.764,39.537,38.48,5367200,37.334064
2016-01-06,38.971,39.187,38.795,37.790001,6487100,36.664616
2016-01-07,38.125,38.476,37.754,36.650002,8851600,35.558563
2016-01-08,38.053,38.136,37.342,36.299999,8229500,35.218987
2016-01-11,37.713,37.713,37.023,36.259998,6296000,35.180176
2016-01-12,37.558,37.754,37.136,36.290001,7252900,35.209282
2016-01-13,37.857,37.899,36.909,35.900002,8054400,34.830902
2016-01-14,37.012,37.569,36.765,36.360001,8974500,35.277203
2016-01-15,36.043,36.219,35.518,34.860001,8378200,33.821869
2016-01-19,36.889,36.889,36.26,35.439999,6732100,34.384598
2016-01-20,35.683,36.002,34.951,34.689999,9857800,33.656929
2016-01-21,35.827,36.342,35.497,34.849998,7856600,33.812164
2016-01-22,36.94,37.043,36.693,35.939999,13047300,34.869705
2016-01-25,36.806,36.94,36.414,35.360001,6726400,34.30698
2016-01-26,36.621,37.002,36.569,35.830002,4285800,34.762985
2016-01-27,36.909,37.291,36.538,35.68,6207700,34.617447
2016-01-28,37.404,37.497,37.023,36.209999,7631200,35.131664
2016-01-29,37.909,38.496,37.785,37.34,7764200,36.228012
2016-02-01,37.971,38.228,37.765,37.02,5276700,35.917545
2016-02-02,37.558,37.579,36.919,35.91,7342700,34.840599
2016-02-03,37.404,38.002,36.755,36.830002,12832300,35.733204
2016-02-04,38.239,38.651,37.981,37.049999,9343400,35.946651
2016-02-05,38.156,38.167,37.62,36.650002,6399700,35.558563
2016-02-08,37.321,37.425,36.837,36.18,8285100,35.102558
2016-02-09,36.693,37.177,36.425,35.68,8753200,34.617447
2016-02-10,37.239,37.6,36.93,35.830002,9542300,34.762985
2016-02-11,36.208,36.559,36.043,35.27,9592400,34.219662
2016-02-12,36.559,36.899,36.404,35.790001,4981900,34.724174
2016-02-16,37.579,37.692,37.373,36.529999,6889000,35.442139
2016-02-17,37.868,38.466,37.868,37.25,5428800,36.140697
2016-02-18,38.476,38.486,38.064,37.02,4327300,35.917545
2016-02-19,37.94,38.187,37.826,36.869999,4017600,35.772011
2016-02-22,38.62,38.929,38.558,37.759998,4645400,36.635506
2016-02-23,38.63,38.641,38.084,36.990002,3547800,35.888443
2016-02-24,37.528,38.198,37.352,36.93,4996800,35.830227
2016-02-25,37.95,38.218,37.734,37.049999,5228500,35.946651
2016-02-26,38.393,38.404,37.775,36.68,4238400,35.587669
2016-02-29,38.208,38.466,38.105,36.98,7779500,35.878735
2016-03-01,38.919,39.486,38.785,38.299999,4321100,37.159424
2016-03-02,39.455,39.97,39.414,38.779999,5338000,37.62513
2016-03-03,39.96,40.372,39.908,39.16,3624800,37.993816
2016-03-04,40.764,41.331,40.671,39.939999,7831500,38.750584
2016-03-07,40.764,41.279,40.733,39.849998,4727800,38.663265
2016-03-08,40.599,40.671,40.269,39.220001,6104500,38.052029
2016-03-09,40.62,40.898,40.558,39.43,4582100,38.255775
2016-03-10,40.888,40.97,40.176,39.52,6019400,38.34309
2016-03-11,41.29,41.65,41.279,40.380001,3771800,39.177483
2016-03-14,41.434,41.547,41.207,40.09,3141800,38.896122
2016-03-15,40.712,40.743,40.517,39.52,2298400,38.34309
2016-03-16,40.424,41.63,40.352,40.299999,4700400,39.099865
2016-03-17,41.537,42.496,41.537,41.16,3778800,39.934254
2016-03-18,42.63,42.774,42.537,41.290001,4202000,40.060387
2016-03-21,42.526,42.784,42.516,41.450001,2636300,40.215618
2016-03-22,42.403,42.794,42.341,41.349998,3572200,40.118595
2016-03-23,42.3,42.3,41.887,40.650002,4143700,39.439445
2016-03-24,41.589,41.836,41.393,40.57,3272300,39.361824
2016-03-28,41.877,41.97,41.764,40.720001,2133200,39.507362
2016-03-29,41.743,42.516,41.63,41.220001,2537100,39.99247
2016-03-30,43.124,43.299,42.928,41.68,3197100,40.43877
2016-03-31,43.155,43.227,42.825,41.619999,4879100,40.380554
2016-04-01,42.094,42.877,41.939,41.540001,6531600,40.30294
2016-04-04,42.784,42.805,42.31,41.099998,3092900,39.876038
2016-04-05,41.753,41.846,41.496,40.330002,4394500,39.128975
2016-04-06,41.516,42.104,41.372,40.849998,4868500,39.633484
2016-04-07,41.599,41.619,41.176,40.07,3770700,38.876713
2016-04-08,42.166,42.217,41.867,40.709999,3271100,39.497658
2016-04-11,42.599,42.784,42.454,41.200001,4374600,39.973064
2016-04-12,42.671,43.227,42.465,41.830002,6323800,40.584301
2016-04-13,43.732,43.835,43.578,42.52,6655700,41.253754
2016-04-14,43.753,43.763,43.557,42.34,5362900,41.079113
2016-04-15,43.547,43.619,43.392,42.119999,3320900,40.865665
2016-04-18,43.279,43.794,43.176,42.32,5618700,41.059708
2016-04-19,43.99,44.351,43.99,42.970001,5783500,41.690353
2016-04-20,43.908,44.258,43.763,42.740002,4691300,41.467205
2016-04-21,43.938,43.938,43.526,42.299999,3531300,41.040302
2016-04-22,43.454,43.712,43.299,42.080002,4766600,40.826859
2016-04-25,43.32,43.33,43.052,41.849998,3176600,40.603703
2016-04-26,43.444,43.547,43.299,42.23,4556600,40.972393
2016-04-27,43.382,43.835,43.248,42.450001,3735400,41.185837
2016-04-28,43.351,43.701,43.258,42.07,2749900,40.817154
2016-04-29,43.238,43.382,42.836,41.900002,4568000,40.652218
2016-05-02,43.165,43.186,42.877,41.799999,6434100,40.555195
2016-05-03,42.362,42.392,41.918,40.720001,6784300,39.507362
2016-05-04,41.743,41.753,41.3,40.130001,6120300,38.934929
2016-05-05,41.712,41.795,41.228,40.119999,4341100,38.925228
2016-05-06,41.207,41.547,41.145,40.189999,3349000,38.993141
2016-05-09,41.331,41.331,40.764,39.630001,3788700,38.449821
2016-05-10,41.321,41.671,41.248,40.419998,5269900,39.21629
2016-05-11,41.589,41.826,41.465,40.330002,3660200,39.128975
2016-05-12,41.795,41.815,41.3,40.209999,4056900,39.012543
2016-05-13,41.135,41.279,40.64,39.52,3169100,38.34309
2016-05-16,41.104,41.31,41.042,39.950001,2914200,38.760284
2016-05-17,41.145,41.31,40.908,39.790001,7790600,38.605057
2016-05-18,41.898,41.898,40.455,39.48,36141400,38.304283
2016-05-19,40.372,40.424,40.094,39.16,13545700,37.993816
2016-05-20,40.723,40.815,40.63,39.52,9181400,38.34309
2016-05-23,40.671,40.857,40.599,39.43,7446200,38.255775
2016-05-24,40.826,41.094,40.795,39.82,4683100,38.634163
2016-05-25,41.372,41.609,41.341,40.209999,8510500,39.012543
2016-05-26,41.733,41.795,41.506,40.439999,5599600,39.235691
2016-05-27,41.805,41.887,41.558,40.439999,3334700,39.235691
2016-05-31,41.836,41.898,41.619,40.470001,6992600,39.264801
2016-06-01,41.609,41.805,41.496,40.48,3793900,39.274506
2016-06-02,41.743,42.073,41.63,40.790001,3636900,39.575275
2016-06-03,42.465,42.65,42.228,41.360001,6762700,40.128296
2016-06-06,42.805,43.073,42.743,41.689999,9798700,40.448471
2016-06-07,43.238,43.444,43.238,42.080002,5899400,40.826859
2016-06-08,43.64,43.753,43.537,42.380001,4236500,41.117924
2016-06-09,43.165,43.269,43.062,41.91,3314100,40.661919
2016-06-10,42.392,42.526,42.073,40.93,4730200,39.711102
2016-06-13,41.681,41.97,41.547,40.360001,4063800,39.158077
2016-06-14,41.496,41.671,41.166,40.240002,5315500,39.041653
2016-06-15,41.856,42.228,41.774,40.599998,7689600,39.39093
2016-06-16,41.217,41.743,40.908,40.5,4744300,39.293907
2016-06-17,41.784,41.836,41.516,40.560001,6183200,39.352123
2016-06-20,42.599,42.784,42.465,41.23,5223500,40.002171
2016-06-21,42.733,42.939,42.496,41.560001,4673800,40.322342
2016-06-22,42.28,42.402,42.075,41.220001,9839900,40.36232
2016-06-23,42.698,43.117,42.494,42.200001,6261800,41.32193
2016-06-24,40.666,41.514,40.472,39.73,13088800,38.90332
2016-06-27,40.493,40.493,39.686,39.27,8940600,38.452892
2016-06-28,41.116,41.299,40.901,40.43,7476100,39.588757
2016-06-29,42.035,42.28,41.963,41.389999,5285700,40.528782
2016-06-30,42.453,42.77,42.27,41.84,7259300,40.969421
2016-07-01,42.944,43.138,42.892,42.150002,5498000,41.272968
2016-07-05,42.545,42.545,42.137,41.349998,5276000,40.489613
2016-07-06,41.647,42.116,41.483,41.189999,5126200,40.332939
2016-07-07,42.3,42.423,41.892,41.130001,4760600,40.274189
2016-07-08,42.494,42.882,42.423,41.970001,4561500,41.096714
2016-07-11,43.138,43.383,43.138,42.310001,6756300,41.429638
2016-07-12,43.771,43.955,43.669,42.93,5969100,42.036739
2016-07-13,43.832,43.873,43.505,42.830002,5141300,41.93882
2016-07-14,44.251,44.465,44.128,43.419998,7184400,42.516541
2016-07-15,44.353,44.353,44.087,43.330002,11761400,42.428417
2016-07-18,44.087,44.608,44.087,43.669998,5493100,42.761341
2016-07-19,44.292,44.292,44.046,43.240002,4060900,42.34029
2016-07-20,44.271,44.486,44.169,43.470001,2562100,42.565502
2016-07-21,44.302,44.486,44.169,43.369999,3448200,42.467579
2016-07-22,44.455,44.618,44.322,43.669998,2992200,42.761341
2016-07-25,44.455,44.455,44.128,43.259998,2019600,42.359871
2016-07-26,44.424,44.578,44.332,43.560001,8469800,42.653629
2016-07-27,44.649,44.772,44.23,43.700001,5891700,42.790718
2016-07-28,44.629,44.68,44.404,43.709999,4413100,42.80051
2016-07-29,44.721,44.966,44.526,43.970001,7389100,43.055099
2016-08-01,45.119,45.119,44.782,43.869999,4583300,42.957176
2016-08-02,44.812,44.874,44.23,43.619999,7443600,42.712379
2016-08-03,44.261,44.71,44.169,43.759998,2236000,42.849464
2016-08-04,44.761,45.098,44.71,44.009998,3323900,43.094265
2016-08-05,45.211,45.456,45.129,44.490002,2006500,43.564278
2016-08-08,45.691,45.783,45.65,44.77,2601500,43.838455
2016-08-09,45.864,46.201,45.864,45.099998,4522500,44.161587
2016-08-10,46.273,46.293,45.926,45.080002,2988900,44.142006
2016-08-11,46.212,46.6,46.171,45.619999,4865900,44.670765
2016-08-12,46.457,46.569,46.252,45.470001,4069900,44.523888
2016-08-15,46.732,47.008,46.732,45.93,3600500,44.974316
2016-08-16,46.824,46.824,46.549,45.68,4195400,44.729515
2016-08-17,46.273,46.487,45.956,45.459999,8162800,44.514095
2016-08-18,46.692,46.824,46.559,45.849998,4659900,44.895981
2016-08-19,46.283,46.589,46.15,45.59,7340500,44.641388
2016-08-22,46.13,46.14,45.823,44.970001,6365100,44.03429
2016-08-23,46.344,46.436,45.762,44.810001,4055100,43.877625
2016-08-24,45.772,45.956,45.65,44.93,4473300,43.995121
2016-08-25,45.772,45.956,45.691,44.950001,7488700,44.014706
2016-08-26,46.048,46.497,45.241,44.619999,8545300,43.69157
2016-08-29,45.629,45.966,45.558,44.93,6070400,43.995121
2016-08-30,46.007,46.12,45.752,44.880001,6698300,43.946163
2016-08-31,45.599,45.64,45.241,44.41,10875400,43.485943
2016-09-01,45.354,45.711,45.313,44.759998,8896100,43.828659
2016-09-02,46.263,46.395,46.099,45.360001,10920200,44.416176
2016-09-06,46.967,47.366,46.906,46.290001,15342800,45.326828
2016-09-07,47.325,47.345,47.1,46.220001,11295800,45.258282
2016-09-08,47.223,47.335,46.998,46.049999,6701200,45.091816
2016-09-09,46.375,46.406,45.548,44.599998,7019300,43.671986
2016-09-12,44.986,46.038,44.904,44.970001,6823800,44.03429
2016-09-13,45.211,45.354,44.557,43.849998,12658400,42.937592
2016-09-14,45.006,45.415,44.915,44.02,13256800,43.104061
2016-09-15,45.333,45.823,45.088,44.77,8152700,43.838455
2016-09-16,45.323,45.497,45.037,44.5,5618500,43.57407
2016-09-19,45.966,46.12,45.711,44.799999,4158200,43.867828
2016-09-20,46.079,46.109,45.772,44.82,3973900,43.887413
2016-09-21,46.252,47.069,46.12,46.049999,7899400,45.091816
2016-09-22,47.366,47.529,47.141,46.299999,12461500,45.336617
2016-09-23,46.957,47.039,46.671,45.700001,5935000,44.7491
2016-09-26,46.324,46.395,46.058,45.119999,3198200,44.181168
2016-09-27,46.406,46.732,46.232,45.759998,4553000,44.80785
2016-09-28,46.814,47.161,46.416,46.16,5203200,45.199532
2016-09-29,46.875,46.977,46.171,45.360001,6747600,44.416176
2016-09-30,46.579,46.722,46.355,45.610001,7078600,44.660973
2016-10-03,46.671,46.937,46.497,45.880001,11601600,44.925358
2016-10-04,46.845,46.977,46.242,45.41,11590200,44.465134
