"Date","MBG.Open","MBG.High","MBG.Low","MBG.Close","MBG.Volume","MBG.Adjusted"
2011-02-17,31.881,31.964,31.857,26.629999,12700,22.235796
2011-02-18,31.881,31.929,31.845,26.66,1600,22.260838
2011-02-22,31.952,32,31.881,26.719999,7600,22.310942
2011-02-23,31.869,32.036,31.869,26.65,1900,22.252495
2011-02-24,32.024,32.024,32.024,26.74,400,22.327639
2011-02-25,31.94,32.108,31.94,26.809999,4300,22.386086
2011-02-28,31.952,32.144,31.952,26.719999,1400,22.310942
2011-03-01,31.992,31.992,31.825,26.75,1700,22.375351
2011-03-02,32.016,32.016,31.908,26.690001,300,22.325161
2011-03-03,31.884,31.884,31.789,26.67,1300,22.308441
2011-03-04,31.92,32.052,31.92,26.790001,1400,22.40881
2011-03-07,32.076,32.076,32.052,26.82,2500,22.433899
2011-03-08,32.088,32.088,31.968,26.780001,2600,22.400446
2011-03-09,32.052,32.052,32.016,26.809999,6800,22.425543
2011-03-10,32.135,32.135,32.135,26.879999,100,22.484091
2011-03-11,32.135,32.135,32.111,26.879999,6400,22.484091
2011-03-14,32.016,32.195,32.016,26.91,6400,22.50918
2011-03-15,32.04,32.291,32.04,27.01,1500,22.592825
2011-03-16,32.267,32.363,32.243,27.07,3300,22.643017
2011-03-17,32.363,32.363,32.363,27.07,0,22.643017
2011-03-18,32.147,32.147,32.147,26.889999,1000,22.492451
2011-03-21,32.111,32.231,32.111,26.959999,1200,22.551004
2011-03-22,32.171,32.171,32.111,26.879999,1600,22.484091
2011-03-23,32.135,32.183,32.135,26.92,2300,22.517546
2011-03-24,32.135,32.135,32.135,26.879999,300,22.484091
2011-03-25,32.052,32.088,31.992,26.76,2000,22.383711
2011-03-28,31.968,32.147,31.968,26.889999,1600,22.492451
2011-03-29,32.135,32.135,32.111,26.860001,2500,22.467354
2011-03-30,32.147,32.195,32.135,26.93,3800,22.525915
2011-03-31,32.327,32.327,32.123,26.950001,3900,22.542643
2011-04-01,32.094,32.118,31.95,26.83,61100,22.488155
2011-04-04,32.189,32.189,32.141,26.940001,1900,22.580355
2011-04-05,31.986,32.046,31.915,26.82,14800,22.479774
2011-04-06,32.07,32.07,32.058,26.870001,2500,22.52169
2011-04-07,32.07,32.07,31.879,26.76,23000,22.429495
2011-04-08,32.022,32.058,32.022,26.860001,27800,22.513309
2011-04-11,32.094,32.129,31.974,26.799999,1900,22.463009
2011-04-12,32.141,32.177,32.01,26.93,3300,22.571972
2011-04-13,32.177,32.249,32.165,26.98,2700,22.613878
2011-04-14,32.01,32.189,32.01,26.98,300,22.613878
2011-04-15,32.189,32.189,32.189,26.98,0,22.613878
2011-04-18,32.332,32.332,32.129,26.969999,6400,22.605499
2011-04-19,32.177,32.177,32.177,26.969999,0,22.605499
2011-04-20,32.177,32.177,32.177,26.969999,0,22.605499
2011-04-21,32.177,32.177,32.177,26.969999,0,22.605499
2011-04-25,32.213,32.332,32.189,27.1,25500,22.714466
2011-04-26,32.356,32.368,32.308,27.08,1500,22.697699
2011-04-27,32.308,32.308,32.308,27.08,0,22.697699
2011-04-28,32.44,32.44,32.404,27.190001,3900,22.789902
2011-04-29,32.475,32.475,32.344,27.219999,6700,22.815044
2011-05-02,32.384,32.384,32.217,27.16,8200,22.812529
2011-05-03,32.348,32.36,32.193,27.07,12000,22.736929
2011-05-04,32.229,32.384,32.229,27.15,1900,22.804123
2011-05-05,32.265,32.467,32.265,27.26,5700,22.896515
2011-05-06,32.467,32.515,32.467,27.309999,1100,22.938517
2011-05-09,32.407,32.526,32.407,27.32,2600,22.94692
2011-05-10,32.574,32.574,32.443,27.25,6800,22.888121
2011-05-11,32.491,32.491,32.324,27.17,101000,22.820925
2011-05-12,32.443,32.491,32.384,27.219999,26000,22.862919
2011-05-13,32.515,32.515,32.419,27.23,3300,22.871321
2011-05-16,32.562,32.586,32.431,27.24,1300,22.879713
2011-05-17,32.467,32.467,32.467,27.27,500,22.904917
2011-05-18,32.419,32.622,32.384,27.370001,92300,22.988911
2011-05-19,32.419,32.419,32.336,27.209999,8900,22.854527
2011-05-20,32.467,32.586,32.372,27.34,2600,22.96372
2011-05-23,32.646,32.646,32.431,27.379999,18500,22.997307
2011-05-24,32.55,32.55,32.467,27.33,6800,22.955311
2011-05-25,32.491,32.491,32.491,27.290001,200,22.921719
2011-05-26,32.634,32.634,32.479,27.32,55400,22.94692
2011-05-27,32.681,32.681,32.491,27.309999,25000,22.938517
2011-05-31,32.515,32.515,32.515,27.309999,0,22.938517
2011-06-01,32.632,32.644,32.442,27.370001,8400,23.031921
2011-06-02,32.668,32.68,32.513,27.42,3900,23.073994
2011-06-03,32.644,32.692,32.49,27.370001,58800,23.031921
2011-06-06,32.62,32.727,32.525,27.540001,500,23.174982
2011-06-07,32.549,32.549,32.549,27.389999,400,23.048742
2011-06-08,32.727,32.787,32.692,27.57,209700,23.20022
2011-06-09,32.632,32.68,32.608,27.5,1500,23.141323
2011-06-10,32.703,32.703,32.596,27.5,1100,23.141323
2011-06-13,32.668,32.68,32.632,27.49,2000,23.132898
2011-06-14,32.596,32.596,32.49,27.379999,800,23.040333
2011-06-15,32.49,32.49,32.478,27.34,2400,23.006676
2011-06-16,32.49,32.596,32.466,27.389999,12100,23.048742
2011-06-17,32.596,32.596,32.43,27.33,2500,22.998264
2011-06-20,32.549,32.596,32.549,27.42,2000,23.073994
2011-06-21,32.406,32.561,32.406,27.4,3900,23.057169
2011-06-22,32.501,32.501,32.501,27.35,300,23.015093
2011-06-23,32.62,32.62,32.608,27.440001,700,23.090828
2011-06-24,32.668,32.668,32.596,27.43,3600,23.082411
2011-06-27,32.501,32.501,32.501,27.35,300,23.015093
2011-06-28,32.466,32.596,32.466,27.389999,7400,23.048742
2011-06-29,32.418,32.513,32.418,27.280001,1400,22.956196
2011-06-30,32.359,32.43,32.359,27.290001,500,22.964602
2011-07-01,32.472,32.472,32.246,27.200001,99600,22.926672
2011-07-05,32.341,32.341,32.341,27.26,100,22.977242
2011-07-06,32.305,32.353,32.294,27.23,2200,22.951962
2011-07-07,32.4,32.4,32.258,27.190001,2700,22.918245
2011-07-08,32.365,32.531,32.365,27.32,14400,23.027817
2011-07-11,32.566,32.566,32.519,27.41,400,23.103683
2011-07-12,32.673,32.673,32.483,27.379999,2500,23.078396
2011-07-13,32.614,32.614,32.614,27.49,200,23.171118
2011-07-14,32.566,32.578,32.436,27.459999,367000,23.14583
2011-07-15,32.578,32.578,32.578,27.459999,0,23.14583
2011-07-18,32.531,32.531,32.4,27.309999,7800,23.019394
2011-07-19,32.448,32.448,32.448,27.35,200,23.053102
2011-07-20,32.507,32.507,32.412,27.379999,1100,23.078396
2011-07-21,32.353,32.353,32.353,27.27,2800,22.98568
2011-07-22,32.495,32.507,32.448,27.4,2700,23.095257
2011-07-25,32.507,32.507,32.507,27.4,0,23.095257
2011-07-26,32.377,32.424,32.377,27.33,1600,23.036247
2011-07-27,32.507,32.507,32.377,27.33,8900,23.036247
2011-07-28,32.4,32.472,32.4,27.32,28200,23.027817
2011-07-29,32.507,32.638,32.507,27.450001,900,23.137396
2011-08-01,32.405,32.571,32.405,27.43,156900,23.167805
2011-08-02,32.618,32.713,32.583,27.629999,2000,23.336729
2011-08-03,32.76,32.796,32.713,27.629999,49400,23.336729
2011-08-04,32.76,32.808,32.737,27.709999,4700,23.404291
2011-08-05,32.595,32.82,32.595,27.66,7900,23.362074
2011-08-08,32.737,32.843,32.737,27.68,2500,23.378958
2011-08-09,32.879,33.033,32.82,27.9,41100,23.564777
2011-08-10,33.068,33.234,32.962,27.940001,3100,23.598558
2011-08-11,33.139,33.222,33.092,28.030001,8300,23.674572
2011-08-12,33.092,33.092,33.068,27.93,600,23.590111
2011-08-15,33.056,33.175,33.045,27.93,3300,23.590111
2011-08-16,33.08,33.104,33.033,27.950001,5000,23.607008
2011-08-17,33.092,33.092,33.092,27.950001,0,23.607008
2011-08-18,33.009,33.151,33.009,28,1600,23.649229
2011-08-19,33.151,33.151,33.151,28,0,23.649229
2011-08-22,32.95,33.187,32.938,27.84,24100,23.514095
2011-08-23,33.045,33.056,32.903,27.91,37100,23.573215
2011-08-24,33.045,33.045,32.82,27.83,13500,23.50565
2011-08-25,32.891,32.938,32.843,27.77,15700,23.454973
2011-08-26,32.914,32.974,32.879,27.83,28600,23.50565
2011-08-29,32.891,32.938,32.843,27.74,26500,23.429634
2011-08-30,32.938,33.045,32.914,27.91,12900,23.573215
2011-08-31,33.163,33.163,32.903,27.82,13600,23.497206
2011-09-01,33.066,33.066,32.806,27.870001,85300,23.583517
2011-09-02,33.444,33.444,32.9,28,4300,23.693518
2011-09-06,32.912,33.101,32.912,27.99,8300,23.685064
2011-09-07,32.947,33.113,32.912,27.969999,25800,23.668133
2011-09-08,32.77,33.042,32.77,27.959999,4000,23.659676
2011-09-09,33.03,33.101,33.018,27.98,62700,23.676594
2011-09-12,33.018,33.148,33.007,27.93,1300,23.634281
2011-09-13,33.302,33.302,32.983,27.91,1800,23.617361
2011-09-14,33.136,33.266,33.136,28.110001,2200,23.786598
2011-09-15,33.125,33.125,32.947,27.99,15300,23.685064
2011-09-16,33.077,33.077,32.924,27.860001,900,23.575056
2011-09-19,33.29,33.29,32.936,27.879999,10200,23.59198
2011-09-20,33.054,33.054,32.959,27.889999,16700,23.600447
2011-09-21,32.936,33.03,32.936,27.950001,2000,23.651215
2011-09-22,32.794,33.018,32.794,27.940001,2800,23.642748
2011-09-23,32.9,33.054,32.841,27.879999,1800,23.59198
2011-09-26,33.042,33.042,32.794,27.790001,2000,23.515818
2011-09-27,32.782,32.865,32.652,27.809999,8000,23.53274
2011-09-28,32.746,32.746,32.711,27.68,600,23.422743
2011-09-29,32.723,32.9,32.687,27.84,2500,23.558134
2011-09-30,32.806,32.995,32.806,27.879999,14900,23.59198
2011-10-03,32.593,33.006,32.593,27.82,284600,23.575029
2011-10-04,32.759,32.759,32.723,27.75,3000,23.515709
2011-10-05,32.782,32.794,32.759,27.76,800,23.524183
2011-10-06,32.77,32.77,32.723,27.73,600,23.498768
2011-10-07,32.747,32.747,32.688,27.700001,2300,23.473343
2011-10-10,32.558,32.629,32.546,27.639999,1300,23.422495
2011-10-11,32.688,32.688,32.676,27.690001,2000,23.464867
2011-10-12,32.641,32.7,32.605,27.690001,1200,23.464867
2011-10-13,32.747,32.77,32.652,27.690001,12900,23.464867
2011-10-14,32.806,32.806,32.652,27.700001,5100,23.473343
2011-10-17,32.888,33.172,32.334,27.76,5000,23.524183
2011-10-18,32.77,32.782,32.77,27.780001,800,23.541128
2011-10-19,32.688,32.723,32.652,27.73,3000,23.498768
2011-10-20,32.888,33.065,32.7,27.709999,7900,23.481812
2011-10-21,32.759,32.759,32.582,27.700001,9400,23.473343
2011-10-24,32.617,32.664,32.593,27.620001,10400,23.405546
2011-10-25,32.629,32.735,32.629,27.74,1800,23.507233
2011-10-26,32.735,32.735,32.652,27.67,2100,23.447914
2011-10-27,32.7,32.723,32.582,27.610001,1600,23.39707
2011-10-28,32.723,32.77,32.723,27.77,2200,23.532652
2011-10-31,32.77,32.77,32.77,27.77,0,23.532652
2011-11-01,32.834,32.834,32.728,27.860001,1200,23.639566
2011-11-02,33.011,33.011,32.669,27.799999,119800,23.588659
2011-11-03,32.692,32.716,32.681,27.73,4100,23.529264
2011-11-04,32.681,32.681,32.681,27.73,0,23.529264
2011-11-07,32.787,32.787,32.692,27.74,13100,23.537754
2011-11-08,32.704,32.799,32.681,27.790001,21400,23.580172
2011-11-09,32.799,32.799,32.716,27.77,2500,23.5632
