"Date","VOO.Open","VOO.High","VOO.Low","VOO.Close","VOO.Volume","VOO.Adjusted"
2014-02-26,180.977,181.457,180.251,169.309998,709000,158.657455
2014-02-27,180.507,181.702,180.315,170.25,1034200,159.53833
2014-02-28,181.649,182.983,180.955,170.630005,853900,159.894409
2014-03-03,180.55,181.297,179.685,169.460007,2235900,158.798035
2014-03-04,182.663,183.794,182.62,171.880005,1281500,161.065765
2014-03-05,183.548,183.879,183.324,171.910004,983100,161.093887
2014-03-06,184.125,184.445,183.751,172.460007,1037000,161.609238
2014-03-07,184.701,184.754,183.324,172.419998,1205600,161.571777
2014-03-10,183.804,184.061,182.983,172.449997,885300,161.599899
2014-03-11,184.327,184.53,182.663,171.5,945700,160.709625
2014-03-12,182.214,183.175,181.798,171.619995,1065000,160.822098
2014-03-13,183.698,183.805,180.571,169.720001,1659400,159.041656
2014-03-14,180.72,181.649,180.347,169.229996,1323500,158.582474
2014-03-17,181.478,182.631,181.403,170.75,1695400,160.006836
2014-03-18,182.556,183.74,182.407,171.960007,779700,161.140732
2014-03-19,183.58,183.794,181.403,171.020004,1166300,160.259857
2014-03-20,182.14,183.719,181.809,171.990005,818200,161.168854
2014-03-21,184.413,184.818,182.737,171.419998,825200,160.63472
2014-03-24,181.854,182.066,179.697,169.919998,2004900,159.955948
2014-03-25,181.418,181.918,180.356,170.75,1202100,160.737305
2014-03-26,182.066,182.332,180.005,169.490005,1155600,159.551178
2014-03-27,179.867,180.356,178.975,169.149994,980700,159.231125
2014-03-28,180.197,181.429,180.059,169.899994,548900,159.937149
2014-03-31,181.694,182.279,181.514,171.350006,822000,161.302109
2014-04-01,182.576,183.341,182.459,172.5,1247500,162.384674
2014-04-02,183.479,184.085,183.139,173.089996,1972800,162.940063
2014-04-03,184.127,184.17,183.054,172.820007,718300,162.685898
2014-04-04,184.595,184.648,181.153,170.740005,2270800,160.72789
2014-04-07,180.972,181.28,179.071,168.899994,1645000,158.995773
2014-04-08,179.304,180.462,178.699,169.600006,2064000,159.654739
2014-04-09,180.675,182.141,180.175,171.429993,768800,161.377411
2014-04-10,182.098,182.173,178.061,167.770004,1286900,157.932022
2014-04-11,177.318,178.518,176.457,166.259995,1762400,156.510574
2014-04-14,178.019,178.465,176.617,167.600006,1456600,157.772003
2014-04-15,178.444,179.389,176.691,168.759995,2160100,158.863983
2014-04-16,180.505,181.174,179.729,170.539993,2410000,160.539627
2014-04-17,180.962,181.907,180.622,170.740005,925500,160.72789
2014-04-21,181.493,182.098,181.291,171.369995,804400,161.320892
2014-04-22,182.258,183.373,182.173,172.119995,1053300,162.026932
2014-04-23,182.81,182.884,182.343,171.710007,724500,161.640976
2014-04-24,183.384,183.384,181.971,172.089996,543900,161.998734
2014-04-25,182.236,182.321,180.93,170.710007,1357900,160.699646
2014-04-28,182.066,182.672,180.048,171.229996,647800,161.189117
2014-04-29,182.491,183.022,182.109,172.050003,1065900,161.96106
2014-04-30,182.449,183.469,182.183,172.589996,605300,162.469406
2014-05-01,183.245,183.808,182.746,172.600006,623900,162.478821
2014-05-02,183.309,184.053,182.778,172.320007,754800,162.21524
2014-05-05,182.173,183.479,181.673,172.679993,792600,162.554092
2014-05-06,183.001,183.118,181.769,171.179993,567700,161.142044
2014-05-07,182.427,182.948,181.057,172.190002,1160600,162.09285
2014-05-08,182.672,183.989,182.109,171.979996,1390700,161.895172
2014-05-09,182.693,183.022,181.864,172.279999,955400,162.177582
2014-05-12,183.734,184.818,183.734,173.910004,780100,163.71199
2014-05-13,184.934,185.359,184.722,174.070007,994800,163.86261
2014-05-14,184.743,184.807,183.777,173.229996,1335700,163.071854
2014-05-15,183.67,183.702,181.514,171.669998,3191100,161.603333
2014-05-16,182.502,183.097,181.758,172.339996,699600,162.23407
2014-05-19,182.693,183.883,182.512,172.929993,926900,162.789459
2014-05-20,183.628,183.649,182.088,171.789993,669400,161.716293
2014-05-21,183.097,184.17,183.044,173.279999,991300,163.118973
2014-05-22,184.148,184.903,183.84,173.75,859000,163.561371
2014-05-23,184.743,185.412,184.648,174.470001,613900,164.239166
2014-05-27,185.997,186.485,185.901,175.5,890000,165.208755
2014-05-28,186.454,186.74,185.997,175.320007,990900,165.039337
2014-05-29,186.772,187.303,186.294,176.320007,541000,165.980698
2014-05-30,187.133,187.696,186.942,176.550003,874700,166.197174
2014-06-02,187.845,187.866,186.9,176.789993,1620200,166.423111
2014-06-03,187.335,187.803,187.197,176.679993,1252900,166.31955
2014-06-04,187.356,188.185,187.176,177,984900,166.620819
2014-06-05,188.281,189.492,187.633,178.199997,853600,167.750443
2014-06-06,189.747,190.246,189.64,179.050003,586800,168.550598
2014-06-09,190.193,190.883,190.012,179.229996,461800,168.720032
2014-06-10,190.182,190.469,189.789,179.270004,959900,168.757675
2014-06-11,189.768,189.959,189.354,178.690002,558100,168.2117
2014-06-12,189.534,189.64,188.004,177.360001,891400,166.959702
2014-06-13,188.801,189.162,188.206,177.919998,731200,167.486847
2014-06-16,188.759,189.524,188.557,178.070007,756700,167.628067
2014-06-17,188.907,189.81,188.695,178.539993,2934400,168.07048
2014-06-18,189.715,191.181,189.269,179.869995,501900,169.322495
2014-06-19,191.255,191.436,190.692,180.089996,746900,169.529587
2014-06-20,191.754,191.818,191.478,180.449997,830300,169.8685
2014-06-23,190.038,190.07,189.583,179.559998,737700,169.79187
2014-06-24,189.605,190.503,188.568,178.5,391700,168.789536
2014-06-25,188.388,189.816,188.378,179.259995,586000,169.50824
2014-06-26,189.679,189.7,188.219,179.169998,676800,169.423096
2014-06-27,189.076,189.89,188.97,179.479996,1032300,169.716263
2014-06-30,189.753,190.165,189.594,179.429993,1261200,169.66893
2014-07-01,190.228,191.614,190.176,180.690002,1199000,170.860428
2014-07-02,191.064,191.445,190.958,180.820007,511500,170.983383
2014-07-03,191.741,192.238,191.624,181.729996,327900,171.843857
2014-07-07,191.815,191.942,191.244,181.139999,1151800,171.285934
2014-07-08,191.17,191.223,189.827,179.970001,749400,170.179596
2014-07-09,190.736,191.286,190.355,180.720001,930300,170.888809
2014-07-10,189.308,190.852,189.129,180.029999,614600,170.236343
2014-07-11,190.292,190.736,189.837,180.270004,520400,170.463303
2014-07-14,191.624,191.847,191.434,181.160004,493100,171.304855
2014-07-15,191.677,192.079,190.419,180.850006,1207000,171.011719
2014-07-16,192.1,192.217,191.423,181.539993,539400,171.664169
2014-07-17,191.371,192.069,189.499,179.410004,1103900,169.650055
2014-07-18,190.376,191.878,190.292,181.300003,571500,171.437271
2014-07-21,191.106,191.498,190.493,180.910004,866000,171.068451
2014-07-22,192.026,192.513,191.857,181.720001,1509500,171.834396
2014-07-23,192.47,192.809,192.09,182.149994,750900,172.240997
2014-07-24,192.851,192.999,192.439,182.149994,535800,172.240997
2014-07-25,192.1,192.227,191.349,181.279999,635700,171.418335
2014-07-28,191.783,192.047,190.651,181.360001,485700,171.494003
2014-07-29,192.153,192.354,190.958,180.589996,639000,170.765869
2014-07-30,191.646,191.878,190.207,180.589996,1128500,170.765869
2014-07-31,189.668,189.827,187.14,176.960007,2430500,167.333359
2014-08-01,186.675,187.838,185.755,176.529999,3398000,166.926712
2014-08-04,186.982,188.357,186.199,177.770004,2212000,168.099289
2014-08-05,187.225,187.69,185.491,175.970001,1251300,166.397186
2014-08-06,185.279,186.992,185.258,176.080002,1185800,166.501205
2014-08-07,187.077,187.225,184.75,175.130005,1527100,165.60289
2014-08-08,185.586,187.468,185.173,177.160004,1209900,167.522461
2014-08-11,188.103,188.737,187.828,177.660004,1191200,167.995255
2014-08-12,187.68,188.23,187.077,177.449997,513900,167.796677
2014-08-13,188.399,189.118,188.103,178.699997,781600,168.978683
2014-08-14,189.213,189.805,189.055,179.479996,842000,169.716263
2014-08-15,190.514,190.673,188.431,179.429993,1694300,169.66893
2014-08-18,190.842,191.445,190.715,180.919998,1039100,171.077911
2014-08-19,191.836,192.502,191.656,181.880005,583000,171.985687
2014-08-20,192.111,193.116,192.1,182.380005,1507800,172.458481
2014-08-21,193.084,193.708,192.915,182.899994,756600,172.950195
2014-08-22,193.316,193.623,192.724,182.610001,656500,172.67598
2014-08-25,194.099,194.437,193.813,183.559998,1097200,173.574295
2014-08-26,194.289,194.765,194.215,183.710007,749500,173.716125
2014-08-27,194.385,194.48,193.888,183.679993,602600,173.687759
2014-08-28,193.549,194.184,193.369,183.539993,447700,173.555359
2014-08-29,194.406,194.649,193.771,183.990005,617200,173.980865
2014-09-02,194.903,194.903,193.814,183.940002,553800,173.933624
2014-09-03,195.273,195.305,194.152,183.860001,627600,173.858002
2014-09-04,194.712,195.453,193.634,183.559998,536700,173.574295
2014-09-05,194.088,195.083,193.401,184.440002,502300,174.406448
2014-09-08,194.839,195.072,193.951,183.970001,635900,173.96199
2014-09-09,194.363,194.459,192.904,182.779999,515300,172.836731
2014-09-10,193.412,194.11,192.756,183.5,849800,173.517563
2014-09-11,193.264,194.268,193.116,183.669998,525700,173.678299
2014-09-12,194.046,194.067,192.555,182.580002,724000,172.647583
2014-09-15,193.147,193.253,192.354,182.460007,1021700,172.534134
2014-09-16,192.587,194.712,192.47,183.820007,565100,173.82016
2014-09-17,194.702,195.558,193.739,184.080002,975000,174.065994
2014-09-18,195.273,195.706,195.04,185.039993,740000,174.973755
2014-09-19,196.32,196.531,195.199,184.860001,964000,174.803558
2014-09-22,193.348,193.39,191.8,182.559998,836700,173.450638
2014-09-23,191.506,192.295,191.043,181.529999,752200,172.472031
2014-09-24,191.158,192.685,190.632,182.990005,968500,173.859177
2014-09-25,192.085,192.106,189.443,180.050003,1603000,171.065887
2014-09-26,189.832,191.432,189.59,181.5,916900,172.443527
2014-09-29,189.38,190.979,189.211,181.139999,1482800,172.101517
2014-09-30,190.822,191.358,189.759,180.589996,767700,171.578903
2014-10-01,189.811,189.895,187.148,178.220001,2380200,169.327209
2014-10-02,187.401,188.222,185.664,178.210007,1263800,169.317703
2014-10-03,188.906,190.032,188.275,180.199997,1217400,171.208389
2014-10-06,190.443,190.695,188.78,179.979996,1307000,170.999359
2014-10-07,188.453,188.874,186.506,177.220001,930600,168.37709
2014-10-08,186.643,190.022,185.643,180.320007,1897500,171.322403
2014-10-09,189.453,189.685,185.875,176.679993,1428600,167.864044
2014-10-10,185.927,186.875,183.833,174.699997,2469900,165.982849
2014-10-13,183.801,184.454,180.749,171.830002,2109200,163.256042
2014-10-14,181.802,183.159,180.507,172.110001,2431300,163.522064
2014-10-15,178.718,180.296,175.613,170.830002,5460300,162.305954
2014-10-16,176.634,180.981,176.486,170.720001,4452600,162.201416
2014-10-17,181.802,183.117,181.075,172.830002,2259400,164.206146
2014-10-20,181.591,183.77,181.507,174.529999,1379400,165.821304
2014-10-21,185.012,187.39,184.812,177.919998,2884200,169.04216
2014-10-22,187.654,188.106,185.885,176.710007,2374200,167.892548
2014-10-23,187.822,189.295,187.527,178.740005,1812400,169.821243
2014-10-24,188.432,189.632,187.727,180.080002,1152600,171.094376
2014-10-27,188.938,189.59,188.264,179.850006,1476000,170.87587
2014-10-28,189.969,191.495,189.874,181.919998,1330000,172.84256
2014-10-29,191.59,192.169,189.948,181.710007,1600700,172.643066
2014-10-30,190.685,192.958,190.559,182.860001,1588800,173.735641
2014-10-31,194.737,194.769,193.769,184.929993,1946100,175.702362
2014-11-03,194.926,195.368,194.295,185.039993,2270000,175.80687
2014-11-04,194.253,194.558,193.084,184.380005,1639400,175.17984
2014-11-05,195.495,195.537,194.442,185.589996,1826500,176.329422
2014-11-06,195.316,196.168,194.611,186.339996,1758600,177.042023
2014-11-07,196.126,196.484,195.558,186.5,1396400,177.194016
2014-11-10,196.274,196.926,196.053,187.059998,1876400,177.726089
2014-11-11,196.968,197.179,196.589,187.240005,1031600,177.897141
2014-11-12,196.284,197.116,196.253,187.089996,2742900,177.754593
2014-11-13,197.074,197.705,196.168,187.259995,1163600,177.916107
2014-11-14,197.021,197.379,196.663,187.330002,1464500,177.98262
2014-11-17,196.747,197.442,196.568,187.429993,584600,178.077621
2014-11-18,197.326,198.737,197.326,188.509995,1252600,179.10376
2014-11-19,198.137,198.379,197.21,188.169998,1880700,178.780716
2014-11-20,197.126,198.547,197.126,188.509995,866800,179.10376
2014-11-21,200.431,200.484,198.873,189.570007,1586200,180.110855
2014-11-24,200,200.2,199.736,190.059998,1365900,180.576416
2014-11-25,200.336,200.568,199.621,190,1736700,180.519363
2014-11-26,200.084,200.526,199.852,190.440002,824400,180.937439
2014-11-28,200.294,200.642,199.726,190.029999,430200,180.547867
2014-12-01,199.231,199.336,198.252,188.729996,2083600,179.312775
2014-12-02,198.621,200.115,198.621,189.919998,1446800,180.44339
2014-12-03,200.084,200.905,199.947,190.649994,2240100,181.136948
2014-12-04,200.347,201.021,199.526,190.460007,1573000,180.956436
2014-12-05,200.663,201.231,200.347,190.800003,2215800,181.279495
2014-12-08,200.347,200.852,198.768,189.5,1527700,180.044357
2014-12-09,197.274,199.421,196.8,189.350006,1763000,179.90184
2014-12-10,198.779,198.779,195.874,186.380005,1749800,177.080017
2014-12-11,196.8,199,196.621,187.25,1972600,177.906616
2014-12-12,195.768,196.716,193.842,184.210007,2614400,175.018311
2014-12-15,194.99,195.474,191.843,182.929993,2801300,173.802185
2014-12-16,191.664,195.284,190.969,181.520004,3837500,172.462509
2014-12-17,191.527,195.295,191.39,185.179993,5588600,175.939896
2014-12-18,196.547,198.484,195.768,188.550003,3820200,179.141739
2014-12-19,199.231,200.115,198.494,189.419998,1800700,179.968323
2014-12-22,199.526,200.252,199.294,190.259995,3005800,180.766418
2014-12-23,200.968,200.999,200.294,190.550003,1926800,181.041946
2014-12-24,200.831,201.084,200.505,190.529999,952600,181.022949
2014-12-26,201.094,201.578,201.021,191.149994,650300,181.612
2014-12-29,200.999,201.694,200.926,191.419998,878600,181.868561
2014-12-30,200.978,201.126,200.294,190.380005,3224300,180.880432
2014-12-31,200.768,200.936,198.273,188.399994,1365800,178.999237
2015-01-02,199.231,199.684,197.095,188.399994,1865000,178.999237
2015-01-05,197.095,197.253,194.358,185.089996,2734600,175.85437
2015-01-06,195.105,195.642,191.937,183.270004,2245200,174.125198
2015-01-07,194.432,195.674,193.905,185.559998,2305500,176.300949
2015-01-08,196.958,198.979,196.895,188.820007,1740600,179.398285
2015-01-09,199.242,199.284,196.453,187.229996,2525200,177.887589
2015-01-12,197.305,197.452,194.916,185.839996,1847500,176.566986
2015-01-13,197.053,198.305,193.558,185.350006,2158500,176.10141
2015-01-14,192.716,194.084,191.674,184.259995,5216300,175.065796
2015-01-15,194.59,194.979,191.979,182.539993,1940700,173.431625
2015-01-16,191.885,194.8,191.653,184.800003,1472700,175.578857
2015-01-20,195.368,195.663,193.221,185.259995,1637600,176.015915
2015-01-21,194.474,196.547,193.979,186.229996,1586500,176.9375
2015-01-22,196.916,199.084,195.347,189.080002,6074900,179.645309
2015-01-23,198.631,198.947,197.652,188.039993,3109600,178.657181
2015-01-26,197.652,198.41,196.747,188.410004,2018000,179.008728
2015-01-27,195.916,197.01,194.737,185.940002,1979100,176.661972
2015-01-28,197.105,197.158,192.979,183.490005,2530800,174.334259
2015-01-29,193.39,195.274,191.779,185.270004,4338100,176.025436
2015-01-30,193.621,195.116,192.221,182.990005,2302500,173.859177
2015-02-02,193.137,194.99,191.001,185.089996,3397800,175.85437
2015-02-03,195.905,197.726,195.547,187.789993,1435000,178.419632
2015-02-04,196.853,198.242,196.453,187.149994,1861200,177.811584
2015-02-05,197.758,199.126,197.716,189.050003,1033800,179.616821
2015-02-06,199.442,200.031,197.81,188.520004,1454700,179.113251
2015-02-09,197.673,198.494,197.052,187.660004,2289300,178.296173
2015-02-10,198.737,199.905,197.716,189.660004,1798000,180.196365
2015-02-11,199.463,200.221,198.694,189.789993,1744400,180.319855
2015-02-12,200.715,201.715,200.473,191.550003,2008500,181.99202
2015-02-13,201.789,202.547,201.515,192.389999,1072900,182.790146
2015-02-17,202.157,203.01,201.863,192.699997,1700400,183.084641
2015-02-18,202.378,202.904,202.084,192.740005,1862900,183.122711
2015-02-19,202.178,203.104,201.968,192.610001,1017500,182.999176
2015-02-20,202.22,203.999,201.505,193.779999,1374000,184.110794
2015-02-23,203.652,203.904,203.168,193.729996,1497600,184.063293
2015-02-24,203.862,204.704,203.589,194.300003,1244100,184.604858
2015-02-25,204.336,204.873,203.883,194.089996,1983600,184.405289
2015-02-26,204.178,204.346,203.357,193.869995,994200,184.196289
2015-02-27,203.946,204.241,203.336,193.199997,966500,183.559738
2015-03-02,203.462,204.683,203.452,194.470001,1016600,184.766373
2015-03-03,204.147,204.21,202.81,193.639999,1388100,183.977753
2015-03-04,203.136,203.189,201.799,192.830002,1497500,183.208191
2015-03-05,203.294,203.483,202.589,193.039993,1135700,183.407715
2015-03-06,202.084,202.662,199.915,190.309998,1815400,180.813904
2015-03-09,200.526,201.526,200.421,191.119995,1132000,181.583496
2015-03-10,199.526,199.589,197.842,187.979996,2390500,178.600189
2015-03-11,198.147,198.368,197.316,187.539993,1857400,178.182129
2015-03-12,198.095,199.979,198.084,189.960007,2646900,180.4814
2015-03-13,199.642,199.757,197.474,188.800003,1792200,179.379257
2015-03-16,199.547,201.431,199.505,191.380005,1054700,181.830536
2015-03-17,200.484,201.168,199.8,190.729996,1460700,181.212967
2015-03-18,200.157,203.936,199.442,193,2287400,183.36969
2015-03-19,202.673,202.978,201.82,192.110001,1372000,182.524124
2015-03-20,203.336,204.599,203.273,193.850006,1350100,184.177261
2015-03-23,201.948,202.618,201.571,192.520004,707100,183.846893
2015-03-24,201.456,201.948,200.356,191.399994,1587700,182.777298
2015-03-25,200.681,200.922,197.466,188.610001,1216700,180.113022
2015-03-26,196.743,198.073,195.979,188.139999,1906100,179.6642
2015-03-27,196.911,197.686,196.691,188.529999,1837000,180.036636
2015-03-30,198.702,200.21,198.67,190.880005,1414500,182.280777
2015-03-31,198.942,200.827,198.094,189.199997,2765200,180.676437
2015-04-01,198.094,198.094,196.314,188.589996,3379700,180.093918
2015-04-02,197.361,198.639,197.152,189.149994,1803500,180.628693
2015-04-06,197.11,200.052,196.963,190.479996,1242500,181.898788
2015-04-07,199.466,200.356,198.932,189.970001,1372300,181.411758
2015-04-08,199.215,200.073,198.764,190.660004,1412000,182.070663
2015-04-09,199.435,200.754,198.922,191.490005,794800,182.863281
2015-04-10,200.785,201.655,200.576,192.539993,1056800,183.865967
2015-04-13,201.435,202.147,200.639,191.669998,1227800,183.035172
2015-04-14,200.45,201.288,199.77,192.020004,2647800,183.369415
2015-04-15,201.623,202.545,201.529,192.899994,934900,184.209763
2015-04-16,201.634,202.492,201.372,192.830002,823300,184.142914
2015-04-17,200.566,200.817,198.702,190.589996,2059200,182.003815
2015-04-20,200.712,201.791,200.587,192.330002,1430100,183.665436
2015-04-21,202.22,202.377,200.848,192.139999,1089500,183.483994
2015-04-22,201.571,202.398,200.534,193.089996,1125400,184.39119
2015-04-23,201.738,203.424,201.581,193.589996,956400,184.868683
2015-04-24,203.173,203.456,202.649,193.979996,978300,185.241119
2015-04-27,203.812,203.927,202.105,193.210007,898200,184.505814
2015-04-28,202.283,202.995,200.995,193.809998,1103800,185.078766
2015-04-29,201.906,202.796,201.204,193.020004,1408900,184.324326
2015-04-30,201.477,201.895,199.298,191.100006,2506100,182.49086
2015-05-01,201.016,202.293,200.901,193.100006,1921200,184.400757
2015-05-04,202.775,203.477,202.629,193.699997,1059900,184.973694
2015-05-05,202.524,202.943,200.356,191.440002,1138300,182.815536
2015-05-06,201.152,201.466,198.471,190.669998,1588100,182.080215
2015-05-07,199.581,200.953,199.215,191.440002,1320600,182.815536
2015-05-08,202.419,203.341,202.346,193.949997,1322900,185.212448
2015-05-11,203.079,203.362,202.063,193.020004,1090100,184.324326
2015-05-12,201.215,202.178,200.251,192.460007,1852700,183.789597
2015-05-13,202.063,202.744,201.33,192.520004,589000,183.846893
2015-05-14,202.775,203.78,202.451,194.529999,902300,185.766312
2015-05-15,203.864,204.074,203.382,194.729996,719000,185.957306
2015-05-18,203.812,204.849,203.655,195.330002,984500,186.530273
2015-05-19,204.66,205.006,204.157,195.229996,980300,186.434799
2015-05-20,204.587,205.194,203.99,195.100006,3401300,186.310638
2015-05-21,204.252,205.173,204.021,195.690002,756200,186.874054
2015-05-22,204.524,204.985,204.398,195.259995,831400,186.463425
2015-05-26,203.917,203.958,201.791,193.160004,1235300,184.458038
2015-05-27,202.796,204.451,202.419,194.940002,1420100,186.157867
2015-05-28,203.843,204.063,203.152,194.759995,1114400,185.985962
2015-05-29,203.854,203.906,202.367,193.490005,1530900,184.773193
2015-06-01,203.393,203.822,202.199,193.940002,1157400,185.202911
2015-06-02,202.555,203.676,201.843,193.740005,1094400,185.011932
2015-06-03,203.477,204.126,202.88,194.270004,1213800,185.518051
2015-06-04,202.649,203.288,201.351,192.690002,1383400,184.009232
2015-06-05,201.56,202.126,200.618,192.300003,1567600,183.636795
2015-06-08,201.236,201.393,200.032,191.110001,1130000,182.500412
2015-06-09,200.115,200.691,199.351,191.059998,1466100,182.452667
2015-06-10,201.016,202.922,200.932,193.330002,1247600,184.620377
2015-06-11,203.1,203.54,202.765,193.929993,724700,185.193344
2015-06-12,202.115,202.335,201.278,192.509995,2147700,183.837311
2015-06-15,200.241,201.026,199.456,191.619995,1392600,182.987411
2015-06-16,200.534,201.906,200.367,192.740005,819800,184.056992
2015-06-17,202.168,202.827,201.005,193.070007,1170600,184.372101
2015-06-18,202.744,204.754,202.733,194.979996,1041600,186.196075
2015-06-19,203.99,204.042,202.995,193.850006,691400,185.116974
2015-06-22,202.592,203.166,202.259,194.270004,1027000,186.385284
2015-06-23,202.707,202.999,202.207,194.410004,1727100,186.519638
2015-06-24,202.394,202.749,201.154,193.020004,2160600,185.186035
2015-06-25,201.696,201.884,200.497,192.419998,2287600,184.610382
2015-06-26,200.977,201.237,199.914,192.419998,1631900,184.610382
2015-06-29,198.851,199.528,196.224,188.350006,2746800,180.705566
2015-06-30,198.225,198.225,196.203,188.839996,2679400,181.17569
2015-07-01,198.715,198.819,197.464,190.270004,2782300,182.547653
2015-07-02,198.924,199.08,197.704,190.130005,3087100,182.41333
2015-07-06,196.703,198.455,196.453,189.580002,1741100,181.885666
2015-07-07,197.892,198.976,195.109,190.75,3507300,183.008179
2015-07-08,197.371,197.61,195.234,187.509995,1873800,179.899673
2015-07-09,197.933,198.173,195.776,187.850006,2224900,180.225891
2015-07-10,198.225,198.778,197.36,190.240005,1648600,182.51886
2015-07-13,199.695,200.623,199.684,192.369995,1026000,184.562424
2015-07-14,200.508,201.717,200.404,193.220001,1128900,185.37793
2015-07-15,201.467,201.925,200.768,193.139999,1174800,185.301163
2015-07-16,202.53,202.905,202.259,194.619995,949500,186.721085
2015-07-17,202.916,203.166,202.457,194.850006,872100,186.941772
2015-07-20,203.343,203.729,202.832,194.940002,1103500,187.028122
2015-07-21,203.061,203.301,202.061,194.169998,772400,186.289383
2015-07-22,201.561,202.374,201.561,193.789993,1193700,185.924774
2015-07-23,202.207,202.238,200.477,192.679993,899300,184.859818
2015-07-24,201.019,201.05,198.413,190.669998,1589100,182.931442
2015-07-27,197.808,198.371,197.152,189.589996,1745600,181.895248
2015-07-28,198.653,200.226,197.652,191.889999,931300,184.101913
2015-07-29,200.195,201.686,200.028,193.25,2471200,185.406708
2015-07-30,200.925,201.665,200.143,193.279999,924400,185.435486
2015-07-31,202.123,202.123,200.862,192.949997,1437200,185.118881
2015-08-03,201.165,201.175,199.424,192.350006,3081700,184.543213
2015-08-04,200.487,200.914,199.559,191.970001,1601700,184.17865
2015-08-05,201.206,201.946,200.445,192.639999,1369700,184.821457
2015-08-06,200.925,201.092,198.444,191.169998,1321200,183.411118
2015-08-07,198.955,199.069,197.714,190.669998,1854100,182.931442
2015-08-10,200.018,201.321,200.018,193.089996,1346700,185.253204
2015-08-11,199.747,200.164,198.559,191.330002,4996300,183.564636
2015-08-12,197.913,199.872,196.266,191.490005,3758700,183.718124
2015-08-13,199.518,200.247,198.84,191.279999,1155900,183.516647
2015-08-14,199.205,200.206,199.059,192.020004,742500,184.226639
2015-08-17,199.518,201.258,198.934,193.089996,1926300,185.253204
2015-08-18,200.998,201.331,200.414,192.5,1023800,184.687134
2015-08-19,199.893,200.695,198.163,190.979996,1771900,183.228821
2015-08-20,197.371,197.965,194.859,186.970001,4195700,179.381607
2015-08-21,192.909,193.9,188.699,181.039993,6145900,173.692261
2015-08-24,179.276,187.135,175.19,173.660004,12325000,166.611786
2015-08-25,186.739,187.406,178.619,171.550003,8132200,164.587433
2015-08-26,183.685,186.062,179.985,178.360001,7086100,171.121033
2015-08-27,188.448,190.533,186.51,182.720001,7168800,175.304092
2015-08-28,189.668,190.94,189.105,182.720001,2945000,175.304092
2015-08-31,189.366,190.262,188.24,181.110001,1923000,173.75943
2015-09-01,184.602,186.051,182.226,175.580002,8531800,168.453857
2015-09-02,186.03,186.708,183.862,179.119995,2424000,171.850189
2015-09-03,187.573,189.22,186.27,179.270004,2420200,171.994095
2015-09-04,184.363,185.207,183.07,176.490005,2317700,169.326935
2015-09-08,187.271,188.813,186.489,181.009995,2248500,173.663467
2015-09-09,190.533,190.585,185.707,178.570007,2125500,171.322525
2015-09-10,185.791,188.428,185.603,179.570007,1774400,172.281937
2015-09-11,186.666,188.052,185.874,180.320007,2185000,173.00148
2015-09-14,188.219,188.219,186.76,179.639999,905300,172.349091
2015-09-15,187.844,190.137,187.375,181.979996,1641500,174.594101
2015-09-16,190.054,191.492,189.605,183.570007,2098900,176.119583
2015-09-17,191.158,193.858,190.471,183.089996,3106200,175.659042
2015-09-18,188.042,189.741,187.291,180.130005,3205000,172.819199
2015-09-21,186.777,187.866,185.523,180.100006,1467600,173.709457
2015-09-22,184.341,184.808,183.035,177.75,2469500,171.442841
2015-09-23,184.538,185.015,183.356,177.429993,1670100,171.134171
2015-09-24,182.527,183.833,181.117,176.880005,2562400,170.603714
2015-09-25,185.046,185.285,182.299,176.759995,3436300,170.487961
2015-09-28,182.33,182.34,178.348,172.309998,3732900,166.195862
2015-09-29,179.022,180.318,177.664,172.399994,3219500,166.282684
2015-09-30,180.982,182.309,180.059,175.710007,4123600,169.47522
2015-10-01,182.444,182.921,180.401,176.199997,3948400,169.94783
2015-10-02,180.401,185.326,179.727,178.75,2307200,172.407364
2015-10-05,186.767,188.882,186.622,181.960007,2049100,175.503464
2015-10-06,188.571,189.121,187.234,181.350006,1325400,174.9151
2015-10-07,189.11,189.929,187.711,182.869995,1693700,176.381165
2015-10-08,189.152,191.578,188.778,184.479996,3109600,177.934036
2015-10-09,191.453,191.889,190.676,184.580002,1651000,178.030472
2015-10-12,191.474,191.733,190.956,184.800003,885100,178.242676
2015-10-13,190.748,192.127,190.137,183.570007,1022300,177.056335
2015-10-14,190.199,190.904,189.1,182.710007,1183900,176.226837
2015-10-15,190.147,192.314,189.753,185.449997,2523100,178.869583
2015-10-16,192.76,193.195,191.93,186.199997,1241200,179.592987
2015-10-19,192.49,193.289,192.127,186.419998,768900,179.805191
2015-10-20,192.863,193.745,192.532,186.179993,1151200,179.573685
2015-10-21,193.662,193.683,191.661,184.970001,1556900,178.406647
2015-10-22,192.863,195.31,192.812,188.169998,1498300,181.493088
2015-10-23,196.99,197.643,196.098,190.220001,1624300,183.470367
2015-10-26,197.104,197.114,196.357,189.770004,1150500,183.036346
2015-10-27,196.036,196.741,195.59,189.399994,1442200,182.679443
2015-10-28,196.824,198.649,196.015,191.600006,2251900,184.801376
2015-10-29,198.068,198.908,197.913,191.529999,1779000,184.733887
2015-10-30,198.877,199.063,197.57,190.559998,2011600,183.798279
2015-11-02,198.006,200.194,197.871,192.820007,2403500,185.978104
2015-11-03,199.623,201.199,199.354,193.429993,3920400,186.566437
