"Date","VGIT.Open","VGIT.High","VGIT.Low","VGIT.Close","VGIT.Volume","VGIT.Adjusted"
2012-04-20,71.897,71.93,71.82,65.559998,8200,59.753937
2012-04-23,72.106,72.106,71.985,65.629997,16600,59.817749
2012-04-24,71.985,71.985,71.897,65.550003,8000,59.744846
2012-04-25,71.81,71.897,71.766,65.510002,5400,59.708378
2012-04-26,72.04,72.051,71.985,65.650002,10800,59.835979
2012-04-27,71.952,72.073,71.952,65.690002,10000,59.87244
2012-04-30,71.919,71.963,71.875,65.669998,122800,59.936329
2012-05-01,72.007,72.007,71.832,65.629997,16000,59.899826
2012-05-02,72.018,72.018,71.865,65.650002,20000,59.918068
2012-05-03,71.854,71.963,71.843,65.610001,35400,59.881584
2012-05-04,72.029,72.073,71.996,65.75,5200,60.009342
2012-05-07,72.138,72.138,72.029,65.760002,11600,60.018482
2012-05-08,72.117,72.117,72.117,65.82,10600,60.073227
2012-05-09,72.215,72.237,72.106,65.809998,10700,60.064121
2012-05-10,72.04,72.117,71.985,65.800003,17000,60.054993
2012-05-11,72.215,72.226,72.138,65.910004,12500,60.155384
2012-05-14,72.358,72.401,72.259,66.050003,20000,60.283154
2012-05-15,72.522,72.522,72.314,66.029999,24100,60.264896
2012-05-16,72.259,72.39,72.215,66.050003,21000,60.283154
2012-05-17,72.314,72.456,72.314,66.089996,10300,60.319668
2012-05-18,72.347,72.434,72.336,66.07,5100,60.301407
2012-05-21,72.39,72.412,72.325,66.050003,10900,60.283154
2012-05-22,72.215,72.314,72.193,65.989998,8800,60.228394
2012-05-23,72.39,72.478,72.379,66.089996,16900,60.319668
2012-05-24,72.347,72.347,72.281,65.980003,17100,60.219276
2012-05-25,72.369,72.39,72.336,66.059998,9400,60.292274
2012-05-29,72.412,72.412,72.325,66.010002,14200,60.246651
2012-05-30,72.588,72.708,72.588,66.339996,5800,60.547829
2012-05-31,72.569,72.744,72.547,66.349998,33400,60.636478
2012-06-01,72.886,72.93,72.832,66.650002,10600,60.910641
2012-06-04,72.755,72.777,72.624,66.379997,22900,60.663898
2012-06-05,72.613,72.678,72.591,66.339996,7800,60.627338
2012-06-06,72.624,72.624,72.35,66.150002,6200,60.453697
2012-06-07,72.361,72.438,72.339,66.199997,9700,60.499382
2012-06-08,72.624,72.635,72.427,66.190002,52400,60.490284
2012-06-11,72.394,72.613,72.394,66.330002,25500,60.618217
2012-06-12,72.481,72.503,72.328,66.129997,20100,60.435436
2012-06-13,72.482,72.547,72.35,66.269997,7200,60.563366
2012-06-14,72.449,72.514,72.394,66.160004,14100,60.462841
2012-06-15,72.558,72.624,72.547,66.360001,7300,60.64563
2012-06-18,72.624,72.624,72.525,66.300003,8000,60.59079
2012-06-19,72.525,72.525,72.416,66.220001,8700,60.517685
2012-06-20,72.372,72.405,72.328,66.120003,8300,60.426296
2012-06-21,72.383,72.503,72.372,66.199997,4700,60.499382
2012-06-22,72.274,72.35,72.274,66.099998,7600,60.407997
2012-06-25,72.449,72.536,72.449,66.260002,18700,60.554245
2012-06-26,72.405,72.492,72.394,66.160004,14200,60.462841
2012-06-27,72.449,72.471,72.416,66.18,600,60.481113
2012-06-28,72.646,72.678,72.624,66.370003,6700,60.654762
2012-06-29,72.226,72.324,72.226,66.18,6600,60.55777
2012-07-02,72.368,72.565,72.368,66.349998,13500,60.713345
2012-07-03,72.444,72.466,72.401,66.260002,11300,60.630989
2012-07-05,72.455,72.543,72.433,66.309998,34200,60.676723
2012-07-06,72.663,72.663,72.608,66.489998,10200,60.841415
2012-07-09,72.685,72.729,72.663,66.550003,15000,60.896336
2012-07-10,72.652,72.729,72.652,66.510002,3900,60.859734
2012-07-11,72.75,72.761,72.707,66.529999,4600,60.878025
2012-07-12,72.783,72.805,72.729,66.57,13300,60.914627
2012-07-13,72.707,72.761,72.707,66.57,3000,60.914627
2012-07-16,72.882,72.947,72.871,66.68,7100,61.015285
2012-07-17,72.816,72.871,72.761,66.599998,6700,60.942093
2012-07-18,72.838,72.86,72.816,66.639999,25500,60.978695
2012-07-19,72.827,72.86,72.772,66.629997,14200,60.96954
2012-07-20,72.882,72.969,72.882,66.760002,7600,61.088486
2012-07-23,73.056,73.056,72.958,66.809998,8100,61.134251
2012-07-24,72.969,73.111,72.969,66.860001,5700,61.180019
2012-07-25,73.1,73.188,73.067,66.970001,17400,61.280674
2012-07-26,73.045,73.133,72.969,66.779999,14100,61.106819
2012-07-27,72.75,72.761,72.586,66.529999,19600,60.878025
2012-07-30,72.674,72.871,72.674,66.669998,15200,61.006134
2012-07-31,72.729,72.783,72.652,66.629997,19400,61.042782
2012-08-01,72.729,72.729,72.587,66.529999,16500,60.951168
2012-08-02,72.75,72.805,72.663,66.57,57500,60.98782
2012-08-03,72.554,72.554,72.39,66.360001,16400,60.795433
2012-08-06,72.456,72.587,72.456,66.419998,20400,60.850399
2012-08-07,72.325,72.336,72.259,66.209999,36300,60.65802
2012-08-08,72.314,72.336,72.205,66.169998,13100,60.621349
2012-08-09,72.183,72.237,72.106,66.160004,16200,60.612194
2012-08-10,72.401,72.401,72.303,66.239998,6200,60.685478
2012-08-13,72.303,72.401,72.303,66.239998,16000,60.685478
2012-08-14,72.183,72.194,72.106,66.110001,14300,60.56641
2012-08-15,72.052,72.052,71.91,65.879997,5800,60.355671
2012-08-16,71.932,71.975,71.768,65.830002,8700,60.309875
2012-08-17,71.965,71.975,71.91,65.900002,5900,60.373993
2012-08-20,71.888,71.986,71.888,65.900002,11300,60.373993
2012-08-21,71.91,71.943,71.823,65.900002,22400,60.373993
2012-08-22,72.117,72.303,72.085,66.239998,20000,60.685478
2012-08-23,72.336,72.412,72.336,66.279999,17600,60.722137
2012-08-24,72.423,72.423,72.314,66.25,15300,60.69463
2012-08-27,72.456,72.456,72.39,66.360001,24700,60.795433
2012-08-28,72.467,72.521,72.445,66.400002,14300,60.832077
2012-08-29,72.456,72.456,72.401,66.360001,2200,60.795433
2012-08-30,72.554,72.576,72.499,66.459999,14600,60.887028
2012-08-31,72.342,72.615,72.342,66.599998,2600,61.092529
2012-09-04,72.528,72.615,72.495,66.5,27300,61.000793
2012-09-05,72.484,72.571,72.484,66.5,8600,61.000793
2012-09-06,72.364,72.364,72.244,66.290001,15700,60.808159
2012-09-07,72.539,72.539,72.364,66.379997,27000,60.890709
2012-09-10,72.299,72.419,72.299,66.370003,12400,60.881523
2012-09-11,72.31,72.331,72.277,66.300003,9200,60.817326
2012-09-12,72.19,72.201,72.135,66.190002,3600,60.716427
2012-09-13,72.244,72.321,72.081,66.300003,13000,60.817326
2012-09-14,72.135,72.135,71.928,66,10500,60.542137
2012-09-17,71.917,72.081,71.917,66.040001,37900,60.578831
2012-09-18,72.146,72.168,72.07,66.129997,36700,60.661373
2012-09-19,72.222,72.222,72.124,66.169998,16900,60.698074
2012-09-20,72.299,72.299,72.157,66.190002,6000,60.716427
2012-09-21,72.168,72.244,72.113,66.269997,8100,60.78981
2012-09-24,72.288,72.375,72.288,66.370003,26900,60.881523
2012-09-25,72.353,72.408,72.277,66.419998,4800,60.927376
2012-09-26,72.451,72.549,72.451,66.529999,4100,61.028301
2012-09-27,72.517,72.539,72.473,66.510002,7600,61.009983
2012-09-28,72.431,72.463,72.344,66.5,2500,61.073341
2012-10-01,72.409,72.442,72.354,66.510002,66000,61.082512
2012-10-02,72.398,72.452,72.387,66.510002,11000,61.082512
2012-10-03,72.431,72.485,72.409,66.57,7600,61.137611
2012-10-04,72.409,72.442,72.354,66.449997,9600,61.027401
2012-10-05,72.137,72.235,72.126,66.300003,9900,60.889648
2012-10-08,72.387,72.387,72.246,66.360001,42800,60.944767
2012-10-09,72.191,72.235,72.169,66.279999,2200,60.8713
2012-10-10,72.104,72.267,72.104,66.339996,16100,60.926365
2012-10-11,72.126,72.256,72.126,66.349998,25100,60.935562
2012-10-12,72.311,72.333,72.256,66.400002,9800,60.981499
2012-10-15,72.311,72.311,72.246,66.400002,13200,60.981499
2012-10-16,72.224,72.224,72.137,66.25,28200,60.843731
2012-10-17,72.006,72.006,71.843,66.010002,5600,60.623314
2012-10-18,71.908,71.908,71.777,65.919998,8500,60.540668
2012-10-19,71.854,71.973,71.854,66.059998,10900,60.669228
2012-10-22,71.864,71.864,71.81,65.949997,14100,60.568211
2012-10-23,71.886,71.973,71.886,66.07,4800,60.678429
2012-10-24,71.908,71.973,71.897,66.089996,11600,60.696793
2012-10-25,71.734,71.81,71.701,65.910004,17300,60.531494
2012-10-26,71.93,71.995,71.93,66.120003,3200,60.724342
2012-10-31,71.984,72.169,71.984,66.260002,23600,60.852913
2012-11-01,72.202,72.202,72.071,66.220001,6800,60.81617
2012-11-02,71.803,71.955,71.759,66.160004,7500,60.831818
2012-11-05,71.998,72.085,71.998,66.25,115200,60.914551
2012-11-06,71.998,72.02,71.879,66.099998,5900,60.776646
2012-11-07,72.238,72.259,72.205,66.389999,8400,61.043266
2012-11-08,72.172,72.325,72.172,66.489998,9000,61.135216
2012-11-09,72.346,72.357,72.259,66.519997,14700,61.162815
2012-11-12,72.39,72.39,72.314,66.529999,35500,61.172016
2012-11-13,72.368,72.379,72.368,66.540001,6200,61.181187
2012-11-14,72.314,72.401,72.303,66.559998,10200,61.1996
2012-11-15,72.39,72.455,72.314,66.589996,16400,61.22718
2012-11-16,72.401,72.477,72.401,66.620003,11700,61.254776
2012-11-19,72.357,72.368,72.314,66.540001,7500,61.181187
2012-11-20,72.281,72.281,72.216,66.419998,25000,61.070881
2012-11-21,72.14,72.183,72.14,66.330002,48100,60.988106
2012-11-23,72.292,72.292,72.14,66.330002,7200,60.988106
2012-11-26,72.194,72.238,72.194,66.419998,2300,61.070881
2012-11-27,72.227,72.281,72.227,66.459999,6300,61.107655
2012-11-28,72.325,72.357,72.325,66.510002,20300,61.15361
2012-11-29,72.303,72.412,72.303,66.559998,7300,61.1996
2012-11-30,72.284,72.284,72.23,66.529999,56400,61.24287
2012-12-03,72.121,72.252,72.089,66.510002,9800,61.224453
2012-12-04,72.23,72.306,72.23,66.559998,8700,61.270443
2012-12-05,72.339,72.36,72.328,66.589996,13500,61.298088
2012-12-06,72.306,72.393,72.306,66.620003,21300,61.32571
2012-12-07,72.284,72.317,72.241,66.519997,6100,61.233643
2012-12-10,72.274,72.317,72.252,66.519997,11500,61.233643
2012-12-11,72.165,72.252,72.165,66.489998,4600,61.206047
2012-12-12,72.187,72.187,72.089,66.389999,12100,61.113995
2012-12-13,72.013,72.045,71.991,66.269997,15500,61.003529
2012-12-14,72.002,72.002,71.991,66.269997,8300,61.003529
2012-12-17,72.035,72.035,71.839,66.129997,9600,60.874634
2012-12-18,71.774,71.828,71.676,65.980003,23400,60.736568
2012-12-19,71.828,71.828,71.763,66.059998,10300,60.810219
2012-12-20,71.796,71.861,71.785,66.099998,10500,60.847019
2012-12-21,71.948,71.948,71.904,66.190002,44500,60.92989
2012-12-24,70.113,70.199,70.113,65.370003,11000,60.873074
2012-12-26,70.242,70.253,70.231,65.410004,2900,60.910332
2012-12-27,70.253,70.414,70.231,65.519997,12600,61.012764
2012-12-28,70.392,70.446,70.392,65.599998,9400,61.087261
2012-12-31,70.339,70.414,70.188,65.410004,27700,60.910332
2013-01-02,70.178,70.199,70.102,65.349998,50900,60.854439
2013-01-03,70.178,70.178,69.952,65.139999,23300,60.658894
2013-01-04,69.909,69.974,69.866,65.129997,35000,60.64959
2013-01-07,69.92,70.017,69.92,65.18,26000,60.696144
2013-01-08,70.006,70.124,70.006,65.300003,130100,60.807911
2013-01-09,70.092,70.188,70.081,65.330002,13100,60.835819
2013-01-10,70.027,70.092,70.027,65.269997,3600,60.779945
2013-01-11,69.92,70.145,69.92,65.32,24000,60.826508
2013-01-14,70.199,70.199,70.124,65.339996,12000,60.84515
2013-01-15,70.274,70.285,70.221,65.400002,20800,60.901016
2013-01-16,70.307,70.307,70.253,65.449997,6800,60.947567
2013-01-17,70.145,70.145,70.081,65.269997,12700,60.779945
2013-01-18,70.178,70.21,70.156,65.349998,17800,60.854439
2013-01-22,70.167,70.253,70.135,65.389999,19300,60.891697
2013-01-23,70.264,70.317,70.253,65.459999,7900,60.956902
2013-01-24,70.253,70.253,70.178,65.400002,27700,60.901016
2013-01-25,70.102,70.113,69.909,65.120003,160500,60.640274
2013-01-28,69.737,69.855,69.737,65.050003,237400,60.575108
2013-01-29,69.888,69.909,69.802,65.040001,218800,60.565777
2013-01-30,69.834,69.866,69.737,65.059998,183300,60.584396
2013-01-31,69.672,69.736,69.672,64.989998,41100,60.585316
2013-02-01,69.929,69.929,69.672,64.949997,7200,60.548046
2013-02-04,69.79,69.854,69.79,65.110001,18800,60.697208
2013-02-05,69.758,69.779,69.704,65.040001,8800,60.631954
2013-02-06,69.887,69.887,69.779,65.110001,6200,60.697208
2013-02-07,69.854,69.919,69.854,65.120003,9000,60.706532
2013-02-08,69.844,69.887,69.769,65.129997,12700,60.715836
2013-02-11,69.726,69.876,69.726,65.089996,22800,60.67857
2013-02-12,69.715,69.79,69.715,65.019997,12500,60.613297
2013-02-13,69.618,69.672,69.597,64.900002,13700,60.501434
2013-02-14,69.693,69.801,69.683,65.050003,8800,60.641266
2013-02-15,69.758,69.779,69.704,65.050003,9800,60.641266
2013-02-19,69.833,69.833,69.726,65.080002,23300,60.669228
2013-02-20,69.79,69.79,69.715,65.050003,15000,60.641266
2013-02-21,69.844,69.919,69.844,65.139999,10800,60.725178
2013-02-22,69.865,69.94,69.865,65.190002,16800,60.771767
2013-02-25,69.919,70.165,69.865,65.410004,17800,60.97686
2013-02-26,70.241,70.241,70.133,65.389999,7100,60.958218
2013-02-27,70.23,70.241,70.133,65.379997,3600,60.948891
2013-02-28,70.026,70.058,70.005,65.349998,75000,60.986221
2013-03-01,70.133,70.155,70.112,65.43,3300,61.060886
2013-03-04,70.09,70.112,70.058,65.379997,115000,61.01421
2013-03-05,70.047,70.047,69.983,65.360001,12200,60.995564
2013-03-06,69.93,69.951,69.887,65.230003,13700,60.874256
2013-03-07,69.876,69.876,69.726,65.080002,5600,60.734272
2013-03-08,69.597,69.63,69.544,64.949997,15900,60.612942
2013-03-11,69.63,69.63,69.565,64.919998,8900,60.584942
2013-03-12,69.662,69.694,69.662,65.040001,9800,60.696949
2013-03-13,69.576,69.683,69.576,65,9100,60.659603
2013-03-14,69.587,69.683,69.565,65,6900,60.659603
2013-03-15,69.683,69.822,69.683,65.160004,10700,60.808922
2013-03-18,69.951,69.951,69.887,65.239998,23900,60.883579
2013-03-19,69.962,70.08,69.962,65.379997,383300,61.01421
2013-03-20,69.908,69.994,69.908,65.290001,15900,60.930244
2013-03-21,69.983,70.005,69.951,65.309998,9400,60.948891
2013-03-22,69.962,70.015,69.94,65.309998,5600,60.948891
2013-03-25,69.962,70.047,69.93,65.360001,28600,60.995564
2013-03-26,70.005,70.08,69.972,65.400002,11100,61.032898
2013-03-27,70.197,70.24,70.176,65.519997,12100,61.144867
2013-03-28,70.097,70.118,70.011,65.400002,33000,61.092575
2013-04-01,70,70.129,70,65.459999,8800,61.148617
2013-04-02,70.065,70.065,70.011,65.410004,7900,61.101913
2013-04-03,70.118,70.236,70.086,65.589996,28900,61.270061
2013-04-04,70.3,70.354,70.268,65.699997,13000,61.372799
2013-04-05,70.322,70.471,70.322,65.75,49600,61.419518
2013-04-08,70.397,70.418,70.3,65.690002,14500,61.363468
2013-04-09,70.375,70.386,70.332,65.720001,13000,61.391506
2013-04-10,70.225,70.268,70.204,65.580002,85600,61.260742
2013-04-11,70.204,70.257,70.204,65.580002,14100,61.260742
2013-04-12,70.311,70.397,70.311,65.760002,5900,61.428848
2013-04-15,70.407,70.461,70.397,65.800003,129100,61.46624
2013-04-16,70.407,70.407,70.343,65.739998,7500,61.410164
2013-04-17,70.397,70.471,70.397,65.800003,13400,61.46624
2013-04-18,70.493,70.493,70.407,65.790001,8800,61.45686
2013-04-19,70.482,70.482,70.364,65.75,4700,61.419518
2013-04-22,70.439,70.471,70.397,65.790001,4600,61.45686
2013-04-23,70.45,70.525,70.407,65.769997,14200,61.438187
2013-04-24,70.407,70.461,70.407,65.809998,11200,61.475563
2013-04-25,70.386,70.418,70.354,65.779999,14500,61.447544
2013-04-26,70.493,70.536,70.493,65.879997,4500,61.540947
2013-04-29,70.568,70.568,70.546,65.910004,8900,61.568981
2013-04-30,70.462,70.494,70.376,65.839996,25600,61.568027
2013-05-01,70.494,70.558,70.473,65.959999,34500,61.680271
2013-05-02,70.515,70.515,70.462,65.910004,47700,61.633507
2013-05-03,70.291,70.312,70.184,65.660004,15100,61.399734
2013-05-06,70.237,70.237,70.13,65.610001,5800,61.352974
2013-05-07,70.12,70.141,70.098,65.580002,9900,61.324898
2013-05-08,70.162,70.194,70.13,65.610001,12300,61.352974
2013-05-09,70.13,70.216,70.13,65.599998,11200,61.343624
2013-05-10,70.023,70.023,69.852,65.360001,11500,61.11919
2013-05-13,69.863,69.863,69.842,65.32,10900,61.081783
2013-05-14,69.895,69.938,69.724,65.199997,8600,60.96957
2013-05-15,69.852,69.884,69.745,65.300003,33000,61.06308
2013-05-16,69.959,70.045,69.938,65.480003,155600,61.231396
2013-05-17,69.927,69.938,69.788,65.300003,98500,61.06308
2013-05-20,69.884,69.884,69.777,65.290001,9500,61.053745
2013-05-21,69.799,69.884,69.745,65.349998,6000,61.109837
2013-05-22,69.884,69.927,69.553,65.050003,23100,60.829292
2013-05-23,69.713,69.713,69.564,65.120003,12100,60.894779
2013-05-24,69.649,69.692,69.596,65.080002,7300,60.857349
2013-05-28,69.489,69.499,69.189,64.699997,12700,60.501999
2013-05-29,69.157,69.243,69.157,64.75,98100,60.548775
2013-05-30,69.253,69.371,69.221,64.82,4900,60.614216
2013-05-31,69.226,69.226,68.862,64.620003,54200,60.488777
2013-06-03,68.948,69.226,68.948,64.720001,47000,60.582409
2013-06-04,69.001,69.119,68.991,64.639999,556200,60.507511
2013-06-05,69.119,69.204,69.087,64.739998,18300,60.601128
2013-06-06,69.194,69.322,69.119,64.769997,14600,60.629189
2013-06-07,69.044,69.108,68.948,64.540001,10000,60.413918
2013-06-10,68.809,68.852,68.745,64.349998,13600,60.236069
2013-06-11,68.638,68.894,68.638,64.489998,14400,60.367119
2013-06-12,68.852,68.862,68.713,64.32,16600,60.207985
2013-06-13,68.766,68.98,68.756,64.529999,7400,60.404518
2013-06-14,69.119,69.204,69.119,64.720001,241900,60.582409
2013-06-17,69.194,69.194,69.012,64.610001,8800,60.479431
2013-06-18,68.991,69.044,68.959,64.589996,11900,60.460701
2013-06-19,69.108,69.108,68.339,64,19200,59.908428
2013-06-20,68.232,68.307,68.125,63.869999,22900,59.786739
2013-06-21,68.168,68.168,67.826,63.490002,17400,59.431042
2013-06-24,67.42,67.805,67.42,63.360001,31300,59.309357
2013-06-25,67.762,67.805,67.634,63.310001,10900,59.262539
2013-06-26,67.869,67.89,67.73,63.48,6000,59.421673
2013-06-27,67.944,68.061,67.944,63.709999,7900,59.636959
2013-06-28,67.75,67.888,67.664,63.59,43200,59.591976
2013-07-01,67.739,67.91,67.739,63.560001,24200,59.563885
2013-07-02,67.867,67.963,67.846,63.650002,27000,59.64822
2013-07-03,67.92,67.984,67.878,63.610001,19800,59.610718
2013-07-05,67.365,67.365,67.131,62.91,18200,58.954746
2013-07-08,67.344,67.493,67.344,63.240002,16700,59.263988
2013-07-09,67.525,67.547,67.472,63.23,9400,59.254623
2013-07-10,67.525,67.525,67.365,63.130001,14800,59.160923
2013-07-11,67.686,67.878,67.654,63.59,20800,59.591976
2013-07-12,67.91,67.952,67.696,63.439999,8600,59.451424
2013-07-15,67.824,67.888,67.803,63.549999,4700,59.554504
2013-07-16,67.867,67.952,67.856,63.66,18000,59.657597
2013-07-17,68.176,68.176,68.112,63.84,35700,59.826275
2013-07-18,68.134,68.134,67.942,63.669998,16400,59.666954
2013-07-19,68.102,68.187,68.102,63.860001,61400,59.845009
2013-07-22,68.187,68.219,68.102,63.849998,13500,59.835632
2013-07-23,68.038,68.144,68.038,63.799999,20200,59.78878
2013-07-24,67.963,67.963,67.824,63.630001,23800,59.629482
2013-07-25,67.824,67.995,67.792,63.720001,3800,59.713806
2013-07-26,67.984,68.038,67.952,63.700001,209900,59.69508
2013-07-29,67.899,67.963,67.888,63.669998,34900,59.666954
2013-07-30,67.942,68.048,67.899,63.66,30100,59.657597
2013-07-31,67.613,67.784,67.453,63.560001,54100,59.627583
2013-08-01,67.677,67.698,67.443,63.27,32300,59.355518
2013-08-02,67.666,67.848,67.613,63.619999,9000,59.683865
2013-08-05,67.794,67.794,67.709,63.560001,4400,59.627583
2013-08-06,67.72,67.784,67.698,63.549999,23700,59.618202
2013-08-07,67.752,67.869,67.752,63.639999,35000,59.702618
2013-08-08,67.901,67.922,67.869,63.669998,22200,59.73077
2013-08-09,67.848,67.912,67.837,63.689999,22800,59.749527
2013-08-12,67.954,67.965,67.826,63.66,12100,59.72139
2013-08-13,67.624,67.624,67.496,63.32,7400,59.402424
2013-08-14,67.528,67.603,67.496,63.32,4600,59.402424
2013-08-15,67.261,67.443,67.261,63.169998,11400,59.261707
2013-08-16,67.304,67.336,67.08,63.049999,64600,59.149124
2013-08-19,67.166,67.166,67.006,62.880001,5500,58.989632
2013-08-20,67.155,67.272,67.155,63.09,13800,59.186661
2013-08-21,67.208,67.293,67.038,62.889999,10300,58.999012
2013-08-22,66.878,66.995,66.803,62.73,9400,58.848915
2013-08-23,66.771,67.187,66.771,62.91,11700,59.017784
2013-08-26,67.166,67.208,67.112,63.02,7200,59.120975
2013-08-27,67.315,67.411,67.283,63.209999,14400,59.299206
2013-08-28,67.357,67.357,67.187,63.060001,10200,59.158508
2013-08-29,67.091,67.315,67.091,63.150002,3800,59.242943
2013-08-30,67.188,67.188,67.018,62.98,53600,59.148079
2013-09-03,66.879,66.932,66.677,62.82,8400,58.99781
2013-09-04,66.805,66.879,66.677,62.619999,4700,58.809967
2013-09-05,66.475,66.475,66.347,62.330002,7900,58.537628
2013-09-06,66.688,66.773,66.56,62.549999,27800,58.744225
2013-09-09,66.773,66.794,66.73,62.700001,8300,58.885117
2013-09-10,66.602,66.666,66.56,62.509998,11300,58.70668
2013-09-11,66.634,66.794,66.602,62.700001,36900,58.885117
2013-09-12,66.869,66.943,66.805,62.77,17400,58.950851
2013-09-13,66.837,66.89,66.826,62.759998,3700,58.941471
2013-09-16,67.241,67.294,66.986,62.939999,25700,59.110519
2013-09-17,67.124,67.124,67.06,62.98,20900,59.148079
2013-09-18,67.039,67.71,66.911,63.470001,34800,59.608261
2013-09-19,67.614,67.625,67.475,63.400002,45800,59.542522
2013-09-20,67.507,67.561,67.443,63.41,6100,59.551918
2013-09-23,67.529,67.646,67.529,63.529999,8200,59.664616
2013-09-24,67.699,67.806,67.667,63.650002,23800,59.777317
2013-09-25,67.774,67.88,67.774,63.75,12000,59.871227
2013-09-26,67.784,67.837,67.731,63.700001,11500,59.824257
2013-09-27,67.869,67.955,67.869,63.779999,13200,59.899403
2013-09-30,67.789,67.842,67.682,63.709999,148000,59.895626
2013-10-01,67.746,67.767,67.65,63.599998,18500,59.792233
2013-10-02,67.735,67.884,67.735,63.779999,50600,59.961445
2013-10-03,67.757,67.927,67.757,63.810001,20500,59.989647
2013-10-04,67.81,67.81,67.757,63.740002,3600,59.923847
2013-10-07,67.906,67.906,67.714,63.669998,9700,59.858028
2013-10-08,67.767,67.767,67.703,63.66,4600,59.848633
2013-10-09,67.767,67.767,67.65,63.610001,5600,59.801624
2013-10-10,67.533,67.65,67.533,63.57,12000,59.764019
2013-10-11,67.767,67.767,67.682,63.650002,2100,59.839237
2013-10-14,67.842,67.842,67.512,63.560001,7300,59.754627
2013-10-15,67.746,67.746,67.586,63.57,4000,59.764019
2013-10-16,67.544,67.778,67.523,63.720001,58900,59.905029
2013-10-17,67.937,68.044,67.906,63.939999,42000,60.11187
2013-10-18,68.054,68.054,68.001,63.93,10900,60.102474
2013-10-21,67.969,67.98,67.927,63.860001,19100,60.036678
2013-10-22,68.161,68.278,68.161,64.190002,9100,60.346901
2013-10-23,68.235,68.32,68.235,64.220001,9600,60.375114
2013-10-24,68.288,68.288,68.182,64.099998,6300,60.262287
2013-10-25,68.15,68.267,68.15,64.150002,3800,60.309284
2013-10-28,68.235,68.246,68.203,64.160004,112500,60.318707
2013-10-29,68.31,68.331,68.225,64.169998,20800,60.328106
2013-10-30,68.278,68.384,68.129,64.120003,11000,60.281086
2013-10-31,68.117,68.117,67.937,64.019997,10100,60.253784
2013-11-01,67.958,67.958,67.809,63.82,28800,60.065548
2013-11-04,67.862,67.926,67.862,63.880001,7900,60.12204
2013-11-05,67.788,67.788,67.724,63.799999,5600,60.046741
2013-11-06,67.873,67.915,67.873,63.91,1700,60.150261
2013-11-07,67.947,68.032,67.947,64,3600,60.23497
2013-11-08,67.756,67.756,67.618,63.650002,13200,59.905575
2013-11-11,67.809,67.809,67.628,63.720001,4400,59.971455
2013-11-12,67.66,67.66,67.512,63.549999,7100,59.811436
2013-11-13,67.756,67.756,67.639,63.709999,12600,59.962029
2013-11-14,67.735,67.926,67.735,63.900002,7200,60.140858
2013-11-15,67.883,67.926,67.862,63.889999,13900,60.131447
2013-11-18,67.852,68.022,67.852,64.019997,7300,60.253784
2013-11-19,67.958,67.958,67.883,63.919998,4300,60.159679
2013-11-20,67.852,67.958,67.756,63.77,4300,60.018501
2013-11-21,67.66,67.862,67.66,63.799999,6500,60.046741
2013-11-22,67.777,67.894,67.777,63.900002,52700,60.140858
2013-11-25,67.894,67.937,67.883,63.93,7600,60.169086
2013-11-26,67.979,68.043,67.937,64.019997,5500,60.253784
2013-11-27,67.968,67.968,67.82,63.950001,8500,60.187931
2013-11-29,67.741,67.741,67.699,63.82,55100,60.135151
2013-12-02,67.688,67.688,67.55,63.650002,4500,59.97496
2013-12-03,67.635,67.731,67.635,63.799999,14500,60.11631
2013-12-04,67.444,67.55,67.444,63.630001,8300,59.956108
2013-12-05,67.402,67.487,67.349,63.490002,82700,59.824203
2013-12-06,67.317,67.476,67.317,63.459999,14400,59.795933
2013-12-09,67.338,67.455,67.338,63.509998,15700,59.843044
2013-12-10,67.561,67.582,67.487,63.68,22200,60.003235
2013-12-11,67.444,67.55,67.444,63.549999,15400,59.880737
2013-12-12,67.391,67.391,67.274,63.400002,28100,59.739399
2013-12-13,67.349,67.349,67.285,63.419998,5100,59.75824
2013-12-16,67.402,67.402,67.296,63.450001,49400,59.786518
2013-12-17,67.338,67.465,67.327,63.509998,107000,59.843044
2013-12-18,67.349,67.54,67.242,63.419998,110000,59.75824
2013-12-19,67.136,67.168,67.041,63.25,79600,59.598061
2013-12-20,67.115,67.168,67.083,63.23,8200,59.579224
2013-12-23,67.03,67.094,67.009,63.139999,13800,59.494415
2013-12-24,66.423,66.423,66.297,62.759998,25500,59.383701
2013-12-26,66.349,66.349,66.244,62.740002,17500,59.364792
2013-12-27,66.254,66.36,66.254,62.720001,21200,59.345856
2013-12-30,66.286,66.392,66.286,62.810001,39400,59.431023
2013-12-31,66.381,66.402,66.201,62.639999,16900,59.270164
2014-01-02,66.286,66.402,66.275,62.799999,38100,59.421555
2014-01-03,66.423,66.455,66.328,62.799999,23300,59.421555
2014-01-06,66.466,66.508,66.392,62.869999,25100,59.487785
2014-01-07,66.518,66.561,66.455,62.970001,7100,59.582424
2014-01-08,66.392,66.392,66.254,62.709999,7000,59.336399
2014-01-09,66.381,66.381,66.286,62.77,11900,59.393166
2014-01-10,66.666,66.74,66.592,63.150002,9300,59.752735
2014-01-13,66.846,66.878,66.783,63.23,7900,59.828423
2014-01-14,66.73,66.793,66.656,63.07,19200,59.677036
2014-01-15,66.508,66.624,66.508,63.029999,10100,59.639164
2014-01-16,66.645,66.74,66.645,63.110001,12300,59.714863
