"Date","SCHR.Open","SCHR.High","SCHR.Low","SCHR.Close","SCHR.Volume","SCHR.Adjusted"
2014-01-07,54.815,54.867,54.783,52.259998,25900,49.805347
2014-01-08,54.71,54.71,54.605,52.060001,22700,49.614742
2014-01-09,54.657,54.699,54.615,52.130001,11000,49.681435
2014-01-10,54.878,55.004,54.878,52.419998,26000,49.957821
2014-01-13,55.035,55.119,55.035,52.5,75700,50.034058
2014-01-14,55.045,55.056,54.951,52.389999,16100,49.929234
2014-01-15,54.857,54.899,54.836,52.32,10500,49.862511
2014-01-16,54.983,55.014,54.972,52.41,20400,49.948296
2014-01-17,54.993,55.045,54.962,52.459999,14500,49.995949
2014-01-21,54.972,55.035,54.972,52.43,25500,49.96735
2014-01-22,54.888,54.951,54.867,52.32,24200,49.862511
2014-01-23,55.004,55.161,55.004,52.549999,17800,50.081707
2014-01-24,55.276,55.318,55.213,52.669998,114900,50.196072
2014-01-27,55.224,55.308,55.171,52.599998,22800,50.129353
2014-01-28,55.245,55.255,55.192,52.66,14500,50.186543
2014-01-29,55.381,55.444,55.339,52.810001,26800,50.329514
2014-01-30,55.36,55.381,55.297,52.779999,12700,50.300915
2014-01-31,55.455,55.507,55.444,52.869999,31300,50.386684
2014-02-03,55.344,55.585,55.344,53.029999,63500,50.592747
2014-02-04,55.469,55.511,55.459,52.950001,26500,50.51643
2014-02-05,55.469,55.469,55.386,52.84,713200,50.411488
2014-02-06,55.365,55.365,55.302,52.77,40200,50.344707
2014-02-07,55.365,55.459,55.365,52.880001,10500,50.449654
2014-02-10,55.427,55.469,55.417,52.889999,17300,50.459194
2014-02-11,55.281,55.333,55.27,52.75,80600,50.325626
2014-02-12,55.239,55.239,55.134,52.639999,99400,50.220684
2014-02-13,55.323,55.385,55.291,52.82,48400,50.39241
2014-02-14,55.365,55.365,55.27,52.779999,33200,50.354248
2014-02-18,55.354,55.469,55.354,52.889999,24200,50.459194
2014-02-19,55.532,55.532,55.344,52.830002,21700,50.401943
2014-02-20,55.312,55.386,55.239,52.77,27300,50.344707
2014-02-21,55.27,55.354,55.26,52.799999,8400,50.373329
2014-02-24,55.354,55.354,55.239,52.759998,21600,50.335163
2014-02-25,55.365,55.438,55.354,52.860001,23100,50.430557
2014-02-26,55.427,55.522,55.406,52.970001,21100,50.535515
2014-02-27,55.543,55.585,55.49,53.009998,20100,50.573673
2014-02-28,55.438,55.511,55.386,52.959999,33100,50.525974
2014-03-03,55.458,55.573,55.416,53.040001,212400,50.651081
2014-03-04,55.458,55.458,55.311,52.82,37600,50.440979
2014-03-05,55.29,55.374,55.238,52.849998,41300,50.469635
2014-03-06,55.196,55.248,55.186,52.740002,46600,50.364586
2014-03-07,55.039,55.102,55.028,52.57,28100,50.20224
2014-03-10,55.039,55.112,55.039,52.610001,17900,50.240433
2014-03-11,55.102,55.133,55.039,52.639999,13500,50.269089
2014-03-12,55.217,55.238,55.175,52.740002,6800,50.364586
2014-03-13,55.133,55.405,55.112,52.900002,17000,50.517384
2014-03-14,55.468,55.468,55.353,52.91,8900,50.526924
2014-03-17,55.311,55.385,55.259,52.810001,14000,50.431435
2014-03-18,55.28,55.374,55.28,52.880001,17400,50.498283
2014-03-19,55.343,55.343,54.892,52.459999,21800,50.097198
2014-03-20,54.955,54.976,54.913,52.490002,15500,50.125854
2014-03-21,54.955,54.997,54.924,52.52,16100,50.154491
2014-03-24,54.892,54.966,54.892,52.459999,27100,50.097198
2014-03-25,54.955,55.008,54.945,52.490002,22100,50.125854
2014-03-26,54.997,55.112,54.997,52.599998,10700,50.230888
2014-03-27,55.039,55.112,55.039,52.610001,15100,50.240433
2014-03-28,55.049,55.07,54.966,52.5,16600,50.135395
2014-03-31,54.903,55.028,54.871,52.549999,26900,50.183136
2014-04-01,54.839,54.891,54.818,52.450001,166500,50.145851
2014-04-02,54.766,54.766,54.661,52.310001,85300,50.012012
2014-04-03,54.682,54.755,54.672,52.32,12200,50.021572
2014-04-04,54.818,54.965,54.818,52.52,21200,50.212776
2014-04-07,55.038,55.09,55.017,52.619999,17500,50.308392
2014-04-08,55.038,55.09,54.996,52.66,13000,50.34663
2014-04-09,54.986,55.174,54.944,52.720001,16900,50.404015
2014-04-10,55.174,55.352,55.174,52.84,13800,50.518723
2014-04-11,55.352,55.352,55.289,52.91,9000,50.585644
2014-04-14,55.352,55.352,55.237,52.84,16900,50.518723
2014-04-15,55.184,55.341,55.184,52.860001,12600,50.537861
2014-04-16,55.205,55.216,55.101,52.700001,67400,50.384869
2014-04-17,55.069,55.09,54.86,52.459999,29200,50.155418
2014-04-21,55.017,55.017,54.954,52.549999,1904400,50.24147
2014-04-22,54.933,54.954,54.891,52.529999,20500,50.222343
2014-04-23,54.986,55.08,54.986,52.599998,28800,50.289257
2014-04-24,54.996,55.038,54.975,52.580002,23200,50.270149
2014-04-25,55.08,55.142,55.027,52.639999,68300,50.327507
2014-04-28,55.017,55.069,54.975,52.580002,18100,50.270149
2014-04-29,55.006,55.059,54.975,52.639999,14900,50.327507
2014-04-30,55.142,55.184,55.101,52.759998,21300,50.442242
2014-05-01,54.98,55.137,54.98,52.75,158900,50.514061
2014-05-02,54.96,55.148,54.918,52.740002,17200,50.50449
2014-05-05,55.137,55.137,55.043,52.720001,8600,50.485329
2014-05-06,55.074,55.095,55.043,52.75,19800,50.514061
2014-05-07,55.074,55.168,55.033,52.810001,15500,50.571518
2014-05-08,55.168,55.252,55.148,52.849998,17800,50.609818
2014-05-09,55.283,55.283,55.168,52.880001,15700,50.638554
2014-05-12,55.137,55.168,55.116,52.790001,14200,50.552364
2014-05-13,55.231,55.252,55.2,52.91,18600,50.667278
2014-05-14,55.336,55.471,55.336,53.060001,29100,50.810932
2014-05-15,55.44,55.576,55.44,53.139999,61800,50.887524
2014-05-16,55.461,55.492,55.43,53.080002,12100,50.83007
2014-05-19,55.524,55.565,55.44,53.110001,5400,50.858795
2014-05-20,55.471,55.576,55.471,53.200001,67400,50.944984
2014-05-21,55.492,55.513,55.45,53.139999,7400,50.887524
2014-05-22,55.492,55.492,55.43,53.080002,10400,50.83007
2014-05-23,55.471,55.555,55.471,53.200001,19200,50.944984
2014-05-27,55.524,55.586,55.45,53.189999,59000,50.935406
2014-05-28,55.67,55.753,55.659,53.369999,54700,51.10778
2014-05-29,55.711,55.816,55.67,53.310001,10800,51.050312
2014-05-30,55.638,55.659,55.576,53.27,22300,51.01202
2014-06-02,55.433,55.443,55.297,53.029999,143900,50.83659
2014-06-03,55.276,55.276,55.162,52.889999,45400,50.702381
2014-06-04,55.255,55.255,55.12,52.869999,20200,50.683193
2014-06-05,55.193,55.255,55.193,52.939999,262000,50.750309
2014-06-06,55.245,55.266,55.162,52.880001,23600,50.692795
2014-06-09,55.12,55.13,55.068,52.830002,22500,50.644863
2014-06-10,55.036,55.068,54.995,52.759998,42600,50.577759
2014-06-11,55.099,55.12,55.057,52.779999,11100,50.596928
2014-06-12,55.078,55.214,55.078,52.900002,13800,50.711975
2014-06-13,55.036,55.141,55.036,52.84,7600,50.654453
2014-06-16,55.12,55.141,55.078,52.82,25400,50.635284
2014-06-17,55.047,55.047,54.953,52.700001,16100,50.520237
2014-06-18,55.078,55.235,54.995,52.860001,21700,50.673611
2014-06-19,55.245,55.245,55.078,52.84,30000,50.654453
2014-06-20,55.078,55.13,55.068,52.830002,27300,50.644863
2014-06-23,55.172,55.182,55.099,52.84,18500,50.654453
2014-06-24,55.193,55.214,55.109,52.93,17400,50.740726
2014-06-25,55.339,55.339,55.255,52.990002,17500,50.798241
2014-06-26,55.328,55.402,55.328,53.07,18300,50.874924
2014-06-27,55.422,55.433,55.36,53.09,5900,50.894108
2014-06-30,55.433,55.433,55.36,53.139999,27300,50.942043
2014-07-01,55.18,55.45,55.127,52.959999,107100,50.829746
2014-07-02,55.086,55.086,55.002,52.799999,17100,50.676186
2014-07-03,54.888,54.95,54.867,52.73,6000,50.60899
2014-07-07,54.971,55.013,54.95,52.779999,15700,50.656979
2014-07-08,55.107,55.138,55.086,52.91,17300,50.781757
2014-07-09,55.086,55.19,55.013,52.950001,14100,50.820145
2014-07-10,55.659,55.659,55.211,52.990002,59400,50.85854
2014-07-11,55.221,55.305,55.221,53.049999,22300,50.916119
2014-07-14,55.232,55.232,55.169,52.98,24500,50.848946
2014-07-15,55.19,55.273,55.107,52.93,12800,50.800941
2014-07-16,55.127,55.159,55.096,52.93,13600,50.800941
2014-07-17,55.221,55.305,55.2,53.060001,21000,50.925716
2014-07-18,55.305,55.305,55.221,53.009998,12100,50.877728
2014-07-21,55.242,55.315,55.232,53.040001,11600,50.906517
2014-07-22,55.294,55.315,55.232,53.07,12800,50.935322
2014-07-23,55.315,55.346,55.284,53.060001,7900,50.925716
2014-07-24,55.232,55.232,55.159,52.959999,7900,50.829746
2014-07-25,55.263,55.284,55.211,53.049999,34500,50.916119
2014-07-28,55.242,55.273,55.18,52.98,12000,50.848946
2014-07-29,55.263,55.284,55.19,53.060001,23700,50.925716
2014-07-30,55.117,55.117,55.013,52.830002,6900,50.704971
2014-07-31,54.982,55.075,54.982,52.82,25200,50.695362
2014-08-01,55.041,55.197,54.989,53,116800,50.928871
2014-08-04,55.218,55.259,55.197,53.07,35200,50.996132
2014-08-05,55.176,55.228,55.114,53.049999,20300,50.976925
2014-08-06,55.291,55.291,55.207,53.049999,11400,50.976925
2014-08-07,55.218,55.374,55.218,53.189999,10400,51.11145
2014-08-08,55.416,55.499,55.311,53.150002,32000,51.073013
2014-08-11,55.374,55.374,55.311,53.18,25700,51.101852
2014-08-12,55.374,55.374,55.301,53.16,6700,51.082626
2014-08-13,55.374,55.436,55.353,53.27,12000,51.188316
2014-08-14,55.488,55.488,55.426,53.299999,10700,51.217152
2014-08-15,55.436,55.676,55.436,53.380001,25200,51.294022
2014-08-18,55.53,55.53,55.468,53.330002,19600,51.245987
2014-08-19,55.53,55.54,55.436,53.27,11000,51.188316
2014-08-20,55.416,55.426,55.311,53.150002,7900,51.073013
2014-08-21,55.332,55.384,55.332,53.200001,8000,51.121056
2014-08-22,55.374,55.405,55.239,53.139999,21000,51.063396
2014-08-25,55.343,55.353,55.28,53.150002,12200,51.073013
2014-08-26,55.405,55.405,55.332,53.189999,6300,51.11145
2014-08-27,55.426,55.447,55.384,53.240002,10300,51.1595
2014-08-28,55.509,55.509,55.447,53.310001,14000,51.226761
2014-08-29,55.447,55.54,55.447,53.369999,14800,51.284424
2014-09-02,55.276,55.276,55.131,53.09,147500,51.076611
2014-09-03,55.131,55.224,55.089,53.110001,55800,51.095848
2014-09-04,55.204,55.204,55.079,53.029999,13700,51.018887
2014-09-05,55.297,55.297,55.12,53.029999,29300,51.018887
2014-09-08,55.235,55.235,55.068,53.009998,15500,50.999638
2014-09-09,55.006,55.037,54.954,52.889999,18000,50.88419
2014-09-10,54.933,54.975,54.902,52.84,12700,50.836098
2014-09-11,54.985,54.985,54.881,52.799999,38600,50.797607
2014-09-12,54.819,54.85,54.777,52.709999,48900,50.711021
2014-09-15,54.829,54.871,54.829,52.77,10700,50.768738
2014-09-16,54.881,54.923,54.861,52.790001,27900,50.787994
2014-09-17,54.944,54.975,54.798,52.75,28700,50.749496
2014-09-18,54.715,54.736,54.663,52.630001,20900,50.634045
2014-09-19,54.788,54.819,54.736,52.740002,9200,50.739891
2014-09-22,54.871,54.923,54.829,52.82,13600,50.816845
2014-09-23,54.944,54.964,54.881,52.84,36000,50.836098
2014-09-24,54.954,54.985,54.84,52.799999,46500,50.797607
2014-09-25,54.944,55.058,54.923,52.93,13900,50.92268
2014-09-26,55.006,55.006,54.892,52.849998,11100,50.845715
2014-09-29,55.068,55.079,55.016,52.93,10000,50.92268
2014-09-30,55.006,55.058,55.006,52.93,12400,50.92268
2014-10-01,55.035,55.191,55.035,53.16,229800,51.203938
2014-10-02,55.191,55.222,55.087,53.09,505000,51.136509
2014-10-03,54.952,55.066,54.942,53.02,30100,51.06908
2014-10-06,55.077,55.191,55.025,53.099998,23900,51.146141
2014-10-07,55.243,55.388,55.212,53.310001,123600,51.348423
2014-10-08,55.367,55.502,55.326,53.459999,15200,51.492889
2014-10-09,55.533,55.533,55.44,53.400002,232400,51.435112
2014-10-10,55.492,55.575,55.492,53.529999,22800,51.560318
2014-10-13,55.378,55.876,55.378,53.740002,15900,51.762592
2014-10-14,55.803,55.866,55.741,53.810001,35800,51.830009
2014-10-15,56.322,56.748,56.021,54,55000,52.01302
2014-10-16,56.239,56.26,55.98,53.919998,26700,51.935978
2014-10-17,55.928,55.938,55.834,53.82,21200,51.839657
2014-10-20,55.99,55.99,55.918,53.900002,25400,51.91671
2014-10-21,55.938,55.98,55.845,53.84,30300,51.858913
2014-10-22,55.834,55.855,55.793,53.799999,9700,51.820381
2014-10-23,55.71,55.731,55.637,53.650002,12100,51.675911
2014-10-24,55.731,55.824,55.71,53.68,12000,51.704807
2014-10-27,55.772,55.793,55.741,53.720001,13300,51.743328
2014-10-28,55.762,55.762,55.658,53.66,43800,51.685535
2014-10-29,55.658,55.668,55.44,53.450001,31500,51.483265
2014-10-30,55.513,55.606,55.492,53.509998,16800,51.54105
2014-10-31,55.533,55.554,55.461,53.509998,17100,51.54105
2014-11-03,55.363,55.394,55.208,53.349998,198000,51.448471
2014-11-04,55.166,55.384,55.166,53.360001,266200,51.458115
2014-11-05,55.249,55.332,55.239,53.32,78600,51.419552
2014-11-06,55.301,55.332,55.187,53.23,17900,51.33276
2014-11-07,55.322,55.457,55.322,53.439999,38700,51.535259
2014-11-10,55.415,55.446,55.291,53.32,16700,51.419552
2014-11-11,55.166,55.322,55.146,53.279999,38900,51.380966
2014-11-12,55.343,55.415,55.301,53.349998,13000,51.448471
2014-11-13,55.374,55.405,55.332,53.400002,27700,51.496689
2014-11-14,55.343,55.467,55.27,53.450001,7400,51.544914
2014-11-17,55.467,55.467,55.363,53.389999,16100,51.487053
2014-11-18,55.374,55.457,55.374,53.470001,21500,51.564205
2014-11-19,55.394,55.415,55.322,53.369999,178000,51.467751
2014-11-20,55.436,55.55,55.374,53.439999,8900,51.535259
2014-11-21,55.374,55.477,55.374,53.490002,11500,51.583485
2014-11-24,55.384,55.508,55.384,53.5,110900,51.593124
2014-11-25,55.508,55.623,55.488,53.639999,12800,51.728134
2014-11-26,55.664,55.705,55.633,53.720001,39100,51.805283
2014-11-28,55.757,55.902,55.747,53.82,7300,51.90173
2014-12-01,55.804,55.845,55.607,53.720001,139000,51.867939
2014-12-02,55.524,55.524,55.421,53.540001,11900,51.694134
2014-12-03,55.41,55.421,55.338,53.509998,11400,51.665173
2014-12-04,55.431,55.504,55.379,53.59,57800,51.742413
2014-12-05,55.338,55.338,55.182,53.349998,20000,51.510681
2014-12-08,55.245,55.369,55.214,53.389999,25600,51.549313
2014-12-09,55.483,55.514,55.39,53.52,8100,51.674824
2014-12-10,55.472,55.638,55.452,53.720001,13800,51.867939
2014-12-11,55.576,55.649,55.472,53.580002,14500,51.732765
2014-12-12,55.7,55.835,55.659,53.91,23000,52.051388
2014-12-15,55.752,55.814,55.628,53.720001,37000,51.867939
2014-12-16,55.876,55.907,55.69,53.93,118700,52.070686
2014-12-17,55.783,55.928,55.566,53.669998,821700,51.819656
2014-12-18,55.452,55.452,55.348,53.509998,20900,51.665173
2014-12-19,55.369,55.504,55.369,53.560001,19900,51.713444
2014-12-22,55.514,55.659,55.41,53.549999,28800,51.703789
2014-12-23,55.338,55.4,55.224,53.330002,122600,51.491375
2014-12-24,55.234,55.276,55.131,53.299999,13700,51.462406
2014-12-26,55.203,55.317,55.203,53.32,15900,51.48172
2014-12-29,55.14,55.243,55.13,53.360001,33500,51.598721
2014-12-30,55.285,55.388,55.212,53.459999,57300,51.695435
2014-12-31,55.409,55.44,55.254,53.599998,21200,51.830799
2015-01-02,55.461,55.574,55.347,53.68,57500,51.908169
2015-01-05,55.502,55.761,55.502,53.799999,58400,52.0242
2015-01-06,55.885,56.133,55.812,54.040001,45000,52.25629
2015-01-07,55.854,55.947,55.76,54.060001,35900,52.275631
2015-01-08,55.905,55.905,55.781,54.02,18200,52.236946
2015-01-09,55.916,56.06,55.916,54.110001,17600,52.323967
2015-01-12,56.091,56.174,56.04,54.259998,26200,52.469013
2015-01-13,56.122,56.236,56.091,54.330002,30600,52.536709
2015-01-14,56.433,56.495,56.288,54.48,25600,52.681751
2015-01-15,56.474,56.702,56.433,54.810001,25200,53.000866
2015-01-16,56.598,56.598,56.371,54.509998,21700,52.710773
2015-01-20,56.567,56.567,56.402,54.549999,22800,52.749447
2015-01-21,56.474,56.495,56.267,54.419998,112200,52.62373
2015-01-22,56.474,56.474,56.174,54.34,31800,52.546379
2015-01-23,56.319,56.422,56.298,54.52,20300,52.720428
2015-01-26,56.381,56.464,56.247,54.439999,49500,52.643085
2015-01-27,56.567,56.567,56.329,54.490002,26100,52.691433
2015-01-28,56.35,56.733,56.35,54.610001,15100,52.807461
2015-01-29,56.536,56.598,56.484,54.650002,18100,52.846149
2015-01-30,56.743,56.836,56.64,54.91,36500,53.097565
2015-02-02,56.635,56.739,56.553,54.860001,212100,53.120808
2015-02-03,56.553,56.553,56.346,54.57,15900,52.84
2015-02-04,56.284,56.419,56.233,54.630001,15700,52.898102
2015-02-05,56.367,56.377,56.264,54.509998,16000,52.781895
2015-02-06,56.047,56.047,55.83,54.060001,16400,52.346169
2015-02-09,55.964,55.995,55.778,54.009998,27700,52.297749
2015-02-10,55.778,55.799,55.696,53.950001,23900,52.239655
2015-02-11,55.716,55.778,55.654,53.919998,17300,52.210613
2015-02-12,55.696,55.82,55.696,53.990002,19000,52.278393
2015-02-13,55.716,55.789,55.644,53.880001,20200,52.171867
2015-02-17,55.913,55.913,55.355,53.650002,22000,51.949165
2015-02-18,55.479,55.768,55.417,53.919998,11100,52.210613
2015-02-19,55.654,55.685,55.489,53.759998,18500,52.055676
2015-02-20,55.675,55.706,55.407,53.709999,26500,52.007256
2015-02-23,55.551,55.685,55.541,53.84,34200,52.133152
2015-02-24,55.613,55.902,55.561,54.130001,30900,52.413952
2015-02-25,55.892,55.923,55.82,54.139999,20400,52.423626
2015-02-26,55.851,55.892,55.706,54.009998,31800,52.297749
2015-02-27,55.799,55.913,55.737,54.09,34200,52.375225
2015-03-02,55.701,55.701,55.422,53.73,276600,52.089218
2015-03-03,55.443,55.474,55.35,53.689999,30100,52.050442
2015-03-04,55.422,55.453,55.319,53.689999,148200,52.050442
2015-03-05,55.433,55.474,55.361,53.759998,37100,52.118317
2015-03-06,55.237,55.237,55.072,53.389999,48200,51.759602
2015-03-09,55.175,55.257,55.061,53.529999,39000,51.895336
2015-03-10,55.371,55.443,55.33,53.689999,34400,52.050442
2015-03-11,55.422,55.526,55.33,53.709999,39000,52.069828
2015-03-12,55.588,55.639,55.319,53.75,24900,52.108608
2015-03-13,55.536,55.546,55.402,53.73,31800,52.089218
2015-03-16,55.557,55.587,55.505,53.860001,46600,52.215256
2015-03-17,55.629,55.629,55.557,53.889999,63800,52.244331
2015-03-18,55.68,56.062,55.587,54.34,36600,52.680595
2015-03-19,55.979,56.103,55.804,54.119999,52500,52.467316
2015-03-20,55.928,56.021,55.918,54.290001,57200,52.63213
2015-03-23,56.072,56.093,55.969,54.369999,37100,52.709682
2015-03-24,56.083,56.186,56.031,54.450001,34700,52.787239
2015-03-25,56.206,56.217,56.031,54.349998,105300,52.690285
2015-03-26,55.99,56.248,55.825,54.130001,32300,52.477009
2015-03-27,55.918,56.021,55.918,54.299999,41700,52.641808
2015-03-30,56.01,56.062,55.959,54.27,175000,52.61274
2015-03-31,56.041,56.155,56.01,54.360001,47900,52.699989
2015-04-01,56.085,56.177,56.054,54.5,299200,52.901886
2015-04-02,56.146,56.167,56.043,54.41,84000,52.814526
2015-04-06,56.26,56.27,56.126,54.52,56900,52.921299
2015-04-07,56.074,56.208,56.054,54.490002,64100,52.892181
2015-04-08,56.157,56.157,56.043,54.439999,26700,52.843647
2015-04-09,56.054,56.064,55.868,54.32,130900,52.727165
2015-04-10,55.992,56.023,55.92,54.310001,41800,52.717453
2015-04-13,55.971,56.043,55.94,54.360001,93500,52.765995
2015-04-14,56.219,56.239,56.095,54.48,64300,52.882477
2015-04-15,56.188,56.311,56.146,54.5,71400,52.901886
2015-04-16,56.249,56.291,56.085,54.59,29500,52.989246
2015-04-17,56.167,56.301,56.146,54.580002,34500,52.979542
2015-04-20,56.26,56.28,56.126,54.540001,40100,52.940712
2015-04-21,56.177,56.198,56.126,54.490002,44000,52.892181
2015-04-22,56.085,56.105,55.92,54.310001,73700,52.717453
2015-04-23,55.92,56.085,55.92,54.400002,65700,52.804821
2015-04-24,56.146,56.188,56.105,54.52,39000,52.921299
2015-04-27,56.105,56.229,56.074,54.470001,60600,52.872772
2015-04-28,56.043,56.085,55.951,54.32,26900,52.727165
2015-04-29,55.92,56.146,55.765,54.209999,88900,52.620384
2015-04-30,55.683,55.971,55.652,54.23,53400,52.639812
2015-05-01,55.677,55.708,55.43,53.950001,150500,52.431831
2015-05-04,55.574,55.605,55.471,53.91,60900,52.39296
2015-05-05,55.553,55.553,55.327,53.869999,39300,52.354073
2015-05-06,55.337,55.368,55.245,53.709999,21500,52.198582
2015-05-07,55.296,55.389,55.265,53.779999,53400,52.266613
2015-05-08,55.697,55.697,55.512,53.959999,23100,52.44154
2015-05-11,55.481,55.481,55.234,53.68,35400,52.169415
2015-05-12,55.193,55.337,55.142,53.700001,31000,52.188869
2015-05-13,55.389,55.399,55.265,53.709999,25900,52.198582
2015-05-14,55.317,55.44,55.317,53.84,19800,52.324921
2015-05-15,55.522,55.656,55.481,54.029999,23600,52.509586
2015-05-18,55.533,55.533,55.389,53.830002,48600,52.315208
2015-05-19,55.275,55.389,55.162,53.669998,41500,52.159714
2015-05-20,55.214,55.492,55.214,53.759998,42000,52.247181
2015-05-21,55.368,55.574,55.368,53.93,39700,52.41238
2015-05-22,55.389,55.42,55.327,53.830002,34700,52.315208
2015-05-26,55.378,55.553,55.358,53.970001,23000,52.451263
2015-05-27,55.533,55.553,55.44,53.98,28700,52.460983
2015-05-28,55.625,55.759,55.543,54.080002,39500,52.558174
2015-05-29,55.646,55.728,55.636,54.07,45500,52.54845
2015-06-01,55.52,55.592,55.294,53.860001,189400,52.414162
2015-06-02,55.222,55.222,55.079,53.650002,33200,52.209801
2015-06-03,55.017,55.017,54.832,53.380001,56400,51.947041
2015-06-04,54.904,55.079,54.904,53.52,36800,52.083286
2015-06-05,54.729,54.842,54.678,53.279999,57000,51.849731
2015-06-08,54.894,54.976,54.822,53.349998,36400,51.917831
2015-06-09,54.801,54.801,54.688,53.259998,39100,51.830254
2015-06-10,54.668,54.688,54.575,53.119999,58300,51.694016
2015-06-11,54.657,54.832,54.596,53.34,37000,51.908115
2015-06-12,54.77,54.914,54.77,53.310001,31900,51.878925
2015-06-15,55.017,55.017,54.863,53.43,28200,51.995705
2015-06-16,54.945,55.037,54.935,53.529999,27100,52.093014
2015-06-17,54.924,55.192,54.811,53.66,28500,52.219524
2015-06-18,55.058,55.15,54.986,53.580002,19500,52.141674
2015-06-19,55.171,55.284,55.171,53.799999,37000,52.35577
2015-06-22,55.12,55.181,54.996,53.529999,45800,52.093014
2015-06-23,54.894,55.007,54.873,53.419998,79300,51.985962
2015-06-24,54.904,55.017,54.863,53.5,58000,52.063824
2015-06-25,54.945,54.966,54.842,53.43,52300,51.995705
2015-06-26,54.811,54.873,54.739,53.279999,49000,51.849731
2015-06-29,54.996,55.212,54.966,53.66,29400,52.219524
2015-06-30,55.068,55.202,55.068,53.610001,34200,52.170872
2015-07-01,54.752,54.844,54.711,53.349998,179900,51.983788
2015-07-02,54.947,54.957,54.875,53.48,39100,52.110451
2015-07-06,55.122,55.214,55.009,53.720001,31100,52.344303
2015-07-07,55.317,55.419,55.204,53.790001,40300,52.412514
2015-07-08,55.317,55.409,55.265,53.959999,35800,52.578163
2015-07-09,55.193,55.368,55.009,53.720001,37900,52.344303
2015-07-10,54.978,55.111,54.844,53.509998,36500,52.139687
2015-07-13,54.793,54.896,54.752,53.389999,25200,52.022766
2015-07-14,54.968,54.978,54.865,53.540001,26100,52.168915
2015-07-15,54.906,55.091,54.886,53.630001,24700,52.256618
2015-07-16,54.927,55.06,54.916,53.619999,34800,52.24688
2015-07-17,54.927,55.029,54.927,53.560001,36100,52.188408
2015-07-20,54.865,54.927,54.865,53.490002,52000,52.120197
2015-07-21,54.875,55.029,54.875,53.59,28400,52.217636
2015-07-22,54.988,55.07,54.988,53.59,28900,52.217636
2015-07-23,54.947,55.132,54.947,53.700001,29700,52.324818
2015-07-24,55.132,55.204,55.06,53.779999,25700,52.402767
2015-07-27,55.276,55.347,55.265,53.900002,32200,52.519711
2015-07-28,55.224,55.296,55.224,53.849998,34400,52.470985
2015-07-29,55.224,55.245,55.122,53.75,23600,52.373539
2015-07-30,55.101,55.204,55.101,53.77,22400,52.393036
2015-07-31,55.399,55.429,55.347,54.009998,39500,52.626884
2015-08-03,55.226,55.401,55.226,54.02,102600,52.712761
2015-08-04,55.329,55.329,55.124,53.799999,39300,52.498074
2015-08-05,55.093,55.093,54.95,53.66,125400,52.361477
2015-08-06,55.011,55.144,55.011,53.77,33100,52.4688
2015-08-07,55.144,55.216,55.103,53.860001,19000,52.556625
2015-08-10,55.175,55.175,55.062,53.75,24600,52.449284
2015-08-11,55.349,55.431,55.308,54.009998,42400,52.702999
2015-08-12,55.472,55.565,55.339,54.02,61100,52.712761
2015-08-13,55.267,55.339,55.206,53.880001,27000,52.576141
2015-08-14,55.093,55.237,55.093,53.849998,31600,52.546867
2015-08-17,55.278,55.319,55.237,53.900002,18400,52.595669
2015-08-18,55.155,55.267,55.155,53.889999,142200,52.585896
2015-08-19,55.134,55.472,55.124,54.080002,39100,52.771309
2015-08-20,55.442,55.513,55.442,54.16,20300,52.849365
2015-08-21,55.575,55.698,55.513,54.32,135000,53.005493
2015-08-24,56.19,56.231,55.554,54.439999,206100,53.122585
2015-08-25,55.575,55.657,55.431,54.209999,111800,52.898159
2015-08-26,55.442,55.575,55.38,54.049999,53400,52.742023
2015-08-27,55.288,55.524,55.237,54.07,49300,52.761536
2015-08-28,55.513,55.524,55.308,53.990002,37400,52.683479
2015-08-31,55.411,55.483,55.237,53.900002,96800,52.595669
2015-09-01,55.221,55.334,55.221,53.990002,263700,52.747093
2015-09-02,55.16,55.324,55.16,53.939999,188900,52.698235
2015-09-03,55.334,55.344,55.221,54.040001,41200,52.79594
2015-09-04,55.375,55.426,55.283,54.119999,36400,52.874088
2015-09-08,55.283,55.293,55.231,53.970001,43500,52.727551
2015-09-09,55.088,55.293,55.088,53.959999,55700,52.717773
2015-09-10,55.17,55.221,55.16,53.919998,61200,52.678699
2015-09-11,55.272,55.375,55.262,54.040001,49300,52.79594
2015-09-14,55.365,55.385,55.293,54.07,41200,52.825245
2015-09-15,55.283,55.303,55.017,53.790001,64500,52.551693
2015-09-16,55.068,55.16,55.017,53.779999,51600,52.541927
2015-09-17,55.037,55.467,55.027,54.119999,37800,52.874088
2015-09-18,55.457,55.539,55.426,54.240002,54100,52.991337
2015-09-21,55.405,55.405,55.303,54.080002,41900,52.835018
2015-09-22,55.477,55.569,55.446,54.25,41200,53.001099
2015-09-23,55.487,55.528,55.436,54.209999,54100,52.962025
2015-09-24,55.61,55.651,55.528,54.259998,74200,53.010876
2015-09-25,55.436,55.467,55.385,54.18,74700,52.932713
2015-09-28,55.518,55.661,55.498,54.369999,105200,53.118332
2015-09-29,55.713,55.784,55.661,54.459999,129700,53.206268
2015-09-30,55.672,55.784,55.672,54.5,99300,53.245346
2015-10-01,55.704,55.745,55.633,54.43,333800,53.243397
2015-10-02,55.97,56.062,55.807,54.650002,319400,53.458595
