"Date","ITR.Open","ITR.High","ITR.Low","ITR.Close","ITR.Volume","ITR.Adjusted"
2011-07-20,39.793,39.817,39.698,33.389999,13900,28.075994
2011-07-21,39.674,39.71,39.579,33.360001,15100,28.05077
2011-07-22,39.745,39.769,39.662,33.41,26200,28.092804
2011-07-25,39.603,39.734,39.579,33.34,9400,28.033953
2011-07-26,39.686,39.781,39.686,33.419998,4600,28.101221
2011-07-27,39.722,39.841,39.674,33.400002,34400,28.084402
2011-07-28,39.769,39.841,39.674,33.48,17600,28.151676
2011-07-29,39.864,40.067,39.864,33.689999,9100,28.328245
2011-08-01,39.837,40.086,39.837,33.689999,19200,28.406662
2011-08-02,39.944,40.075,39.897,33.75,14600,28.457258
2011-08-03,40.039,40.11,39.968,33.759998,56300,28.465698
2011-08-04,40.063,40.158,40.015,33.84,36100,28.533144
2011-08-05,39.932,40.122,39.802,33.639999,28100,28.364513
2011-08-08,39.837,40.003,39.754,33.619999,40600,28.347641
2011-08-09,39.861,40.359,39.79,33.77,35800,28.474115
2011-08-10,40.158,40.169,39.992,33.869999,18100,28.558432
2011-08-11,39.802,39.897,39.624,33.540001,19100,28.280186
2011-08-12,39.849,40.003,39.743,33.689999,12300,28.406662
2011-08-15,39.897,40.003,39.826,33.639999,26700,28.364513
2011-08-16,39.826,39.98,39.826,33.669998,23400,28.389805
2011-08-17,39.932,40.122,39.932,33.759998,18200,28.465698
2011-08-18,40.098,40.158,39.849,33.599998,25800,28.330772
2011-08-19,39.861,39.98,39.802,33.619999,467400,28.347641
2011-08-22,39.873,39.897,39.778,33.59,84900,28.322357
2011-08-23,39.802,39.944,39.648,33.450001,16000,28.204302
2011-08-24,39.576,39.683,39.363,33.23,20500,28.018803
2011-08-25,39.6,39.802,39.505,33.41,10000,28.170572
2011-08-26,39.683,39.766,39.482,33.349998,32000,28.119993
2011-08-29,39.6,39.659,39.505,33.41,21900,28.170572
2011-08-30,39.659,39.826,39.659,33.549999,17700,28.288618
2011-08-31,39.814,39.944,39.624,33.529999,22400,28.271765
2011-09-01,39.56,39.82,39.454,33.580002,33600,28.393509
2011-09-02,39.761,40.175,39.572,33.549999,20200,28.368149
2011-09-06,39.915,40.045,39.584,33.650002,21100,28.452705
2011-09-07,39.678,39.785,39.406,33.549999,25800,28.368149
2011-09-08,39.879,39.879,39.678,33.669998,28800,28.469622
2011-09-09,39.868,39.962,39.619,33.66,97300,28.461166
2011-09-12,39.726,39.773,39.548,33.529999,11300,28.351234
2011-09-13,39.607,39.702,39.56,33.57,9600,28.385061
2011-09-14,39.678,39.702,39.489,33.490002,25700,28.317425
2011-09-15,39.513,39.513,39.454,33.360001,9600,28.207497
2011-09-16,39.477,39.536,39.43,33.419998,23000,28.258219
2011-09-19,39.655,39.738,39.56,33.509998,26800,28.334322
2011-09-20,39.667,39.678,39.572,33.509998,9200,28.334322
2011-09-21,39.631,39.667,39.489,33.450001,42000,28.283602
2011-09-22,39.619,39.738,39.406,33.41,28100,28.249771
2011-09-23,39.418,39.69,39.276,33.25,23900,28.114491
2011-09-26,39.347,39.454,39.205,33.189999,97000,28.063747
2011-09-27,39.217,39.324,39.182,33.240002,131300,28.106037
2011-09-28,39.241,39.241,39.075,33.139999,14200,28.021477
2011-09-29,39.17,39.217,39.099,33.119999,20200,28.004559
2011-09-30,39.205,39.205,39.075,33.150002,20400,28.029928
2011-10-03,38.988,39.059,38.882,33.09,28900,28.05876
2011-10-04,38.976,39.094,38.752,32.869999,23100,27.872204
2011-10-05,38.846,38.846,38.67,32.889999,35900,27.889174
2011-10-06,38.752,38.846,38.705,32.880001,135000,27.880693
2011-10-07,38.764,38.799,38.634,32.849998,13000,27.855261
2011-10-10,38.658,38.693,38.552,32.709999,18100,27.736536
2011-10-11,38.752,38.764,38.658,32.82,38800,27.829809
2011-10-12,38.681,38.799,38.634,32.84,43600,27.846777
2011-10-13,38.74,38.858,38.74,32.93,27700,27.923075
2011-10-14,38.811,38.929,38.717,32.939999,33600,27.931566
2011-10-17,38.788,38.953,38.788,32.990002,20400,27.973967
2011-10-18,38.953,39.047,38.929,33.060001,23900,28.033327
2011-10-19,39.012,39.118,39,33.139999,26200,28.101154
2011-10-20,38.941,39.141,38.941,33.139999,21600,28.101154
2011-10-21,39.118,39.224,39.094,33.200001,18000,28.152027
2011-10-24,39.141,39.295,39.141,33.240002,45100,28.185961
2011-10-25,39.141,39.377,39.141,33.369999,22300,28.296185
2011-10-26,39.365,39.436,39.306,33.389999,36100,28.313148
2011-10-27,39.625,39.637,39.236,33.34,28100,28.270746
2011-10-28,39.354,39.507,39.318,33.400002,22100,28.321629
2011-10-31,39.507,39.589,39.448,33.57,27100,28.465778
2011-11-01,39.385,39.455,39.302,33.549999,28900,28.5287
2011-11-02,39.385,39.549,39.385,33.580002,18500,28.55422
2011-11-03,39.432,39.502,39.396,33.59,21200,28.562714
2011-11-04,39.408,39.526,39.349,33.5,101900,28.486176
2011-11-07,39.361,39.526,39.361,33.57,12500,28.545708
2011-11-08,39.361,39.526,39.326,33.509998,53300,28.49468
2011-11-09,39.42,39.526,39.243,33.490002,30000,28.477676
2011-11-10,39.302,39.385,39.196,33.470001,42100,28.460678
2011-11-11,39.161,39.337,39.161,33.419998,18800,28.418152
2011-11-14,39.232,39.479,39.114,33.450001,31100,28.443666
2011-11-15,39.255,39.361,39.208,33.360001,31200,28.367142
2011-11-16,39.173,39.267,39.161,33.389999,20500,28.392654
2011-11-17,39.126,39.208,39.043,33.279999,58900,28.299118
2011-11-18,39.161,39.185,39.055,33.259998,27100,28.282103
2011-11-21,39.067,39.138,38.914,33.16,38900,28.197062
2011-11-22,38.973,39.067,38.902,33.169998,31200,28.205574
2011-11-23,38.808,38.914,38.808,33.09,22700,28.137541
2011-11-25,38.985,39.091,38.738,33.009998,10400,28.069521
2011-11-28,38.455,38.879,38.455,33.060001,35600,28.112041
2011-11-29,39.008,39.008,38.691,33.02,17200,28.078018
2011-11-30,38.797,38.891,38.667,33.040001,21600,28.09503
2011-12-01,39.248,39.248,38.579,33,28400,28.141937
2011-12-02,38.673,38.873,38.65,33.139999,12300,28.26132
2011-12-05,38.779,39.06,38.779,33.259998,19100,28.363663
2011-12-06,38.802,39.025,38.802,33.200001,37200,28.31249
2011-12-07,38.849,38.978,38.779,33.240002,14500,28.346609
2011-12-08,38.908,39.013,38.884,33.23,91900,28.338081
2011-12-09,38.931,39.025,38.779,33.209999,84000,28.321011
2011-12-12,38.861,38.978,38.638,33.040001,119300,28.176048
2011-12-13,38.814,38.849,38.767,33.130001,39000,28.2528
2011-12-14,38.873,38.919,38.802,33.18,12200,28.295437
2011-12-15,38.884,38.943,38.873,33.16,29500,28.278378
2011-12-16,38.884,38.99,38.884,33.209999,19100,28.321011
2011-12-19,38.966,39.025,38.931,33.240002,22100,28.346609
2011-12-20,38.978,39.013,38.873,33.209999,28900,28.321011
2011-12-21,38.896,39.002,38.814,33.220001,110100,28.329546
2011-12-22,38.931,38.966,38.861,33.16,26300,28.278378
2011-12-23,38.873,39.013,38.791,33.139999,64900,28.26132
2011-12-27,38.896,38.955,38.814,33.220001,367100,28.329546
2011-12-28,38.426,38.718,38.426,33.200001,63300,28.477085
2011-12-29,38.555,38.648,38.496,33.110001,51600,28.399881
2011-12-30,38.683,38.73,38.601,33.209999,44200,28.485657
2012-01-03,38.683,38.73,38.625,33.16,19200,28.44277
2012-01-04,38.671,38.765,38.566,33.209999,173000,28.485657
2012-01-05,38.648,38.799,38.496,33.09,32600,28.382725
2012-01-06,38.718,38.776,38.66,33.220001,14200,28.494236
2012-01-09,38.776,38.846,38.706,33.279999,19100,28.545698
2012-01-10,38.753,38.916,38.706,33.349998,29100,28.605742
2012-01-11,38.846,38.998,38.846,33.43,281000,28.67437
2012-01-12,38.916,38.974,38.869,33.389999,25600,28.640059
2012-01-13,38.963,39.091,38.963,33.450001,55000,28.691515
2012-01-17,39.056,39.126,39.056,33.560001,18800,28.785866
2012-01-18,39.079,39.138,39.056,33.549999,158700,28.777288
2012-01-19,39.138,39.161,38.998,33.540001,181200,28.768721
2012-01-20,39.044,39.149,38.986,33.52,23800,28.751562
2012-01-23,39.021,39.114,38.963,33.52,26600,28.751562
2012-01-24,39.033,39.114,39.033,33.540001,47400,28.768721
2012-01-25,39.068,39.324,39.056,33.700001,102100,28.905947
2012-01-26,39.359,39.417,39.266,33.689999,44200,28.897375
2012-01-27,39.289,39.441,39.289,33.759998,20900,28.95742
2012-01-30,39.476,39.476,39.324,33.75,88600,28.948841
2012-01-31,39.476,39.534,39.382,33.830002,36500,29.017454
2012-02-01,39.264,39.415,39.182,33.900002,179200,29.15679
2012-02-02,39.31,39.461,39.31,33.939999,43700,29.191185
2012-02-03,39.403,39.461,39.31,33.91,25500,29.165388
2012-02-06,39.368,39.485,39.368,33.959999,29300,29.208391
2012-02-07,39.426,39.461,39.333,33.91,40600,29.165388
2012-02-08,39.345,39.496,39.345,33.93,13000,29.182592
2012-02-09,39.38,39.426,39.24,33.880001,59700,29.139589
2012-02-10,39.31,39.473,39.287,33.91,67300,29.165388
2012-02-13,39.333,39.473,39.333,33.939999,30800,29.191185
2012-02-14,39.415,39.485,39.392,33.959999,43800,29.208391
2012-02-15,39.461,39.508,39.38,33.93,31300,29.182592
2012-02-16,39.392,39.403,39.264,33.790001,125200,29.062189
2012-02-17,39.287,39.415,39.24,33.869999,51900,29.130989
2012-02-21,39.357,39.403,39.31,33.830002,28500,29.096588
2012-02-22,39.345,39.45,39.275,33.880001,31600,29.139589
2012-02-23,39.368,39.473,39.333,33.900002,27300,29.15679
2012-02-24,39.426,39.496,39.392,33.91,34500,29.165388
2012-02-27,39.519,39.531,39.45,33.990002,35300,29.234205
2012-02-28,39.601,39.671,39.531,34.09,45800,29.320208
2012-02-29,39.566,39.624,39.519,34.07,24900,29.303003
2012-03-01,39.352,39.434,39.26,33.98,22000,29.306458
2012-03-02,39.352,39.457,39.329,33.93,29300,29.263323
2012-03-05,39.445,39.445,39.364,33.98,19400,29.306458
2012-03-06,39.422,39.445,39.341,33.950001,28300,29.280581
2012-03-07,39.376,39.445,39.318,33.990002,27800,29.315083
2012-03-08,39.41,39.457,39.352,33.970001,95900,29.297831
2012-03-09,39.376,39.399,39.294,33.959999,37500,29.289204
2012-03-12,39.399,39.41,39.329,33.970001,38700,29.297831
2012-03-13,39.341,39.41,39.225,33.880001,38400,29.220209
2012-03-14,39.19,39.237,39.039,33.700001,37100,29.064966
2012-03-15,39.121,39.179,39.016,33.759998,58600,29.116722
2012-03-16,39.097,39.167,39.039,33.779999,24400,29.133961
2012-03-19,39.155,39.155,39.028,33.720001,27200,29.082207
2012-03-20,39.074,39.074,38.993,33.669998,24700,29.039093
2012-03-21,39.352,39.352,39.074,33.720001,47500,29.082207
2012-03-22,39.167,39.167,39.039,33.740002,19000,29.099461
2012-03-23,39.179,39.19,39.144,33.779999,16400,29.133961
2012-03-26,39.248,39.294,39.109,33.830002,37500,29.177082
2012-03-27,39.306,39.399,39.225,33.959999,30200,29.289204
2012-03-28,39.295,39.399,39.295,33.93,22300,29.263323
2012-03-29,39.26,39.329,39.237,33.919998,57100,29.254705
2012-03-30,39.352,39.364,39.213,33.889999,37000,29.228828
2012-04-02,39.12,39.177,39.085,33.849998,40100,29.27294
2012-04-03,39.143,39.189,38.946,33.709999,123400,29.151867
2012-04-04,39.039,39.039,38.981,33.75,28800,29.186455
2012-04-05,39.085,39.085,39.004,33.779999,19000,29.212404
2012-04-09,39.212,39.235,39.131,33.889999,17200,29.30752
2012-04-10,39.143,39.247,39.143,33.93,34400,29.342117
2012-04-11,39.189,39.235,39.085,33.91,23800,29.32482
2012-04-12,39.247,39.247,39.166,33.91,33200,29.32482
2012-04-13,39.201,39.328,39.189,33.950001,35300,29.359417
2012-04-16,39.27,39.316,39.212,33.959999,30200,29.368055
2012-04-17,39.212,39.281,39.189,33.91,28700,29.32482
2012-04-18,39.224,39.27,39.177,33.93,21000,29.342117
2012-04-19,39.235,39.316,39.189,33.950001,53900,29.359417
2012-04-20,39.201,39.328,39.201,34.009998,19600,29.411297
2012-04-23,39.316,39.328,39.235,33.98,60600,29.385359
2012-04-24,39.328,39.328,39.201,33.93,94200,29.342117
2012-04-25,39.212,39.339,39.177,34.02,51400,29.419952
2012-04-26,39.316,39.374,39.281,34.049999,24300,29.445887
2012-04-27,39.351,39.397,39.316,34.07,13300,29.463188
2012-04-30,39.374,39.386,39.305,34.02,32000,29.419952
2012-05-01,39.198,39.244,39.164,34.029999,63000,29.508406
2012-05-02,39.256,39.256,39.175,34.029999,26000,29.508406
2012-05-03,39.198,39.279,39.164,34.060001,21000,29.534412
2012-05-04,39.279,39.302,39.256,34.080002,24300,29.551762
2012-05-07,39.291,39.314,39.21,34.09,19000,29.560419
2012-05-08,39.291,39.36,39.21,34.099998,53500,29.569092
2012-05-09,39.291,39.325,39.244,34.07,133300,29.543085
2012-05-10,39.291,39.337,39.21,34.110001,59900,29.577761
2012-05-11,39.337,39.406,39.268,34.139999,45000,29.603781
2012-05-14,39.302,39.383,39.268,34.139999,19000,29.603781
2012-05-15,39.291,39.371,39.244,34.09,50000,29.560419
2012-05-16,39.244,39.279,39.221,34.060001,34100,29.534412
2012-05-17,39.175,39.244,39.071,33.959999,49400,29.447697
2012-05-18,39.118,39.118,39.025,33.869999,37000,29.369644
2012-05-21,39.037,39.071,38.945,33.799999,23700,29.308945
2012-05-22,38.968,39.071,38.933,33.880001,18400,29.37833
2012-05-23,38.979,39.106,38.979,33.880001,61000,29.37833
2012-05-24,38.968,39.083,38.956,33.810001,38300,29.317623
2012-05-25,38.991,39.083,38.91,33.75,137800,29.265606
2012-05-29,39.071,39.071,38.979,33.82,11500,29.326294
2012-05-30,39.014,39.129,39.014,33.900002,24100,29.395662
2012-05-31,39.095,39.21,39.083,34,16900,29.482376
2012-06-01,38.976,39.045,38.896,33.889999,28900,29.467615
2012-06-04,38.942,38.976,38.873,33.84,23200,29.424122
2012-06-05,38.861,38.93,38.838,33.84,20700,29.424122
2012-06-06,38.942,38.942,38.804,33.810001,16200,29.398037
2012-06-07,38.85,38.976,38.815,33.889999,68700,29.467615
2012-06-08,39.011,39.022,38.93,33.93,35800,29.502388
2012-06-11,38.919,39.011,38.919,33.860001,17800,29.441517
2012-06-12,38.976,38.976,38.838,33.810001,73800,29.398037
2012-06-13,38.873,38.965,38.861,33.880001,17800,29.458908
2012-06-14,38.907,38.953,38.873,33.869999,26200,29.450211
2012-06-15,39.045,39.091,38.976,33.990002,30300,29.55455
2012-06-18,39.068,39.114,38.999,33.990002,43600,29.55455
2012-06-19,39.08,39.091,39.034,33.98,23800,29.54586
2012-06-20,38.999,39.103,38.93,33.98,34900,29.54586
2012-06-21,39.195,39.298,39.103,34.09,271300,29.641493
2012-06-22,39.241,39.287,39.103,34,113600,29.563242
2012-06-25,39.16,39.183,39.16,34.060001,14400,29.615431
2012-06-26,39.195,39.195,39.057,34.049999,39300,29.606724
2012-06-27,39.149,39.195,39.091,34.080002,31300,29.632814
2012-06-28,39.241,39.252,39.172,34.110001,8400,29.658886
2012-06-29,39.16,39.264,39.045,34.130001,29600,29.676281
2012-07-02,39.056,39.216,39.033,34.169998,31700,29.790503
2012-07-03,39.136,39.216,39.079,34.139999,7300,29.764347
2012-07-05,39.147,39.262,39.147,34.23,24200,29.842796
2012-07-06,39.285,39.285,39.216,34.220001,35100,29.834087
2012-07-09,39.216,39.331,39.216,34.259998,32300,29.868967
2012-07-10,39.342,39.342,39.239,34.279999,35600,29.886393
2012-07-11,39.365,39.365,39.285,34.299999,30700,29.903826
2012-07-12,39.297,39.434,39.297,34.360001,122600,29.956141
2012-07-13,39.583,39.583,39.32,34.369999,25700,29.964842
2012-07-16,39.48,39.48,39.411,34.380001,23200,29.973587
2012-07-17,39.434,39.503,39.4,34.400002,52800,29.991013
2012-07-18,39.469,39.583,39.469,34.490002,24800,30.069485
2012-07-19,39.32,39.687,39.32,34.450001,106200,30.034613
2012-07-20,39.583,39.641,39.503,34.529999,24800,30.104351
2012-07-23,39.492,39.618,39.469,34.529999,16600,30.104351
2012-07-24,39.572,39.606,39.514,34.52,30900,30.095646
2012-07-25,39.606,39.652,39.583,34.529999,92400,30.104351
2012-07-26,39.618,39.652,39.526,34.52,23900,30.095646
2012-07-27,39.514,39.606,39.503,34.52,18600,30.095646
2012-07-30,39.503,39.618,39.503,34.540001,25400,30.113075
2012-07-31,39.675,39.698,39.572,34.560001,18900,30.130508
2012-08-01,39.459,39.527,39.367,34.490002,13500,30.147118
2012-08-02,39.481,39.516,39.378,34.490002,53100,30.147118
2012-08-03,39.401,39.47,39.333,34.439999,89200,30.103409
2012-08-06,39.459,39.459,39.378,34.48,39000,30.138376
2012-08-07,39.436,39.436,39.298,34.369999,150100,30.042227
2012-08-08,39.401,39.424,39.264,34.34,54300,30.015995
2012-08-09,39.264,39.31,39.241,34.310001,51000,29.98978
2012-08-10,39.401,39.401,39.275,34.330002,23500,30.007277
2012-08-13,39.39,39.459,39.31,34.459999,62800,30.120886
2012-08-14,39.356,39.378,39.253,34.389999,42400,30.059702
2012-08-15,39.287,39.31,39.241,34.299999,37400,29.981035
2012-08-16,39.264,39.287,39.172,34.259998,32600,29.946072
2012-08-17,39.241,39.344,39.195,34.32,23400,29.998529
2012-08-20,39.253,39.321,39.253,34.34,29300,30.015995
2012-08-21,39.275,39.321,39.218,34.369999,34500,30.042227
2012-08-22,39.356,39.459,39.333,34.48,171600,30.138376
2012-08-23,39.47,39.527,39.436,34.509998,173800,30.164595
2012-08-24,39.481,39.493,39.436,34.509998,38900,30.164595
2012-08-27,39.504,39.539,39.493,34.549999,27100,30.199562
2012-08-28,39.561,39.573,39.516,34.580002,92300,30.225786
2012-08-29,39.516,39.584,39.47,34.560001,25100,30.208302
2012-08-30,39.481,39.584,39.481,34.59,43300,30.23452
2012-08-31,39.607,39.699,39.573,34.700001,34300,30.330666
2012-09-04,39.46,39.506,39.403,34.560001,20900,30.285982
2012-09-05,39.449,39.483,39.38,34.599998,70500,30.321028
2012-09-06,39.426,39.437,39.346,34.52,29100,30.250923
2012-09-07,39.517,39.517,39.449,34.599998,30200,30.321028
2012-09-10,39.483,39.517,39.403,34.549999,22100,30.277206
2012-09-11,39.369,39.551,39.369,34.599998,39400,30.321028
2012-09-12,39.483,39.506,39.437,34.580002,35400,30.303511
2012-09-13,39.426,39.551,39.414,34.66,43400,30.373615
2012-09-14,39.551,39.551,39.38,34.630001,53900,30.347326
2012-09-17,39.426,39.563,39.426,34.669998,16900,30.382378
2012-09-18,39.586,39.62,39.494,34.689999,48600,30.39991
2012-09-19,39.563,39.654,39.54,34.75,31300,30.452478
2012-09-20,39.586,39.665,39.586,34.73,24900,30.434954
2012-09-21,39.574,39.665,39.574,34.75,26200,30.452478
2012-09-24,39.665,39.677,39.574,34.700001,120800,30.408665
2012-09-25,39.631,39.677,39.597,34.75,18800,30.452478
2012-09-26,39.7,39.734,39.62,34.82,32700,30.513821
2012-09-27,39.654,39.78,39.643,34.860001,90400,30.54888
2012-09-28,39.711,39.848,39.688,34.880001,41000,30.566416
2012-10-01,39.634,39.691,39.531,34.849998,37500,30.617363
2012-10-02,39.611,39.679,39.611,34.849998,29300,30.617363
2012-10-03,39.611,39.713,39.611,34.880001,44600,30.64373
2012-10-04,39.713,39.725,39.645,34.900002,42500,30.661289
2012-10-05,39.645,39.736,39.634,34.849998,62800,30.617363
2012-10-08,39.599,39.77,39.588,34.93,26300,30.687653
2012-10-09,39.713,39.747,39.622,34.91,267600,30.67008
2012-10-10,39.691,39.77,39.588,34.919998,29200,30.678844
2012-10-11,39.747,39.793,39.702,34.939999,47200,30.696423
2012-10-12,39.747,39.85,39.747,35,25300,30.74914
2012-10-15,39.952,39.952,39.793,35.029999,54100,30.775509
2012-10-16,39.861,39.884,39.793,35.02,40000,30.766716
2012-10-17,40.032,40.032,39.782,35,63100,30.74914
2012-10-18,39.839,39.907,39.713,34.950001,51200,30.705219
2012-10-19,39.827,39.827,39.736,34.990002,48400,30.740353
2012-10-22,39.713,39.816,39.679,34.93,72200,30.687653
2012-10-23,39.839,39.839,39.679,34.990002,96100,30.740353
2012-10-24,39.793,39.827,39.747,34.98,55700,30.731558
2012-10-25,39.736,39.759,39.679,34.919998,40800,30.678844
2012-10-26,39.759,39.839,39.759,34.990002,66000,30.740353
2012-10-31,39.85,39.952,39.804,34.98,60600,30.731558
2012-11-01,39.873,39.873,39.77,34.990002,60400,30.740353
2012-11-02,39.804,39.827,39.713,34.950001,25800,30.705219
2012-11-05,39.816,39.816,39.77,34.950001,18200,30.705219
2012-11-06,39.793,39.793,39.679,34.889999,45900,30.652502
2012-11-07,39.816,39.839,39.782,34.98,27800,30.731558
2012-11-08,39.804,39.827,39.725,34.990002,28700,30.740353
2012-11-09,39.77,39.839,39.725,34.990002,40100,30.740353
2012-11-12,39.736,39.85,39.736,35.009998,17400,30.757919
2012-11-13,39.827,39.85,39.816,35.009998,52100,30.757919
2012-11-14,39.702,39.85,39.702,35.009998,44700,30.757919
2012-11-15,39.736,39.827,39.736,34.98,42900,30.731558
2012-11-16,39.77,39.839,39.725,35,49000,30.74914
2012-11-19,39.873,39.873,39.782,34.990002,34000,30.740353
2012-11-20,39.804,39.804,39.702,34.919998,70400,30.678844
2012-11-21,39.747,39.77,39.691,34.91,58300,30.67008
2012-11-23,39.736,39.782,39.725,34.919998,14900,30.678844
2012-11-26,39.782,39.793,39.679,34.900002,23300,30.661289
2012-11-27,39.782,39.816,39.736,34.959999,54500,30.714001
2012-11-28,39.782,39.793,39.725,34.950001,48600,30.705219
2012-11-29,39.747,39.827,39.747,34.959999,53300,30.714001
2012-11-30,39.816,39.884,39.793,35.029999,49300,30.775509
2012-12-03,39.582,39.673,39.548,34.93,119100,30.763172
2012-12-04,39.616,39.718,39.616,34.950001,64800,30.780788
2012-12-05,39.718,39.729,39.65,34.990002,44300,30.816021
2012-12-06,39.741,39.741,39.65,34.970001,68600,30.798409
2012-12-07,39.707,39.707,39.627,34.959999,52500,30.789591
2012-12-10,39.65,39.707,39.627,34.959999,63600,30.789591
2012-12-11,39.593,39.65,39.548,34.880001,59800,30.719131
2012-12-12,39.65,39.695,39.616,34.91,27700,30.745565
2012-12-13,39.593,39.627,39.514,34.869999,38600,30.710327
2012-12-14,39.627,39.65,39.582,34.91,140100,30.745565
2012-12-17,39.65,39.65,39.514,34.849998,32500,30.692724
2012-12-18,39.468,39.548,39.457,34.77,71900,30.622267
2012-12-19,39.423,39.525,39.423,34.799999,81700,30.648672
2012-12-20,39.468,39.57,39.468,34.849998,31400,30.692724
2012-12-21,39.434,39.616,39.434,34.860001,60700,30.701519
2012-12-24,39.582,39.604,39.582,34.869999,41200,30.710327
2012-12-26,39.627,39.627,39.559,34.880001,35100,30.719131
2012-12-27,39.198,39.345,39.13,34.779999,39000,30.762472
2012-12-28,39.367,39.39,39.322,34.82,31800,30.79785
2012-12-31,39.266,39.39,39.266,34.82,37300,30.79785
2013-01-02,39.232,39.345,39.22,34.779999,65700,30.762472
2013-01-03,39.254,39.334,39.198,34.759998,44700,30.744785
2013-01-04,39.187,39.3,39.187,34.740002,108900,30.727091
2013-01-07,39.22,39.334,39.22,34.790001,139500,30.771328
2013-01-08,39.356,39.356,39.243,34.799999,54000,30.780159
2013-01-09,39.22,39.379,39.22,34.77,161400,30.753626
2013-01-10,39.379,39.379,39.13,34.650002,407200,30.647484
2013-01-11,39.164,39.266,39.141,34.700001,122300,30.691702
2013-01-14,39.277,39.277,39.198,34.709999,67000,30.700554
2013-01-15,39.243,39.277,39.164,34.689999,139500,30.682875
2013-01-16,39.232,39.243,39.141,34.630001,121400,30.629808
2013-01-17,39.164,39.187,39.096,34.630001,83400,30.629808
2013-01-18,39.164,39.198,39.13,34.66,63300,30.65634
2013-01-22,39.209,39.209,39.164,34.669998,50900,30.66518
2013-01-23,39.232,39.243,39.209,34.709999,190300,30.700554
2013-01-24,39.187,39.243,39.164,34.700001,104800,30.691702
2013-01-25,39.164,39.232,39.141,34.66,62300,30.65634
2013-01-28,39.107,39.141,39.073,34.619999,68600,30.620958
2013-01-29,39.13,39.153,39.096,34.610001,68100,30.612118
2013-01-30,39.085,39.107,39.017,34.59,45300,30.594419
2013-01-31,39.107,39.107,39.028,34.549999,52100,30.559042
2013-02-01,38.947,38.981,38.857,34.52,51400,30.605154
2013-02-04,38.89,38.958,38.868,34.52,47000,30.605154
2013-02-05,38.969,38.969,38.879,34.52,43000,30.605154
2013-02-06,38.969,38.981,38.902,34.540001,88300,30.622889
2013-02-07,38.958,39.026,38.924,34.540001,73300,30.622889
2013-02-08,39.015,39.015,38.891,34.580002,191500,30.658333
2013-02-11,39.015,39.015,38.891,34.48,67200,30.569683
2013-02-12,38.913,38.981,38.902,34.490002,89000,30.578548
2013-02-13,38.868,38.936,38.857,34.52,55400,30.605154
2013-02-14,38.913,38.958,38.902,34.529999,46500,30.614008
2013-02-15,38.969,38.969,38.924,34.540001,43300,30.622889
2013-02-19,38.913,39.026,38.913,34.580002,106600,30.658333
2013-02-20,38.947,39.003,38.947,34.57,65000,30.649481
2013-02-21,38.924,39.048,38.924,34.610001,53600,30.684952
2013-02-22,38.981,39.071,38.981,34.630001,67300,30.702671
2013-02-25,39.026,39.172,39.026,34.700001,70400,30.76474
2013-02-26,39.094,39.229,39.094,34.759998,85300,30.817936
2013-02-27,39.184,39.24,39.139,34.759998,95900,30.817936
2013-02-28,39.206,39.24,39.161,34.779999,41400,30.835657
2013-03-01,38.975,39.099,38.975,34.740002,78900,30.87565
2013-03-04,39.088,39.088,39.032,34.700001,57100,30.840103
2013-03-05,38.998,39.043,38.964,34.66,129000,30.804565
2013-03-06,39.032,39.032,38.953,34.650002,29100,30.795666
2013-03-07,38.908,38.964,38.908,34.630001,22400,30.777891
2013-03-08,38.874,38.908,38.829,34.540001,69300,30.697903
2013-03-11,38.885,38.93,38.852,34.580002,918500,30.73345
2013-03-12,38.908,38.93,38.885,34.59,204300,30.742338
2013-03-13,38.953,38.953,38.885,34.619999,41300,30.768986
2013-03-14,38.93,38.987,38.885,34.619999,51000,30.768986
2013-03-15,38.885,38.987,38.885,34.650002,42400,30.795666
2013-03-18,38.942,39.054,38.942,34.700001,80900,30.840103
2013-03-19,39.02,39.077,39.009,34.720001,78400,30.857882
2013-03-20,39.009,39.077,39.009,34.720001,281100,30.857882
2013-03-21,38.987,39.065,38.987,34.66,141200,30.804565
2013-03-22,39.009,39.02,38.964,34.639999,59000,30.786783
2013-03-25,39.009,39.02,38.953,34.639999,132400,30.786783
2013-03-26,38.987,39.009,38.93,34.66,37900,30.804565
2013-03-27,38.964,39.032,38.964,34.650002,93000,30.795666
2013-03-28,39.032,39.077,39.009,34.720001,91300,30.857882
2013-04-01,38.818,38.942,38.818,34.650002,78100,30.866783
2013-04-02,38.897,38.908,38.841,34.639999,1e+05,30.857878
2013-04-03,38.931,38.942,38.897,34.669998,48000,30.884602
2013-04-04,38.964,39.032,38.964,34.759998,42500,30.964767
2013-04-05,39.077,39.099,38.998,34.82,42200,31.018236
2013-04-08,39.11,39.121,39.043,34.810001,72300,31.009306
2013-04-09,39.11,39.11,38.998,34.759998,595700,30.964767
2013-04-10,39.054,39.054,38.975,34.73,64800,30.938057
2013-04-11,39.02,39.043,38.987,34.779999,128800,30.982584
2013-04-12,39.077,39.099,39.02,34.82,120900,31.018236
2013-04-15,39.088,39.133,39.054,34.860001,78900,31.053844
2013-04-16,39.121,39.155,39.088,34.84,121500,31.036043
2013-04-17,39.11,39.166,39.077,34.869999,91300,31.062757
2013-04-18,39.144,39.166,39.133,34.869999,115300,31.062757
2013-04-19,39.099,39.155,39.099,34.880001,60200,31.071667
